t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.709869161826137e-11,-3.031862256722748e-13
-99.99,-9.715242281455692e-11,-3.0338754687659724e-13
-99.98,-9.720618943817533e-11,-3.035890270567858e-13
-99.97,-9.72599912638895e-11,-3.0379071847527443e-13
-99.96,-9.731382866860885e-11,-3.039924862908011e-13
-99.95,-9.736770145756162e-11,-3.0419457182500823e-13
-99.94,-9.742160994392864e-11,-3.0439658277913933e-13
-99.93,-9.74755535901583e-11,-3.0459888389278127e-13
-99.92,-9.752953296302608e-11,-3.0480132122671873e-13
-99.91,-9.75835478485377e-11,-3.0500387199326247e-13
-99.9,-9.7637598366535e-11,-3.052066070056758e-13
-99.89,-9.769168443463094e-11,-3.0540950024866105e-13
-99.88,-9.774580614643043e-11,-3.056125792055911e-13
-99.87,-9.77999634837237e-11,-3.058157798159782e-13
-99.86,-9.785415670122145e-11,-3.0601915652354087e-13
-99.85,-9.790838555230726e-11,-3.062226621882687e-13
-99.84,-9.796265135086966e-11,-3.0642600696411643e-13
-99.83,-9.801695022934057e-11,-3.066302316856947e-13
-99.82,-9.807128652111904e-11,-3.068341906632757e-13
-99.81,-9.81256585243329e-11,-3.0703838118412685e-13
-99.8,-9.818006644198547e-11,-3.0724263324867396e-13
-99.79,-9.823451005413695e-11,-3.074471150456292e-13
-99.78,-9.828898983496769e-11,-3.0765174085678894e-13
-99.77,-9.834350533977644e-11,-3.078564716832196e-13
-99.76,-9.839805682988507e-11,-3.0806149588214285e-13
-99.75,-9.8452644203441e-11,-3.082665796870442e-13
-99.74,-9.850726803060675e-11,-3.0847179738512605e-13
-99.73,-9.856192757168359e-11,-3.086772281291009e-13
-99.72,-9.861662327738158e-11,-3.0888279216487096e-13
-99.71,-9.867135514400256e-11,-3.0908853013968553e-13
-99.7,-9.872612305056317e-11,-3.0929439008381577e-13
-99.69,-9.878092716512373e-11,-3.095004905438993e-13
-99.68,-9.88357674965801e-11,-3.0970665608379883e-13
-99.67,-9.889064394034146e-11,-3.099130318589484e-13
-99.66,-9.894555659817297e-11,-3.101195442015278e-13
-99.65,-9.900050555774971e-11,-3.1032626792591194e-13
-99.64,-9.905549105795353e-11,-3.105330747014627e-13
-99.63,-9.91105129123871e-11,-3.107400433829974e-13
-99.62,-9.916557072064467e-11,-3.1094725183418014e-13
-99.61,-9.922066513242257e-11,-3.111545526215326e-13
-99.6,-9.927579561947552e-11,-3.1136217405117854e-13
-99.59,-9.933096319053909e-11,-3.115696600608256e-13
-99.58,-9.938616693218751e-11,-3.1177749622461736e-13
-99.57,-9.944140702000381e-11,-3.119854621467805e-13
-99.56,-9.949668383178391e-11,-3.1219355172263653e-13
-99.55,-9.95519969617825e-11,-3.124018759160928e-13
-99.54,-9.96073468957992e-11,-3.1261029730378075e-13
-99.53,-9.966273328304496e-11,-3.1281891452316827e-13
-99.52,-9.971815642988412e-11,-3.130276897744859e-13
-99.51,-9.977361617996346e-11,-3.132366008926285e-13
-99.5,-9.982911267881836e-11,-3.13445711094581e-13
-99.49,-9.988464579377783e-11,-3.136549801964344e-13
-99.48,-9.994021591141803e-11,-3.138643937456688e-13
-99.47,-9.99958224306126e-11,-3.140739539063809e-13
-99.46,-1.0005146591250049e-10,-3.142836907936604e-13
-99.45,-1.0010714621537994e-10,-3.144936069799755e-13
-99.44,-1.0016286334555766e-10,-3.147036473141275e-13
-99.43,-1.0021861748359428e-10,-3.14913886450506e-13
-99.42,-1.0027440848959373e-10,-3.1512423442481304e-13
-99.41,-1.003302363231948e-10,-3.1533480846160987e-13
-99.4,-1.0038610127498441e-10,-3.1554549887609463e-13
-99.39,-1.0044200314680419e-10,-3.157563756002136e-13
-99.38,-1.0049794198940213e-10,-3.159674220232143e-13
-99.37,-1.0055391786403147e-10,-3.161786850103659e-13
-99.36,-1.0060993126900868e-10,-3.163899807373478e-13
-99.35,-1.006659813422118e-10,-3.1660151201218306e-13
-99.34,-1.0072206876160745e-10,-3.168132032443648e-13
-99.33,-1.0077819315935991e-10,-3.1702507172934285e-13
-99.32,-1.0083435495890351e-10,-3.172370741726144e-13
-99.31,-1.0089055383042969e-10,-3.174493059688391e-13
-99.3,-1.0094679002868102e-10,-3.1766165235511066e-13
-99.29,-1.0100306356936975e-10,-3.178741199702905e-13
-99.28,-1.0105937424255585e-10,-3.18086859595109e-13
-99.27,-1.0111572244963582e-10,-3.182996417265026e-13
-99.26,-1.0117210795836177e-10,-3.185126719574558e-13
-99.25,-1.0122853082319169e-10,-3.187258358024327e-13
-99.24,-1.0128499123291623e-10,-3.1893915953391377e-13
-99.23,-1.0134148906191235e-10,-3.191526461573753e-13
-99.22,-1.0139802437617896e-10,-3.193663264495183e-13
-99.21,-1.0145459723092916e-10,-3.1958014078468253e-13
-99.2,-1.015112074444014e-10,-3.1979417817628725e-13
-99.19,-1.0156785542567691e-10,-3.200083100272436e-13
-99.18,-1.0162454087586648e-10,-3.2022266356979555e-13
-99.17,-1.0168126412021907e-10,-3.2043713873008e-13
-99.16,-1.0173802482866187e-10,-3.20651825231086e-13
-99.15,-1.0179482340796729e-10,-3.208666407975427e-13
-99.14,-1.0185165960003018e-10,-3.210816426281017e-13
-99.13,-1.0190853349539817e-10,-3.2129684005869026e-13
-99.12,-1.0196544529114406e-10,-3.2151214670838115e-13
