M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-1.754477090586944e-20,5.593231398975404e-20
-3.999,-1.7791188968946623e-20,5.662181119299863e-20
-3.998,-1.804103260492543e-20,5.731978924741901e-20
-3.997,-1.8294349027021146e-20,5.802635220952666e-20
-3.996,-1.8551186094423014e-20,5.874160540900692e-20
-3.995,-1.881159232107655e-20,5.946565546424763e-20
-3.994,-1.9075616884584605e-20,6.019861029805669e-20
-3.993,-1.9343309635228756e-20,6.094057915357042e-20
-3.992,-1.9614721105112636e-20,6.169167261035538e-20
-3.991,-1.9889902517428866e-20,6.245200260070579e-20
-3.99,-2.0168905795851227e-20,6.322168242613895e-20
-3.989,-2.0451783574053785e-20,6.400082677409119e-20
-3.988,-2.073858920535864e-20,6.478955173481651e-20
-3.987,-2.102937677251407e-20,6.558797481849065e-20
-3.986,-2.132420109760478e-20,6.63962149725229e-20
-3.985,-2.1623117752096062e-20,6.721439259907818e-20
-3.984,-2.1926183067013673e-20,6.8042629572812e-20
-3.983,-2.223345414326121e-20,6.888104925882086e-20
-3.982,-2.25449888620769e-20,6.972977653081055e-20
-3.981,-2.2860845895631597e-20,7.058893778948533e-20
-3.98,-2.3181084717769967e-20,7.145866098116014e-20
-3.979,-2.3505765614896722e-20,7.233907561659915e-20
-3.978,-2.3834949697009884e-20,7.323031279008285e-20
-3.977,-2.4168698908883044e-20,7.413250519870677e-20
-3.976,-2.450707604139863e-20,7.504578716191446e-20
-3.975,-2.4850144743034196e-20,7.597029464126775e-20
-3.974,-2.51979695315038e-20,7.690616526045688e-20
-3.973,-2.555061580555655e-20,7.785353832555368e-20
-3.972,-2.5908149856934437e-20,7.88125548455106e-20
-3.971,-2.6270638882491585e-20,7.97833575529085e-20
-3.97,-2.6638150996477092e-20,8.076609092495638e-20
-3.969,-2.7010755242983652e-20,8.176090120474595e-20
-3.968,-2.7388521608564203e-20,8.27679364227642e-20
-3.967,-2.777152103501884e-20,8.378734641866699e-20
-3.966,-2.8159825432354276e-20,8.481928286331699e-20
-3.965,-2.85535076919182e-20,8.586389928108899e-20
-3.964,-2.8952641699710825e-20,8.692135107244583e-20
-3.963,-2.935730234987609e-20,8.799179553678842e-20
-3.962,-2.976756555837483e-20,8.907539189558282e-20
-3.961,-3.018350827684239e-20,9.017230131576804e-20
-3.96,-3.0605208506633276e-20,9.128268693344784e-20
-3.959,-3.103274531305511e-20,9.240671387786982e-20
-3.958,-3.146619883979468e-20,9.354454929569552e-20
-3.957,-3.190565032353851e-20,9.469636237556491e-20
-3.956,-3.2351182108790614e-20,9.58623243729587e-20
-3.955,-3.280287766289007e-20,9.704260863536244e-20
-3.954,-3.32608215912311e-20,9.823739062773557e-20
-3.953,-3.372509965268839e-20,9.944684795828953e-20
-3.952,-3.419579877525036e-20,1.0067116040457842e-19
-3.951,-3.467300707186321e-20,1.0191050993990599e-19
