M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-7.731498448971931e-21,-7.131024268790207e-22
-3.999,-7.830894341309598e-21,-7.215580612866762e-22
-3.998,-7.931568246454289e-21,-7.301150996622156e-22
-3.997,-8.033536599782721e-21,-7.387747767840995e-22
-3.996,-8.136816048076888e-21,-7.475383427579273e-22
-3.995,-8.241423452243974e-21,-7.564070632110364e-22
-3.994,-8.347375890071271e-21,-7.653822194896336e-22
-3.993,-8.454690659016559e-21,-7.74465108858492e-22
-3.992,-8.56338527903438e-21,-7.836570447032502e-22
-3.991,-8.673477495438707e-21,-7.929593567353465e-22
-3.99,-8.784985281802433e-21,-8.02373391199623e-22
-3.989,-8.897926842894185e-21,-8.119005110846372e-22
-3.988,-9.012320617652935e-21,-8.215420963357155e-22
-3.987,-9.128185282200887e-21,-8.312995440707866e-22
-3.986,-9.24553975289514e-21,-8.411742687990305e-22
-3.985,-9.36440318941863e-21,-8.511677026423824e-22
-3.984,-9.484794997910844e-21,-8.612812955599285e-22
-3.983,-9.606734834138829e-21,-8.715165155752329e-22
-3.982,-9.730242606709018e-21,-8.818748490066361e-22
-3.981,-9.855338480320375e-21,-8.92357800700561e-22
-3.98,-9.982042879059424e-21,-9.029668942678716e-22
-3.979,-1.0110376489737677e-20,-9.137036723233235e-22
-3.978,-1.0240360265272017e-20,-9.245696967281445e-22
-3.977,-1.037201542810858e-20,-9.355665488357934e-22
-3.976,-1.0505363473690713e-20,-9.466958297409339e-22
-3.975,-1.0640426173971562e-20,-9.579591605316702e-22
-3.974,-1.0777225580971856e-20,-9.693581825450879e-22
-3.973,-1.0915784030383504e-20,-9.808945576261415e-22
-3.972,-1.1056124145219539e-20,-9.925699683899385e-22
-3.971,-1.1198268839511075e-20,-1.0043861184874611e-21
-3.97,-1.1342241322051809e-20,-1.0163447328747743e-21
-3.969,-1.1488065100190741e-20,-1.0284475580857672e-21
-3.968,-1.1635763983673705e-20,-1.0406963625084737e-21
-3.967,-1.1785362088534324e-20,-1.0530929366650216e-21
-3.966,-1.1936883841035065e-20,-1.0656390934952596e-21
-3.965,-1.2090353981659007e-20,-1.0783366686441105e-21
-3.964,-1.2245797569152995e-20,-1.0911875207527019e-21
-3.963,-1.2403239984622805e-20,-1.1041935317533236e-21
-3.962,-1.256270693568106e-20,-1.1173566071682667e-21
-3.961,-1.2724224460648493e-20,-1.130678676412591e-21
-3.96,-1.2887818932809302e-20,-1.1441616931008813e-21
-3.959,-1.3053517064721281e-20,-1.157807635358039e-21
-3.958,-1.3221345912581405e-20,-1.1716185061341685e-21
-3.957,-1.3391332880647623e-20,-1.1855963335236113e-21
-3.956,-1.3563505725717558e-20,-1.1997431710881848e-21
-3.955,-1.3737892561664853e-20,-1.214061098184682e-21
-3.954,-1.3914521864033897e-20,-1.2285522202966902e-21
-3.953,-1.4093422474693697e-20,-1.2432186693707872e-21
-3.952,-1.427462360655166e-20,-1.2580626041571724e-21
-3.951,-1.4458154848328024e-20,-1.2730862105547957e-21
-3.95,-1.4644046169391763e-20,-1.2882917019610433e-21
-3.949,-1.483232792465872e-20,-1.303681319626042e-21
-3.948,-1.5023030859552807e-20,-1.3192573330116445e-21
-3.947,-1.5216186115031038e-20,-1.335022040155161e-21
-3.946,-1.5411825232673254e-20,-1.350977768037898e-21
-3.945,-1.5609980159837355e-20,-1.3671268729585724e-21
-3.944,-1.58106832548809e-20,-1.383471740911666e-21
-3.943,-1.6013967292449906e-20,-1.4000147879707865e-21
-3.942,-1.6219865468835713e-20,-1.4167584606771044e-21
-3.941,-1.642841140740083e-20,-1.433705236432934e-21
-3.94,-1.6639639164074587e-20,-1.4508576239005272e-21
-3.939,-1.685358323291955e-20,-1.4682181634061539e-21
-3.938,-1.7070278551769572e-20,-1.4857894273495363e-21
-3.937,-1.7289760507940428e-20,-1.503574020618715e-21
-3.936,-1.751206494401394e-20,-1.521574581010416e-21
-3.935,-1.7737228163696576e-20,-1.5397937796559962e-21
-3.934,-1.796528693775343e-20,-1.5582343214530432e-21
-3.933,-1.8196278510018628e-20,-1.576898945502704e-21
-3.932,-1.8430240603483058e-20,-1.5957904255528236e-21
-3.931,-1.866721142646048e-20,-1.61491157044697e-21
-3.93,-1.8907229678833013e-20,-1.6342652245794274e-21
-3.929,-1.9150334558377006e-20,-1.6538542683562385e-21
-3.928,-1.9396565767170337e-20,-1.6736816186623768e-21
-3.927,-1.964596351808219e-20,-1.6937502293351353e-21
-3.926,-1.9898568541346382e-20,-1.7140630916438137e-21
-3.925,-2.0154422091219277e-20,-1.7346232347757904e-21
-3.924,-2.041356595272343e-20,-1.7554337263290695e-21
-3.923,-2.0676042448478027e-20,-1.776497672811385e-21
-3.922,-2.0941894445617254e-20,-1.7978182201459566e-21
