M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.8303959992108553e-21,-1.6739647917069342e-21
-3.999,-2.8676840442122326e-21,-1.6947736925595155e-21
-3.998,-2.905462791372172e-21,-1.7158413422412623e-21
-3.997,-2.943738692003744e-21,-1.7371709603108863e-21
-3.996,-2.9825182821648193e-21,-1.7587658064316045e-21
-3.995,-3.021808183770473e-21,-1.7806291808715065e-21
-3.994,-3.0616151057199835e-21,-1.8027644250101794e-21
-3.993,-3.1019458450386158e-21,-1.825174921851667e-21
-3.992,-3.142807288034383e-21,-1.847864096543845e-21
-3.991,-3.18420641146998e-21,-1.8708354169042897e-21
-3.99,-3.2261502837500958e-21,-1.894092393952722e-21
-3.989,-3.2686460661242967e-21,-1.9176385824501146e-21
-3.988,-3.3117010139056907e-21,-1.9414775814445376e-21
-3.987,-3.355322477705576e-21,-1.9656130348238307e-21
-3.986,-3.3995179046842904e-21,-1.990048631875193e-21
-3.985,-3.444294839818462e-21,-2.0147881078517654e-21
-3.984,-3.48966092718489e-21,-2.039835244546306e-21
-3.983,-3.535623911261262e-21,-2.065193870872037e-21
-3.982,-3.582191638243935e-21,-2.0908678634507616e-21
-3.981,-3.6293720573830024e-21,-2.116861147208335e-21
-3.98,-3.677173222334874e-21,-2.1431776959775865e-21
-3.979,-3.7256032925325966e-21,-2.1698215331087844e-21
-3.978,-3.7746705345741505e-21,-2.196796732087738e-21
-3.977,-3.824383323628955e-21,-2.224107417161635e-21
-3.976,-3.8747501448628255e-21,-2.2517577639727063e-21
-3.975,-3.925779594881617e-21,-2.2797520001998227e-21
-3.974,-3.97748038319381e-21,-2.3080944062081175e-21
-3.973,-4.0298613336922714e-21,-2.336789315706741e-21
-3.972,-4.082931386155464e-21,-2.3658411164148437e-21
-3.971,-4.136699597768334e-21,-2.395254250735894e-21
-3.97,-4.1911751446631525e-21,-2.4250332164404365e-21
-3.969,-4.246367323480572e-21,-2.4551825673573962e-21
-3.968,-4.302285552951149e-21,-2.4857069140740315e-21
-3.967,-4.358939375497613e-21,-2.5166109246446507e-21
-3.966,-4.41633845885816e-21,-2.547899325308199e-21
-3.965,-4.474492597731021e-21,-2.5795769012148274e-21
-3.964,-4.5334117154406165e-21,-2.611648497161558e-21
-3.963,-4.5931058656255515e-21,-2.644119018337157e-21
-3.962,-4.65358523394876e-21,-2.676993431076333e-21
