t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.709721237326149e-11,6.215306185080375e-13
-99.99,-9.715094242773235e-11,6.21943334923582e-13
-99.98,-9.720470783891821e-11,6.223563962134916e-13
-99.97,-9.725850854941261e-11,6.227698447858294e-13
-99.96,-9.731234469974212e-11,6.231834879701107e-13
-99.95,-9.736621657194288e-11,6.23597634471519e-13
-99.94,-9.742012368316801e-11,6.240118990520123e-13
-99.93,-9.747406617308924e-11,6.244265768533898e-13
-99.92,-9.752804443812633e-11,6.248415285495144e-13
-99.91,-9.758205813954431e-11,6.252568739931252e-13
-99.9,-9.76361074404797e-11,6.256724319508395e-13
-99.89,-9.769019236056362e-11,6.260884153295611e-13
-99.88,-9.774431294212209e-11,6.265046698746883e-13
-99.87,-9.779846909224256e-11,6.26921270790431e-13
-99.86,-9.785266106106642e-11,6.27338128882826e-13
-99.85,-9.790688877042112e-11,6.277553660033324e-13
-99.84,-9.796115325734692e-11,6.281721610754635e-13
-99.83,-9.801545113049709e-11,6.285909033851726e-13
-99.82,-9.806978619641942e-11,6.290089290996523e-13
-99.81,-9.812415705479727e-11,6.29427478171531e-13
-99.8,-9.817856377610713e-11,6.298463476627958e-13
-99.79,-9.823300621548689e-11,6.302654496655662e-13
-99.78,-9.828748478970992e-11,6.306848746695265e-13
-99.77,-9.834199911020776e-11,6.311046749377172e-13
-99.76,-9.83965494253674e-11,6.315248615566676e-13
-99.75,-9.845113560015908e-11,6.319453654719067e-13
-99.74,-9.850575818803444e-11,6.323660271242138e-13
-99.73,-9.856041660561938e-11,6.327871815866645e-13
-99.72,-9.861511110512824e-11,6.332085796826389e-13
-99.71,-9.866984180524095e-11,6.336303085321236e-13
-99.7,-9.872460851573797e-11,6.340524025041887e-13
-99.69,-9.877941138981858e-11,6.34474831559002e-13
-99.68,-9.883425053289066e-11,6.348975028669571e-13
-99.67,-9.888912578639623e-11,6.35320608850692e-13
-99.66,-9.894403720172865e-11,6.357440091331952e-13
-99.65,-9.899898507812074e-11,6.36167747676378e-13
