M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.8389443456938966e-20,6.2222473818394326e-24
-3.999,-2.8744265885897495e-20,7.726785198373014e-26
-3.998,-2.9103521382465876e-20,-6.227656810068533e-24
-3.997,-2.946726530843382e-20,-1.2695635223215783e-23
-3.996,-2.983555371662232e-20,-1.932982965030721e-23
-3.995,-3.020844335950415e-20,-2.613345686558247e-23
-3.994,-3.058599169793178e-20,-3.3109789035573597e-23
-3.993,-3.0968256909974175e-20,-4.0262154613672315e-23
-3.992,-3.135529789986369e-20,-4.759393924856877e-23
-3.991,-3.174717430705452e-20,-5.510858670677082e-23
-3.99,-3.2143946515394095e-20,-6.28095998094162e-23
-3.989,-3.254567566240874e-20,-7.070054138359272e-23
-3.988,-3.295242364870514e-20,-7.878503522838535e-23
-3.987,-3.336425314748902e-20,-8.70667670958716e-23
-3.986,-3.378122761420239e-20,-9.554948568729048e-23
-3.985,-3.4203411296281005e-20,-1.0423700366461332e-22
-3.984,-3.463086924303342e-20,-1.131331986777482e-22
-3.983,-3.506366731564318e-20,-1.2224201440761303e-22
-3.982,-3.550187219729573e-20,-1.31567461625316e-22
-3.981,-3.5945551403431456e-20,-1.4111361926768561e-22
-3.98,-3.6394773292126665e-20,-1.5088463552939556e-22
-3.979,-3.684960707460384e-20,-1.6088472897193442e-22
-3.978,-3.7310122825872957e-20,-1.7111818964967264e-22
-3.977,-3.7776391495505436e-20,-1.815893802532836e-22
-3.976,-3.8248484918542346e-20,-1.9230273727077947e-22
-3.975,-3.872647582653863e-20,-2.0326277216642613e-22
-3.974,-3.9210437858744906e-20,-2.1447407257780494e-22
-3.973,-3.970044557342873e-20,-2.2594130353129428e-22
-3.972,-4.0196574459336865e-20,-2.3766920867624635e-22
-3.971,-4.069890094730047e-20,-2.496626115381398e-22
-3.97,-4.120750242198493e-20,-2.6192641679099246e-22
-3.969,-4.1722457233786104e-20,-2.744656115493228e-22
-3.968,-4.224384471087484e-20,-2.8728526667995262e-22
-3.967,-4.277174517139162e-20,-3.0039053813394834e-22
-3.966,-4.3306239935793165e-20,-3.1378666829900205e-22
-3.965,-4.384741133935293e-20,-3.2747898737255863e-22
-3.964,-4.4395342744817353e-20,-3.414729147559987e-22
-3.963,-4.49501185552199e-20,-3.5577396047019265e-22
-3.962,-4.551182422685473e-20,-3.7038772659274565e-22
-3.961,-4.608054628241208e-20,-3.8531990871725676e-22
-3.96,-4.665637232427736e-20,-4.0057629743492246e-22
-3.959,-4.723939104799593e-20,-4.1616277983881753e-22
-3.958,-4.782969225590571e-20,-4.320853410511923e-22
-3.957,-4.842736687093967e-20,-4.483500657741297e-22
-3.956,-4.9032506950600335e-20,-4.649631398639111e-22
-3.955,-4.96452057011084e-20,-4.819308519294453e-22
-3.954,-5.026555749172768e-20,-4.992595949551176e-22
-3.953,-5.0893657869268545e-20,-5.1695586794842615e-22
-3.952,-5.152960357277213e-20,-5.350262776127729e-22
-3.951,-5.217349254837745e-20,-5.534775400457852e-22
-3.95,-5.282542396437386e-20,-5.723164824635485e-22
-3.949,-5.348549822644099e-20,-5.915500449511354e-22
-3.948,-5.415381699307866e-20,-6.1118528223982455e-22
-3.947,-5.483048319122899e-20,-6.312293655114048e-22
-3.946,-5.551560103209319e-20,-6.516895842299694e-22
-3.945,-5.620927602714549e-20,-6.725733480016086e-22
-3.944,-5.691161500434645e-20,-6.938881884624165e-22
-3.943,-5.76227261245585e-20,-7.156417611952326e-22
-3.942,-5.834271889816581e-20,-7.378418476755458e-22
-3.941,-5.907170420190137e-20,-7.604963572469951e-22
-3.94,-5.980979429588368e-20,-7.836133291269062e-22
-3.939,-6.055710284086567e-20,-8.072009344423101e-22
-3.938,-6.131374491569864e-20,-8.312674782968979e-22
-3.937,-6.207983703501365e-20,-8.558214018693704e-22
-3.936,-6.285549716712327e-20,-8.80871284543649e-22
-3.935,-6.364084475214641e-20,-9.06425846071421e-22
-3.934,-6.443600072035885e-20,-9.324939487674986e-22
-3.933,-6.524108751077246e-20,-9.590845997384811e-22
-3.932,-6.605622908994594e-20,-9.862069531452099e-22
-3.931,-6.688155097102976e-20,-1.0138703124995222e-21
-3.93,-6.771718023304851e-20,-1.0420841329958102e-21
-3.929,-6.85632455404234e-20,-1.070858023877899e-21
-3.928,-6.941987716273797e-20,-1.1002017508417735e-21
-3.927,-7.028720699475007e-20,-1.1301252384746774e-21
-3.926,-7.116536857665308e-20,-1.16063857273113e-21
-3.925,-7.205449711458962e-20,-1.1917520034464036e-21
-3.924,-7.295472950142072e-20,-1.2234759468880181e-21
-3.923,-7.386620433775377e-20,-1.255820988345814e-21
-3.922,-7.478906195323236e-20,-1.2887978847611768e-21
-3.921,-7.572344442809143e-20,-1.322417567395991e-21
-3.92,-7.666949561498084e-20,-1.3566911445419112e-21
-3.919,-7.762736116106073e-20,-1.391629904270548e-21
-3.918,-7.859718853037234e-20,-1.427245317225171e-21
-3.917,-7.957912702648719e-20,-1.4635490394545477e-21
-3.916,-8.057332781543861e-20,-1.5005529152895342e-21
-3.915,-8.157994394893882e-20,-1.5382689802630562e-21
-3.914,-8.259913038788521e-20,-1.5767094640741164e-21
-3.913,-8.363104402615936e-20,-1.615886793596482e-21
-3.912,-8.467584371472261e-20,-1.6558135959327091e-21
-3.911,-8.573369028601162e-20,-1.6965027015141767e-21
-3.91,-8.680474657863787e-20,-1.737967147247806e-21
-3.909,-8.788917746239479e-20,-1.780220179710156e-21
-3.908,-8.898714986357632e-20,-1.823275258389595e-21
-3.907,-9.009883279061083e-20,-1.867146058977255e-21
-3.906,-9.12243973600143e-20,-1.9118464767074887e-21
-3.905,-9.236401682266677e-20,-1.9573906297485625e-21
-3.904,-9.351786659041598e-20,-2.003792862644321e-21
-3.903,-9.468612426301243e-20,-2.051067749807577e-21
-3.902,-9.586896965537981e-20,-2.0992300990659894e-21
-3.901,-9.706658482522513e-20,-2.1482949552612e-21
-3.9,-9.827915410099263e-20,-2.198277603902017e-21
-3.899,-9.95068641101659e-20,-2.249193574872437e-21
-3.898,-1.0074990380792239e-19,-2.3010586461953166e-21
-3.897,-1.0200846450614487e-19,-2.353888847852509e-21
-3.896,-1.0328273990279404e-19,-2.407700465662302e-21
-3.895,-1.0457292611164703e-19,-2.4625100452149913e-21
-3.894,-1.0587922169240619e-19,-2.518334395867454e-21
-3.893,-1.0720182768118287e-19,-2.575190594797586e-21
-3.892,-1.0854094762136074e-19,-2.6330959911194785e-21
-3.891,-1.0989678759484345e-19,-2.692068210060236e-21
-3.89,-1.1126955625369147e-19,-2.7521251571993353e-21
-3.889,-1.1265946485215284e-19,-2.8132850227714426e-21
-3.888,-1.1406672727909264e-19,-2.8755662860336295e-21
-3.887,-1.1549156009082653e-19,-2.9389877196979243e-21
-3.886,-1.1693418254436303e-19,-3.0035683944301636e-21
-3.885,-1.1839481663105946e-19,-3.069327683416116e-21
-3.884,-1.1987368711069748e-19,-3.136285266995865e-21
-3.883,-1.2137102154598232e-19,-3.2044611373674526e-21
-3.882,-1.228870503374721e-19,-3.273875603360802e-21
-3.881,-1.2442200675894173e-19,-3.3445492952829455e-21
-3.88,-1.2597612699318717e-19,-3.416503169835611e-21
-3.879,-1.2754965016827564e-19,-3.489758515106216e-21
-3.878,-1.2914281839424696e-19,-3.5643369556333655e-21
-3.877,-1.3075587680027202e-19,-3.640260457547914e-21
-3.876,-1.3238907357227372e-19,-3.717551333790739e-21
-3.875,-1.340426599910165e-19,-3.7962322494083124e-21
-3.874,-1.3571689047066988e-19,-3.876326226927233e-21
-3.873,-1.3741202259785223e-19,-3.95785665180887e-21
-3.872,-1.3912831717116061e-19,-4.040847277985287e-21
-3.871,-1.4086603824119275e-19,-4.125322233477638e-21
-3.87,-1.4262545315106723e-19,-4.211306026098249e-21
-3.869,-1.444068325774481e-19,-4.298823549237597e-21
-3.868,-1.4621045057208045e-19,-4.3879000877374446e-21
-3.867,-1.4803658460384257e-19,-4.478561323851371e-21
-3.866,-1.4988551560132215e-19,-4.5708333432939985e-21
-3.865,-1.5175752799592215e-19,-4.6647426413801956e-21
-3.864,-1.5365290976550347e-19,-4.7603161292555784e-21
-3.863,-1.5557195247857063e-19,-4.857581140219643e-21
-3.862,-1.5751495133900784e-19,-4.956565436142888e-21
-3.861,-1.594822052313717e-19,-5.057297213979288e-21
-3.86,-1.6147401676674772e-19,-5.159805112375529e-21
-3.859,-1.6349069232917776e-19,-5.264118218378398e-21
-3.858,-1.6553254212266538e-19,-5.370266074241777e-21
-3.857,-1.6759988021876603e-19,-5.478278684334689e-21
-3.856,-1.6969302460476996e-19,-5.588186522151871e-21
-3.855,-1.7181229723248465e-19,-5.7000205374283675e-21
-3.854,-1.7395802406762452e-19,-5.813812163359669e-21
-3.853,-1.7613053513981534e-19,-5.92959332392893e-21
-3.852,-1.7833016459322095e-19,-6.047396441342829e-21
-3.851,-1.8055725073780036e-19,-6.167254443577659e-21
-3.85,-1.8281213610120255e-19,-6.289200772037248e-21
-3.849,-1.8509516748130724e-19,-6.413269389324346e-21
-3.848,-1.8740669599941968e-19,-6.539494787127132e-21
-3.847,-1.8974707715412728e-19,-6.6679119942225126e-21
-3.846,-1.9211667087582682e-19,-6.798556584597921e-21
-3.845,-1.9451584158192998e-19,-6.93146468569334e-21
-3.844,-1.9694495823275608e-19,-7.066672986765296e-21
-3.843,-1.9940439438812052e-19,-7.20421874737461e-21
-3.842,-2.018945282646271e-19,-7.344139805999691e-21
-3.841,-2.044157427936738e-19,-7.486474588777217e-21
-3.84,-2.0696842568018004e-19,-7.631262118372047e-21
-3.839,-2.0955296946204504e-19,-7.778542022978251e-21
-3.838,-2.1216977157034588e-19,-7.928354545453147e-21
-3.837,-2.148192343902849e-19,-8.080740552586313e-21
-3.836,-2.175017653228954e-19,-8.235741544505511e-21
-3.835,-2.20217776847515e-19,-8.39339966422151e-21
-3.834,-2.2296768658503707e-19,-8.553757707313859e-21
-3.833,-2.2575191736194836e-19,-8.716859131759616e-21
-3.832,-2.285708972751642e-19,-8.882748067907146e-21
-3.831,-2.3142505975766977e-19,-9.051469328597084e-21
-3.83,-2.3431484364497904e-19,-9.223068419432583e-21
-3.829,-2.3724069324241974e-19,-9.397591549201051e-21
-3.828,-2.402030583932562e-19,-9.575085640449548e-21
-3.827,-2.432023945476595e-19,-9.755598340216076e-21
-3.826,-2.4623916283253546e-19,-9.93917803091905e-21
-3.825,-2.493138301222226e-19,-1.012587384140722e-20
-3.824,-2.524268691100681e-19,-1.0315735658172367e-20
-3.823,-2.555787583808958e-19,-1.0508814136727184e-20
-3.822,-2.5876998248437477e-19,-1.0705160713150663e-20
-3.821,-2.6200103200930126e-19,-1.0904827615803486e-20
-3.82,-2.652724036588046e-19,-1.1107867877215853e-20
-3.819,-2.6858460032648894e-19,-1.1314335346150239e-20
-3.818,-2.719381311735219e-19,-1.1524284699841639e-20
-3.817,-2.7533351170668284e-19,-1.173777145641787e-20
-3.816,-2.787712638573814e-19,-1.1954851987502515e-20
-3.815,-2.822519160616599e-19,-1.2175583531003192e-20
-3.814,-2.8577600334119005e-19,-1.2400024204087802e-20
-3.813,-2.893440673852782e-19,-1.2628233016351495e-20
-3.812,-2.929566566338901e-19,-1.2860269883177114e-20
-3.811,-2.9661432636170866e-19,-1.3096195639291926e-20
-3.81,-3.0031763876323755e-19,-1.3336072052523446e-20
-3.809,-3.040671630389632e-19,-1.3579961837757295e-20
-3.808,-3.078634754825885e-19,-1.3827928671099967e-20
-3.807,-3.117071595693522e-19,-1.4080037204249484e-20
-3.806,-3.155988060454461e-19,-1.4336353079076967e-20
-3.805,-3.1953901301854513e-19,-1.4596942942422142e-20
-3.804,-3.235283860494631e-19,-1.4861874461105895e-20
-3.803,-3.2756753824494887e-19,-1.513121633716301e-20
-3.802,-3.3165709035163637e-19,-1.5405038323298285e-20
-3.801,-3.3579767085116335e-19,-1.5683411238569222e-20
-3.8,-3.3998991605647334e-19,-1.596640698429862e-20
-3.799,-3.4423447020931515e-19,-1.6254098560220318e-20
-3.798,-3.4853198557895517e-19,-1.6546560080861555e-20
-3.797,-3.528831225621173e-19,-1.684386679216527e-20
-3.796,-3.572885497841661e-19,-1.7146095088355862e-20
-3.795,-3.6174894420154784e-19,-1.7453322529051918e-20
-3.794,-3.6626499120550637e-19,-1.776562785662948e-20
-3.793,-3.7083738472708804e-19,-1.808309101383943e-20
-3.792,-3.7546682734345314e-19,-1.8405793161682723e-20
-3.791,-3.8015403038550904e-19,-1.873381669754714e-20
-3.79,-3.848997140468823e-19,-1.906724527360936e-20
-3.789,-3.8970460749424556e-19,-1.9406163815506174e-20
-3.788,-3.945694489790165e-19,-1.9750658541278712e-20
-3.787,-3.994949859504462e-19,-2.0100816980593634e-20
-3.786,-4.0448197517011326e-19,-2.0456727994245304e-20
-3.785,-4.0953118282784216e-19,-2.081848179394292e-20
-3.784,-4.1464338465906277e-19,-2.1186169962386818e-20
-3.783,-4.1981936606362916e-19,-2.1559885473638006e-20
-3.782,-4.2505992222611643e-19,-2.1939722713785263e-20
-3.781,-4.303658582376126e-19,-2.2325777501913994e-20
-3.78,-4.357379892190255e-19,-2.271814711138126e-20
