t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.072675984219121e-10,1.935181354604185e-11
-99.99,-6.075963853718284e-10,1.9364378630483337e-11
-99.98,-6.079253838806971e-10,1.9376953197629133e-11
-99.97,-6.082545944163737e-10,1.9389537288229583e-11
-99.96,-6.08584016935338e-10,1.9402130525212056e-11
-99.95,-6.089136518523112e-10,1.941473347495728e-11
-99.94,-6.092434987325877e-10,1.9427345995583137e-11
-99.93,-6.095735583280396e-10,1.9439967451830275e-11
-99.92,-6.099038311306259e-10,1.9452599210246363e-11
-99.91,-6.102343165587102e-10,1.946523996715294e-11
-99.9,-6.105650150054061e-10,1.9477890356916783e-11
-99.89,-6.10895926496956e-10,1.9490550382805138e-11
-99.88,-6.112270514684899e-10,1.950321967723636e-11
-99.87,-6.115583899013783e-10,1.9515898680559687e-11
-99.86,-6.118899420461557e-10,1.9528587177670277e-11
-99.85,-6.122217078209478e-10,1.9541285229722703e-11
-99.84,-6.125536853263523e-10,1.9553992309655977e-11
-99.83,-6.12885882184325e-10,1.956670967605424e-11
-99.82,-6.132182905116587e-10,1.957943675870696e-11
-99.81,-6.135509131636247e-10,1.959217301681916e-11
-99.8,-6.13883750785576e-10,1.9604919062729744e-11
-99.79,-6.142168030632498e-10,1.9617674435675687e-11
-99.78,-6.14550070112223e-10,1.963043959904354e-11
-99.77,-6.148835525460479e-10,1.964321455272276e-11
-99.76,-6.152172503138218e-10,1.965599886562094e-11
-99.75,-6.155511630708976e-10,1.9668792728908576e-11
-99.74,-6.15885292066619e-10,1.96815964558252e-11
-99.73,-6.162196364091422e-10,1.969440976271198e-11
-99.72,-6.165541963502327e-10,1.9707232782549434e-11
-99.71,-6.168889731209408e-10,1.9720065401030996e-11
-99.7,-6.172239657376357e-10,1.973290774038868e-11
-99.69,-6.175591744128996e-10,1.9745759521395263e-11
-99.68,-6.178946003782013e-10,1.975862133790119e-11
-99.67,-6.182302426667949e-10,1.9771492752114966e-11
-99.66,-6.185661021281255e-10,1.9784373592349035e-11
-99.65,-6.189021784696073e-10,1.9797264607163907e-11
-99.64,-6.192384717152121e-10,1.9810165176244952e-11
-99.63,-6.195749824495521e-10,1.9823075436306774e-11
-99.62,-6.199117110199883e-10,1.9835995369475657e-11
-99.61,-6.202486570223579e-10,1.984892506366801e-11
-99.6,-6.20585821675924e-10,1.9861864715360027e-11
-99.59,-6.209232028315088e-10,1.9874813870521724e-11
-99.58,-6.212608031593938e-10,1.9887772886796733e-11
-99.57,-6.215986226615263e-10,1.990074219549248e-11
-99.56,-6.219366588281017e-10,1.9913720346056258e-11
-99.55,-6.222749144895102e-10,1.9926708792430017e-11
-99.54,-6.226133890068447e-10,1.9939706924478723e-11
-99.53,-6.229520825368499e-10,1.9952714983677293e-11
-99.52,-6.23290995273867e-10,1.9965732836547094e-11
-99.51,-6.236301273758274e-10,1.9978760657797158e-11
-99.5,-6.239694788878007e-10,1.9991798044921437e-11
-99.49,-6.243090501649985e-10,2.00048454431351e-11
-99.48,-6.246488410804487e-10,2.001790328228885e-11
-99.47,-6.249888522960358e-10,2.0030969877050347e-11
-99.46,-6.253290834268615e-10,2.004404672458215e-11
-99.45,-6.256695350908349e-10,2.005713364113071e-11
-99.44,-6.260102071267997e-10,2.0070230365559685e-11
-99.43,-6.263510997109927e-10,2.0083337048466367e-11
-99.42,-6.2669221333531e-10,2.009645348799566e-11
-99.41,-6.270335478134168e-10,2.0109580008408448e-11
-99.4,-6.273751033951203e-10,2.012271642538917e-11
-99.39,-6.277168805365345e-10,2.0135863114290286e-11
-99.38,-6.280588789620668e-10,2.0149018948642025e-11
-99.37,-6.284010989216823e-10,2.016218535922499e-11
-99.36,-6.287435408547891e-10,2.017536159250771e-11
-99.35,-6.29086204722496e-10,2.0188547679872475e-11
-99.34,-6.294290908035859e-10,2.0201743826613102e-11
-99.33,-6.297721991428682e-10,2.0214949976914683e-11
-99.32,-6.301155298914964e-10,2.0228166039605578e-11
-99.31,-6.304590833970509e-10,2.0241392219192434e-11
-99.3,-6.308028597433929e-10,2.025462852350997e-11
-99.29,-6.311468589367364e-10,2.0267874363499675e-11
-99.28,-6.314910805465633e-10,2.028113112943784e-11
-99.27,-6.318355270953374e-10,2.0294396936458338e-11
-99.26,-6.321801963279928e-10,2.03076731164876e-11
-99.25,-6.32525089280552e-10,2.032095953526173e-11
-99.24,-6.328702059830765e-10,2.033425582871733e-11
-99.23,-6.332155467377789e-10,2.0347562261790357e-11
-99.22,-6.335611116374343e-10,2.0360878829451877e-11
-99.21,-6.339069006668925e-10,2.0374205466199724e-11
-99.2,-6.342529143591352e-10,2.0387542113492598e-11
-99.19,-6.345991524612514e-10,2.040088893502171e-11
-99.18,-6.349456158811138e-10,2.0414245911561328e-11
-99.17,-6.352923040538474e-10,2.042761301294528e-11
-99.16,-6.356392172736974e-10,2.044099011362859e-11
-99.15,-6.35986356120837e-10,2.045437753809418e-11
-99.14,-6.363337202655054e-10,2.0467774963097085e-11
-99.13,-6.36681310205691e-10,2.0481182724704125e-11
-99.12,-6.370291259514597e-10,2.0494600492984343e-11
-99.11,-6.373771676816865e-10,2.050802837706573e-11
-99.1,-6.377254359192464e-10,2.0521466336020546e-11
-99.09,-6.38073929961059e-10,2.0534915027921526e-11
-99.08,-6.384226508290012e-10,2.054837371782271e-11
-99.07,-6.387715982851571e-10,2.0561842413930625e-11
-99.06,-6.391207728086276e-10,2.0575321443630897e-11
-99.05,-6.394701739333796e-10,2.0588810555226954e-11
-99.04,-6.398198027407946e-10,2.060231005577071e-11
-99.03,-6.401696587684777e-10,2.0615819734900995e-11
-99.02,-6.405197423172666e-10,2.0629339693105612e-11
-99.01,-6.408700535967636e-10,2.0642869952673015e-11
-99.0,-6.412205928981959e-10,2.0656410555918277e-11
-98.99,-6.415713602691917e-10,2.066996148708137e-11
-98.98,-6.419223556868914e-10,2.0683522411976733e-11
-98.97,-6.422735797210513e-10,2.0697093726676232e-11
-98.96,-6.426250321485082e-10,2.071067558091856e-11
-98.95,-6.429767134432966e-10,2.072426767497883e-11
-98.94,-6.433286236414318e-10,2.073786983091217e-11
-98.93,-6.436807629775433e-10,2.0751482385972134e-11
-98.92,-6.440331314562527e-10,2.0765105421666815e-11
-98.91,-6.443857294013189e-10,2.0778738701103886e-11
-98.9,-6.447385565084196e-10,2.0792382577087697e-11
-98.89,-6.45091614571832e-10,2.08060366896512e-11
-98.88,-6.454449019407087e-10,2.081970109149815e-11
-98.87,-6.457984195693685e-10,2.0833375930487862e-11
-98.86,-6.461521674277285e-10,2.0847061296397106e-11
-98.85,-6.465061459900023e-10,2.086075687927018e-11
-98.84,-6.468603548649492e-10,2.08744629830391e-11
-98.83,-6.472147945744184e-10,2.0888179484191015e-11
-98.82,-6.475694654507576e-10,2.0901906546597222e-11
-98.81,-6.479243675970033e-10,2.0915643384817933e-11
-98.8,-6.482795008772647e-10,2.092939158337169e-11
-98.79,-6.48634865880039e-10,2.094315009410426e-11
-98.78,-6.489904626723458e-10,2.0956918618863055e-11
-98.77,-6.493462909330571e-10,2.0970697948023107e-11
-98.76,-6.497023515617066e-10,2.0984487691862346e-11
-98.75,-6.500586445301279e-10,2.099828802512419e-11
-98.74,-6.504151694689461e-10,2.101209868870495e-11
-98.73,-6.507719274009692e-10,2.102592002245785e-11
-98.72,-6.511289176838254e-10,2.1039752481661727e-11
-98.71,-6.514861413620041e-10,2.1053594086285227e-11
-98.7,-6.518435979991382e-10,2.1067446877286313e-11
-98.69,-6.522012878345587e-10,2.1081310222375895e-11
-98.68,-6.525592112305452e-10,2.1095184329855122e-11
-98.67,-6.529173682716362e-10,2.1109068978553395e-11
-98.66,-6.532757591073689e-10,2.112296357930732e-11
-98.65,-6.536343838026948e-10,2.1136869570458013e-11
-98.64,-6.539932426614188e-10,2.1150785919463e-11
-98.63,-6.543523368456063e-10,2.1164712533332048e-11
-98.62,-6.54711663763809e-10,2.1178650344055408e-11
-98.61,-6.550712263261895e-10,2.119259842252249e-11
-98.6,-6.554310236598899e-10,2.1206557420417025e-11
-98.59,-6.5579105617753e-10,2.1220526725716508e-11
-98.58,-6.561513240010841e-10,2.1234506906438122e-11
-98.57,-6.565118270696616e-10,2.12484975820418e-11
-98.56,-6.56872565564452e-10,2.1262498967607705e-11
-98.55,-6.572335402458804e-10,2.1276511025416154e-11
-98.54,-6.575947521656996e-10,2.1290535333780813e-11
-98.53,-6.579561971465022e-10,2.1304567276924834e-11
-98.52,-6.583178800952297e-10,2.1318611280575243e-11
-98.51,-6.586797993696721e-10,2.133266633165457e-11
-98.5,-6.59041955283101e-10,2.1346731942941136e-11
-98.49,-6.594043482619742e-10,2.1360808319239516e-11
-98.48,-6.597669780674272e-10,2.137489543894339e-11
-98.47,-6.601298450587667e-10,2.1388993312243556e-11
-98.46,-6.604929492956627e-10,2.140310154356073e-11
-98.45,-6.608562912182874e-10,2.1417221207460336e-11
-98.44,-6.61219871038597e-10,2.1431351454603555e-11
-98.43,-6.615836888596898e-10,2.1445492382666996e-11
-98.42,-6.619477444743466e-10,2.1459644255773584e-11
-98.41,-6.623120386813373e-10,2.1473806573271767e-11
-98.4,-6.626765710717248e-10,2.1487980063940524e-11
-98.39,-6.630413422358744e-10,2.150216441522178e-11
-98.38,-6.634063519898407e-10,2.1516359438064793e-11
-98.37,-6.637716010664996e-10,2.153056533786999e-11
-98.36,-6.641370892871964e-10,2.154478212726257e-11
-98.35,-6.645028167561512e-10,2.155900975601574e-11
-98.34,-6.648687839730008e-10,2.157324800784077e-11
-98.33,-6.652349904147187e-10,2.1587497627892746e-11
-98.32,-6.656014372254168e-10,2.1601757839479662e-11
-98.31,-6.659681238427112e-10,2.161602915178986e-11
-98.3,-6.663350507499104e-10,2.163031110989608e-11
-98.29,-6.667022184514453e-10,2.164460427018589e-11
-98.28,-6.670696264664283e-10,2.1658908147623013e-11
-98.27,-6.67437275545918e-10,2.16732232261662e-11
-98.26,-6.678051655393895e-10,2.1687549055940165e-11
-98.25,-6.681732958332664e-10,2.170188614190322e-11
-98.24,-6.685416688321429e-10,2.1716233462751667e-11
-98.23,-6.689102830320501e-10,2.173059224166842e-11
-98.22,-6.692791388981968e-10,2.1744962311239374e-11
-98.21,-6.696482366015907e-10,2.175934284165772e-11
-98.2,-6.700175763697337e-10,2.1773734587799655e-11
-98.19,-6.70387158644309e-10,2.178813738575195e-11
-98.18,-6.707569829938349e-10,2.1802551384056857e-11
-98.17,-6.711270503934002e-10,2.1816976141355012e-11
-98.16,-6.714973600837406e-10,2.1831411513204395e-11
-98.15,-6.7186791347234e-10,2.184585876844033e-11
-98.14,-6.722387096807616e-10,2.1860316943254297e-11
-98.13,-6.726097493840312e-10,2.187478601568408e-11
-98.12,-6.729810326173398e-10,2.188926627153157e-11
-98.11,-6.733525597421427e-10,2.190375757723267e-11
-98.1,-6.737243306613897e-10,2.1918259997603355e-11
-98.09,-6.740963459033949e-10,2.1932773274010435e-11
-98.08,-6.744686053151674e-10,2.19472981259255e-11
-98.07,-6.748411092519551e-10,2.196183385602697e-11
-98.06,-6.752138578091006e-10,2.1976380591991408e-11
-98.05,-6.755868511584093e-10,2.19909387898917e-11
-98.04,-6.759600897780752e-10,2.2005507974351596e-11
-98.03,-6.763335736621765e-10,2.202008835099667e-11
-98.02,-6.767073029026717e-10,2.2034679883486606e-11
-98.01,-6.770812778666234e-10,2.204928282517506e-11
-98.0,-6.774554984356325e-10,2.206389675827397e-11
-97.99,-6.778299652336389e-10,2.2078521839070257e-11
-97.98,-6.782046778490475e-10,2.2093158094845988e-11
-97.97,-6.785796375190254e-10,2.2107805892402125e-11
-97.96,-6.789548435711527e-10,2.212246497024427e-11
-97.95,-6.793302954673827e-10,2.213713471441203e-11
