0.00000000, 2.00444205578111674884850407779419633349e+00, -5.71634763544526120625541440266897237762e-01, 2.80000000000000000000000000000000000000e+01, 0.00000000000000000000000000000000000000e+00, 4.33865776110726941495522022620044212077e+00, 6.22144870833778988633823256692469938968e-01, -1.2067516183315810e-03, 1.4682035339418443e-01
0.00100000, 2.00458748727768292686265060142832379188e+00, -5.71633130492633223062729873685700622592e-01, 2.79997323618322676036161923851904589714e+01, 7.64411367480026319792048085091322305159e-05, 4.33854979753871184137168539967576665345e+00, 6.22178799959574234618756447241853759604e-01, -1.2800907300421548e-03, 1.4689982949654922e-01
0.00200000, 2.00473323696702279279365769889815133064e+00, -5.71631412987565650938686493989410110036e-01, 2.79994639649217540735424035090246031182e+01, 1.53328622728955977181335409778631797165e-04, 4.33844150976397545259503318816977166624e+00, 6.22212805452036741010628691663056866169e-01, -1.3538039632408285e-03, 1.4697943236020515e-01
0.00300000, 2.00487930508007244153405729379006822217e+00, -5.71629610964835116018052846175935932852e-01, 2.79991948088338763885993466123946021526e+01, 2.30662476925812071010112045824958607611e-04, 4.33833289750406073226624096044282335552e+00, 6.22246887342085735185837295908465602038e-01, -1.4278922704024510e-03, 1.4705916176931773e-01
0.00400000, 2.00502569184869905967497354547511068864e+00, -5.71627724359375814180856573278224941131e-01, 2.79989248931323211783610854403954763735e+01, 3.08442718267316530174096757350091800698e-04, 4.33822396047857394932517157740702295726e+00, 6.22281045660638669714881329464489644458e-01, -1.5023566079121195e-03, 1.4713901750531742e-01
0.00500000, 2.00517239750570280927682307452336493068e+00, -5.71625753105543403674435560547845936709e-01, 2.79986542173790418784129081325516365147e+01, 3.86669365627373251783257624611307007077e-04, 4.33811469840572417355237216767685373850e+00, 6.22315280438611154215786664209567862888e-01, -1.5771979360753474e-03, 1.4721899934688195e-01
0.00600000, 2.00531942228481872148407052409406292229e+00, -5.71623697137113973711796183398910305799e-01, 2.79983827811342558695522603455975529374e+01, 4.65342437824403185356105429801462287135e-04, 4.33800511100232027170895017315415093829e+00, 6.22349591706916883990276258839705918557e-01, -1.6524172191282578e-03, 1.4729910706991859e-01
0.00700000, 2.00546676642071860002181966245736271213e+00, -5.71621556387283003384575759101311454582e-01, 2.79981105839564416008811289019965239932e+01, 5.44461953620697153538498010688248338260e-04, 4.33789519798376788420035699485817889035e+00, 6.22383979496467565431853375678210611104e-01, -1.7280154252478015e-03, 1.4737934044754618e-01
0.00800000, 2.00561443014901293461224979568298261201e+00, -5.71619330788664310858453492661289131690e-01, 2.79978376254023356967379070078861043978e+01, 6.24027931721762697093465706145044143855e-04, 4.33778495906406638218933204403558403814e+00, 6.22418443838172838194787568274018487906e-01, -1.8039935265620000e-03, 1.4745969925007715e-01
0.00900000, 2.00576241370625282434913820789578823672e+00, -5.71617020273288992818526702161259498771e-01, 2.79975639050269300474164100027523926326e+01, 7.04040390775664919478322839827770632710e-04, 4.33767439395580580508267915055848077181e+00, 6.22452984762940194112814507535453636926e-01, -1.8803524991602120e-03, 1.4754018324499934e-01
0.01000000, 2.00591071732993191106894168861655213931e+00, -5.71614624772604354131839889171568993120e-01, 2.79972894223834688836193466749606776309e+01, 7.84499349372361306080880235087637283082e-04, 4.33756350237016377831596306969514811080e+00, 6.22487602301674892856181007705571918992e-01, -1.9570933231034251e-03, 1.4762079219695771e-01
0.01100000, 2.00605934125848832275714395192312468664e+00, -5.71612144217472827693923266677229548894e-01, 2.79970141770234458345931853873035425894e+01, 8.65404826043030492940747276891457280423e-04, 4.33745228401690241135962622923398732997e+00, 6.22522296485279874315485957623796863470e-01, -2.0342169824345715e-03, 1.4770152586773593e-01
0.01200000, 2.00620828573130662702881090990769541541e+00, -5.71609578538170884425864651125015407089e-01, 2.79967381684966009698909865898590979213e+01, 9.46756839259394959534493896465425035208e-04, 4.33734073860436517586943484113629162020e+00, 6.22557067344655667700586243697359902732e-01, -2.1117244651888679e-03, 1.4778238401623783e-01
0.01300000, 2.00635755098871979472253234267358158384e+00, -5.71606927664387933388104147390424071787e-01, 2.79964613963509178247094037384633139725e+01, 1.02855540743303761995481779839879388221e-03, 4.33722886583947376390356903462489312611e+00, 6.22591914910700297342654154983369776281e-01, -2.1896167634041786e-03, 1.4786336639846872e-01
0.01400000, 2.00650713727201117364716651849388279627e+00, -5.71604191525225211976804786245716553159e-01, 2.79961838601326204087456831706642742472e+01, 1.11080054891471228656381490885310477415e-03, 4.33711666542772492612807371987839295608e+00, 6.22626839214309185187289173812113137284e-01, -2.2678948731314034e-03, 1.4794447276751659e-01
0.01500000, 2.00665704482341647252104377040871493281e+00, -5.71601370049194666168314193689521164678e-01, 2.79959055593861701985201201017054804815e+01, 1.19349228199364797994896591071847008951e-03, 4.33700413707318728993178543204308429695e+00, 6.22661840286375049966402463412595162959e-01, -2.3465597944448882e-03, 1.4802570287353317e-01
0.01600000, 2.00680727388612575514352593921298356950e+00, -5.71598463164217820776892460537697477307e-01, 2.79956264936542631131090525753320961440e+01, 1.27663062489684705875751324159794746813e-03, 4.33689128047849815737124540259708341184e+00, 6.22696918157787803036406752873208142547e-01, -2.4256125314528598e-03, 1.4810705646371482e-01
0.01700000, 2.00695782470428544483906095730982928561e+00, -5.71595470797624639690539619087347128706e-01, 2.79953466624778264732330979223682584528e+01, 1.36021559578837714273049533765986650651e-03, 4.33677809534486028286550052745286797545e+00, 6.22732072859434440870057675215747739146e-01, -2.5050540923078836e-03, 1.4818853328228337e-01
0.01800000, 2.00710869752300033921411568318526519643e+00, -5.71592392876152376049412501412918592504e-01, 2.79950660653960159436449570283023986003e+01, 1.44424721276865680200181236321570632997e-03, 4.33666458137203863056008171656113175419e+00, 6.22767304422198934189104922001341969769e-01, -2.5848854892173442e-03, 1.4827013307046676e-01
0.01900000, 2.00725989258833563526761541228925080831e+00, -5.71589229325944412330975230744226769413e-01, 2.79947847019462124587607304736539629697e+01, 1.52872549387373498547030420169247479946e-03, 4.33655073825835711127883328592020362980e+00, 6.22802612876962113724722823231786937740e-01, -2.6651077384539499e-03, 1.4835185556647953e-01
0.02000000, 2.00741141014731896489576529696305365432e+00, -5.71585980072549090305680163065063518302e-01, 2.79945025716640191314783073716770575084e+01, 1.61365045707456416079391100311994000521e-03, 4.33643656570069529898164755728208013387e+00, 6.22837998254601552592500129755287109715e-01, -2.7457218603662589e-03, 1.4843370050550327e-01
0.02100000, 2.00756325044794244083237721589182104001e+00, -5.71582645040918530826626730055461792770e-01, 2.79942196740832581451260024708662774395e+01, 1.69902212027626713829454286480459495161e-03, 4.33632206339448512664553563069778673229e+00, 6.22873460585991445268577852212484783828e-01, -2.8267288793892291e-03, 1.4851566761966678e-01
0.02200000, 2.00771541373916471306607545262904142552e+00, -5.71579224155407443416294316119663515792e-01, 2.79939360087359676284842297985321075020e+01, 1.78484050131739755080029191627468647159e-03, 4.33620723103370756148583835731660165537e+00, 6.22908999902002483153331980930938642621e-01, -2.9081298240547899e-03, 1.4859775663802628e-01
0.02300000, 2.00786790027091303577600588336550143189e+00, -5.71575717339771925613092010674138796243e-01, 2.79936515751523985138226117800543208744e+01, 1.87110561796919396118806070838747728365e-03, 4.33609206831088925943375083123410713939e+00, 6.22944616233501726708804760139440394303e-01, -2.9899257270024362e-03, 1.4867996728654528e-01
0.02400000, 2.00802071029408534482792624671480692418e+00, -5.71572124517168252040112791132060906697e-01, 2.79933663728610113778945313598289860831e+01, 1.95781748793482756912453876045397174228e-03, 4.33597657491709919878569920609196901837e+00, 6.22980309611352474155893902353213512439e-01, -3.0721176249898449e-03, 1.4876229928807448e-01
0.02500000, 2.00817384406055234587280948336241581481e+00, -5.71568445610151653158122390964728928404e-01, 2.79930804013884732658307411578048166825e+01, 2.04497612884864348823671765679102907745e-03, 4.33586075054194529293947029071434373852e+00, 6.23016080066414126717113689580826913522e-01, -3.1547065589035132e-03, 1.4884475236233144e-01
0.02600000, 2.00832730182315961309034810156445760005e+00, -5.71564680540675083664453769532703853107e-01, 2.79927936602596544978732481031429588476e+01, 2.13258155827539556467477732978560351589e-03, 4.33574459487357098213135215419329755391e+00, 6.23051927629542050390545301803834895492e-01, -3.2376935737694188e-03, 1.4892732622588012e-01
0.02700000, 2.00848108383572969862000505636321572006e+00, -5.71560829230087980499116704577967179811e-01, 2.79925061489976254588902942770935684746e+01, 2.22063379370947470776018510938597178814e-03, 4.33562810759865180408789784010206514589e+00, 6.23087852331587434240395924535820974376e-01, -3.3210797187637011e-03, 1.4901002059211027e-01
0.02800000, 2.00863519035306425272251573677329322433e+00, -5.71556891599135010419068552701256879266e-01, 2.79922178671236533706128548537015897086e+01, 2.30913285257413070314020761085460718961e-03, 4.33551128840239194350527421723303359622e+00, 6.23123854203397145189387200606894529761e-01, -3.4048660472233649e-03, 1.4909283517121674e-01
0.02900000, 2.00878962163094615471500634694054030966e+00, -5.71552867567954807101226645991870420469e-01, 2.79919288141571990465326720323470308496e+01, 2.39807875222068747859672628683756578059e-03, 4.33539413696852076026850394545597928757e+00, 6.23159933275813579297993390942359996396e-01, -3.4890536166570040e-03, 1.4917576967017855e-01
0.03000000, 2.00894437792614165472315625532892868130e+00, -5.71548757056078697734435092232570515199e-01, 2.79916389896159136294014396931797280984e+01, 2.48747150992775179238225305917357820911e-03, 4.33527665297928929632225047471367160518e+00, 6.23196089579674509515348179179460927214e-01, -3.5736434887555472e-03, 1.4925882379273789e-01
0.03100000, 2.00909945949640252629409578138328143989e+00, -5.71544559982429419060228899595606200821e-01, 2.79913483930156353112703471578858905635e+01, 2.57731114290041531367934530121104933402e-03, 4.33515883611546676110413388726930260426e+00, 6.23232323145812929886436379530846943622e-01, -3.6586367294030234e-03, 1.4934199723937894e-01
0.03200000, 2.00925486660046822991399640297378894886e+00, -5.71540276265319822821866332124928488611e-01, 2.79910570238703860360087818864560739970e+01, 2.66759766826945006450120184985913880443e-03, 4.33504068605633699545089920225360046470e+00, 6.23268634005056896199982870260813469016e-01, -3.7440344086873491e-03, 1.4942528970730652e-01
0.03300000, 2.00941059949806808747457751146903707137e+00, -5.71535905822451570580726197031853382089e-01, 2.79907648816923681842405801681145457581e+01, 2.75833110309049719207106582992369896615e-03, 4.33492220247969491388708845119370777810e+00, 6.23305022188229363061245860257740474228e-01, -3.8298376009111353e-03, 1.4950870089042470e-01
