0.00000000, 1.84216368773741117798423204166106294427e+00, -1.77639518477682692517994856185023710114e+00, 2.80000000000000000000000000000000000000e+01, 0.00000000000000000000000000000000000000e+00, 5.20640625344445614166765508280936788794e+00, 1.06047131053205161120770282366028441079e+00, 1.4172507969490868e+00, 6.9624075479611163e-01
0.00100000, 1.84182736450515731608145355587157892354e+00, -1.77642789054127770767276650666088154601e+00, 2.80004911317979247884567899100137621047e+01, -4.73100612302346116365354885639848492313e-04, 5.20662294524094436726391155989712901067e+00, 1.06025733264804707854345163540141629834e+00, 1.4154998650833945e+00, 6.9335530504158138e-01
0.00200000, 1.84149151621787366642497822532370229397e+00, -1.77646029297401941876998764814433672524e+00, 2.80009820407244727881481567236813689233e+01, -9.44991844121599004156170679474075835677e-04, 5.20683919816286890296059312337053932161e+00, 1.06004360822216297310613035156969711125e+00, 1.4137493533650215e+00, 6.9048301370960577e-01
0.00300000, 1.84115614235688293011877734031161919988e+00, -1.77649239245457203492449173807688898181e+00, 2.80014727280259891544620013633336480103e+01, -1.41567393570130894218578880732946915682e-03, 5.20705501287457075800603797059566044300e+00, 1.05983013707706444603834708853227700698e+00, 1.4119992882414716e+00, 6.8762382638881391e-01
0.00400000, 1.84082124240482146688821269480512685978e+00, -1.77652418936040067781713395844117460546e+00, 2.80019631949448191510235222224403919739e+01, -1.88514712735325215953701174798900462213e-03, 5.20727039003786708385366281668929606782e+00, 1.05961691903552679283108149391289476961e+00, 1.4102496958871437e+00, 6.8477768888259034e-01
0.00500000, 1.84048681584563499872420813064207888378e+00, -1.77655568406692139027838079144937054783e+00, 2.80024534427193169570852931789109335695e+01, -2.35341165945312541095956839757780708654e-03, 5.20748533031205892438876433791184991524e+00, 1.05940395392043549008348560055085440029e+00, 1.4085006022055431e+00, 6.8194454720853626e-01
0.00600000, 1.84015286216457432577379863792721351001e+00, -1.77658687694750687552860737639952027599e+00, 2.80029434725838544314989622718597934501e+01, -2.82046777243626884486231453472071116937e-03, 5.20769983435393892492327331423235467744e+00, 1.05919124155478622294294396936555543964e+00, 1.4067520328314754e+00, 6.7912434759792814e-01
0.00700000, 1.83981938084819105439770006663438250799e+00, -1.77661776837349219992064011066749288797e+00, 2.80034332857688298334326760647578992059e+01, -3.28631570679341700900524354423471627064e-03, 5.20791390281779900017165476265355418215e+00, 1.05897878176168490327192001014294125760e+00, 1.4050040131332239e+00, 6.7631703649517342e-01
0.00800000, 1.83948637138433333731575418493653865261e+00, -1.77664835871418045936677721373165857404e+00, 2.80039228835006764999973054371118045896e+01, -3.75095570306647784027579307797429876778e-03, 5.20812753635543796141973126446367999476e+00, 1.05876657436434767858750330215785635449e+00, 1.4032565682147098e+00, 6.7352256055726365e-01
0.00900000, 1.83915383326214162576131326501594917296e+00, -1.77667864833684840963117903084575939799e+00, 2.80044122670018714809435252616762581259e+01, -4.21438800184433948620456140487989955654e-03, 5.20834073561616910309680115105860754175e+00, 1.05855461918610093181896506724797122364e+00, 1.4015097229176368e+00, 6.7074086665322500e-01
