M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.0241470844078941e-23,-5.128351533013868e-25
-3.999,1.0384687335061343e-23,-5.274214834585879e-25
-3.998,1.0529903921829589e-23,-5.423167713058088e-25
-3.997,1.0677148499792962e-23,-5.575268268134462e-25
-3.996,1.0826449352894174e-23,-5.730575623817117e-25
-3.995,1.0977835159013391e-23,-5.889149945750594e-25
-3.994,1.1131334995447337e-23,-6.0510524588518805e-25
-3.993,1.1286978344464479e-23,-6.216345465230784e-25
-3.992,1.1444795098937359e-23,-6.385092362405337e-25
-3.991,1.1604815568053155e-23,-6.557357661817015e-25
-3.99,1.1767070483103537e-23,-6.733207007650591e-25
-3.989,1.1931591003354939e-23,-6.91270719596355e-25
-3.988,1.2098408722000333e-23,-7.0959261941300635e-25
-3.987,1.2267555672193669e-23,-7.282933160604581e-25
-3.986,1.2439064333168092e-23,-7.473798465010212e-25
-3.985,1.2612967636439134e-23,-7.668593708557118e-25
-3.984,1.2789298972094028e-23,-7.867391744796253e-25
-3.983,1.2968092195168346e-23,-8.0702667007138365e-25
-3.982,1.3149381632111197e-23,-8.277293998172064e-25
-3.981,1.333320208734017e-23,-8.48855037570162e-25
-3.98,1.3519588849887295e-23,-8.704113910651685e-25
-3.979,1.3708577700137278e-23,-8.92406404170314e-25
-3.978,1.3900204916659298e-23,-9.148481591750894e-25
-3.977,1.4094507283133617e-23,-9.377448791161183e-25
-3.976,1.42915220953744e-23,-9.611049301409961e-25
-3.975,1.4491287168450008e-23,-9.849368239108453e-25
-3.974,1.4693840843902116e-23,-1.0092492200422118e-24
-3.973,1.4899221997065097e-23,-1.0340509285889361e-24
-3.972,1.5107470044486968e-23,-1.0593509125646405e-24
-3.971,1.5318624951453388e-23,-1.0851582905064837e-24
-3.97,1.5532727239616055e-23,-1.1114823390808504e-24
-3.969,1.5749817994727037e-23,-1.1383324957316456e-24
-3.968,1.5969938874480434e-23,-1.165718361371879e-24
-3.967,1.6193132116462893e-23,-1.1936497031192365e-24
-3.966,1.6419440546214468e-23,-1.2221364570763422e-24
-3.965,1.664890758540138e-23,-1.2511887311564308e-24
-3.964,1.6881577260102195e-23,-1.2808168079551576e-24
-3.963,1.7117494209209008e-23,-1.3110311476692888e-24
-3.962,1.7356703692945238e-23,-1.3418423910630195e-24
-3.961,1.7599251601501623e-23,-1.3732613624826892e-24
-3.96,1.7845184463792068e-23,-1.4052990729206666e-24
-3.959,1.8094549456331027e-23,-1.4379667231291944e-24
-3.958,1.8347394412234044e-23,-1.471275706784993e-24
-3.957,1.860376783034323e-23,-1.5052376137054393e-24
-3.956,1.8863718884479355e-23,-1.5398642331171438e-24
-3.955,1.9127297432822352e-23,-1.575167556977769e-24
-3.954,1.939455402742194e-23,-1.6111597833519376e-24
-3.953,1.966553992384028e-23,-1.6478533198421017e-24
-3.952,1.9940307090928368e-23,-1.685260787075248e-24
-3.951,2.0218908220738135e-23,-1.7233950222463382e-24
-3.95,2.0501396738572034e-23,-1.7622690827193845e-24
-3.949,2.0787826813172087e-23,-1.8018962496870942e-24
-3.948,2.1078253367050292e-23,-1.8422900318900084e-24
-3.947,2.137273208696236e-23,-1.8834641693960936e-24
-3.946,2.1671319434526755e-23,-1.9254326374417526e-24
-3.945,2.1974072656991066e-23,-1.9682096503352334e-24
-3.944,2.2281049798147737e-23,-2.0118096654234346e-24
-3.943,2.259230970940124e-23,-2.056247387123126e-24
-3.942,2.2907912060988754e-23,-2.101537771017603e-24
-3.941,2.3227917353356537e-23,-2.147696028019832e-24
-3.94,2.3552386928694077e-23,-2.19473762860314e-24
-3.939,2.388138298262826e-23,-2.2426783071005306e-24
-3.938,2.4214968576079737e-23,-2.2915340660737247e-24
-3.937,2.4553207647283773e-23,-2.3413211807530324e-24
-3.936,2.4896165023977802e-23,-2.3920562035491947e-24
-3.935,2.524390643575806e-23,-2.4437559686383378e-24
-3.934,2.5596498526607585e-23,-2.4964375966212075e-24
-3.933,2.5954008867597973e-23,-2.5501184992578705e-24
-3.932,2.631650596976733e-23,-2.6048163842790862e-24
-3.931,2.668405929717678e-23,-2.660549260275569e-24
-3.93,2.7056739280148105e-23,-2.7173354416663877e-24
-3.929,2.743461732868493e-23,-2.775193553747755e-24
-3.928,2.781776584608004e-23,-2.8341425378235016e-24
-3.927,2.8206258242711437e-23,-2.894201656418524e-24
-3.926,2.8600168950029666e-23,-2.9553904985765324e-24
-3.925,2.899957343473912e-23,-3.0177289852434483e-24
