M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,2.353680832296893e-21,1.4158359505292107e-21
-3.999,2.3856356784138166e-21,1.4370612683887872e-21
-3.998,2.4180224093205567e-21,1.4586040585071963e-21
-3.997,2.450846830826717e-21,1.480469057695762e-21
-3.996,2.484114826287079e-21,1.5026610732539134e-21
-3.995,2.5178323576292774e-21,1.5251849840151432e-21
-3.994,2.5520054663949715e-21,1.5480457414084414e-21
-3.993,2.586640274794674e-21,1.5712483705354311e-21
-3.992,2.6217429867764283e-21,1.594797971263436e-21
-3.991,2.657319889108504e-21,1.6186997193347191e-21
-3.99,2.693377352476296e-21,1.6429588674921254e-21
-3.989,2.729921832593615e-21,1.6675807466213766e-21
-3.988,2.7669598713285457e-21,1.6925707669102572e-21
-3.987,2.8044980978440733e-21,1.7179344190249454e-21
-3.986,2.842543229753663e-21,1.74367727530374e-21
-3.985,2.8811020742919842e-21,1.769804990968438e-21
-3.984,2.9201815295009843e-21,1.796323305353628e-21
-3.983,2.959788585431499e-21,1.8232380431541566e-21
-3.982,2.9999303253606117e-21,1.8505551156910417e-21
-3.981,3.0406139270249573e-21,1.8782805221961025e-21
-3.98,3.081846663870181e-21,1.9064203511155777e-21
-3.979,3.12363590631676e-21,1.934980781433022e-21
-3.978,3.165989123042399e-21,1.9639680840117513e-21
-3.977,3.208913882281218e-21,1.99338862295714e-21
-3.976,3.25241785313994e-21,2.0232488569990458e-21
-3.975,3.2965088069313097e-21,2.053555340894676e-21
-3.974,3.3411946185249584e-21,2.084314726852183e-21
-3.973,3.386483267715944e-21,2.1155337659752994e-21
-3.972,3.4323828406111904e-21,2.147219309729326e-21
-3.971,3.4789015310340646e-21,2.17937831142878e-21
-3.97,3.526047641947317e-21,2.2120178277470285e-21
-3.969,3.573829586894629e-21,2.245145020248228e-21
-3.968,3.6222558914610054e-21,2.2787671569418996e-21
-3.967,3.671335194752254e-21,2.3128916138604714e-21
-3.966,3.7210762508937966e-21,2.3475258766601317e-21
-3.965,3.771487930549073e-21,2.3826775422453272e-21
-3.964,3.8225792224577695e-21,2.418354320417263e-21
-3.963,3.874359234994147e-21,2.454564035546755e-21
-3.962,3.9268371977457194e-21,2.491314628271786e-21
-3.961,3.98002246311254e-21,2.5286141572201476e-21
-3.96,4.033924507927376e-21,2.566470800757512e-21
-3.959,4.088552935097024e-21,2.6048928587613307e-21
-3.958,4.143917475265043e-21,2.643888754420928e-21
-3.957,4.200027988496198e-21,2.6834670360641766e-21
-3.956,4.256894465982861e-21,2.7236363790111486e-21
-3.955,4.314527031773683e-21,2.7644055874551402e-21
-3.954,4.372935944524805e-21,2.805783596371466e-21
-3.953,4.432131599273908e-21,2.847779473454441e-21
-3.952,4.4921245292373865e-21,2.8904024210829575e-21
-3.951,4.5529254076309524e-21,2.933661778315083e-21
-3.95,4.614545049513965e-21,2.9775670229121e-21
-3.949,4.676994413657793e-21,3.022127773392429e-21
-3.948,4.740284604438519e-21,3.067353791115866e-21
-3.947,4.804426873754293e-21,3.1132549823985864e-21
-3.946,4.869432622967667e-21,3.159841400659367e-21
-3.945,4.935313404873208e-21,3.2071232485974786e-21
-3.944,5.0020809256907385e-21,3.25511088040273e-21
-3.943,5.069747047084515e-21,3.3038148039981176e-21
-3.942,5.1383237882086866e-21,3.3532456833155724e-21
-3.941,5.207823327779372e-21,3.403414340605293e-21
-3.94,5.2782580061736884e-21,3.454331758779146e-21
-3.939,5.349640327556083e-21,3.5060090837886474e-21
-3.938,5.421982962032322e-21,3.558457627038027e-21
-3.937,5.495298747831484e-21,3.6116888678328935e-21
-3.936,5.569600693516315e-21,3.665714455865023e-21
-3.935,5.644901980222322e-21,3.720546213733802e-21
-3.934,5.721215963925956e-21,3.776196139504865e-21
-3.933,5.7985561777422685e-21,3.832676409306472e-21
-3.932,5.876936334252419e-21,3.889999379964183e-21
-3.931,5.956370327861405e-21,3.9481775916743845e-21
-3.93,6.036872237186416e-21,4.007223770717256e-21
-3.929,6.11845632747619e-21,4.0671508322097345e-21
-3.928,6.2011370530617805e-21,4.127971882899082e-21
-3.927,6.284929059839126e-21,4.189700223997643e-21
-3.926,6.369847187783836e-21,4.252349354059407e-21
-3.925,6.4559064734986006e-21,4.315932971898971e-21
-3.924,6.5431221527936444e-21,4.380464979553556e-21
-3.923,6.631509663300642e-21,4.445959485288673e-21
-3.922,6.7210846471205295e-21,4.5124308066481134e-21
-3.921,6.811862953505637e-21,4.579893473548892e-21
-3.92,6.903860641576587e-21,4.6483622314218154e-21
-3.919,6.997093983074398e-21,4.7178520443983404e-21
-3.918,7.091579465148248e-21,4.788378098544403e-21
-3.917,7.187333793179344e-21,4.859955805141908e-21
-3.916,7.284373893641362e-21,4.932600804018586e-21
-3.915,7.382716916997941e-21,5.006328966926912e-21
-3.914,7.482380240637662e-21,5.0811564009728246e-21
-3.913,7.583381471847038e-21,5.157099452094964e-21
-3.912,7.685738450821961e-21,5.234174708595176e-21
-3.911,7.789469253718125e-21,5.312399004721036e-21
-3.91,7.894592195740898e-21,5.391789424301151e-21
-3.909,8.001125834275156e-21,5.47236330443402e-21
-3.908,8.109088972055595e-21,5.554138239231239e-21
-3.907,8.21850066037802e-21,5.6371320836158424e-21
-3.906,8.329380202352147e-21,5.721362957176596e-21
-3.905,8.441747156196429e-21,5.806849248079065e-21
-3.904,8.555621338575463e-21,5.8936096170342765e-21
-3.903,8.671022827980506e-21,5.981663001325845e-21
-3.902,8.78797196815364e-21,6.071028618896391e-21
-3.901,8.90648937155616e-21,6.161725972494152e-21
-3.9,9.026595922881729e-21,6.253774853880639e-21
-3.899,9.148312782614879e-21,6.347195348100266e-21
-3.898,9.271661390635437e-21,6.44200783781283e-21
-3.897,9.396663469869445e-21,6.53823300768979e-21
-3.896,9.523341029987171e-21,6.635891848875267e-21
-3.895,9.651716371148815e-21,6.7350056635127145e-21
-3.894,9.781812087798508e-21,6.83559606933823e-21
-3.893,9.913651072507216e-21,6.937685004341473e-21
-3.892,1.0047256519865165e-20,7.041294731495206e-21
-3.891,1.0182651930424438e-20,7.146447843554428e-21
-3.89,1.031986111469233e-20,7.253167267926147e-21
-3.889,1.0458908197176177e-20,7.361476271610833e-21
-3.888,1.0599817620480225e-20,7.471398466216579e-21
-3.887,1.074261414945528e-20,7.582957813047045e-21
-3.886,1.088732287540174e-20,7.696178628264282e-21
-3.885,1.1033969220326734e-20,7.811085588127517e-21
-3.884,1.1182578941256023e-20,7.927703734309011e-21
-3.883,1.1333178134601352e-20,8.046058479288138e-21
-3.882,1.1485793240583994e-20,8.166175611824809e-21
-3.881,1.1640451047715139e-20,8.288081302513418e-21
-3.88,1.1797178697333894e-20,8.4118021094185e-21
-3.879,1.1956003688203591e-20,8.537364983793259e-21
-3.878,1.2116953881167165e-20,8.66479727588224e-21
-3.877,1.2280057503862312e-20,8.794126740809316e-21
-3.876,1.2445343155497224e-20,8.925381544552294e-21
-3.875,1.2612839811687634e-20,9.05859027000536e-21
-3.874,1.278257682935595e-20,9.193781923130705e-21
-3.873,1.2954583951693272e-20,9.33098593920058e-21
-3.872,1.3128891313185084e-20,9.470232189131154e-21
-3.871,1.3305529444701392e-20,9.611550985909489e-21
-3.87,1.3484529278652172e-20,9.754973091115007e-21
-3.869,1.3665922154208912e-20,9.900529721536842e-21
-3.868,1.3849739822593083e-20,1.0048252555888458e-20
-3.867,1.40360144524324e-20,1.0198173741620982e-20
-3.866,1.4224778635185716e-20,1.0350325901836686e-20
-3.865,1.4416065390637402e-20,1.0504742142304082e-20
-3.864,1.4609908172462097e-20,1.0661456058576127e-20
-3.863,1.4806340873860728e-20,1.0820501743213039e-20
-3.862,1.5005397833268654e-20,1.0981913793111265e-20
-3.861,1.520711384013689e-20,1.1145727316940141e-20
-3.86,1.5411524140787268e-20,1.1311977942687846e-20
-3.859,1.5618664444342557e-20,1.148070182531821e-20
-3.858,1.5828570928732354e-20,1.1651935654540047e-20
-3.857,1.6041280246775832e-20,1.1825716662690615e-20
-3.856,1.6256829532342196e-20,1.2002082632734915e-20
-3.855,1.6475256406589894e-20,1.218107190638248e-20
-3.854,1.6696598984285544e-20,1.2362723392323419e-20
-3.853,1.6920895880203577e-20,1.2547076574585424e-20
-3.852,1.7148186215607582e-20,1.2734171521013534e-20
-3.851,1.737850962481446e-20,1.2924048891874442e-20
-3.85,1.76119062618423e-20,1.3116749948587165e-20
-3.849,1.7848416807143128e-20,1.3312316562581936e-20
-3.848,1.8088082474421542e-20,1.3510791224289187e-20
-3.847,1.8330945017540325e-20,1.3712217052260518e-20
-3.846,1.8577046737514105e-20,1.3916637802423608e-20
-3.845,1.8826430489592173e-20,1.4124097877473e-20
-3.844,1.907913969043159e-20,1.433464233639876e-20
-3.843,1.9335218325361677e-20,1.4548316904155022e-20
-3.842,1.959471095574104e-20,1.476516798147048e-20
-3.841,1.9857662726408326e-20,1.4985242654802874e-20
-3.84,2.0124119373227792e-20,1.5208588706439618e-20
-3.839,2.0394127230730973e-20,1.5435254624746644e-20
-3.838,2.0667733239855545e-20,1.56652896145677e-20
-3.837,2.0944984955782702e-20,1.589874360777625e-20
-3.836,2.1225930555874167e-20,1.6135667273982245e-20
-3.835,2.1510618847710145e-20,1.637611203139598e-20
-3.834,2.1799099277229482e-20,1.6620130057851377e-20
-3.833,2.2091421936973234e-20,1.6867774301991035e-20
-3.832,2.2387637574433024e-20,1.7119098494615344e-20
-3.831,2.26877976005054e-20,1.7374157160198126e-20
-3.83,2.2991954098053584e-20,1.7633005628571214e-20
-3.829,2.3300159830577907e-20,1.7895700046780445e-20
-3.828,2.36124682509963e-20,1.816229739111554e-20
-3.827,2.392893351053618e-20,1.843285547931646e-20
-3.826,2.4249610467739148e-20,1.8707432982958794e-20
-3.825,2.4574554697579897e-20,1.898608944002077e-20
-3.824,2.4903822500700695e-20,1.9268885267634603e-20
-3.823,2.523747091276295e-20,1.95558817750248e-20
-3.822,2.5575557713917272e-20,1.9847141176636205e-20
-3.821,2.5918141438393472e-20,2.0142726605454558e-20
-3.82,2.626528138421206e-20,2.044270212652233e-20
-3.819,2.6617037623018646e-20,2.0747132750652732e-20
-3.818,2.6973471010042886e-20,2.105608444834479e-20
-3.817,2.733464319418339e-20,2.1369624163902373e-20
-3.816,2.7700616628220234e-20,2.168781982976025e-20
-3.815,2.807145457915663e-20,2.2010740381020074e-20
-3.814,2.844722113869135e-20,2.233845577019946e-20
-3.813,2.882798123382349e-20,2.267103698219722e-20
-3.812,2.9213800637591296e-20,2.3008556049477937e-20
-3.811,2.9604745979946585e-20,2.335108606747902e-20
-3.81,3.000088475876653e-20,2.3698701210243584e-20
-3.809,3.040228535100446e-20,2.4051476746282364e-20
-3.808,3.0809017023981426e-20,2.4409489054668052e-20
-3.807,3.1221149946820204e-20,2.477281564136545e-20
-3.806,3.163875520202353e-20,2.5141535155800833e-20
-3.805,3.206190479719842e-20,2.551572740767408e-20
-3.804,3.2490671676928144e-20,2.5895473384017074e-20
-3.803,3.2925129734793995e-20,2.6280855266501963e-20
-3.802,3.3365353825548404e-20,2.667195644900295e-20
-3.801,3.3811419777441416e-20,2.7068861555415288e-20
-3.8,3.4263404404702396e-20,2.7471656457735256e-20
-3.799,3.4721385520178823e-20,2.7880428294404896e-20
-3.798,3.518544194813419e-20,2.8295265488925365e-20
-3.797,3.565565353720681e-20,2.871625776874292e-20
-3.796,3.613210117353169e-20,2.9143496184411325e-20
-3.795,3.6614866794027366e-20,2.9577073129034895e-20
-3.794,3.7104033399849656e-20,3.001708235799618e-20
-3.793,3.7599685070014604e-20,3.0463619008972424e-20
-3.792,3.8101906975192385e-20,3.0916779622245065e-20
