M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-3.5823264640980076e-21,-3.818527279401841e-21
-3.999,-3.625779420066802e-21,-3.867329788334511e-21
-3.998,-3.6697579527538244e-21,-3.9167553346207906e-21
-3.997,-3.714268399207043e-21,-3.966811863346004e-21
-3.996,-3.759317172615983e-21,-4.017507420795488e-21
-3.995,-3.804910763223026e-21,-4.068850155742081e-21
-3.994,-3.8510557392455726e-21,-4.12084832074997e-21
-3.993,-3.8977587478091975e-21,-4.173510273495103e-21
-3.992,-3.9450265158919174e-21,-4.226844478102381e-21
-3.991,-3.992865851279707e-21,-4.280859506499838e-21
-3.99,-4.041283643533408e-21,-4.33556403979003e-21
-3.989,-4.0902868649671435e-21,-4.390966869638845e-21
-3.988,-4.139882571638401e-21,-4.447076899681957e-21
-3.987,-4.1900779043498985e-21,-4.503903146949155e-21
-3.986,-4.240880089663387e-21,-4.561454743306761e-21
-3.985,-4.292296440925527e-21,-4.619740936918374e-21
-3.984,-4.3443343593059835e-21,-4.67877109372418e-21
-3.983,-4.39700133484788e-21,-4.738554698939045e-21
-3.982,-4.450304947530764e-21,-4.799101358569643e-21
-3.981,-4.504252868346233e-21,-4.8604208009508614e-21
-3.98,-4.558852860386352e-21,-4.922522878301721e-21
-3.979,-4.614112779945052e-21,-4.985417568301058e-21
-3.978,-4.670040577632618e-21,-5.049114975683228e-21
-3.977,-4.7266442995034624e-21,-5.1136253338540784e-21
-3.976,-4.783932088197312e-21,-5.178959006527445e-21
-3.975,-4.841912184093979e-21,-5.24512648938244e-21
-3.974,-4.900592926481884e-21,-5.31213841174179e-21
-3.973,-4.959982754740474e-21,-5.380005538271489e-21
-3.972,-5.0200902095367255e-21,-5.448738770702048e-21
-3.971,-5.0809239340358726e-21,-5.518349149571601e-21
-3.97,-5.142492675126551e-21,-5.5888478559911504e-21
-3.969,-5.2048052846605166e-21,-5.660246213432239e-21
-3.968,-5.2678707207071114e-21,-5.732555689537321e-21
-3.967,-5.33169804882266e-21,-5.8057878979531325e-21
