M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-3.516208020951648e-21,1.3624703905516356e-22
-3.999,-3.560844289208178e-21,1.3660554178805882e-22
-3.998,-3.6060464089891095e-21,1.3695071001314274e-22
-3.997,-3.651821542961808e-21,1.372821415672628e-22
-3.996,-3.6981769443161286e-21,1.3759942615534579e-22
-3.995,-3.7451199579064846e-21,1.3790214520791146e-22
-3.994,-3.7926580214083074e-21,1.3818987173626907e-22
-3.993,-3.840798666489061e-21,1.384621701853611e-22
-3.992,-3.88954951999401e-21,1.3871859628421765e-22
-3.991,-3.938918305146912e-21,1.389586968939846e-22
-3.99,-3.988912842765836e-21,1.3918200985348745e-22
-3.989,-4.039541052494283e-21,1.3938806382229321e-22
-3.988,-4.090810954047812e-21,1.3957637812123117e-22
-3.987,-4.142730668476364e-21,1.3974646257033336e-22
-3.986,-4.195308419442472e-21,1.398978173241549e-22
-3.985,-4.248552534515573e-21,1.4002993270443345e-22
-3.984,-4.302471446482609e-21,1.4014228903004682e-22
-3.983,-4.3570736946751296e-21,1.4023435644422683e-22
-3.982,-4.4123679263131036e-21,1.403055947389873e-22
-3.981,-4.468362897865646e-21,1.403554531767227e-22
-3.98,-4.525067476428877e-21,1.4038337030893444e-22
-3.979,-4.582490641121122e-21,1.4038877379203972e-22
-3.978,-4.640641484495678e-21,1.403710802002187e-22
-3.977,-4.699529213971364e-21,1.4032969483525372e-22
-3.976,-4.759163153281074e-21,1.4026401153331484e-22
-3.975,-4.819552743938567e-21,1.4017341246864398e-22
-3.974,-4.88070754672372e-21,1.400572679540905e-22
-3.973,-4.9426372431864705e-21,1.399149362384496e-22
-3.972,-5.0053516371696904e-21,1.3974576330055422e-22
-3.971,-5.068860656351229e-21,1.3954908264007068e-22
-3.97,-5.133174353805358e-21,1.3932421506494736e-22
-3.969,-5.198302909583874e-21,1.3907046847546523e-22
-3.968,-5.264256632317092e-21,1.387871376448375e-22
-3.967,-5.33104596083499e-21,1.3847350399630615e-22
-3.966,-5.398681465808759e-21,1.3812883537668103e-22
-3.965,-5.4671738514130004e-21,1.3775238582626729e-22
-3.964,-5.5365339570088475e-21,1.3734339534512568e-22
-3.963,-5.606772758848264e-21,1.3690108965560953e-22
-3.962,-5.677901371799784e-21,1.364246799611215e-22
-3.961,-5.749931051095975e-21,1.3591336270103197e-22
-3.96,-5.8228731941028765e-21,1.353663193017008e-22
-3.959,-5.896739342111711e-21,1.3478271592354217e-22
-3.958,-5.971541182153131e-21,1.341617032040729e-22
-3.957,-6.0472905488343e-21,1.3350241599688196e-22
-3.956,-6.123999426199074e-21,1.3280397310645938e-22
-3.955,-6.201679949611595e-21,1.320654770188214e-22
-3.954,-6.280344407663576e-21,1.3128601362786734e-22
-3.953,-6.3600052441055855e-21,1.3046465195740325e-22
-3.952,-6.4406750598026134e-21,1.2960044387876625e-22
-3.951,-6.5223666147142544e-21,1.286924238239826e-22
-3.95,-6.605092829899785e-21,1.27739608494391e-22
-3.949,-6.688866789548472e-21,1.2674099656466272e-22
-3.948,-6.773701743035413e-21,1.2569556838214782e-22
-3.947,-6.859611107003238e-21,1.2460228566147664e-22
-3.946,-6.946608467469992e-21,1.2346009117434425e-22
-3.945,-7.034707581963531e-21,1.2226790843440477e-22
-3.944,-7.123922381682763e-21,1.2102464137720096e-22
-3.943,-7.214266973686066e-21,1.197291740350537e-22
-3.942,-7.305755643107237e-21,1.1838037020683488e-22
-3.941,-7.398402855399294e-21,1.169770731225459e-22
-3.94,-7.492223258606515e-21,1.1551810510262296e-22
-3.939,-7.587231685665031e-21,1.1400226721188908e-22
-3.938,-7.68344315673236e-21,1.1242833890807155e-22
-3.937,-7.780872881546227e-21,1.1079507768480272e-22
-3.936,-7.879536261813054e-21,1.091012187090201e-22
-3.935,-7.979448893626474e-21,1.0734547445268112e-22
-3.934,-8.080626569916253e-21,1.0552653431870638e-22
-3.933,-8.18308528292802e-21,1.0364306426106402e-22
-3.932,-8.286841226734152e-21,1.0169370639890652e-22
-3.931,-8.391910799776245e-21,9.967707862466983e-23
-3.93,-8.49831060743954e-21,9.75917742060437e-23
-3.929,-8.606057464659717e-21,9.543636138172034e-23
-3.928,-8.715168398562472e-21,9.32093829508275e-23
-3.927,-8.825660651136254e-21,9.090935585595045e-23
-3.926,-8.93755168193862e-21,8.853477075964616e-23
-3.925,-9.050859170836608e-21,8.608409161435124e-23
-3.924,-9.16560102078155e-21,8.355575522558405e-23
-3.923,-9.281795360618771e-21,8.094817080833977e-23
-3.922,-9.399460547932604e-21,7.82597195365757e-23
-3.921,-9.518615171927159e-21,7.548875408568279e-23
-3.92,-9.639278056343314e-21,7.263359816783737e-23
-3.919,-9.761468262412349e-21,6.96925460601261e-23
-3.918,-9.885205091846727e-21,6.666386212533514e-23
-3.917,-1.0010508089868436e-20,6.35457803252931e-23
-3.916,-1.013739704827541e-20,6.033650372665576e-23
-3.915,-1.0265892008546484e-20,5.703420399901863e-23
-3.914,-1.0396013264985357e-20,5.363702090524227e-23
-3.913,-1.0527781367904078e-20,5.014306178387297e-23
-3.912,-1.0661217126846525e-20,4.6550401023540154e-23
-3.911,-1.0796341613852408e-20,4.285707952920983e-23
-3.91,-1.0933176166762257e-20,3.90611041801719e-23
-3.909,-1.107174239256397e-20,3.5160447279637017e-23
-3.908,-1.1212062170781387e-20,3.1153045995817155e-23
-3.907,-1.1354157656905452e-20,2.7036801794362066e-23
-3.906,-1.1498051285868475e-20,2.2809579862021947e-23
-3.905,-1.1643765775562062e-20,1.8469208521404713e-23
-3.904,-1.1791324130399219e-20,1.401347863669438e-23
-3.903,-1.1940749644921227e-20,9.440143010195123e-24
-3.902,-1.2092065907449821e-20,4.746915769563492e-24
-3.901,-1.2245296803785248e-20,-6.852825441061315e-26
-3.9,-1.2400466520950788e-20,-5.0085541596157736e-24
-3.899,-1.2557599550984303e-20,-1.0075567614167239e-23
-3.898,-1.2716720694777421e-20,-1.527201550783717e-23
-3.897,-1.287785506596295e-20,-2.0600386613514753e-23
-3.896,-1.3041028094851099e-20,-2.6063212258846176e-23
-3.895,-1.3206265532415167e-20,-3.166306700820663e-23
-3.894,-1.3373593454327274e-20,-3.740256935515875e-23
-3.893,-1.3543038265044784e-20,-4.3284382425554145e-23
-3.892,-1.3714626701948055e-20,-4.9311214691437016e-23
-3.891,-1.3888385839530156e-20,-5.548582069591106e-23
-3.89,-1.406434309363919e-20,-6.181100178913338e-23
-3.889,-1.424252622577391e-20,-6.828960687560131e-23
-3.888,-1.4422963347433265e-20,-7.492453317290084e-23
-3.887,-1.4605682924520575e-20,-8.171872698208718e-23
-3.886,-1.479071378180301e-20,-8.867518446987127e-23
-3.885,-1.497808510742705e-20,-9.579695246278791e-23
-3.884,-1.516782645749069e-20,-1.0308712925352411e-22
-3.883,-1.5359967760672986e-20,-1.1054886541958872e-22
-3.882,-1.555453932292178e-20,-1.1818536465450726e-22
-3.881,-1.575157183220028e-20,-1.2599988461172807e-22
-3.88,-1.5951096363293206e-20,-1.3399573776142933e-22
-3.879,-1.6153144382673298e-20,-1.421762922604185e-22
-3.878,-1.6357747753428913e-20,-1.5054497283531908e-22
-3.877,-1.6564938740253496e-20,-1.591052616792423e-22
-3.876,-1.6774750014497653e-20,-1.6786069936214388e-22
-3.875,-1.69872146592847e-20,-1.7681488575506957e-22
-3.874,-1.720236617469037e-20,-1.8597148096849543e-22
-3.873,-1.742023848298759e-20,-1.9533420630497248e-22
-3.872,-1.7640865933957038e-20,-2.0490684522628778e-22
-3.871,-1.7864283310264428e-20,-2.1469324433535755e-22
-3.87,-1.8090525832905208e-20,-2.24697314373071e-22
-3.869,-1.8319629166717678e-20,-2.3492303123030616e-22
-3.868,-1.8551629425965227e-20,-2.4537443697534374e-22
-3.867,-1.8786563179988685e-20,-2.560556408969056e-22
-3.866,-1.9024467458929594e-20,-2.669708205630514e-22
-3.865,-1.9265379759525295e-20,-2.7812422289616637e-22
-3.864,-1.9509338050976757e-20,-2.895201652642806e-22
-3.863,-1.9756380780890035e-20,-3.011630365889596e-22
-3.862,-2.000654688129229e-20,-3.1305729847001303e-22
-3.861,-2.0259875774723284e-20,-3.2520748632726983e-22
-3.86,-2.0516407380403346e-20,-3.3761821055967235e-22
-3.859,-2.0776182120478686e-20,-3.5029415772194544e-22
-3.858,-2.1039240926345122e-20,-3.63240091719101e-22
-3.857,-2.1305625245051096e-20,-3.764608550190407e-22
-3.856,-2.1575377045781083e-20,-3.8996136988352547e-22
-3.855,-2.1848538826420284e-20,-4.037466396177821e-22
-3.854,-2.2125153620201744e-20,-4.178217498390229e-22
-3.853,-2.2405265002436787e-20,-4.321918697641573e-22
-3.852,-2.2688917097329962e-20,-4.468622535169796e-22
-3.851,-2.2976154584879413e-20,-4.618382414551181e-22
-3.85,-2.326702270786387e-20,-4.771252615170407e-22
-3.849,-2.356156727891723e-20,-4.927288305894095e-22
-3.848,-2.3859834687691922e-20,-5.08654555895086e-22
-3.847,-2.4161871908112112e-20,-5.249081364020918e-22
-3.846,-2.4467726505717862e-20,-5.414953642538324e-22
-3.845,-2.4777446645101444e-20,-5.584221262208986e-22
-3.844,-2.5091081097436895e-20,-5.756944051747627e-22
-3.843,-2.540867924810401e-20,-5.933182815836917e-22
-3.842,-2.5730291104407955e-20,-6.112999350312061e-22
-3.841,-2.6055967303395693e-20,-6.296456457574141e-22
-3.84,-2.6385759119770443e-20,-6.48361796223559e-22
-3.839,-2.6719718473905363e-20,-6.674548727001224e-22
-3.838,-2.7057897939957756e-20,-6.869314668788265e-22
-3.837,-2.7400350754085005e-20,-7.067982775088906e-22
-3.836,-2.774713082276354e-20,-7.27062112057896e-22
-3.835,-2.8098292731212117e-20,-7.477298883976213e-22
-3.834,-2.845389175192069e-20,-7.688086365152165e-22
-3.833,-2.881398385328625e-20,-7.903055002500855e-22
-3.832,-2.917862570835694e-20,-8.122277390568574e-22
-3.831,-2.9547874703685774e-20,-8.345827297948275e-22
-3.83,-2.992178894829535e-20,-8.573779685442577e-22
-3.829,-3.0300427282754996e-20,-8.806210724499297e-22
-3.828,-3.0683849288371667e-20,-9.043197815923524e-22
-3.827,-3.1072115296496074e-20,-9.284819608870268e-22
-3.826,-3.1465286397945494e-20,-9.531156020121809e-22
-3.825,-3.186342445254463e-20,-9.782288253653939e-22
-3.824,-3.226659209878614e-20,-1.003829882049529e-21
-3.823,-3.2674852763612224e-20,-1.0299271558884092e-21
-3.822,-3.3088270672318805e-20,-1.0565291654726663e-21
-3.821,-3.3506910858583846e-20,-1.0836445662362112e-21
-3.82,-3.393083917462138e-20,-1.111282152563768e-21
-3.819,-3.436012230146278e-20,-1.1394508599299319e-21
-3.818,-3.479482775936688e-20,-1.1681597670702069e-21
-3.817,-3.5235023918360557e-20,-1.1974180981844958e-21
-3.816,-3.5680780008911423e-20,-1.2272352251735167e-21
-3.815,-3.6132166132734255e-20,-1.2576206699086228e-21
-3.814,-3.658925327373281e-20,-1.2885841065355213e-21
-3.813,-3.705211330907878e-20,-1.3201353638123805e-21
-3.812,-3.752081902042959e-20,-1.3522844274828311e-21
-3.811,-3.7995444105286697e-20,-1.3850414426843724e-21
-3.81,-3.847606318849625e-20,-1.4184167163926953e-21
-3.809,-3.896275183389381e-20,-1.4524207199024545e-21
-3.808,-3.9455586556095015e-20,-1.4870640913450144e-21
-3.807,-3.99546448324339e-20,-1.5223576382437148e-21
-3.806,-4.0460005115050815e-20,-1.5583123401071986e-21
-3.805,-4.0971746843131797e-20,-1.5949393510613618e-21
-3.804,-4.1489950455301206e-20,-1.6322500025204841e-21
-3.803,-4.201469740216967e-20,-1.6702558058981177e-21
-3.802,-4.2546070159039166e-20,-1.708968455358307e-21
-3.801,-4.3084152238767265e-20,-1.7483998306077327e-21
-3.8,-4.36290282047925e-20,-1.7885619997293747e-21
-3.799,-4.418078368432292e-20,-1.8294672220582976e-21
-3.798,-4.473950538168973e-20,-1.8711279511001756e-21
-3.797,-4.5305281091868335e-20,-1.913556837493175e-21
