t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.709293644391227e-11,9.398423894677475e-13
-99.99,-9.714666312607114e-11,9.40466499281192e-13
-99.98,-9.7200425332285e-11,9.410910836615185e-13
-99.97,-9.725422276893554e-11,9.417162451631183e-13
-99.96,-9.730805564502454e-11,9.423417717523833e-13
-99.95,-9.736192427021842e-11,9.429678666063095e-13
-99.94,-9.741582800536983e-11,9.435943616882496e-13
-99.93,-9.746976726106729e-11,9.442214100732231e-13
-99.92,-9.752374210988269e-11,9.448489098767406e-13
-99.91,-9.75777525384731e-11,9.45476913010327e-13
-99.9,-9.763179848705668e-11,9.461052890402826e-13
-99.89,-9.768588012294096e-11,9.467343633761012e-13
-99.88,-9.773999735580564e-11,9.473637453531534e-13
-99.87,-9.779415022290663e-11,9.479937270617927e-13
-99.86,-9.784833892859696e-11,9.486240822630297e-13
-99.85,-9.790256330457677e-11,9.4925498514834e-13
-99.84,-9.795682423860785e-11,9.498852810495151e-13
-99.83,-9.801111899776346e-11,9.505184136494924e-13
-99.82,-9.806545069990629e-11,9.511505852178252e-13
-99.81,-9.811981820014783e-11,9.51783444684156e-13
-99.8,-9.817422160235462e-11,9.524167917761613e-13
-99.79,-9.82286606937813e-11,9.530505401412913e-13
-99.78,-9.828313590913072e-11,9.5368480086522e-13
-99.77,-9.833764688218625e-11,9.54319607386125e-13
-99.76,-9.839219388491243e-11,9.549549181653296e-13
-99.75,-9.844677669630815e-11,9.555907508104684e-13
-99.74,-9.850139592810177e-11,9.562269346243954e-13
-99.73,-9.855605098374148e-11,9.56863715717725e-13
-99.72,-9.861074206432645e-11,9.575009871595434e-13
-99.71,-9.866546945459933e-11,9.581386532207285e-13
-99.7,-9.872023278544938e-11,9.587769422007648e-13
-99.69,-9.877503234675673e-11,9.594156478717825e-13
-99.68,-9.882986809679617e-11,9.600547865591762e-13
-99.67,-9.888473994748769e-11,9.606945709600867e-13
-99.66,-9.893964800134176e-11,9.613348033570318e-13
-99.65,-9.899459247301924e-11,9.619755330121257e-13
-99.64,-9.904957326297013e-11,9.62616589521534e-13
-99.63,-9.91045905483203e-11,9.632582333298932e-13
-99.62,-9.915964377579486e-11,9.639003938359621e-13
-99.61,-9.92147336368541e-11,9.645430494108063e-13
-99.6,-9.926985961208269e-11,9.65186566987127e-13
-99.59,-9.932502249524895e-11,9.65829889671842e-13
-99.58,-9.938022154417506e-11,9.664740736207942e-13
-99.57,-9.943545715163548e-11,9.671186777118168e-13
-99.56,-9.949072921993689e-11,9.67763858475804e-13
-99.55,-9.954603781744382e-11,9.684095931890674e-13
-99.54,-9.960138311424104e-11,9.690556853258746e-13
-99.53,-9.965676492884448e-11,9.69702398228794e-13
-99.52,-9.971218332056715e-11,9.703494424783519e-13
-99.51,-9.976763852962303e-11,9.709971627439011e-13
-99.5,-9.982313034755026e-11,9.716453012061528e-13
-99.49,-9.987865887628752e-11,9.72293944201783e-13
-99.48,-9.993422431254628e-11,9.729429469107631e-13
-99.47,-9.998982613909047e-11,9.735927310033304e-13
-99.46,-1.0004546502843885e-10,9.742429598054793e-13
-99.45,-1.0010114059081366e-10,9.748935563884834e-13
-99.44,-1.001568530820355e-10,9.75544678391202e-13
-99.43,-1.0021260256781134e-10,9.76196344719384e-13
-99.42,-1.0026838885565197e-10,9.76848522873901e-13
-99.41,-1.0032421209359601e-10,9.77501232241435e-13
-99.4,-1.0038007233907706e-10,9.781543650756437e-13
-99.39,-1.004359695423518e-10,9.78808035028266e-13
-99.38,-1.0049190368495144e-10,9.794622448787702e-13
-99.37,-1.0054787490885834e-10,9.801171124665162e-13
-99.36,-1.0060388343428457e-10,9.807721333537054e-13
-99.35,-1.0065992890013866e-10,9.814278085811058e-13
-99.34,-1.0071601160719871e-10,9.820840184273837e-13
-99.33,-1.0077213131545655e-10,9.827408122911476e-13
-99.32,-1.0082828840428656e-10,9.83397993312776e-13
-99.31,-1.0088448257537163e-10,9.840557709302887e-13
-99.3,-1.0094071398395285e-10,9.847140090657834e-13
-99.29,-1.0099698278303272e-10,9.853727461202796e-13
-99.28,-1.0105328880839418e-10,9.860321617447332e-13
-99.27,-1.0110963227395291e-10,9.866918023465613e-13
-99.26,-1.0116601302363648e-10,9.873521187770294e-13
-99.25,-1.0122243119850193e-10,9.880128781294383e-13
-99.24,-1.0127888678579639e-10,9.886741986741673e-13
-99.23,-1.0133537979049346e-10,9.893360239878878e-13
-99.22,-1.0139191038029364e-10,9.89998292208349e-13
-99.21,-1.0144847844205479e-10,9.906611696138783e-13
-99.2,-1.0150508394146781e-10,9.913246128800789e-13
-99.19,-1.0156172702090805e-10,9.919885044009123e-13
