t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.709914705635606e-11,3.0318623413288405e-14
-99.99,-9.715287859623441e-11,3.0338778122434285e-14
-99.98,-9.720664558130813e-11,3.0358915030460087e-14
-99.97,-9.726044776987672e-11,3.0379085248324514e-14
-99.96,-9.731428551731343e-11,3.0399264766290574e-14
-99.95,-9.736815864716621e-11,3.0419482038292e-14
-99.94,-9.74220675211832e-11,3.0439655185937166e-14
-99.93,-9.747601150603229e-11,3.0459903034413895e-14
-99.92,-9.752999121273555e-11,3.0480121808563656e-14
-99.91,-9.75840064901693e-11,3.050042990747521e-14
-99.9,-9.763805738851502e-11,3.0520664083169996e-14
-99.89,-9.769214379786784e-11,3.0540971188030144e-14
-99.88,-9.774626592273933e-11,3.056132762668931e-14
-99.87,-9.780042361952831e-11,3.058160660618013e-14
-99.86,-9.785461713649718e-11,3.060194359189866e-14
-99.85,-9.790884642912217e-11,3.06222956051333e-14
-99.84,-9.796311257817251e-11,3.064261456493695e-14
-99.83,-9.8017411825223e-11,3.066303389798188e-14
-99.82,-9.807174843979432e-11,3.0683432298686937e-14
-99.81,-9.812612079045653e-11,3.070383901740656e-14
-99.8,-9.818052908913365e-11,3.072426819595857e-14
-99.79,-9.823497306164111e-11,3.0744726581827104e-14
-99.78,-9.828945316783109e-11,3.076517374780589e-14
-99.77,-9.834396913839143e-11,3.078566009824974e-14
-99.76,-9.839852096356596e-11,3.080618987180463e-14
-99.75,-9.845310871043065e-11,3.0826690140147756e-14
-99.74,-9.850773282748317e-11,3.084719733493459e-14
-99.73,-9.856239276759845e-11,3.0867702497198886e-14
-99.72,-9.861708886695956e-11,3.0888263743341396e-14
-99.71,-9.867182107247539e-11,3.090887462363844e-14
-99.7,-9.872658936915794e-11,3.0929472689755124e-14
-99.69,-9.878139382462686e-11,3.095007169640386e-14
-99.68,-9.88362345180247e-11,3.09706938584682e-14
-99.67,-9.889111131357058e-11,3.099130315101289e-14
-99.66,-9.894602432801818e-11,3.101197487558052e-14
-99.65,-9.900097370383296e-11,3.1032645500136506e-14
-99.64,-9.905595957047708e-11,3.105335165507917e-14
-99.63,-9.911098179511724e-11,3.1073996382666536e-14
-99.62,-9.916603992694649e-11,3.1094769083680474e-14
-99.61,-9.92211347663724e-11,3.1115505190762034e-14
-99.6,-9.927626554912061e-11,3.113623293331975e-14
-99.59,-9.933143355694063e-11,3.115698671143023e-14
-99.58,-9.938663763476971e-11,3.1177791542733544e-14
-99.57,-9.944187813777028e-11,3.119858003718365e-14
-99.56,-9.94971552939014e-11,3.1219370993524504e-14
-99.55,-9.955246882793629e-11,3.1240210444778674e-14
-99.54,-9.960781912740428e-11,3.1261055708411e-14
-99.53,-9.966320596258936e-11,3.1281909451357436e-14
-99.52,-9.971862933042118e-11,3.130279128661117e-14
-99.51,-9.977408953540827e-11,3.132367941959089e-14
-99.5,-9.982958639717661e-11,3.1344575848510135e-14
-99.49,-9.988511989377397e-11,3.136550902696559e-14
-99.48,-9.994069033129362e-11,3.138643754431586e-14
-99.47,-9.999629724242272e-11,3.1407433612977996e-14
-99.46,-1.0005194113093187e-10,3.142837441174156e-14
-99.45,-1.0010762175840104e-10,3.1449388105226665e-14
-99.44,-1.0016333929888308e-10,3.1470371488957023e-14
-99.43,-1.0021909382589767e-10,3.149137605145899e-14
-99.42,-1.0027488522002977e-10,3.151243506509415e-14
-99.41,-1.0033071346175465e-10,3.15334788550317e-14
-99.4,-1.0038657877273507e-10,3.1554545312307133e-14
-99.39,-1.004424810025565e-10,3.157566886261085e-14
-99.38,-1.0049842026193867e-10,3.1596741644877494e-14
-99.37,-1.0055439648214107e-10,3.161786539668768e-14
-99.36,-1.006104102317901e-10,3.163901568924916e-14
-99.35,-1.0066646071378007e-10,3.1660171460737546e-14
-99.34,-1.0072254850706961e-10,3.1681349383445717e-14
-99.33,-1.0077867334819624e-10,3.170254913467349e-14
-99.32,-1.008348354261914e-10,3.1723738226650446e-14
-99.31,-1.0089103474415367e-10,3.174493409637625e-14
-99.3,-1.0094727127628514e-10,3.176617307086051e-14
-99.29,-1.0100354518701276e-10,3.1787439645765977e-14
-99.28,-1.0105985622978564e-10,3.180870626866362e-14
-99.27,-1.0111620486215526e-10,3.1829975671130534e-14
-99.26,-1.0117259080985673e-10,3.1851289029138533e-14
-99.25,-1.0122901403286857e-10,3.187258813330203e-14
-99.24,-1.0128547475929191e-10,3.1893903126313116e-14
-99.23,-1.0134197297134215e-10,3.191528353410802e-14
-99.22,-1.0139850869729232e-10,3.193666888745611e-14
-99.21,-1.0145508196628122e-10,3.195803051578484e-14
-99.2,-1.0151169250102772e-10,3.1979431393725313e-14
-99.19,-1.0156834090209155e-10,3.200084418060048e-14
