M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.6923195966530582e-21,1.9436910065254976e-21
-3.999,1.7144288181046037e-21,1.968120363552063e-21
-3.998,1.736826383020839e-21,1.9928569465695266e-21
-3.997,1.759516045786509e-21,2.017904622268032e-21
-3.996,1.7825016095953574e-21,2.043267306049711e-21
-3.995,1.8057869270837455e-21,2.0689489626430578e-21
-3.994,1.829375900972486e-21,2.0949536067250597e-21
-3.993,1.8532724847169962e-21,2.1212853035511876e-21
-3.992,1.877480683165878e-21,2.1479481695933423e-21
-3.991,1.902004553228038e-21,2.1749463731858563e-21
-3.99,1.926848204548454e-21,2.202284135179659e-21
-3.989,1.9520158001926993e-21,2.2299657296047007e-21
-3.988,1.977511557340342e-21,2.257995484340745e-21
-3.987,2.0033397479873326e-21,2.286377781796636e-21
-3.986,2.0295046996574937e-21,2.31511705959814e-21
-3.985,2.0560107961232328e-21,2.344217811284486e-21
-3.984,2.0828624781355976e-21,2.373684587013691e-21
-3.983,2.1100642441637927e-21,2.4035219942768087e-21
-3.982,2.1376206511442788e-21,2.4337346986211918e-21
-3.981,2.1655363152395862e-21,2.4643274243828955e-21
-3.98,2.1938159126069577e-21,2.4953049554283316e-21
-3.979,2.222464180176956e-21,2.526672135905292e-21
-3.978,2.251485916442161e-21,2.558433871003463e-21
-3.977,2.2808859822560883e-21,2.5905951277245423e-21
-3.976,2.310669301642464e-21,2.6231609356620922e-21
-3.975,2.3408408626149808e-21,2.656136387791241e-21
-3.974,2.371405718007686e-21,2.6895266412683626e-21
-3.973,2.4023689863161233e-21,2.723336918240862e-21
-3.972,2.4337358525493786e-21,2.75757250666719e-21
-3.971,2.465511569093166e-21,2.7922387611472203e-21
-3.97,2.4977014565840964e-21,2.8273411037631197e-21
-3.969,2.530310904795279e-21,2.8628850249308405e-21
-3.968,2.563345373533394e-21,2.8988760842623757e-21
-3.967,2.596810393547391e-21,2.935319911438907e-21
-3.966,2.630711567448961e-21,2.97222220709499e-21
-3.965,2.6650545706449388e-21,3.0095887437139074e-21
-3.964,2.69984515228178e-21,3.0474253665343442e-21
-3.963,2.7350891362022808e-21,3.0857379944685127e-21
-3.962,2.7707924219146916e-21,3.124532621031886e-21
-3.961,2.8069609855743866e-21,3.1638153152846812e-21
-3.96,2.8436008809782516e-21,3.203592222785237e-21
-3.959,2.8807182405719574e-21,3.243869566555446e-21
-3.958,2.9183192764702788e-21,3.2846536480583846e-21
-3.957,2.9564102814906375e-21,3.3259508481882996e-21
-3.956,2.9949976302000304e-21,3.367767628273111e-21
-3.955,3.034087779975522e-21,3.410110531089582e-21
-3.954,3.073687272078478e-21,3.45298618189132e-21
-3.953,3.113802732742711e-21,3.496401289449778e-21
-3.952,3.1544408742767254e-21,3.540362647108404e-21
-3.951,3.1956084961802393e-21,3.584877133850126e-21
-3.95,3.237312486275171e-21,3.6299517153783255e-21
-3.949,3.2795598218512746e-21,3.675593445211472e-21
-3.948,3.3223575708266168e-21,3.721809465791605e-21
-3.947,3.365712892923085e-21,3.7686070096068226e-21
-3.946,3.4096330408571224e-21,3.815993400327957e-21
-3.945,3.454125361545885e-21,3.8639760539596285e-21
-3.944,3.499197297329023e-21,3.912562480005846e-21
-3.943,3.544856387206289e-21,3.961760282650349e-21
-3.942,3.591110268091169e-21,4.0115771619518594e-21
-3.941,3.6379666760807586e-21,4.062020915054465e-21
-3.94,3.6854334477420834e-21,4.1130994374132934e-21
-3.939,3.733518521415076e-21,4.164820724035679e-21
-3.938,3.782229938532431e-21,4.21719287073804e-21
-3.937,3.831575844956558e-21,4.270224075418632e-21
-3.936,3.881564492333837e-21,4.323922639346404e-21
-3.935,3.932204239466428e-21,4.3782969684661435e-21
-3.934,3.983503553701832e-21,4.433355574720139e-21
-3.933,4.0354710123404584e-21,4.48910707738654e-21
-3.932,4.0881153040614115e-21,4.5455602044346535e-21
-3.931,4.1414452303667475e-21,4.602723793897369e-21
-3.93,4.195469707044428e-21,4.660606795260953e-21
-3.929,4.250197765650224e-21,4.719218270872405e-21
-3.928,4.305638555008806e-21,4.778567397364622e-21
-3.927,4.361801342734268e-21,4.8386634670995846e-21
-3.926,4.418695516770349e-21,4.899515889629792e-21
-3.925,4.476330586950591e-21,4.96113419317819e-21
-3.924,4.534716186578701e-21,5.0235280261368014e-21
-3.923,4.593862074029374e-21,5.08670715858433e-21
-3.922,4.653778134369849e-21,5.150681483822945e-21
-3.921,4.714474381002448e-21,5.215461019934512e-21
-3.92,4.775960957328398e-21,5.281055911356507e-21
-3.919,4.8382481384331815e-21,5.347476430477859e-21
-3.918,4.901346332793713e-21,5.414732979254995e-21
-3.917,4.965266084007616e-21,5.482836090848304e-21
-3.916,5.030018072544893e-21,5.551796431279328e-21
-3.915,5.095613117522265e-21,5.6216248011088974e-21
-3.914,5.16206217850049e-21,5.692332137136505e-21
-3.913,5.229376357304943e-21,5.7639295141211815e-21
-3.912,5.297566899869769e-21,5.836428146524133e-21
-3.911,5.366645198105908e-21,5.909839390273437e-21
-3.91,5.436622791793302e-21,5.984174744551053e-21
-3.909,5.507511370497596e-21,6.059445853602453e-21
-3.908,5.5793227755116525e-21,6.1356645085691424e-21
-3.907,5.6520690018221955e-21,6.2128426493443724e-21
-3.906,5.725762200101915e-21,6.290992366452325e-21
-3.905,5.800414678727354e-21,6.3701259029510826e-21
-3.904,5.876038905822916e-21,6.450255656359676e-21
-3.903,5.9526475113313345e-21,6.531394180609513e-21
-3.902,6.030253289110933e-21,6.6135541880205076e-21
-3.901,6.1088691990600376e-21,6.69674855130221e-21
-3.9,6.1885083692688834e-21,6.780990305580262e-21
-3.899,6.269184098199374e-21,6.866292650448502e-21
-3.898,6.35090985689305e-21,6.95266895204703e-21
-3.897,6.43369929120764e-21,7.040132745166584e-21
-3.896,6.51756622408255e-21,7.128697735379541e-21
-3.895,6.6025246578336816e-21,7.21837780119789e-21
-3.894,6.6885887764779386e-21,7.30918699625852e-21
-3.893,6.77577294808783e-21,7.401139551536164e-21
-3.892,6.864091727176531e-21,7.494249877584354e-21
-3.891,6.953559857113821e-21,7.588532566804739e-21
-3.89,7.044192272573281e-21,7.684002395745134e-21
-3.889,7.136004102011154e-21,7.780674327426645e-21
-3.888,7.2290106701773e-21,7.878563513700264e-21
-3.887,7.323227500658621e-21,7.977685297633288e-21
-3.886,7.418670318455425e-21,8.078055215925953e-21
-3.885,7.515355052591095e-21,8.179689001358651e-21
-3.884,7.613297838755563e-21,8.282602585270141e-21
-3.883,7.712515021982958e-21,8.38681210006712e-21
-3.882,7.813023159363921e-21,8.492333881765578e-21
-3.881,7.914839022793002e-21,8.599184472564317e-21
-3.88,8.017979601751617e-21,8.707380623451056e-21
-3.879,8.122462106127004e-21,8.816939296841539e-21
-3.878,8.228303969067652e-21,8.927877669252048e-21
-3.877,8.33552284987568e-21,9.040213134005757e-21
-3.876,8.444136636936634e-21,9.153963303973354e-21
-3.875,8.554163450687187e-21,9.26914601434837e-21
-3.874,8.665621646621239e-21,9.385779325457637e-21
-3.873,8.778529818334907e-21,9.503881525607359e-21
-3.872,8.892906800610902e-21,9.623471133965195e-21
-3.871,9.008771672542816e-21,9.744566903478853e-21
-3.87,9.126143760699827e-21,9.867187823831652e-21
-3.869,9.245042642332336e-21,9.991353124435495e-21
-3.868,9.365488148619084e-21,1.0117082277461762e-20
-3.867,9.487500367956268e-21,1.0244395000910576e-20
-3.866,9.611099649289205e-21,1.0373311261718955e-20
-3.865,9.736306605487091e-21,1.0503851278908314e-20
-3.864,9.863142116761425e-21,1.0636035526771844e-20
-3.863,9.991627334128634e-21,1.0769884738102255e-20
-3.862,1.01217836829175e-20,1.0905419907460407e-20
-3.861,1.0253632866321956e-20,1.1042662294485341e-20
-3.86,1.0387196868999824e-20,1.1181633427246231e-20
-3.859,1.0522497960718115e-20,1.1322355105636814e-20
-3.858,1.0659558700045461e-20,1.1464849404812797e-20
-3.857,1.0798401938092329e-20,1.1609138678672819e-20
-3.856,1.0939050822299584e-20,1.1755245563383515e-20
-3.855,1.1081528800276066e-20,1.1903192980949225e-20
-3.854,1.1225859623685803e-20,1.2053004142826931e-20
-3.853,1.1372067352185487e-20,1.2204702553587004e-20
-3.852,1.1520176357412878e-20,1.2358312014620304e-20
-3.851,1.167021132702679e-20,1.2513856627892275e-20
-3.85,1.1822197268799326e-20,1.2671360799744585e-20
-3.849,1.1976159514761025e-20,1.2830849244744944e-20
-3.848,1.2132123725399632e-20,1.2992346989585699e-20
-3.847,1.2290115893913144e-20,1.3155879377031822e-20
-3.846,1.2450162350517875e-20,1.3321472069918931e-20
-3.845,1.2612289766812216e-20,1.3489151055201975e-20
-3.844,1.2776525160196835e-20,1.3658942648055208e-20
-3.843,1.2942895898352025e-20,1.383087349602414e-20
-3.842,1.3111429703772952e-20,1.4004970583230083e-20
-3.841,1.3282154658363549e-20,1.418126123462799e-20
-3.84,1.345509920808981e-20,1.4359773120318257e-20
-3.839,1.363029216769324e-20,1.454053425991317e-20
-3.838,1.3807762725465276e-20,1.472357302695868e-20
-3.837,1.3987540448083408e-20,1.4908918153412236e-20
-3.836,1.4169655285509855e-20,1.5096598734177358e-20
-3.835,1.4354137575953562e-20,1.52866442316957e-20
-3.834,1.4541018050896366e-20,1.5479084480597288e-20
-3.833,1.473032784018412e-20,1.5673949692409748e-20
-3.832,1.492209847718367e-20,1.5871270460327186e-20
-3.831,1.511636190400647e-20,1.607107776403953e-20
-3.83,1.5313150476799768e-20,1.6273402974623103e-20
-3.829,1.551249697110616e-20,1.6478277859493182e-20
-3.828,1.5714434587292455e-20,1.6685734587419325e-20
-3.827,1.5918996956048714e-20,1.6895805733604323e-20
-3.826,1.6126218143958374e-20,1.7108524284827486e-20
-3.825,1.633613265914039e-20,1.7323923644653182e-20
-3.824,1.6548775456964302e-20,1.7542037638705384e-20
-3.823,1.676418194583918e-20,1.77629005200091e-20
-3.822,1.698238799307741e-20,1.7986546974399532e-20
-3.821,1.720342993083426e-20,1.82130121259998e-20
-3.82,1.742734456212425e-20,1.844233154276815e-20
-3.819,1.765416916691525e-20,1.8674541242115482e-20
-3.818,1.78839415083014e-20,1.8909677696594103e-20
-3.817,1.8116699838755754e-20,1.9147777839658646e-20
-3.816,1.8352482906463806e-20,1.93888790715e-20
-3.815,1.8591329961738826e-20,1.963301926495327e-20
-3.814,1.8833280763520157e-20,1.9880236771480615e-20
-3.813,1.907837558595546e-20,2.0130570427230004e-20
-3.812,1.9326655225068065e-20,2.0384059559170756e-20
-3.811,1.957816100551046e-20,2.0640743991306957e-20
-3.81,1.9832934787405105e-20,2.090066405096963e-20
-3.809,2.0091018973273602e-20,2.116386057518874e-20
-3.808,2.0352456515055467e-20,2.1430374917145998e-20
-3.807,2.0617290921217576e-20,2.1700248952709545e-20
-3.806,2.0885566263955498e-20,2.197352508705149e-20
-3.805,2.1157327186487894e-20,2.2250246261349394e-20
-3.804,2.143261891044517e-20,2.2530455959572786e-20
-3.803,2.1711487243353614e-20,2.281419821535574e-20
-3.802,2.1993978586216268e-20,2.3101517618956664e-20
-3.801,2.2280139941191717e-20,2.3392459324306334e-20
-3.8,2.257001891937214e-20,2.3687069056145402e-20
-3.799,2.286366374866186e-20,2.3985393117252407e-20
-3.798,2.3161123281757678e-20,2.428747839576351e-20
-3.797,2.346244700423235e-20,2.4593372372585102e-20
-3.796,2.3767685042722492e-20,2.4903123128900426e-20
-3.795,2.407688817322228e-20,2.5216779353771502e-20
-3.794,2.4390107829484336e-20,2.5534390351837442e-20
-3.793,2.470739611152912e-20,2.585600605111051e-20
-3.792,2.5028805794264293e-20,2.618167701087105e-20
-3.791,2.535439033621543e-20,2.651145442966264e-20
-3.79,2.5684203888369544e-20,2.684539015338867e-20
-3.789,2.6018301303132842e-20,2.718353668351169e-20
-3.788,2.6356738143404247e-20,2.752594718535681e-20
-3.787,2.66995706917661e-20,2.7872675496520447e-20
-3.786,2.704685595979363e-20,2.8223776135385826e-20
-3.785,2.7398651697484674e-20,2.857930430974654e-20
-3.784,2.775501640281123e-20,2.893931592553954e-20
-3.783,2.8116009331394386e-20,2.930386759568901e-20
-3.782,2.848169050630422e-20,2.967301664906246e-20
-3.781,2.885212072798634e-20,3.004682113954048e-20
-3.78,2.922736158431661e-20,3.042533985520167e-20
-3.779,2.960747546078576e-20,3.0808632327624126e-20
-3.778,2.9992525550815603e-20,3.1196758841305006e-20
-3.777,3.0382575866208417e-20,3.158978044319965e-20
-3.776,3.0777691247731403e-20,3.1987758952381845e-20
-3.775,3.1177937375837786e-20,3.239075696982667e-20
-3.774,3.1583380781526425e-20,3.2798837888317584e-20
-3.773,3.199408885734168e-20,3.321206590247926e-20
-3.772,3.2410129868515367e-20,3.36305060189378e-20
-3.771,3.2831572964252593e-20,3.4054224066609975e-20
-3.77,3.3258488189163404e-20,3.4483286707123066e-20
-3.769,3.3690946494842e-20,3.491776144536704e-20
-3.768,3.412901975159559e-20,3.535771664018069e-20
-3.767,3.4572780760324654e-20,3.5803221515173474e-20
-3.766,3.5022303264556674e-20,3.6254346169684755e-20
-3.765,3.5477661962635245e-20,3.671116158988227e-20
-3.764,3.593893252006665e-20,3.7173739660001414e-20
-3.763,3.6406191582025826e-20,3.7642153173727416e-20
-3.762,3.687951678602386e-20,3.8116475845721914e-20
-3.761,3.7358986774739076e-20,3.8596782323296e-20
-3.76,3.7844681209013794e-20,3.908314819823149e-20
-3.759,3.833668078101894e-20,3.9575650018752375e-20
-3.758,3.883506722758865e-20,4.007436530164824e-20
-3.757,3.9339923343727034e-20,4.057937254455172e-20
-3.756,3.985133299628941e-20,4.109075123837194e-20
-3.755,4.036938113784012e-20,4.160858187988577e-20
-3.754,4.0894153820689346e-20,4.2132945984489144e-20
-3.753,4.1425738211111144e-20,4.2663926099110285e-20
-3.752,4.1964222603745043e-20,4.3201605815286987e-20
-3.751,4.250969643618363e-20,4.374606978241003e-20
-3.75,4.306225030374845e-20,4.4297403721134815e-20
-3.749,4.362197597445669e-20,4.4855694436963445e-20
-3.748,4.4188966404181106e-20,4.542102983399927e-20
-3.747,4.476331575200568e-20,4.5993498928876277e-20
-3.746,4.5345119395779497e-20,4.657319186486538e-20
-3.745,4.593447394787146e-20,4.7160199926160016e-20
-3.744,4.653147727112841e-20,4.775461555234317e-20
-3.743,4.7136228495039214e-20,4.835653235303831e-20
-3.742,4.7748828032107575e-20,4.8966045122746424e-20
-3.741,4.836937759443619e-20,4.9583249855871644e-20
-3.74,4.8997980210525015e-20,5.0208243761937765e-20
-3.739,4.9634740242286336e-20,5.084112528099817e-20
-3.738,5.027976340227954e-20,5.148199409924158e-20
-3.737,5.093315677116832e-20,5.213095116479611e-20
-3.736,5.159502881540327e-20,5.2788098703734225e-20
-3.735,5.2265489405132696e-20,5.345354023628106e-20
-3.734,5.294464983234462e-20,5.4127380593228797e-20
-3.733,5.3632622829242996e-20,5.48097259325596e-20
-3.732,5.432952258686108e-20,5.550068375627994e-20
-3.731,5.503546477391506e-20,5.620036292746879e-20
-3.73,5.575056655590104e-20,5.690887368754261e-20
-3.729,5.647494661443855e-20,5.762632767373976e-20
-3.728,5.72087251668636e-20,5.835283793682715e-20
-3.727,5.795202398607478e-20,5.908851895903204e-20
-3.726,5.870496642063531e-20,5.983348667220183e-20
-3.725,5.946767741513474e-20,6.058785847619457e-20
-3.724,6.024028353081325e-20,6.135175325750345e-20
-3.723,6.102291296645221e-20,6.2125291408118e-20
-3.722,6.181569557953441e-20,6.290859484462506e-20
-3.721,6.261876290767719e-20,6.370178702755272e-20
-3.72,6.343224819034231e-20,6.450499298096013e-20
-3.719,6.425628639082602e-20,6.531833931227644e-20
-3.718,6.509101421853269e-20,6.614195423239198e-20
-3.717,6.593657015153613e-20,6.697596757600501e-20
-3.716,6.679309445943187e-20,6.782051082222705e-20
-3.715,6.76607292264844e-20,6.867571711545044e-20
-3.714,6.853961837507308e-20,6.954172128648111e-20
-3.713,6.942990768944054e-20,7.041865987394027e-20
-3.712,7.03317448397477e-20,7.130667114593808e-20
-3.711,7.124527940643888e-20,7.220589512202326e-20
-3.71,7.217066290492156e-20,7.311647359541161e-20
-3.709,7.310804881056446e-20,7.40385501554974e-20
-3.708,7.405759258401811e-20,7.497227021065106e-20
-3.707,7.501945169686224e-20,7.591778101130689e-20
-3.706,7.599378565758404e-20,7.687523167334441e-20
-3.705,7.698075603789144e-20,7.784477320176716e-20
-3.704,7.798052649936615e-20,7.882655851468272e-20
-3.703,7.899326282046029e-20,7.982074246758785e-20
-3.702,8.001913292384153e-20,8.082748187796244e-20
-3.701,8.105830690409087e-20,8.184693555017652e-20
-3.7,8.211095705575779e-20,8.28792643007141e-20
-3.699,8.317725790177737e-20,8.392463098371783e-20
-3.698,8.425738622225393e-20,8.498320051685887e-20
-3.697,8.535152108361606e-20,8.605513990753574e-20
-3.696,8.645984386814766e-20,8.714061827940669e-20
-3.695,8.758253830390007e-20,8.82398068992596e-20
-3.694,8.871979049498988e-20,8.935287920422378e-20
-3.693,8.987178895228769e-20,9.048001082932812e-20
-3.692,9.103872462450266e-20,9.162137963540992e-20
-3.691,9.222079092966809e-20,9.277716573737889e-20
-3.69,9.341818378703305e-20,9.394755153284084e-20
-3.689,9.463110164936539e-20,9.513272173108572e-20
-3.688,9.585974553567145e-20,9.633286338244453e-20
-3.687,9.710431906433771e-20,9.754816590801992e-20
-3.686,9.836502848669998e-20,9.877882112979526e-20
-3.685,9.964208272104548e-20,1.0002502330112685e-19
-3.684,1.0093569338705357e-19,1.0128696913762434e-19
-3.683,1.022460748406805e-19,1.0256485784842423e-19
-3.682,1.0357344420949425e-19,1.0385889116786151e-19
-3.681,1.0491802142846497e-19,1.0516927338754435e-19
-3.68,1.0628002927621702e-19,1.0649621138883737e-19
-3.679,1.0765969341174855e-19,1.0783991467575812e-19
-3.678,1.090572424116246e-19,1.0920059540829277e-19
-3.677,1.104729078076499e-19,1.1057846843613558e-19
-3.676,1.119069241250273e-19,1.1197375133285833e-19
-3.675,1.1335952892100864e-19,1.1338666443051443e-19
-3.674,1.148309628240436e-19,1.1481743085468402e-19
-3.673,1.163214695734337e-19,1.16266276559965e-19
-3.672,1.178312960594975e-19,1.1773343036591619e-19
-3.671,1.1936069236425383e-19,1.1921912399345816e-19
-3.67,1.2090991180262934e-19,1.2072359210173759e-19
-3.669,1.2247921096419777e-19,1.222470723254611e-19
-3.668,1.2406884975545714e-19,1.2378980531270453e-19
-3.667,1.2567909144265206e-19,1.2535203476320383e-19
-3.666,1.2731020269514844e-19,1.269340074671335e-19
-3.665,1.2896245362936704e-19,1.2853597334437914e-19
-3.664,1.3063611785328385e-19,1.3015818548430996e-19
-3.663,1.3233147251150393e-19,1.318009001860581e-19
-3.662,1.3404879833091662e-19,1.3346437699931104e-19
-3.661,1.357883796669391e-19,1.3514887876562335e-19
-3.66,1.3755050455035634e-19,1.3685467166025505e-19
-3.659,1.3933546473476491e-19,1.3858202523454286e-19
-3.658,1.411435557446283e-19,1.4033121245881099e-19
-3.657,1.429750769239518e-19,1.4210250976582894e-19
-3.656,1.4483033148558503e-19,1.4389619709482286e-19
-3.655,1.4670962656115978e-19,1.4571255793604757e-19
-3.654,1.4861327325167186e-19,1.4755187937592655e-19
-3.653,1.5054158667871481e-19,1.4941445214276706e-19
-3.652,1.5249488603637407e-19,1.513005706530578e-19
-3.651,1.544734946437902e-19,1.532105330583565e-19
-3.65,1.5647773999839957e-19,1.5514464129277496e-19
-3.649,1.585079538298613e-19,1.5710320112106926e-19
-3.648,1.6056447215467937e-19,1.5908652218734272e-19
-3.647,1.6264763533152868e-19,1.6109491806436965e-19
-3.646,1.6475778811729438e-19,1.631287063035477e-19
-3.645,1.6689527972383345e-19,1.6518820848548665e-19
-3.644,1.6906046387546772e-19,1.6727375027124234e-19
-3.643,1.712536988672181e-19,1.6938566145420318e-19
-3.642,1.7347534762378928e-19,1.7152427601263841e-19
-3.641,1.7572577775931475e-19,1.7368993216291594e-19
-3.64,1.7800536163787148e-19,1.7588297241339854e-19
-3.639,1.8031447643477494e-19,1.7810374361902727e-19
-3.638,1.8265350419866385e-19,1.803525970366005e-19
-3.637,1.8502283191438494e-19,1.8262988838075786e-19
-3.636,1.8742285156668836e-19,1.8493597788067764e-19
-3.635,1.8985396020474377e-19,1.8727123033749736e-19
-3.634,1.9231656000748788e-19,1.8963601518246606e-19
-3.633,1.9481105834981403e-19,1.920307065358385e-19
-3.632,1.9733786786961486e-19,1.944556832665197e-19
