M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.4747752116257382e-20,7.579023722454553e-21
-3.999,1.4928062655385032e-20,7.677019383296412e-21
-3.998,1.51105744519617e-20,7.776280703065316e-21
-3.997,1.529531433565729e-20,7.876824010447687e-21
-3.996,1.5482309462569173e-20,7.978665844564215e-21
-3.995,1.5671587319185927e-20,8.081822957678904e-21
-3.994,1.5863175726399125e-20,8.186312317942945e-21
-3.993,1.6057102843563746e-20,8.292151112173891e-21
-3.992,1.625339717260774e-20,8.39935674867055e-21
-3.991,1.6452087562191423e-20,8.507946860064096e-21
-3.99,1.6653203211917246e-20,8.617939306205824e-21
-3.989,1.685677367659056e-20,8.729352177092056e-21
-3.988,1.7062828870532004e-20,8.842203795826643e-21
-3.987,1.727139907194214e-20,8.956512721621567e-21
-3.986,1.748251492731896e-20,9.072297752836128e-21
-3.985,1.7696207455928875e-20,9.189577930055204e-21
-3.984,1.7912508054331913e-20,9.308372539207097e-21
-3.983,1.813144850096168e-20,9.428701114721467e-21
-3.982,1.835306096076084e-20,9.550583442727862e-21
-3.981,1.857737798987268e-20,9.674039564295382e-21
-3.98,1.880443254038958e-20,9.799089778713996e-21
-3.979,1.9034257965158912e-20,9.925754646818044e-21
-3.978,1.9266888022647195e-20,1.0054054994352464e-20
-3.977,1.950235688186314e-20,1.0184011915382317e-20
-3.976,1.9740699127340308e-20,1.0315646775746124e-20
-3.975,1.9981949764180134e-20,1.044898121655361e-20
-3.974,2.0226144223155973e-20,1.058403715772843e-20
-3.973,2.0473318365879012e-20,1.072083680159641e-20
-3.972,2.072350849002667e-20,1.085940263651995e-20
-3.971,2.0976751334634377e-20,1.0999757440579128e-20
-3.97,2.1233084085451344e-20,1.1141924285300138e-20
-3.969,2.1492544380361264e-20,1.1285926539431656e-20
-3.968,2.1755170314868577e-20,1.143178787276975e-20
-3.967,2.2021000447651197e-20,1.1579532260031959e-20
-3.966,2.2290073806180442e-20,1.1729183984781176e-20
-3.965,2.2562429892409016e-20,1.1880767643399974e-20
-3.964,2.283810868852784e-20,1.203430814911601e-20
-3.963,2.3117150662792573e-20,1.218983073607918e-20
-3.962,2.3399596775420666e-20,1.2347360963491187e-20
-3.961,2.3685488484559804e-20,1.2506924719788178e-20
-3.96,2.397486775232859e-20,1.2668548226877156e-20
-3.959,2.4267777050930337e-20,1.2832258044426838e-20
-3.958,2.4564259368840867e-20,1.2998081074213668e-20
-3.957,2.486435821707122e-20,1.3166044564523689e-20
-3.956,2.516811763550612e-20,1.3336176114610998e-20
-3.955,2.54755821993192e-20,1.3508503679213498e-20
-3.954,2.5786797025465836e-20,1.3683055573126695e-20
-3.953,2.6101807779254557e-20,1.3859860475836273e-20
-3.952,2.6420660680998e-20,1.403894743621023e-20
-3.951,2.6743402512744332e-20,1.422034587725128e-20
-3.95,2.7070080625090127e-20,1.4404085600910378e-20
-3.949,2.74007429440757e-20,1.4590196792962067e-20
-3.948,2.7735437978163834e-20,1.4778710027942513e-20
-3.947,2.807421482530303e-20,1.4969656274150987e-20
-3.946,2.841712318007611e-20,1.516306689871562e-20
-3.945,2.8764213340935384e-20,1.535897367272427e-20
-3.944,2.9115536217525344e-20,1.5557408776421302e-20
-3.943,2.9471143338093935e-20,1.5758404804471204e-20
-3.942,2.9831086856993476e-20,1.5961994771289767e-20
-3.941,3.0195419562272346e-20,1.616821211644384e-20
-3.94,3.056419488335852e-20,1.6377090710120448e-20
-3.939,3.093746689883598e-20,1.6588664858666172e-20
-3.938,3.131529034431531e-20,1.680296931019774e-20
-3.937,3.169772062039937e-20,1.7020039260284702e-20
-3.936,3.2084813800745393e-20,1.723991035770511e-20
-3.935,3.24766266402246e-20,1.7462618710275178e-20
