t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.073801201243528e-10,-1.6589082492210742e-11
-99.99,-6.077089920196334e-10,-1.6599854171848833e-11
-99.98,-6.080380756114824e-10,-1.6610633947356638e-11
-99.97,-6.083673712388077e-10,-1.66214218149034e-11
-99.96,-6.08696878987486e-10,-1.663221764255311e-11
-99.95,-6.090265991309319e-10,-1.6643021708391434e-11
-99.94,-6.093565314138483e-10,-1.6653834019372388e-11
-99.93,-6.096866766231436e-10,-1.6664653947381525e-11
-99.92,-6.100170346915647e-10,-1.6675482682197313e-11
-99.91,-6.103476057010095e-10,-1.6686319266695483e-11
-99.9,-6.106783897277717e-10,-1.6697164062679345e-11
-99.89,-6.11009386896314e-10,-1.6708017007298963e-11
-99.88,-6.113405977435307e-10,-1.671887803629133e-11
-99.87,-6.116720220027536e-10,-1.6729747333189045e-11
-99.86,-6.120036600837321e-10,-1.6740624825114904e-11
-99.85,-6.123355118846068e-10,-1.675151041805278e-11
-99.84,-6.126675763125308e-10,-1.6762403602512888e-11
-99.83,-6.129998584557867e-10,-1.6773305970820056e-11
-99.82,-6.133323529586924e-10,-1.6784216519489445e-11
-99.81,-6.136650620204424e-10,-1.6795134859507947e-11
-99.8,-6.139979859573094e-10,-1.68060616253367e-11
-99.79,-6.143311247004812e-10,-1.681699643107413e-11
-99.78,-6.146644783650703e-10,-1.6827939506744703e-11
-99.77,-6.149980473226047e-10,-1.683889104439397e-11
-99.76,-6.153318317037703e-10,-1.6849850653204926e-11
-99.75,-6.156658313286788e-10,-1.6860818361246932e-11
-99.74,-6.160000470394143e-10,-1.6871794726780332e-11
-99.73,-6.163344783626245e-10,-1.6882779132837945e-11
-99.72,-6.166691254166213e-10,-1.6893771760167343e-11
-99.71,-6.170039890939114e-10,-1.690477282361492e-11
-99.7,-6.173390687952679e-10,-1.6915782154490755e-11
-99.69,-6.176743647501036e-10,-1.692679954215557e-11
-99.68,-6.180098778974811e-10,-1.693782553187057e-11
-99.67,-6.183456075385716e-10,-1.694885982946287e-11
-99.66,-6.186815542900794e-10,-1.6959902292833033e-11
-99.65,-6.190177181692481e-10,-1.6970953286461805e-11
-99.64,-6.193540990657837e-10,-1.6982012483312582e-11
-99.63,-6.196906974271596e-10,-1.6993080045881875e-11
