t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.075700447577312e-10,-1.0370089864686775e-11
-99.99,-6.078990599974751e-10,-1.0376823814414373e-11
-99.98,-6.082282871802346e-10,-1.0383562817616765e-11
-99.97,-6.08557726476161e-10,-1.0390306873128925e-11
-99.96,-6.08887378108268e-10,-1.0397055918879175e-11
-99.95,-6.092172421129464e-10,-1.040381011672059e-11
-99.94,-6.095473185345622e-10,-1.0410569463808823e-11
-99.93,-6.098776081466124e-10,-1.0417333558666546e-11
-99.92,-6.10208110336301e-10,-1.0424103145790573e-11
-99.91,-6.10538825735019e-10,-1.0430877715831727e-11
-99.9,-6.108697543266765e-10,-1.0437657383797732e-11
-99.89,-6.112008962103863e-10,-1.0444442134831366e-11
-99.88,-6.115322518377754e-10,-1.0451231960984397e-11
-99.87,-6.118638210104123e-10,-1.0458026897091194e-11
-99.86,-6.12195604063521e-10,-1.0464827014876058e-11
-99.85,-6.125276011493651e-10,-1.0471632133637803e-11
-99.84,-6.128598118135926e-10,-1.0478442003261298e-11
-99.83,-6.131922383916248e-10,-1.048525778469303e-11
-99.82,-6.135248784493756e-10,-1.0492078446043673e-11
-99.81,-6.138577332711038e-10,-1.049890408740967e-11
-99.8,-6.141908029789613e-10,-1.0505735044232596e-11
-99.79,-6.145240876431792e-10,-1.0512570931364196e-11
-99.78,-6.148575874182387e-10,-1.0519412089507793e-11
-99.77,-6.151913025179344e-10,-1.0526258420965206e-11
-99.76,-6.155252331579561e-10,-1.0533109902006054e-11
-99.75,-6.158593792499754e-10,-1.0539966470047601e-11
-99.74,-6.161937414633132e-10,-1.0546828313072361e-11
-99.73,-6.165283194629871e-10,-1.0553695277309771e-11
-99.72,-6.16863113527188e-10,-1.0560567305698074e-11
-99.71,-6.171981239261408e-10,-1.0567444658027273e-11
-99.7,-6.175333506793247e-10,-1.0574327233246336e-11
-99.69,-6.17868794037865e-10,-1.0581214716066226e-11
-99.68,-6.182044543755467e-10,-1.0588107758477893e-11
-99.67,-6.185403314178648e-10,-1.059500581428401e-11
-99.66,-6.188764255840064e-10,-1.0601909005624799e-11
-99.65,-6.192127372113134e-10,-1.0608817666509215e-11
-99.64,-6.195492659143032e-10,-1.061573136487045e-11
-99.63,-6.198860123097092e-10,-1.062265022310715e-11
-99.62,-6.202229766697735e-10,-1.0629574412510938e-11
-99.61,-6.205601587106945e-10,-1.0636503733665834e-11
-99.6,-6.208975590677765e-10,-1.0643438441597673e-11
-99.59,-6.212351771674095e-10,-1.0650378147643985e-11
-99.58,-6.215730140265138e-10,-1.065732321162111e-11
-99.57,-6.21911069505837e-10,-1.0664273975829193e-11
-99.56,-6.222493434266932e-10,-1.0671229139541979e-11
