t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.708560391832614e-11,1.3642194218618334e-12
-99.99,-9.713932492787682e-11,1.3651253353239049e-12
-99.98,-9.71930814946522e-11,1.3660319310722942e-12
-99.97,-9.724687329584445e-11,1.3669393570042246e-12
-99.96,-9.730070044306103e-11,1.367847331750841e-12
-99.95,-9.735456335845618e-11,1.3687557872879543e-12
-99.94,-9.740846147769299e-11,1.3696655330301878e-12
-99.93,-9.746239498320539e-11,1.370575610345e-12
-99.92,-9.75163642035286e-11,1.3714864695006733e-12
-99.91,-9.757036897651233e-11,1.3723979689739451e-12
-99.9,-9.762440921309011e-11,1.3733100939145742e-12
-99.89,-9.767848515160527e-11,1.3742232277396638e-12
-99.88,-9.773259672951238e-11,1.3751367608395295e-12
-99.87,-9.77867437730179e-11,1.3760511721079997e-12
-99.86,-9.784092672364927e-11,1.3769661930886767e-12
-99.85,-9.789514543650432e-11,1.3778819078972842e-12
-99.84,-9.794940010086972e-11,1.3787969249890784e-12
-99.83,-9.800368968286709e-11,1.3797158908870467e-12
-99.82,-9.805801564900246e-11,1.3806334375856567e-12
-99.81,-9.811237736846384e-11,1.3815520767829932e-12
-99.8,-9.816677506732896e-11,1.382471317955416e-12
-99.79,-9.822120831134536e-11,1.3833912538269418e-12
-99.78,-9.827567778557137e-11,1.3843118822524145e-12
-99.77,-9.833018296047633e-11,1.3852334004886722e-12
-99.76,-9.83847242424665e-11,1.3861555042215791e-12
-99.75,-9.843930117271883e-11,1.3870784694165225e-12
-99.74,-9.849391472355896e-11,1.3880018740254954e-12
-99.73,-9.854856398419349e-11,1.3889261246776027e-12
-99.72,-9.860324935737631e-11,1.389851115635804e-12
-99.71,-9.865797080923757e-11,1.3907767545521e-12
-99.7,-9.871272838281938e-11,1.3917031918032303e-12
-99.69,-9.876752211704345e-11,1.3926303509955275e-12
-99.68,-9.882235209230222e-11,1.3935580403454519e-12
-99.67,-9.887721821395777e-11,1.3944866582117492e-12
-99.66,-9.89321203903134e-11,1.3954161131748874e-12
-99.65,-9.898705910112946e-11,1.3963460666716067e-12
-99.64,-9.904203397001315e-11,1.397276535373762e-12
-99.63,-9.90970454410676e-11,1.3982078509814954e-12
-99.62,-9.915209283162429e-11,1.3991400818347208e-12
-99.61,-9.920717670261927e-11,1.4000728030930213e-12
-99.6,-9.926229703350146e-11,1.4010068480242774e-12
-99.59,-9.931745398209112e-11,1.4019407048481813e-12
-99.58,-9.937264712407715e-11,1.402875761782243e-12
-99.57,-9.942787682621113e-11,1.4038112745907407e-12
-99.56,-9.948314304306782e-11,1.4047479212903056e-12
-99.55,-9.95384457203831e-11,1.4056851865814382e-12
-99.54,-9.959378520007604e-11,1.406623025229526e-12
-99.53,-9.964916118566176e-11,1.4075616911374063e-12
-99.52,-9.970457361924396e-11,1.4085009637146409e-12
-99.51,-9.976002290444157e-11,1.409441044375357e-12
-99.5,-9.981550879257465e-11,1.4103818155238623e-12
-99.49,-9.987103139615802e-11,1.4113233426406268e-12
-99.48,-9.992659091940567e-11,1.4122655996399483e-12
-99.47,-9.998218693098499e-11,1.4132085949776513e-12
-99.46,-1.0003781989748822e-10,1.4141523465828564e-12
-99.45,-1.0009348953962791e-10,1.4150968190779503e-12
-99.44,-1.0014919598086022e-10,1.4160419308186045e-12
-99.43,-1.0020493960961133e-10,1.416987726088149e-12
-99.42,-1.0026071986901075e-10,1.417934462942531e-12
-99.41,-1.003165371943484e-10,1.4188818411534213e-12
-99.4,-1.003723914568079e-10,1.4198298535802644e-12
-99.39,-1.0042828262359654e-10,1.4207786805492774e-12
-99.38,-1.0048421082670076e-10,1.4217282311542484e-12
-99.37,-1.0054017610931265e-10,1.422678777916822e-12
-99.36,-1.0059617870862681e-10,1.4236296031195813e-12
-99.35,-1.0065221815437565e-10,1.424581372624432e-12
-99.34,-1.0070829488314562e-10,1.4255338665475738e-12
-99.33,-1.0076440865962246e-10,1.426487164048156e-12
-99.32,-1.0082055962919065e-10,1.4274411501140769e-12
-99.31,-1.0087674783370328e-10,1.4283958085578863e-12
-99.3,-1.0093297327236953e-10,1.4293513005279051e-12
-99.29,-1.0098923601850491e-10,1.4303074966365208e-12
-99.28,-1.0104553601854272e-10,1.4312645016103784e-12
-99.27,-1.0110187345436084e-10,1.4322220968161018e-12
-99.26,-1.011582482608926e-10,1.4331805991818825e-12
-99.25,-1.0121466031469558e-10,1.434139694524318e-12
-99.24,-1.0127110988079426e-10,1.435099538684448e-12
-99.23,-1.0132759685143879e-10,1.4360602109172048e-12
-99.22,-1.0138412131544629e-10,1.4370215478516966e-12
-99.21,-1.0144068346865754e-10,1.4379837644389443e-12
-99.2,-1.0149728278627362e-10,1.4389466405575121e-12
-99.19,-1.015539198494365e-10,1.4399104954947232e-12
-99.18,-1.0161059453400063e-10,1.4408746564432876e-12
-99.17,-1.0166730688622781e-10,1.441839716856344e-12
-99.16,-1.0172405671874502e-10,1.4428057413088129e-12
-99.15,-1.0178084443092069e-10,1.4437722691739552e-12
-99.14,-1.0183766979059578e-10,1.4447396955633942e-12
-99.13,-1.0189453274620095e-10,1.4457078705505865e-12
-99.12,-1.01951433669386e-10,1.446676686267389e-12
-99.11,-1.0200837227457558e-10,1.4476463303756086e-12
-99.1,-1.0206534861757649e-10,1.4486165061505129e-12
-99.09,-1.0212236301950306e-10,1.4495877523164333e-12
-99.08,-1.0217941520977738e-10,1.4505596760970174e-12
-99.07,-1.0223650538293543e-10,1.4515322728185216e-12
-99.06,-1.0229363336518465e-10,1.4525057368987976e-12
-99.05,-1.0235079934262953e-10,1.4534798708995531e-12
-99.04,-1.0240800342305574e-10,1.4544547347169781e-12
-99.03,-1.0246524541503623e-10,1.4554305055310715e-12
-99.02,-1.0252252560849628e-10,1.456406904020701e-12
-99.01,-1.0257984397945424e-10,1.4573845292739408e-12
-99.0,-1.0263719994912e-10,1.4583621764547852e-12
-98.99,-1.0269459432042674e-10,1.4593404163559777e-12
-98.98,-1.0275202708726635e-10,1.4603199905765696e-12
-98.97,-1.0280949790844743e-10,1.4613002821672759e-12
-98.96,-1.0286700691909211e-10,1.4622813455506499e-12
-98.95,-1.029245542179051e-10,1.463263092920525e-12
-98.94,-1.0298213994876113e-10,1.464245514427148e-12
-98.93,-1.0303976381617457e-10,1.4652288219482871e-12
-98.92,-1.030974262077311e-10,1.4662127330035167e-12
-98.91,-1.0315512666997097e-10,1.4671976176691269e-12
-98.9,-1.0321286616838122e-10,1.46818288296917e-12
-98.89,-1.0327064332449358e-10,1.469169519325477e-12
