t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.722606442321513e-9,9.371486217341283e-11
-99.99,2.724049599788035e-9,9.377433821572635e-11
-99.98,2.725493667245522e-9,9.383385781731953e-11
-99.97,2.7269386456204497e-9,9.389342134151204e-11
-99.96,2.728384535084014e-9,9.395302851341221e-11
-99.95,2.7298313369022244e-9,9.401267968879094e-11
-99.94,2.731279050946699e-9,9.407237427056567e-11
-99.93,2.732727678441425e-9,9.413211324238079e-11
-99.92,2.7341772201448887e-9,9.419189597555824e-11
-99.91,2.7356276762025453e-9,9.425172274524255e-11
-99.9,2.7370790480683347e-9,9.431159343546789e-11
-99.89,2.7385313358500066e-9,9.437150803223565e-11
-99.88,2.7399845402268864e-9,9.443146687188687e-11
-99.87,2.7414386619949845e-9,9.449146974050315e-11
-99.86,2.742893701861953e-9,9.455151675460036e-11
-99.85,2.7443496606746726e-9,9.461160784633584e-11
-99.84,2.7458065384517453e-9,9.467174366492946e-11
-99.83,2.747264336138282e-9,9.473192320944451e-11
-99.82,2.74872305470657e-9,9.479214727610786e-11
-99.81,2.750182694865528e-9,9.485241557081862e-11
-99.8,2.75164325674846e-9,9.491272832531533e-11
-99.79,2.753104741903701e-9,9.497308526378107e-11
-99.78,2.754567150111638e-9,9.50334868409724e-11
-99.77,2.756030482498979e-9,9.509393298433381e-11
-99.76,2.7574947396727874e-9,9.51544235240927e-11
-99.75,2.7589599232380856e-9,9.521495816123138e-11
-99.74,2.760426031038181e-9,9.527553840294035e-11
-99.73,2.7618930664396783e-9,9.533616265816252e-11
-99.72,2.7633610296684533e-9,9.539683168145138e-11
-99.71,2.7648299207357403e-9,9.545754536678086e-11
-99.7,2.766299740859764e-9,9.551830379464682e-11
-99.69,2.7677704904503868e-9,9.557910713430251e-11
-99.68,2.7692421700782163e-9,9.56399550344226e-11
-99.67,2.770714780548354e-9,9.570084784273573e-11
-99.66,2.772188322850952e-9,9.576178537403634e-11
-99.65,2.7736627972662853e-9,9.582276835888717e-11
-99.64,2.7751382046340774e-9,9.588379596225459e-11
-99.63,2.7766145453867932e-9,9.594486897036742e-11
-99.62,2.77809182080779e-9,9.600598640568604e-11
-99.61,2.779570031005918e-9,9.606714924428334e-11
-99.6,2.7810491769176216e-9,9.612835717584625e-11
-99.59,2.782529259259446e-9,9.618961028766015e-11
-99.58,2.784010278469954e-9,9.625090861928566e-11
-99.57,2.7854922350500905e-9,9.631225174979854e-11
