t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7223090095301877e-9,9.769383808481516e-11
-99.99,2.7237519470381686e-9,9.775583760820833e-11
-99.98,2.7251957943505404e-9,9.781788249368832e-11
-99.97,2.7266405522948515e-9,9.787997309570383e-11
-99.96,2.728086221249152e-9,9.794210932839897e-11
-99.95,2.7295328024376267e-9,9.800429118335465e-11
-99.94,2.730980295580679e-9,9.806651850757234e-11
-99.93,2.732428702042371e-9,9.812879197643675e-11
-99.92,2.7338780223720446e-9,9.819111118397937e-11
-99.91,2.735328257108558e-9,9.825347628252899e-11
-99.9,2.736779407322557e-9,9.831588700459072e-11
-99.89,2.738231473288286e-9,9.837834364484997e-11
-99.88,2.7396844557407294e-9,9.844084634392545e-11
-99.87,2.7411383552653216e-9,9.850339490066253e-11
-99.86,2.7425931728069423e-9,9.85659895139807e-11
-99.85,2.744048908985484e-9,9.86286299660645e-11
-99.84,2.7455055640897634e-9,9.869131751662602e-11
-99.83,2.7469631386936094e-9,9.875405016368678e-11
-99.82,2.7484216341963037e-9,9.881682927488787e-11
-99.81,2.749881051030177e-9,9.887965455899336e-11
-99.8,2.7513413894445055e-9,9.894252614636405e-11
-99.79,2.752802650903701e-9,9.900544387290871e-11
-99.78,2.7542648352366875e-9,9.906840820684229e-11
-99.77,2.7557279435777955e-9,9.913141882945572e-11
-99.76,2.7571919765046265e-9,9.919447574697723e-11
-99.75,2.7586569356538554e-9,9.92575784492888e-11
-99.74,2.76012281887436e-9,9.932072910255826e-11
-99.73,2.7615896294072403e-9,9.938392550665388e-11
-99.72,2.763057367644673e-9,9.944716843905105e-11
-99.71,2.7645260334835724e-9,9.95104580649599e-11
-99.7,2.76599562817639e-9,9.957379421088276e-11
-99.69,2.7674661522529e-9,9.963717725339374e-11
-99.68,2.7689376061813307e-9,9.970060662581417e-11
-99.67,2.77040999056886e-9,9.976408300677662e-11
-99.66,2.771883306615306e-9,9.982760586143146e-11
-99.65,2.7733575548106013e-9,9.989117614268923e-11
-99.64,2.7748327356760844e-9,9.995479304680014e-11
-99.63,2.776308849737894e-9,1.0001845716564256e-10
-99.62,2.777785898309405e-9,1.0008216747993275e-10
-99.61,2.7792638813333003e-9,1.0014592524616574e-10
-99.6,2.7807427998940027e-9,1.0020972993963496e-10
-99.59,2.7822226548524213e-9,1.0027358178852544e-10
-99.58,2.783703446319816e-9,1.0033748084569058e-10
-99.57,2.7851851751729594e-9,1.0040142682428219e-10
-99.56,2.7866678427193572e-9,1.0046542011799631e-10
-99.55,2.7881514492376825e-9,1.0052946061983518e-10
-99.54,2.7896359948258565e-9,1.0059354834815659e-10
-99.53,2.791121481044813e-9,1.0065768326229395e-10
-99.52,2.792607908360942e-9,1.0072186565580081e-10
-99.51,2.7940952769923475e-9,1.0078609548159145e-10
-99.5,2.795583588053168e-9,1.008503726455349e-10
-99.49,2.7970728421123728e-9,1.0091469728828221e-10
-99.48,2.7985630398206745e-9,1.0097906961707594e-10
-99.47,2.800054182095949e-9,1.0104348975903827e-10
-99.46,2.801546269829878e-9,1.0110795662316035e-10
-99.45,2.8030393032216204e-9,1.0117247150199709e-10
-99.44,2.804533282720676e-9,1.012370341929703e-10
-99.43,2.8060282097927554e-9,1.0130164437541729e-10
-99.42,2.807524084670842e-9,1.0136630244620314e-10
-99.41,2.8090209081831636e-9,1.0143100819896583e-10
-99.4,2.8105186808254756e-9,1.014957619369253e-10
-99.39,2.812017403693542e-9,1.0156056349920424e-10
-99.38,2.813517077119226e-9,1.016254132080383e-10
-99.37,2.8150177017601594e-9,1.0169031007658215e-10
-99.36,2.816519278786394e-9,1.0175525543898052e-10
-99.35,2.818021808466467e-9,1.018202489218694e-10
-99.34,2.8195252914387913e-9,1.0188529030415747e-10
-99.33,2.821029728840808e-9,1.0195037996213517e-10
-99.32,2.8225351210054288e-9,1.0201551759927561e-10
-99.31,2.8240414687445994e-9,1.0208070336709218e-10
-99.3,2.8255487728173637e-9,1.0214593764451068e-10
-99.29,2.827057034001694e-9,1.0221122001165129e-10
-99.28,2.828566254162062e-9,1.0227655074383055e-10
-99.27,2.8300764295477086e-9,1.0234192972708758e-10
-99.26,2.8315875660701177e-9,1.0240735704523179e-10
-99.25,2.8330996621803945e-9,1.0247283294268088e-10
-99.24,2.8346127186619e-9,1.0253835718427316e-10
-99.23,2.8361267365393925e-9,1.0260393004914463e-10
-99.22,2.8376417161457916e-9,1.0266955146792339e-10
-99.21,2.8391576584276466e-9,1.0273522136087178e-10
-99.2,2.8406745642235614e-9,1.0280093996381853e-10
-99.19,2.842192433777045e-9,1.0286670694805983e-10
-99.18,2.843711268320214e-9,1.0293252331017094e-10
-99.17,2.8452310682258644e-9,1.0299838803915417e-10
-99.16,2.8467518343793663e-9,1.0306430160317692e-10
-99.15,2.848273567394063e-9,1.0313026401782964e-10
-99.14,2.8497962678953625e-9,1.0319627521861031e-10
-99.13,2.851319936864714e-9,1.0326233556053321e-10
-99.12,2.8528445748042775e-9,1.0332844471728773e-10
-99.11,2.8543701824844844e-9,1.0339460266529563e-10
-99.1,2.8558967595219083e-9,1.034608100209334e-10
-99.09,2.857424310063289e-9,1.0352706619460311e-10
-99.08,2.858952831190359e-9,1.0359337156843844e-10
-99.07,2.8604823248760916e-9,1.0365972621570511e-10
-99.06,2.8620127920876868e-9,1.0372613004458651e-10
-99.05,2.8635442331937334e-9,1.0379258269368111e-10
-99.04,2.8650766489778504e-9,1.0385908532544563e-10
-99.03,2.8666100404500554e-9,1.0392563696465537e-10
-99.02,2.8681444078074163e-9,1.0399223817567457e-10
-99.01,2.8696797519295616e-9,1.0405888836023764e-10
-99.0,2.8712160742493037e-9,1.0412558856253513e-10
-98.99,2.872753374750951e-9,1.0419233787021855e-10
