M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.6687585684929212e-22,1.5889620682090606e-23
-3.999,1.6906604963686748e-22,1.6018220217585207e-23
-3.998,1.712849407084468e-22,1.6147469114095368e-23
-3.997,1.7353290549101547e-22,1.6277362443983412e-23
-3.996,1.7581032431501097e-22,1.6407895041245544e-23
-3.995,1.7811758247826647e-22,1.653906149614724e-23
-3.994,1.804550703107867e-22,1.667085614975956e-23
-3.993,1.8282318324036753e-22,1.6803273088394638e-23
-3.992,1.8522232185906964e-22,1.6936306137938768e-23
-3.991,1.8765289199055785e-22,1.706994885808125e-23
-3.99,1.90115304758317e-22,1.7204194536437317e-23
-3.989,1.926099766547561e-22,1.7339036182563376e-23
-3.988,1.9513732961121193e-22,1.7474466521862672e-23
-3.987,1.976977910688643e-22,1.7610477989379657e-23
-3.986,2.0029179405057408e-22,1.774706272348112e-23
-3.985,2.029197772336569e-22,1.78842125594222e-23
-3.984,2.0558218502360378e-22,1.8021919022795406e-23
-3.983,2.0827946762876173e-22,1.8160173322860612e-23
-3.982,2.1101208113598632e-22,1.8298966345754132e-23
-3.981,2.137804875872791e-22,1.8438288647574778e-23
-3.98,2.165851550574225e-22,1.857813044734493e-23
-3.979,2.1942655773262555e-22,1.871848161984445e-23
-3.978,2.223051759901928e-22,1.8859331688315448e-23
-3.977,2.2522149647923075e-22,1.900066981703561e-23
-3.976,2.2817601220240416e-22,1.9142484803758057e-23
-3.975,2.3116922259875707e-22,1.9284765072015392e-23
-3.974,2.3420163362761136e-22,1.9427498663285773e-23
-3.973,2.372737578535574e-22,1.9570673229018695e-23
-3.972,2.4038611453255067e-22,1.9714276022518155e-23
-3.971,2.435392296991292e-22,1.985829389068086e-23
-3.97,2.467336362547657e-22,2.0002713265587083e-23
-3.969,2.4996987405736994e-22,2.0147520155941712e-23
-3.968,2.5324849001195553e-22,2.0292700138363064e-23
-3.967,2.5657003816248664e-22,2.0438238348516897e-23
-3.966,2.5993507978492025e-22,2.0584119472093158e-23
-3.965,2.6334418348145884e-22,2.0730327735622768e-23
-3.964,2.6679792527602964e-22,2.0876846897131933e-23
-3.963,2.7029688871100636e-22,2.1023660236631215e-23
-3.962,2.738416649451896e-22,2.1170750546436695e-23
-3.961,2.774328528530618e-22,2.1318100121320497e-23
-3.96,2.810710591253343e-22,2.146569074848781e-23
-3.959,2.847568983708019e-22,2.161350369737763e-23
-3.958,2.8849099321952342e-22,2.176151970928431e-23
-3.957,2.922739744273442e-22,2.1909718986796983e-23
-3.956,2.9610648098177874e-22,2.205808118305387e-23
-3.955,2.999891602092711e-22,2.2206585390808513e-23
-3.954,3.0392266788385024e-22,2.2355210131304774e-23
-3.953,3.0790766833719975e-22,2.2503933342957546e-23
-3.952,3.1194483457015875e-22,2.2652732369835978e-23
-3.951,3.160348483656741e-22,2.280158394994602e-23
-3.95,3.201784004032213e-22,2.2950464203308998e-23
-3.949,3.2437619037471473e-22,2.3099348619832928e-23
-3.948,3.286289271019248e-22,2.3248212046973158e-23
-3.947,3.329373286554235e-22,2.3397028677178982e-23
-3.946,3.373021224750764e-22,2.3545772035122675e-23
-3.945,3.417240454921023e-22,2.369441496470749e-23
-3.944,3.4620384425272105e-22,2.3842929615850975e-23
-3.943,3.5074227504340885e-22,2.399128743104002e-23
-3.942,3.5534010401778363e-22,2.4139459131653906e-23
-3.941,3.5999810732514013e-22,2.4287414704051598e-23
-3.94,3.6471707124065746e-22,2.4435123385419517e-23
-3.939,3.694977922972995e-22,2.4582553649375853e-23
-3.938,3.7434107741943162e-22,2.4729673191327548e-23
-3.937,3.7924774405817443e-22,2.4876448913575922e-23
-3.936,3.842186203285185e-22,2.5022846910166893e-23
-3.935,3.8925454514822196e-22,2.5168832451481694e-23
-3.934,3.94356368378515e-22,2.5314369968563884e-23
-3.933,3.995249509666333e-22,2.5459423037178418e-23
-3.932,4.047611650902062e-22,2.5603954361598466e-23
-3.931,4.100658943035219e-22,2.5747925758115605e-23
-3.93,4.1544003368569463e-22,2.5891298138268936e-23
-3.929,4.208844899907591e-22,2.6034031491788602e-23
-3.928,4.264001817997163e-22,2.6176084869249157e-23
-3.927,4.319880396745566e-22,2.6317416364428094e-23
-3.926,4.376490063142859e-22,2.6457983096364816e-23
-3.925,4.4338403671298e-22,2.659774119111529e-23
-3.924,4.491940983198947e-22,2.673664576319743e-23
-3.923,4.550801712016573e-22,2.687465089672236e-23
-3.922,4.610432482065674e-22,2.701170962620644e-23
-3.921,4.670843351310337e-22,2.714777391705903e-23
-3.92,4.732044508881743e-22,2.7282794645740764e-23
-3.919,4.794046276786103e-22,2.7416721579587073e-23
-3.918,4.856859111634785e-22,2.7549503356291665e-23
-3.917,4.920493606396946e-22,2.768108746304449e-23
-3.916,4.984960492174941e-22,2.7811420215318684e-23
-3.915,5.0502706400028235e-22,2.7940446735300947e-23
-3.914,5.116435062668211e-22,2.806811092995964e-23
-3.913,5.183464916557852e-22,2.8194355468744835e-23
-3.912,5.251371503527178e-22,2.831912176091447e-23
-3.911,5.320166272794154e-22,2.8442349932480715e-23
-3.91,5.389860822857751e-22,2.856397880277044e-23
-3.909,5.460466903441368e-22,2.868394586059369e-23
-3.908,5.531996417461492e-22,2.880218724001398e-23
-3.907,5.604461423021974e-22,2.8918637695714054e-23
-3.906,5.6778741354342095e-22,2.9033230577950693e-23
-3.905,5.752246929263584e-22,2.914589780709211e-23
-3.904,5.827592340402515e-22,2.925656984773128e-23
-3.903,5.903923068170446e-22,2.936517568236849e-23
-3.902,5.981251977441126e-22,2.9471642784656336e-23
-3.901,6.059592100797536e-22,2.9575897092200225e-23
-3.9,6.138956640714837e-22,2.9677862978907366e-23
-3.899,6.219358971771673e-22,2.977746322687706e-23
-3.898,6.300812642890223e-22,2.987461899782521e-23
-3.897,6.383331379605356e-22,2.996924980403552e-23
-3.896,6.466929086363287e-22,3.006127347883e-23
-3.895,6.551619848850093e-22,3.015060614655125e-23
-3.894,6.637417936350504e-22,3.0237162192048724e-23
-3.893,6.724337804137328e-22,3.032085422966131e-23
-3.892,6.812394095891941e-22,3.040159307168811e-23
-3.891,6.90160164615623e-22,3.047928769633957e-23
-3.89,6.991975482816382e-22,3.0553845215160614e-23
-3.889,7.08353082961897e-22,3.062517083991769e-23
-3.888,7.176283108719716e-22,3.0693167848941027e-23
-3.887,7.270247943265377e-22,3.0757737552913895e-23
-3.886,7.365441160009181e-22,3.081877926009986e-23
-3.885,7.461878791960241e-22,3.0876190240999455e-23
-3.884,7.5595770810673975e-22,3.0929865692427244e-23
-3.883,7.658552480937927e-22,3.097969870100017e-23
-3.882,7.758821659591577e-22,3.1025580206027984e-23
-3.881,7.860401502250377e-22,3.106739896179647e-23
-3.88,7.9633091141647e-22,3.110504149923385e-23
-3.879,8.067561823476034e-22,3.1138392086950786e-23
-3.878,8.173177184116953e-22,3.116733269164424e-23
