M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.2219329312938528e-21,-6.628796110492887e-22
-3.999,1.2373143112857472e-21,-6.7144071349902695e-22
-3.998,1.2528892605510149e-21,-6.801121775439003e-22
-3.997,1.268660214553988e-21,-6.888954232426385e-22
-3.996,1.2846296393957728e-21,-6.97791888892818e-22
-3.995,1.3008000321995811e-21,-7.0680303126468615e-22
-3.994,1.317173921500905e-21,-7.15930325837978e-22
-3.993,1.3337538676425991e-21,-7.251752670417628e-22
-3.992,1.3505424631749313e-21,-7.345393684973597e-22
-3.991,1.3675423332606644e-21,-7.44024163264362e-22
-3.99,1.3847561360852319e-21,-7.536312040898087e-22
-3.989,1.4021865632720708e-21,-7.633620636605452e-22
-3.988,1.4198363403031798e-21,-7.732183348588114e-22
-3.987,1.437708226944965e-21,-7.832016310211012e-22
-3.986,1.4558050176794392e-21,-7.933135862003329e-22
-3.985,1.4741295421408472e-21,-8.035558554313749e-22
-3.984,1.4926846655577784e-21,-8.139301149999665e-22
-3.983,1.5114732892008424e-21,-8.244380627150811e-22
-3.982,1.5304983508359712e-21,-8.350814181847718e-22
-3.981,1.5497628251834245e-21,-8.458619230955475e-22
-3.98,1.569269724382565e-21,-8.567813414953213e-22
-3.979,1.5890220984624811e-21,-8.678414600799793e-22
-3.978,1.6090230358185243e-21,-8.790440884836148e-22
-3.977,1.6292756636948432e-21,-8.903910595724744e-22
-3.976,1.649783148672982e-21,-9.01884229742665e-22
-3.975,1.670548697166626e-21,-9.13525479221668e-22
-3.974,1.6915755559225667e-21,-9.253167123737096e-22
-3.973,1.712867012527968e-21,-9.372598580090383e-22
-3.972,1.7344263959240117e-21,-9.493568696971553e-22
-3.971,1.7562570769259998e-21,-9.616097260840545e-22
-3.97,1.77836246875e-21,-9.740204312135159e-22
-3.969,1.8007460275461136e-21,-9.865910148525115e-22
-3.968,1.823411252938448e-21,-9.993235328207698e-22
-3.967,1.8463616885718784e-21,-1.0122200673245564e-21
-3.966,1.8696009226656907e-21,-1.0252827272947231e-21
