M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,6.968448423831233e-20,2.0276034426457547e-19
-3.999,7.042514402863741e-20,2.0549714110079443e-19
-3.998,7.117306923701054e-20,2.0827075794271898e-19
-3.997,7.19283206211097e-20,2.1108168836136195e-19
-3.996,7.269095924964966e-20,2.1393043251719846e-19
-3.995,7.346104649964469e-20,2.168174972477357e-19
-3.994,7.423864405353985e-20,2.197433961562402e-19
-3.993,7.502381389620814e-20,2.22708649701638e-19
-3.992,7.581661831181015e-20,2.257137852896032e-19
-3.991,7.661711988051311e-20,2.2875933736485054e-19
-3.99,7.74253814750662e-20,2.318458475046471e-19
-3.989,7.824146625722872e-20,2.3497386451356023e-19
-3.988,7.906543767404776e-20,2.381439445194575e-19
-3.987,7.989735945398209e-20,2.4135665107077455e-19
-3.986,8.073729560286868e-20,2.446125552350684e-19
-3.985,8.158531039972822e-20,2.4791223569887256e-19
-3.984,8.244146839240621e-20,2.5125627886887105e-19
-3.983,8.330583439304592e-20,2.54645278974409e-19
-3.982,8.417847347338921e-20,2.5807983817135683e-19
-3.981,8.505945095990175e-20,2.615605666473462e-19
-3.98,8.594883242871846e-20,2.650880827283957e-19
-3.979,8.684668370040543e-20,2.686630129869443e-19
-3.978,8.775307083453398e-20,2.7228599235131096e-19
-3.977,8.86680601240631e-20,2.7595766421659995e-19
-3.976,8.959171808952583e-20,2.7967868055706925e-19
-3.975,9.052411147301529e-20,2.834497020399831e-19
-3.974,9.146530723196623e-20,2.8727139814096663e-19
-3.973,9.241537253272746e-20,2.9114444726088312e-19
-3.972,9.337437474392063e-20,2.950695368442535e-19
-3.971,9.4342381429581e-20,2.9904736349923865e-19
-3.97,9.531946034207523e-20,3.0307863311920443e-19
-3.969,9.630567941479157e-20,3.0716406100589095e-19
-3.968,9.730110675459752e-20,3.113043719942063e-19
-3.967,9.830581063406017e-20,3.1550030057866656e-19
-3.966,9.931985948342389e-20,3.197525910415038e-19
-3.965,1.0034332188234054e-19,3.240619975824632e-19
-3.964,1.0137626655134674e-19,3.2842928445031213e-19
-3.963,1.0241876234308298e-19,3.3285522607608346e-19
-3.962,1.0347087823324924e-19,3.373406072080756e-19
-3.961,1.0453268331129126e-19,3.418862230486325e-19
-3.96,1.0560424677081235e-19,3.4649287939272665e-19
-3.959,1.066856378997045e-19,3.5116139276836927e-19
-3.958,1.0777692606999331e-19,3.5589259057887076e-19
-3.957,1.0887818072739066e-19,3.606873112469767e-19
-3.956,1.0998947138054911e-19,3.655464043609028e-19
-3.955,1.111108675900118e-19,3.7047073082229465e-19
-3.954,1.1224243895685177e-19,3.7546116299613685e-19
-3.953,1.1338425511099403e-19,3.805185848626373e-19
-3.952,1.1453638569921422e-19,3.856438921711124e-19
-3.951,1.1569890037280707e-19,3.9083799259589975e-19
-3.95,1.1687186877491764e-19,3.961018058943239e-19
-3.949,1.1805536052752932e-19,4.014362640667429e-19
-3.948,1.1924944521810052e-19,4.0684231151870313e-19
-3.947,1.204541923858439e-19,4.123209052252286e-19
-3.946,1.2166967150764025e-19,4.178730148972741e-19
-3.945,1.2289595198358008e-19,4.2349962315036976e-19
-3.944,1.2413310312212523e-19,4.2920172567548574e-19
-3.943,1.2538119412488283e-19,4.349803314121465e-19
-3.942,1.2664029407098398e-19,4.408364627238231e-19
-3.941,1.279104719010592e-19,4.467711555756347e-19
-3.94,1.2919179640080257e-19,4.527854597143884e-19
-3.939,1.3048433618411634e-19,4.588804388509878e-19
-3.938,1.3178815967582789e-19,4.650571708452427e-19
-3.937,1.3310333509397019e-19,4.713167478931094e-19
-3.936,1.3442993043161743e-19,4.776602767163951e-19
-3.935,1.3576801343826707e-19,4.840888787549569e-19
-3.934,1.3711765160075894e-19,4.906036903614301e-19
-3.933,1.384789121237228e-19,4.972058629985164e-19
-3.932,1.3985186190954483e-19,5.038965634388673e-19
