M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,9.837635016439305e-20,3.057215389480013e-20
-3.999,9.969546453998458e-20,3.105400500091151e-20
-3.998,1.010322251106784e-19,3.1543365844714987e-20
-3.997,1.0238686721423247e-19,3.2040352386932653e-20
-3.996,1.0375962931470079e-19,3.254508236487443e-20
-3.995,1.0515075304375717e-19,3.305767531947157e-20
-3.994,1.0656048324256192e-19,3.357825262271898e-20
-3.993,1.0798906800417829e-19,3.4106937505532615e-20
-3.992,1.0943675871654596e-19,3.4643855086028043e-20
-3.991,1.109038101060187e-19,3.518913239822672e-20
-3.99,1.1239048028147372e-19,3.574289842119618e-20
-3.989,1.1389703077900007e-19,3.630528410863087e-20
-3.988,1.1542372660717355e-19,3.687642241888008e-20
-3.987,1.1697083629292585e-19,3.745644834542984e-20
-3.986,1.1853863192801582e-19,3.804549894784548e-20
-3.985,1.2012738921611022e-19,3.864371338318188e-20
-3.984,1.2173738752048248e-19,3.92512329378684e-20
-3.983,1.2336890991233708e-19,3.9868201060075537e-20
-3.982,1.2502224321976785e-19,4.049476339257079e-20
-3.981,1.2669767807735837e-19,4.113106780607074e-20
-3.98,1.28395508976433e-19,4.177726443309717e-20
-3.979,1.3011603431596687e-19,4.243350570234445e-20
-3.978,1.3185955645416309e-19,4.3099946373566175e-20
-3.977,1.3362638176070656e-19,4.377674357298862e-20
-3.976,1.3541682066970257e-19,4.446405682925908e-20
-3.975,1.372311877333093e-19,4.516204810993701e-20
-3.974,1.390698016760732e-19,4.587088185853627e-20
-3.973,1.409329854499766e-19,4.6590725032126577e-20
-3.972,1.428210662902064e-19,4.732174713950266e-20
-3.971,1.4473437577165338e-19,4.806412027992969e-20
-3.97,1.4667324986615203e-19,4.881801918247349e-20
-3.969,1.4863802900046967e-19,4.9583621245924436e-20
-3.968,1.5062905811505533e-19,5.0361106579323924e-20
-3.967,1.5264668672355796e-19,5.115065804310241e-20
-3.966,1.5469126897312402e-19,5.195246129083825e-20
-3.965,1.5676316370548424e-19,5.276670481164667e-20
-3.964,1.5886273451884055e-19,5.35935799732082e-20
-3.963,1.6099034983056253e-19,5.44332810654464e-20
-3.962,1.63146382940705e-19,5.528600534486437e-20
-3.961,1.6533121209635635e-19,5.615195307955005e-20
-3.96,1.6754522055682914e-19,5.703132759486045e-20
-3.959,1.6978879665970357e-19,5.792433531979475e-20
-3.958,1.7206233388773484e-19,5.883118583406681e-20
-3.957,1.7436623093663578e-19,5.975209191588744e-20
-3.956,1.7670089178374588e-19,6.068726959046724e-20
-3.955,1.790667257575985e-19,6.163693817925068e-20
-3.954,1.814641476083975e-19,6.260132034989236e-20
-3.953,1.8389357757941539e-19,6.358064216698674e-20
-3.952,1.8635544147932483e-19,6.457513314356252e-20
-3.951,1.8885017075547565e-19,6.55850262933531e-20
