t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.1600660684066364e-10,-1.2749567341051167e-12
-99.99,2.161250467786271e-10,-1.2757954765736272e-12
-99.98,2.162435638944169e-10,-1.2766348309104199e-12
-99.97,2.163621583073331e-10,-1.277474813125671e-12
-99.96,2.164808300771851e-10,-1.2783154692993507e-12
-99.95,2.1659957927103933e-10,-1.2791567338612055e-12
-99.94,2.167184060592437e-10,-1.2799987048816953e-12
-99.93,2.1683731026384723e-10,-1.2808412783212666e-12
-99.92,2.1695629219678882e-10,-1.2816844385840798e-12
-99.91,2.1707535177986798e-10,-1.2825283138280488e-12
-99.9,2.171944890253074e-10,-1.283372812428831e-12
-99.89,2.1731370412995728e-10,-1.2842179435999808e-12
-99.88,2.1743299698766946e-10,-1.2850637406752991e-12
-99.87,2.1755236781089295e-10,-1.2859101423797654e-12
-99.86,2.1767181658858465e-10,-1.2867572208627395e-12
-99.85,2.1779134337187025e-10,-1.2876049718314832e-12
-99.84,2.1791094821504168e-10,-1.2884537700374117e-12
-99.83,2.1803063100008128e-10,-1.2893023203329516e-12
-99.82,2.181503924250765e-10,-1.2901519732313908e-12
-99.81,2.1827023189687675e-10,-1.2910022875822527e-12
-99.8,2.1839014973437455e-10,-1.2918532751744235e-12
-99.79,2.1851014575739307e-10,-1.292704861979974e-12
-99.78,2.1863022039547836e-10,-1.2935571432476655e-12
-99.77,2.187503735515627e-10,-1.2944099985532009e-12
-99.76,2.1887060516581996e-10,-1.2952635732092018e-12
-99.75,2.189909152174326e-10,-1.2961177771528242e-12
-99.74,2.191113042662788e-10,-1.2969726597432122e-12
-99.73,2.1923177196842312e-10,-1.2978281676669226e-12
-99.72,2.1935231842638175e-10,-1.2986842671417784e-12
-99.71,2.1947294368325498e-10,-1.2995411664817924e-12
-99.7,2.195936479014429e-10,-1.3003986473228378e-12
-99.69,2.197144309669681e-10,-1.3012567969869464e-12
-99.68,2.1983529325103916e-10,-1.3021155377240987e-12
-99.67,2.199562345857333e-10,-1.3029749745264792e-12
-99.66,2.200772547019887e-10,-1.3038350940296155e-12
-99.65,2.2019835460961344e-10,-1.3046957948727534e-12
-99.64,2.2031953361368682e-10,-1.305557261394241e-12
-99.63,2.204407918428036e-10,-1.3064193778155183e-12
-99.62,2.2056212946491293e-10,-1.307282046134204e-12
-99.61,2.2068354651688164e-10,-1.3081454663493967e-12
-99.6,2.208050430997062e-10,-1.3090093969205243e-12
-99.59,2.2092661935433721e-10,-1.3098742225785428e-12
-99.58,2.210482750935909e-10,-1.3107395985016967e-12
-99.57,2.2117001084676162e-10,-1.3116055747172448e-12
-99.56,2.212918258424811e-10,-1.3124723442290897e-12
-99.55,2.2141372098915453e-10,-1.3133396749058207e-12
-99.54,2.2153569589054158e-10,-1.3142077005993669e-12
-99.53,2.216577507531568e-10,-1.3150763908317313e-12
-99.52,2.2177988558969836e-10,-1.315945727184973e-12
-99.51,2.2190210054468554e-10,-1.3168157479743724e-12
-99.5,2.2202439550740715e-10,-1.3176864625023236e-12
-99.49,2.2214677072392452e-10,-1.3185577953559313e-12
-99.48,2.2226922625489946e-10,-1.3194298277215087e-12
-99.47,2.2239176196255686e-10,-1.32030249007201e-12
-99.46,2.2251437802801234e-10,-1.3211758778032071e-12
-99.45,2.2263707451497737e-10,-1.3220498859409796e-12
-99.44,2.2275985155201987e-10,-1.322924564890323e-12
-99.43,2.2288270913876158e-10,-1.3237999244068594e-12
-99.42,2.2300564720465696e-10,-1.3246759873393138e-12
-99.41,2.2312866599971553e-10,-1.3255526644274975e-12
-99.4,2.2325176557959083e-10,-1.326430045126803e-12
-99.39,2.2337494613529188e-10,-1.3273080459811967e-12
-99.38,2.2349820700240933e-10,-1.32818677966114e-12
-99.37,2.236215492261478e-10,-1.3290661917331928e-12
-99.36,2.2374497226997117e-10,-1.3299462764390365e-12
-99.35,2.2386847632516258e-10,-1.330826993710866e-12
-99.34,2.2399206152666927e-10,-1.3317084244127334e-12
-99.33,2.2411572786303403e-10,-1.332590517535966e-12
-99.32,2.2423947538531265e-10,-1.3334732904614836e-12
-99.31,2.243633042257403e-10,-1.3343567194457632e-12
-99.3,2.2448721454471125e-10,-1.335240818107192e-12
-99.29,2.2461120598018882e-10,-1.336125675989327e-12
-99.28,2.247352793426296e-10,-1.33701105624337e-12
-99.27,2.248594337150006e-10,-1.337897273282372e-12
-99.26,2.249836697396026e-10,-1.338784139889936e-12
-99.25,2.251079876459693e-10,-1.3396716542493698e-12
-99.24,2.2523238711712544e-10,-1.340559898932963e-12
-99.23,2.2535686845927623e-10,-1.3414487577240241e-12
-99.22,2.25481431605287e-10,-1.3423383309874022e-12
-99.21,2.2560607664008533e-10,-1.3432285836094742e-12
-99.2,2.257308036083358e-10,-1.3441194944780646e-12
-99.19,2.258556126058868e-10,-1.3450111317065393e-12
-99.18,2.259805037935703e-10,-1.3459034290625287e-12
-99.17,2.2610547703406785e-10,-1.3467964201485094e-12
-99.16,2.2623053249720516e-10,-1.3476900867997128e-12
-99.15,2.2635567036647139e-10,-1.3485844524895695e-12
-99.14,2.264808903877745e-10,-1.349479497624803e-12
-99.13,2.266061929126714e-10,-1.350375207045143e-12
-99.12,2.2673157789052117e-10,-1.3512716240326562e-12
-99.11,2.268570452785427e-10,-1.3521687552442348e-12
-99.1,2.2698259516642345e-10,-1.3530666077546131e-12
-99.09,2.271082281557095e-10,-1.3539650353885232e-12
-99.08,2.2723394365326897e-10,-1.354864171316027e-12
-99.07,2.2735974183563236e-10,-1.3557640810889769e-12
-99.06,2.2748562286980053e-10,-1.3566646428722255e-12
-99.05,2.2761158676184203e-10,-1.3575658947164231e-12
-99.04,2.277376337537435e-10,-1.3584678346467456e-12
-99.03,2.278637636843051e-10,-1.359370461939603e-12
-99.02,2.279899766635117e-10,-1.3602738291091524e-12
-99.01,2.2811627297810354e-10,-1.3611778142250714e-12
