t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.1593466281936555e-10,-4.94885853647063e-12
-99.99,2.1605304761222364e-10,-4.952113928390827e-12
-99.98,2.1617150946667248e-10,-4.9553719599852635e-12
-99.97,2.1629004853231659e-10,-4.958632112214187e-12
-99.96,2.1640866515112239e-10,-4.9618949341215605e-12
-99.95,2.1652735858097978e-10,-4.965160387066739e-12
-99.94,2.1664613037191938e-10,-4.968428271730201e-12
-99.93,2.1676497915654013e-10,-4.971698301027538e-12
-99.92,2.1688390562899652e-10,-4.974971138168956e-12
-99.91,2.1700290966111758e-10,-4.9782464430370086e-12
-99.9,2.1712199141406e-10,-4.981524335775726e-12
-99.89,2.1724115078776189e-10,-4.984804549010185e-12
-99.88,2.1736038801921184e-10,-4.988087360926087e-12
-99.87,2.1747970321970483e-10,-4.991372490072442e-12
-99.86,2.1759909604672777e-10,-4.99466037107623e-12
-99.85,2.1771856705666883e-10,-4.9979507670539384e-12
-99.84,2.1783811813235813e-10,-5.001244771656849e-12
-99.83,2.179577427153544e-10,-5.0045388638491854e-12
-99.82,2.1807744841533239e-10,-5.007836576897583e-12
-99.81,2.1819723182068584e-10,-5.011136828716739e-12
-99.8,2.1831709365998823e-10,-5.0144397362594755e-12
-99.79,2.1843703363785718e-10,-5.01774490800111e-12
-99.78,2.1855705206204087e-10,-5.021053161129888e-12
-99.77,2.186771490114885e-10,-5.024363556039501e-12
-99.76,2.1879732438885442e-10,-5.027676307393017e-12
-99.75,2.1891757809423975e-10,-5.030991697959794e-12
-99.74,2.1903791082879426e-10,-5.0343098591840604e-12
-99.73,2.1915832212274636e-10,-5.037630253403281e-12
-99.72,2.192788121197568e-10,-5.040953466776287e-12
-99.71,2.193993809013359e-10,-5.044279114709561e-12
-99.7,2.1952002854901903e-10,-5.04760708865114e-12
-99.69,2.1964075503942742e-10,-5.0509378940750336e-12
-99.68,2.1976156068458408e-10,-5.05427120700656e-12
-99.67,2.198824451881806e-10,-5.057606763016384e-12
-99.66,2.2000340849544776e-10,-5.060945245204431e-12
-99.65,2.2012445148257795e-10,-5.064285995690799e-12
-99.64,2.2024557395664732e-10,-5.067629483139366e-12
-99.63,2.2036677525172157e-10,-5.070975823168066e-12
-99.62,2.204880558885415e-10,-5.074324030769862e-12
-99.61,2.2060941603196123e-10,-5.07767530983972e-12
-99.6,2.2073085493182316e-10,-5.081028635195489e-12
-99.59,2.208523745817947e-10,-5.084385184634305e-12
-99.58,2.2097397330964676e-10,-5.087744014992641e-12
-99.57,2.210956518164889e-10,-5.091105263952768e-12
-99.56,2.2121740961330372e-10,-5.094469410094813e-12
-99.55,2.2133924736631106e-10,-5.097835590407914e-12
-99.54,2.2146116495643097e-10,-5.1012047179256756e-12
-99.53,2.215831623845728e-10,-5.104576352617415e-12
-99.52,2.2170523982943778e-10,-5.107950597546668e-12
-99.51,2.2182739719718452e-10,-5.1113275713262296e-12
-99.5,2.2194963470371527e-10,-5.114706921366754e-12
-99.49,2.22071952293881e-10,-5.118088910086491e-12
-99.48,2.221943500849327e-10,-5.121473805709258e-12
-99.47,2.223168281703988e-10,-5.124860701953381e-12
-99.46,2.2243938652285017e-10,-5.1282504835904685e-12
-99.45,2.2256202511601327e-10,-5.131642881147152e-12
-99.44,2.226847444330347e-10,-5.1350377011148724e-12
-99.43,2.2280754395067717e-10,-5.138435396293732e-12
-99.42,2.2293042424165814e-10,-5.1418356971655414e-12
-99.41,2.2305338495315739e-10,-5.145238337108291e-12
-99.4,2.2317642651878867e-10,-5.148643652414337e-12
-99.39,2.2329954906844112e-10,-5.15205132683729e-12
-99.38,2.2342275172697402e-10,-5.155462217300081e-12
-99.37,2.2354603572211977e-10,-5.158875035895688e-12
-99.36,2.236694005708958e-10,-5.162291316388107e-12
-99.35,2.23792846186415e-10,-5.165709826456777e-12
-99.34,2.2391637304898252e-10,-5.16913088240471e-12
-99.33,2.2403998102638855e-10,-5.172554464794807e-12
-99.32,2.2416367009280966e-10,-5.175980845227593e-12
-99.31,2.2428744039467184e-10,-5.179409719548817e-12
-99.3,2.244112920141383e-10,-5.1828413583164534e-12
-99.29,2.2453522515387127e-10,-5.186275563036285e-12
-99.28,2.246592392304417e-10,-5.189712060280103e-12
-99.27,2.2478333526329833e-10,-5.1931518558048924e-12
-99.26,2.2490751261946332e-10,-5.1965939323961446e-12
-99.25,2.2503177170247594e-10,-5.20003857562341e-12
-99.24,2.2515611237406703e-10,-5.2034861739014515e-12
-99.23,2.2528053468559444e-10,-5.206936251168921e-12
-99.22,2.2540503885933136e-10,-5.210388948926973e-12
-99.21,2.255296250819833e-10,-5.213844285321771e-12
-99.2,2.256542927611628e-10,-5.217302171180283e-12
-99.19,2.2577904289008845e-10,-5.22076286651636e-12
-99.18,2.259038747198307e-10,-5.2242261420711144e-12
-99.17,2.2602878876337078e-10,-5.227692222029071e-12
-99.16,2.261537847880233e-10,-5.231160827917859e-12
-99.15,2.2627886334206404e-10,-5.234632090219372e-12
-99.14,2.2640402403579431e-10,-5.2381059406601566e-12
-99.13,2.2652926709275e-10,-5.241582620377235e-12
-99.12,2.266545925336203e-10,-5.2450618695196705e-12
-99.11,2.267800004879782e-10,-5.248543908807656e-12
-99.1,2.2690549128791607e-10,-5.252028774238356e-12
-99.09,2.270310640109488e-10,-5.255516042249817e-12
-99.08,2.271567196975797e-10,-5.259005887798191e-12
-99.07,2.2728245823995062e-10,-5.262498674581188e-12
-99.06,2.274082794740841e-10,-5.265993989778814e-12
-99.05,2.2753418362509745e-10,-5.269491964239777e-12
-99.04,2.276601705366273e-10,-5.272992741501261e-12
-99.03,2.2778624052201525e-10,-5.276496193624079e-12
-99.02,2.2791239348242375e-10,-5.280002383929191e-12
-99.01,2.2803862932303024e-10,-5.2835107524567006e-12
-99.0,2.2816494894499727e-10,-5.2870225250750526e-12
-98.99,2.28291351797823e-10,-5.290536737879407e-12
-98.98,2.284178375395575e-10,-5.294054008434826e-12
-98.97,2.2854440668291937e-10,-5.297573549499574e-12
-98.96,2.2867105929725774e-10,-5.3010957674759075e-12
-98.95,2.2879779534082879e-10,-5.304620898342833e-12
-98.94,2.2892461512175205e-10,-5.308148700594898e-12
-98.93,2.2905151839529936e-10,-5.311679157868116e-12
-98.92,2.2917850527181668e-10,-5.3152125667134175e-12
