t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.1592504143825947e-10,-5.248651416023206e-12
-99.99,2.1604341885038234e-10,-5.252103956086654e-12
-99.98,2.1616187347529947e-10,-5.255559371293165e-12
-99.97,2.1628040514686845e-10,-5.259016956189106e-12
-99.96,2.1639901431523857e-10,-5.262477456878899e-12
-99.95,2.165177001981341e-10,-5.2659407274357255e-12
-99.94,2.1663646482865236e-10,-5.269406399719297e-12
-99.93,2.167553061501278e-10,-5.272874686093103e-12
-99.92,2.1687422515822758e-10,-5.276345716641952e-12
-99.91,2.169932217726443e-10,-5.2798193735785564e-12
-99.9,2.1711229615868578e-10,-5.28329568178686e-12
-99.89,2.1723144807268122e-10,-5.286774602374663e-12
-99.88,2.173506778421254e-10,-5.290256337035149e-12
-99.87,2.1746998552123746e-10,-5.293740379974671e-12
-99.86,2.1758937101062669e-10,-5.2972273979103674e-12
-99.85,2.177088345047011e-10,-5.300716884187296e-12
-99.84,2.1782837851489146e-10,-5.304210445658231e-12
-99.83,2.179479951990776e-10,-5.307704007155048e-12
-99.82,2.1806769343340039e-10,-5.31120150725677e-12
-99.81,2.1818746930578913e-10,-5.314701785197284e-12
-99.8,2.1830732367470828e-10,-5.318204770309595e-12
-99.79,2.184272561515182e-10,-5.321710265239231e-12
-99.78,2.1854726707786565e-10,-5.325218548170203e-12
-99.77,2.1866735656847386e-10,-5.328729555905782e-12
-99.76,2.1878752431461333e-10,-5.3322430208289975e-12
-99.75,2.1890777048983748e-10,-5.335759144119944e-12
-99.74,2.1902809577941443e-10,-5.339278385749246e-12
-99.73,2.1914849948699962e-10,-5.342799910624474e-12
-99.72,2.1926898187264604e-10,-5.346324257552162e-12
-99.71,2.1938954311561804e-10,-5.349851328431182e-12
-99.7,2.1951018321664174e-10,-5.353381136767824e-12
-99.69,2.1963090214600367e-10,-5.356913466509003e-12
-99.68,2.1975170015863454e-10,-5.360448855022224e-12
-99.67,2.19872577161324e-10,-5.363986268481758e-12
-99.66,2.1999353293379096e-10,-5.367527027702902e-12
-99.65,2.20114568278733e-10,-5.371070260650647e-12
-99.64,2.202356831044287e-10,-5.374616165316037e-12
-99.63,2.2035687688298538e-10,-5.378165204755551e-12
-99.62,2.2047814983527973e-10,-5.3817163992906964e-12
