t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.1587161892842268e-10,-6.672310508660738e-12
-99.99,2.1598995542797007e-10,-6.6766992468092784e-12
-99.98,2.1610836922908483e-10,-6.681091602481388e-12
-99.97,2.1622685960300313e-10,-6.685487210512832e-12
-99.96,2.1634542791373065e-10,-6.68988586008814e-12
-99.95,2.1646407487147932e-10,-6.694289302871417e-12
-99.94,2.165827961555105e-10,-6.698694055735382e-12
-99.93,2.167015964924784e-10,-6.703102670086354e-12
-99.92,2.1682047422475522e-10,-6.707515154119266e-12
-99.91,2.169394297866969e-10,-6.711930902943438e-12
-99.9,2.1705846303607104e-10,-6.716349671037984e-12
-99.89,2.171775732682338e-10,-6.720771986623653e-12
-99.88,2.1729676190759415e-10,-6.725197987833585e-12
-99.87,2.174160280777654e-10,-6.729626622323408e-12
-99.86,2.1753537208713003e-10,-6.73405954693116e-12
-99.85,2.1765479453352235e-10,-6.738495611441593e-12
-99.84,2.1777429973638228e-10,-6.742933801734479e-12
-99.83,2.1789387156082804e-10,-6.747377253766024e-12
-99.82,2.1801352869891116e-10,-6.751823196314892e-12
-99.81,2.181332628127639e-10,-6.7562726667215e-12
-99.8,2.1825307567870355e-10,-6.760725800698283e-12
-99.79,2.1837296681993672e-10,-6.765181549067003e-12
-99.78,2.184929361095156e-10,-6.769641386327314e-12
-99.77,2.1861298338870815e-10,-6.774104087120961e-12
-99.76,2.1873310945716198e-10,-6.778570920498628e-12
-99.75,2.1885331392537348e-10,-6.78304029883427e-12
-99.74,2.1897359725042073e-10,-6.787513809189687e-12
-99.73,2.1909395913188674e-10,-6.791990284424769e-12
-99.72,2.1921439920647103e-10,-6.7964710464547946e-12
-99.71,2.1933491896552242e-10,-6.800954083390355e-12
-99.7,2.1945551688375447e-10,-6.805440952232284e-12
-99.69,2.1957619381744524e-10,-6.809931086319513e-12
-99.68,2.1969694987637764e-10,-6.814425255065087e-12
-99.67,2.1981778466172387e-10,-6.818922322000211e-12
-99.66,2.1993869795019267e-10,-6.8234224920095494e-12
-99.65,2.200596911318513e-10,-6.827927221972417e-12
-99.64,2.2018076424816753e-10,-6.8324345129492705e-12
-99.63,2.203019157158117e-10,-6.836945851549164e-12
-99.62,2.2042314633773486e-10,-6.841460069423963e-12
-99.61,2.205444569011445e-10,-6.8459778257450464e-12
-99.6,2.206658445992773e-10,-6.85049977521971e-12
-99.59,2.2078731519723504e-10,-6.855024137113668e-12
-99.58,2.2090886364489706e-10,-6.859552166250684e-12
-99.57,2.210304929220015e-10,-6.864084646874466e-12
-99.56,2.2115219989475787e-10,-6.868618899102966e-12
-99.55,2.2127398733582862e-10,-6.873157264544308e-12
-99.54,2.213958542984229e-10,-6.877699828696885e-12
-99.53,2.2151780155269033e-10,-6.882245527772214e-12
-99.52,2.2163982884464395e-10,-6.886794382501092e-12
-99.51,2.2176193586166363e-10,-6.8913471027846515e-12
-99.5,2.2188412302075067e-10,-6.895903187292181e-12
-99.49,2.22006390048698e-10,-6.900462877536687e-12
-99.48,2.2212873643759535e-10,-6.905025232353395e-12
-99.47,2.2225116499272446e-10,-6.909592435357492e-12
-99.46,2.2237367219166375e-10,-6.91416257909499e-12
-99.45,2.2249626059909581e-10,-6.918735623576879e-12
-99.44,2.2261892912480023e-10,-6.923312579997956e-12
-99.43,2.227416782390413e-10,-6.927893531928298e-12
-99.42,2.228645075341458e-10,-6.932477195547162e-12
-99.41,2.2298741743293211e-10,-6.937064828826384e-12
-99.4,2.2311040829620433e-10,-6.941655890355655e-12
-99.39,2.2323347970745722e-10,-6.946249766077319e-12
-99.38,2.23356631483855e-10,-6.950848205854696e-12
-99.37,2.2347986419333223e-10,-6.955448943887284e-12
-99.36,2.2360317817895667e-10,-6.960054953451157e-12
-99.35,2.2372657275248798e-10,-6.964663732992542e-12
-99.34,2.2385004866533627e-10,-6.969276175558595e-12
-99.33,2.2397360488334092e-10,-6.973891657323298e-12
-99.32,2.2409724281265858e-10,-6.9785107663076084e-12
-99.31,2.2422096213099744e-10,-6.9831337359912336e-12
-99.3,2.2434476227634822e-10,-6.987759912375704e-12
-99.29,2.2446864404819872e-10,-6.99238991432551e-12
-99.28,2.2459260761160422e-10,-6.997023587479347e-12
-99.27,2.2471665161182808e-10,-7.001660355711443e-12
-99.26,2.2484077699863693e-10,-7.006300839886658e-12
-99.25,2.249649847941876e-10,-7.010944637467791e-12
-99.24,2.2508927403801934e-10,-7.015592768842901e-12
-99.23,2.2521364472395907e-10,-7.0202437367267656e-12
-99.22,2.253380975520889e-10,-7.024898719126483e-12
-99.21,2.2546263133430224e-10,-7.02955721303964e-12
-99.2,2.2558724759262664e-10,-7.034219088615924e-12
-99.19,2.2571194529112156e-10,-7.0388840997687856e-12
-99.18,2.2583672607234672e-10,-7.04355378595293e-12
-99.17,2.2596158843199513e-10,-7.0482267616072325e-12
-99.16,2.2608653210318916e-10,-7.0529023360122015e-12
-99.15,2.262115588185815e-10,-7.057582441704541e-12
-99.14,2.263366674244881e-10,-7.062266184404533e-12
-99.13,2.264618582735529e-10,-7.066953209523541e-12
-99.12,2.2658713146554143e-10,-7.071643935237879e-12
-99.11,2.2671248718081714e-10,-7.076338321293435e-12
-99.1,2.268379261036997e-10,-7.0810357011378764e-12
