M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-3.81645585907753e-21,1.2004219239301021e-20
-3.999,-3.8609655967533845e-21,1.2157086215713356e-20
-3.998,-3.9059928429168934e-21,1.2311898180694738e-20
-3.997,-3.951543597522975e-21,1.2468679862043889e-20
-3.996,-3.997623929919658e-21,1.2627456301726193e-20
-3.995,-4.0442399796491864e-21,1.2788252859862857e-20
-3.994,-4.091397957258361e-21,1.2951095218770706e-20
-3.993,-4.1391041451182304e-21,1.3116009387053245e-20
-3.992,-4.187364898253237e-21,1.3283021703743651e-20
-3.991,-4.2361866451799225e-21,1.3452158842500327e-20
-3.99,-4.285575888755312e-21,1.3623447815855726e-20
-3.989,-4.335539207035081e-21,1.379691597951907e-20
-3.988,-4.3860832541416175e-21,1.3972591036733706e-20
-3.987,-4.437214761142105e-21,1.415050104268973e-20
-3.986,-4.488940536936724e-21,1.4330674408992632e-20
-3.985,-4.5412674691571066e-21,1.451313990818865e-20
-3.984,-4.5942025250751475e-21,1.4697926678347544e-20
-3.983,-4.6477527525223016e-21,1.488506422770354e-20
-3.982,-4.701925280819488e-21,1.507458243935516e-20
-3.981,-4.756727321717712e-21,1.526651157602471e-20
-3.98,-4.812166170349545e-21,1.546088228487815e-20
-3.979,-4.868249206191577e-21,1.5657725602406154e-20
-3.978,-4.9249838940379705e-21,1.5857072959367083e-20
-3.977,-4.98237778498524e-21,1.605895618579272e-20
-3.976,-5.0404385174284046e-21,1.6263407516057503e-20
-3.975,-5.099173818068616e-21,1.6470459594012098e-20
-3.974,-5.15859150293242e-21,1.6680145478182118e-20
-3.973,-5.21869947840277e-21,1.6892498647032815e-20
-3.972,-5.27950574226194e-21,1.710755300430058e-20
-3.971,-5.341018384746462e-21,1.7325342884392097e-20
-3.97,-5.403245589614236e-21,1.754590305785202e-20
-3.969,-5.4661956352239544e-21,1.7769268736900034e-20
-3.968,-5.52987689562697e-21,1.7995475581038157e-20
-3.967,-5.594297841671766e-21,1.822455970272924e-20
-3.966,-5.659467042121166e-21,1.8456557673147487e-20
-3.965,-5.725393164782438e-21,1.8691506528001974e-20
-3.964,-5.792084977650423e-21,1.892944377343404e-20
-3.963,-5.859551350063866e-21,1.917040739198955e-20
-3.962,-5.92780125387508e-21,1.941443584866689e-20
-3.961,-5.996843764633106e-21,1.9661568097041777e-20
-3.96,-6.066688062780522e-21,1.9911843585469725e-20
-3.959,-6.137343434864065e-21,2.016530226336725e-20
-3.958,-6.208819274759213e-21,2.0421984587572765e-20
-3.957,-6.281125084908905e-21,2.068193152878822e-20
-3.956,-6.354270477576544e-21,2.0945184578102432e-20
-3.955,-6.428265176113465e-21,2.121178575359722e-20
-3.954,-6.503119016241021e-21,2.1481777607037378e-20
-3.953,-6.5788419473474696e-21,2.17552032306455e-20
-3.952,-6.655444033799815e-21,2.203210626396281e-20
-3.951,-6.7329354562707936e-21,2.2312530900797012e-20
-3.95,-6.81132651308117e-21,2.2596521896258337e-20
-3.949,-6.890627621557523e-21,2.288412457388483e-20
-3.948,-6.970849319405691e-21,2.317538483285809e-20
-3.947,-7.052002266100084e-21,2.3470349155310517e-20
-3.946,-7.134097244289011e-21,2.376906461372534e-20
-3.945,-7.21714516121623e-21,2.4071578878430483e-20
-3.944,-7.301157050158904e-21,2.4377940225187553e-20
-3.943,-7.386144071882158e-21,2.4688197542877103e-20
-3.942,-7.472117516110408e-21,2.5002400341281424e-20
-3.941,-7.559088803015682e-21,2.5320598758966078e-20
