M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.0952408963484087e-19,-4.570257364906057e-20
-3.999,-2.1215295903408682e-19,-4.6430848566604e-20
-3.998,-2.1481469816689527e-19,-4.717029931618937e-20
-3.997,-2.1750971638608433e-19,-4.792109288944426e-20
-3.996,-2.202384281191565e-19,-4.868339872393227e-20
-3.995,-2.230012529308739e-19,-4.945738873842362e-20
-3.994,-2.257986155866006e-19,-5.0243237368667877e-20
-3.993,-2.28630946116421e-19,-5.1041121603676045e-20
-3.992,-2.3149867988004363e-19,-5.185122102251904e-20
-3.991,-2.3440225763249994e-19,-5.267371783164991e-20
-3.99,-2.3734212559064826e-19,-5.350879690275713e-20
-3.989,-2.403187355004921e-19,-5.435664581115652e-20
-3.988,-2.4333254470532264e-19,-5.521745487472925e-20
-3.987,-2.4638401621469623e-19,-5.609141719341376e-20
-3.986,-2.4947361877425607e-19,-5.697872868925925e-20
-3.985,-2.52601826936409e-19,-5.787958814704878e-20
-3.984,-2.557691211318675e-19,-5.87941972554999e-20
-3.983,-2.5897598774206733e-19,-5.972276064905098e-20
-3.982,-2.6222291917247183e-19,-6.066548595024141e-20
-3.981,-2.6551041392677335e-19,-6.162258381269418e-20
-3.98,-2.6883897668200258e-19,-6.259426796470916e-20
-3.979,-2.722091183645573e-19,-6.358075525347569e-20
-3.978,-2.756213562271611e-19,-6.458226568991327e-20
-3.977,-2.7907621392676367e-19,-6.55990224941491e-20
-3.976,-2.8257422160339465e-19,-6.663125214164154e-20
-3.975,-2.861159159599811e-19,-6.76791844099583e-20
-3.974,-2.897018403431421e-19,-6.874305242621896e-20
-3.973,-2.93332544824971e-19,-6.982309271521078e-20
-3.972,-2.9700858628581793e-19,-7.091954524818752e-20
-3.971,-3.0073052849808453e-19,-7.203265349236071e-20
-3.97,-3.0449894221104313e-19,-7.316266446109324e-20
-3.969,-3.083144052366931e-19,-7.430982876480487e-20
-3.968,-3.1217750253666657e-19,-7.54744006626001e-20
-3.967,-3.1608882631019625e-19,-7.665663811462805e-20
-3.966,-3.200489760831588e-19,-7.7856802835185e-20
-3.965,-3.240585587982059e-19,-7.907516034656984e-20
-3.964,-3.281181889059973e-19,-8.031198003370302e-20
-3.963,-3.3222848845754786e-19,-8.156753519951973e-20
-3.962,-3.363900871977033e-19,-8.284210312114825e-20
-3.961,-3.4060362265975775e-19,-8.413596510688434e-20
-3.96,-3.44869740261227e-19,-8.544940655397295e-20
-3.959,-3.491890934007916e-19,-8.678271700720853e-20
-3.958,-3.535623435564236e-19,-8.81361902183655e-20
-3.957,-3.5799016038471186e-19,-8.951012420647032e-20
-3.956,-3.624732218214e-19,-9.090482131892727e-20
-3.955,-3.6701221418315167e-19,-9.232058829350966e-20
-3.954,-3.716078322705585e-19,-9.375773632122865e-20
-3.953,-3.762607794724049e-19,-9.521658111009216e-20
-3.952,-3.8097176787120595e-19,-9.669744294976601e-20
-3.951,-3.857415183500329e-19,-9.820064677715035e-20
-3.95,-3.9057076070064246e-19,-9.972652224288383e-20
-3.949,-3.9546023373292526e-19,-1.0127540377878879e-19
-3.948,-4.0041068538569e-19,-1.0284763066627044e-19
-3.947,-4.0542287283879843e-19,-1.0444354710568353e-19
-3.946,-4.1049756262666874e-19,-1.060635022866801e-19
-3.945,-4.1563553075316315e-19,-1.0770785045955184e-19
-3.944,-4.208375628078763e-19,-1.0937695100758125e-19
-3.943,-4.261044540838423e-19,-1.1107116852041553e-19
-3.942,-4.314370096966762e-19,-1.127908728684776e-19
-3.941,-4.368360447051688e-19,-1.1453643927842884e-19
