M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.7570586049418986e-20,1.9603445822439482e-21
-3.999,-2.793867312016125e-20,1.9817401102113515e-21
-3.998,-2.831168027413051e-20,2.0033461107056697e-21
-3.997,-2.8689673351585157e-20,2.0251642263536e-21
-3.996,-2.907271907480406e-20,2.047196103764207e-21
-3.995,-2.9460885059914113e-20,2.0694433933081977e-21
-3.994,-2.9854239828876494e-20,2.0919077488900953e-21
-3.993,-3.0252852821633856e-20,2.114590827713151e-21
-3.992,-3.065679440842047e-20,2.137494290036836e-21
-3.991,-3.106613590223767e-20,2.1606197989267475e-21
-3.99,-3.148094957149666e-20,2.183969019996767e-21
-3.989,-3.19013086528311e-20,2.2075436211432908e-21
-3.988,-3.2327287364081584e-20,2.23134527227137e-21
-3.987,-3.2758960917454444e-20,2.255375645012576e-21
-3.986,-3.3196405532857167e-20,2.2796364124344178e-21
-3.985,-3.3639698451412765e-20,2.304129248741116e-21
-3.984,-3.408891794915563e-20,2.3288558289655636e-21
-3.983,-3.4544143350911126e-20,2.3538178286522663e-21
-3.982,-3.500545504436154e-20,2.3790169235310778e-21
-3.981,-3.5472934494300815e-20,2.404454789181529e-21
-3.98,-3.594666425708066e-20,2.4301331006875494e-21
-3.979,-3.6426727995250527e-20,2.4560535322823758e-21
-3.978,-3.691321049239411e-20,2.482217756983437e-21
-3.977,-3.740619766816504e-20,2.5086274462170036e-21
-3.976,-3.7905776593524365e-20,2.535284269432382e-21
-3.975,-3.841203550618259e-20,2.5621898937054354e-21
-3.974,-3.892506382624903e-20,2.5893459833312003e-21
-3.973,-3.9444952172091175e-20,2.6167541994053726e-21
-3.972,-3.997179237640702e-20,2.6444161993944288e-21
-3.971,-4.05056775025131e-20,2.6723336366941387e-21
-3.97,-4.104670186085123e-20,2.7005081601762324e-21
-3.969,-4.159496102571677e-20,2.7289414137229694e-21
-3.968,-4.215055185221151e-20,2.7576350357493573e-21
-3.967,-4.271357249342412e-20,2.786590658712766e-21
-3.966,-4.328412241784125e-20,2.81580990860967e-21
-3.965,-4.3862302426992346e-20,2.8452944044592578e-21
-3.964,-4.4448214673331386e-20,2.8750457577736278e-21
-3.963,-4.5041962678358637e-20,2.9050655720143044e-21
-3.962,-4.564365135098573e-20,2.93535544203478e-21
-3.961,-4.6253387006147265e-20,2.9659169535088066e-21
-3.96,-4.6871277383662313e-20,2.9967516823441335e-21
-3.959,-4.749743166734909e-20,3.0278611940814008e-21
-3.958,-4.8131960504396343e-20,3.0592470432778787e-21
-3.957,-4.87749760249947e-20,3.090910772875748e-21
-3.956,-4.942659186223168e-20,3.1228539135546005e-21
-3.955,-5.008692317225377e-20,3.1550779830678444e-21
-3.954,-5.075608665469919e-20,3.1875844855626806e-21
-3.953,-5.1434200573405e-20,3.2203749108833226e-21
-3.952,-5.212138477739225e-20,3.2534507338571186e-21
-3.951,-5.281776072213284e-20,3.2868134135632247e-21
-3.95,-5.3523451491101953e-20,3.3204643925834862e-21
