M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-3.5312031579145055e-20,2.645770913796218e-21
-3.999,-3.578184608518825e-20,2.6721738410082014e-21
-3.998,-3.6257916883102626e-20,2.6987963794040005e-21
-3.997,-3.674032735136352e-20,2.7256394893647597e-21
-3.996,-3.7229161980399114e-20,2.752704114934983e-21
-3.995,-3.772450638742763e-20,2.7799911831742682e-21
-3.994,-3.8226447331492556e-20,2.8075016034940548e-21
-3.993,-3.8735072728698564e-20,2.8352362669790893e-21
-3.992,-3.9250471667650817e-20,2.8631960456933086e-21
-3.991,-3.9772734425100336e-20,2.891381791969845e-21
-3.99,-4.030195248179822e-20,2.9197943376848308e-21
-3.989,-4.083821853856151e-20,2.9484344935147017e-21
-3.988,-4.1381626532553444e-20,2.977303048176668e-21
-3.987,-4.193227165378112e-20,3.0064007676520293e-21
-3.986,-4.249025036181327e-20,3.035728394392009e-21
-3.985,-4.3055660402721296e-20,3.0652866465057557e-21
-3.984,-4.3628600826246326e-20,3.09507621693018e-21
-3.983,-4.420917200319553e-20,3.1250977725812716e-21
-3.982,-4.479747564307059e-20,3.1553519534865395e-21
-3.981,-4.539361481193148e-20,3.1858393718982135e-21
-3.98,-4.599769395049872e-20,3.216560611386837e-21
-3.979,-4.660981889249726e-20,3.2475162259148774e-21
-3.978,-4.723009688324524e-20,3.2787067388899668e-21
-3.977,-4.785863659849085e-20,3.3101326421973887e-21
-3.976,-4.8495548163500666e-20,3.341794395211411e-21
-3.975,-4.9140943172402755e-20,3.3736924237850624e-21
-3.974,-4.9794934707788027e-20,3.405827119217944e-21
-3.973,-5.045763736057319e-20,3.438198837201652e-21
-3.972,-5.1129167250128867e-20,3.470807896742398e-21
-3.971,-5.1809642044676417e-20,3.503654579060377e-21
-3.97,-5.2499180981956956e-20,3.5367391264654596e-21
-3.969,-5.3197904890176376e-20,3.57006174120875e-21
-3.968,-5.390593620922987e-20,3.6036225843095574e-21
-3.967,-5.46233990122098e-20,3.637421774357311e-21
-3.966,-5.535041902720072e-20,3.671459386287958e-21
-3.965,-5.608712365936518e-20,3.705735450134353e-21
-3.964,-5.683364201332459e-20,3.740249949750147e-21
-3.963,-5.759010491583854e-20,3.775002821506696e-21
-3.962,-5.835664493878714e-20,3.8099939529624624e-21
-3.961,-5.913339642245995e-20,3.845223181504401e-21
-3.96,-5.992049549915588e-20,3.880690292960815e-21
-3.959,-6.071808011709807e-20,3.9163950201851266e-21
-3.958,-6.152629006466804e-20,3.9523370416100414e-21
-3.957,-6.234526699496326e-20,3.9885159797715406e-21
-3.956,-6.31751544506827e-20,4.024931399802142e-21
-3.955,-6.401609788934432e-20,4.061582807892856e-21
-3.954,-6.486824470883938e-20,4.09846964972326e-21
-3.953,-6.573174427332784e-20,4.135591308859091e-21
-3.952,-6.66067479394793e-20,4.172947105116759e-21
-3.951,-6.749340908306435e-20,4.210536292894163e-21
-3.95,-6.839188312590084e-20,4.248358059467199e-21
-3.949,-6.930232756315984e-20,4.286411523251296e-21
-3.948,-7.022490199103612e-20,4.324695732027376e-21
-3.947,-7.115976813478793e-20,4.3632096611315356e-21
-3.946,-7.21070898771512e-20,4.401952211607818e-21
-3.945,-7.306703328713281e-20,4.440922208323372e-21
-3.944,-7.403976664918851e-20,4.480118398045315e-21
-3.943,-7.502546049279004e-20,4.519539447478594e-21
-3.942,-7.602428762238715e-20,4.559183941264132e-21
-3.941,-7.703642314776939e-20,4.599050379936517e-21
-3.94,-7.806204451483334e-20,4.6391371778405146e-21
-3.939,-7.91013315367604e-20,4.6794426610056315e-21
-3.938,-8.015446642561096e-20,4.719965064977965e-21
-3.937,-8.122163382434001e-20,4.760702532608572e-21
-3.936,-8.230302083924041e-20,4.801653111797538e-21
-3.935,-8.339881707281905e-20,4.842814753192968e-21
-3.934,-8.450921465711191e-20,4.884185307844051e-21
-3.933,-8.56344082874438e-20,4.925762524807375e-21
-3.932,-8.677459525663885e-20,4.967544048705644e-21
-3.931,-8.792997548968749e-20,5.009527417237928e-21
-3.93,-8.91007515788763e-20,5.051710058640556e-21
-3.929,-9.028712881938675e-20,5.094089289097777e-21
-3.928,-9.148931524536915e-20,5.136662310101265e-21
-3.927,-9.270752166649809e-20,5.17942620575754e-21
-3.926,-9.394196170501585e-20,5.222377940042367e-21
-3.925,-9.519285183327035e-20,5.265514354001181e-21
-3.924,-9.646041141175402e-20,5.3088321628945464e-21
-3.923,-9.774486272765058e-20,5.352327953287677e-21
-3.922,-9.904643103389626e-20,5.395998180082992e-21
-3.921,-1.0036534458876247e-19,5.439839163494693e-21
-3.92,-1.0170183469596678e-19,5.483847085964317e-21
-3.919,-1.0305613574531935e-19,5.528017989016194e-21
-3.918,-1.0442848525391194e-19,5.5723477700517456e-21
-3.917,-1.0581912390785664e-19,5.616832179081505e-21
-3.916,-1.072282956045818e-19,5.66146681539377e-21
-3.915,-1.086562474956925e-19,5.7062471241587205e-21
-3.914,-1.101032300304032e-19,5.751168392966871e-21
-3.913,-1.1156949699954996e-19,5.796225748300668e-21
-3.912,-1.1305530558019036e-19,5.841414151938043e-21
-3.911,-1.1456091638079862e-19,5.886728397286702e-21
-3.91,-1.160865934870639e-19,5.932163105647919e-21
-3.909,-1.176326045083001e-19,5.977712722408574e-21
-3.908,-1.1919922062447498e-19,6.023371513160146e-21
-3.907,-1.2078671663386719e-19,6.069133559743389e-21
-3.906,-1.2239537100135915e-19,6.114992756217329e-21
-3.905,-1.240254659073749e-19,6.1609428047512686e-21
-3.904,-1.2567728729747073e-19,6.206977211438415e-21
-3.903,-1.2735112493258816e-19,6.253089282029743e-21
-3.902,-1.2904727243997739e-19,6.2992721175866796e-21
-3.901,-1.3076602736480056e-19,6.3455186100511656e-21
-3.9,-1.3250769122242381e-19,6.3918214377316405e-21
-3.899,-1.342725695514073e-19,6.4381730607034475e-21
-3.898,-1.3606097196720244e-19,6.484565716122161e-21
-3.897,-1.3787321221656605e-19,6.530991413448282e-21
-3.896,-1.3970960823270054e-19,6.577441929581752e-21
-3.895,-1.4157048219113025e-19,6.62390880390467e-21
-3.894,-1.434561605663236e-19,6.670383333230624e-21
-3.893,-1.453669741890709e-19,6.716856566658964e-21
-3.892,-1.4730325830462803e-19,6.763319300332354e-21
-3.891,-1.4926535263163622e-19,6.809762072095901e-21
-3.89,-1.5125360142182822e-19,6.856175156056131e-21
-3.889,-1.532683535205314e-19,6.902548557038041e-21
-3.888,-1.5530996242797833e-19,6.948872004938443e-21
-3.887,-1.5737878636143568e-19,6.995134948973799e-21
-3.886,-1.5947518831816249e-19,7.041326551820649e-21
-3.885,-1.6159953613920857e-19,7.087435683646804e-21
-3.884,-1.6375220257406458e-19,7.133450916031346e-21
-3.883,-1.6593356534617471e-19,7.179360515771517e-21
-3.882,-1.6814400721932417e-19,7.225152438574507e-21
-3.881,-1.7038391606491225e-19,7.270814322632123e-21
