M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-3.889165373365469e-20,2.872375881301992e-21
-3.999,-3.9408309496724285e-20,2.8997067059520456e-21
-3.998,-3.9931833904721633e-20,2.927240696869674e-21
-3.997,-4.046231833053697e-20,2.9549781984200233e-21
-3.996,-4.099985536319271e-20,2.9829195249560092e-21
-3.995,-4.154453882403506e-20,3.011064959912545e-21
-3.994,-4.2096463783141156e-20,3.039414754881317e-21
-3.993,-4.265572657594476e-20,3.067969128665744e-21
-3.992,-4.3222424820083264e-20,3.0967282663157285e-21
-3.991,-4.37966574324691e-20,3.1256923181418463e-21
-3.99,-4.4378524646588395e-20,3.154861398708564e-21
-3.989,-4.4968128030030016e-20,3.184235585806108e-21
-3.988,-4.556557050224802e-20,3.2138149194005707e-21
-3.987,-4.617095635256058e-20,3.2435994005618606e-21
-3.986,-4.678439125838867e-20,3.2735889903690702e-21
-3.985,-4.740598230373749e-20,3.303783608792845e-21
-3.984,-4.8035837997924084e-20,3.3341831335543262e-21
-3.983,-4.867406829455426e-20,3.3647873989602242e-21
-3.982,-4.9320784610752244e-20,3.395596194713586e-21
-3.981,-4.997609984664633e-20,3.4266092646998e-21
-3.98,-5.0640128405114055e-20,3.4578263057473765e-21
-3.979,-5.1312986211790255e-20,3.489246966363044e-21
-3.978,-5.199479073534152e-20,3.5208708454406744e-21
-3.977,-5.268566100801064e-20,3.552697490943561e-21
-3.976,-5.3385717646434606e-20,3.584726398559553e-21
-3.975,-5.409508287273979e-20,3.616957010328545e-21
-3.974,-5.481388053591803e-20,3.6493887132418136e-21
-3.973,-5.554223613348731e-20,3.6820208378126774e-21
-3.972,-5.628027683344094e-20,3.71485265661796e-21
-3.971,-5.702813149648888e-20,3.747883382809708e-21
-3.97,-5.778593069859527e-20,3.7811121685966304e-21
-3.969,-5.85538067538161e-20,3.814538103694693e-21
-3.968,-5.933189373744083e-20,3.848160213746305e-21
-3.967,-6.01203275094423e-20,3.881977458707527e-21
-3.966,-6.091924573823875e-20,3.91598873120271e-21
-3.965,-6.172878792477225e-20,3.9501928548459694e-21
