M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-1.910389761651258e-21,3.551173647842629e-21
-3.999,-1.9344630927036477e-21,3.598211821787281e-21
-3.998,-1.958840568312549e-21,3.645872864128226e-21
-3.997,-1.983526043228302e-21,3.6941650212681484e-21
-3.996,-2.008523421241234e-21,3.74309664878048e-21
-3.995,-2.033836655808312e-21,3.792676212854739e-21
-3.994,-2.0594697506878457e-21,3.842912291761002e-21
-3.993,-2.085426760582342e-21,3.893813577333769e-21
-3.992,-2.1117117917896188e-21,3.9453888764754745e-21
-3.991,-2.1383290028622837e-21,3.997647112679913e-21
-3.99,-2.1652826052756836e-21,4.050597327575831e-21
-3.989,-2.1925768641044376e-21,4.104248682490956e-21
-3.988,-2.2202160987076654e-21,4.158610460036746e-21
-3.987,-2.2482046834230173e-21,4.213692065714113e-21
-3.986,-2.2765470482696267e-21,4.26950302954041e-21
-3.985,-2.305247679660097e-21,4.326053007697973e-21
-3.984,-2.334311121121638e-21,4.383351784204472e-21
-3.983,-2.363741974026475e-21,4.4414092726053986e-21
-3.982,-2.3935448983316463e-21,4.500235517688959e-21
-3.981,-2.423724613328311e-21,4.55984069722367e-21
-3.98,-2.4542858984006928e-21,4.62023512371897e-21
-3.979,-2.485233593794783e-21,4.681429246209141e-21
-3.978,-2.5165726013969238e-21,4.743433652060854e-21
-3.977,-2.5483078855224135e-21,4.80625906880465e-21
-3.976,-2.5804444737142436e-21,4.869916365990671e-21
-3.975,-2.6129874575521182e-21,4.934416557068966e-21
-3.974,-2.645941993471876e-21,4.999770801294698e-21
-3.973,-2.679313303595453e-21,5.065990405658576e-21
-3.972,-2.713106676571527e-21,5.133086826842854e-21
-3.971,-2.7473274684269733e-21,5.201071673203226e-21
-3.97,-2.7819811034292777e-21,5.269956706776975e-21
-3.969,-2.817073074960051e-21,5.3397538453177015e-21
-3.968,-2.8526089463997792e-21,5.410475164357009e-21
-3.967,-2.8885943520239656e-21,5.4821328992934834e-21
-3.966,-2.925034997910804e-21,5.554739447509338e-21
-3.965,-2.9619366628605373e-21,5.6283073705150855e-21
-3.964,-2.999305199326651e-21,5.702849396122616e-21
-3.963,-3.037146534359056e-21,5.7783784206470464e-21
-3.962,-3.0754666705594125e-21,5.8549075111377316e-21
-3.961,-3.114271687048759e-21,5.932449907638816e-21
-3.96,-3.1535677404475973e-21,6.011019025479729e-21
-3.959,-3.1933610658686035e-21,6.090628457595999e-21
-3.958,-3.2336579779221213e-21,6.171291976880818e-21
-3.957,-3.2744648717346068e-21,6.2530235385677335e-21
-3.956,-3.315788223980195e-21,6.3358372826449015e-21
-3.955,-3.357634593925552e-21,6.419747536301307e-21
-3.954,-3.40001062448819e-21,6.5047688164053855e-21
-3.953,-3.442923043308417e-21,6.590915832016462e-21
-3.952,-3.4863786638351016e-21,6.678203486929453e-21
-3.951,-3.530384386425425e-21,6.7666468822532665e-21
-3.95,-3.574947199458814e-21,6.85626131902335e-21
-3.949,-3.620074180465217e-21,6.947062300848837e-21
