M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.016879734423937e-21,4.198681861455783e-21
-3.999,-2.0423442265956756e-21,4.254079560560866e-21
-3.998,-2.0681312979805273e-21,4.310208103477907e-21
-3.997,-2.0942450510473606e-21,4.3670771319132094e-21
-3.996,-2.120689640678039e-21,4.424696414782287e-21
-3.995,-2.147469274840561e-21,4.483075849888486e-21
-3.994,-2.1745882152708943e-21,4.542225465623768e-21
-3.993,-2.2020507781636207e-21,4.602155422691935e-21
-3.992,-2.229861334871504e-21,4.66287601585461e-21
-3.991,-2.2580243126140993e-21,4.724397675700249e-21
-3.99,-2.286544195195518e-21,4.786730970436515e-21
-3.989,-2.3154255237314704e-21,4.8498866077062995e-21
-3.988,-2.3446728973857055e-21,4.913875436427723e-21
-3.987,-2.3742909741159712e-21,4.9787084486584175e-21
-3.986,-2.4042844714296173e-21,5.044396781484412e-21
-3.985,-2.434658167148966e-21,5.110951718933958e-21
-3.984,-2.465416900186582e-21,5.178384693916615e-21
-3.983,-2.496565571330564e-21,5.246707290187922e-21
-3.982,-2.5281091440399944e-21,5.315931244340015e-21
-3.981,-2.5600526452506743e-21,5.386068447818507e-21
-3.98,-2.5924011661912825e-21,5.457130948966001e-21
-3.979,-2.625159863210089e-21,5.529130955092569e-21
-3.978,-2.6583339586123654e-21,5.602080834573562e-21
-3.977,-2.69192874150863e-21,5.675993118975115e-21
-3.976,-2.725949568673863e-21,5.7508805052077026e-21
-3.975,-2.7604018654178486e-21,5.8267558577081224e-21
-3.974,-2.7952911264667693e-21,5.903632210650285e-21
-3.973,-2.83062291685622e-21,5.981522770185181e-21
-3.972,-2.8664028728357733e-21,6.0604409167104156e-21
-3.971,-2.9026367027852572e-21,6.140400207169706e-21
-3.97,-2.939330188142893e-21,6.2214143773827274e-21
-3.969,-2.9764891843454496e-21,6.3034973444057164e-21
-3.968,-3.0141196217805713e-21,6.386663208923232e-21
-3.967,-3.0522275067514345e-21,6.470926257671492e-21
-3.966,-3.090818922453901e-21,6.556300965893696e-21
-3.965,-3.129900029966321e-21,6.642801999827761e-21
-3.964,-3.1694770692521603e-21,6.7304442192268915e-21
-3.963,-3.2095563601756125e-21,6.81924267991343e-21
-3.962,-3.2501443035303696e-21,6.909212636366418e-21
-3.961,-3.2912473820817178e-21,7.000369544343299e-21
-3.96,-3.3328721616221382e-21,7.09272906353626e-21
-3.959,-3.3750252920405845e-21,7.186307060263612e-21
-3.958,-3.417713508405618e-21,7.28111961019671e-21
-3.957,-3.460943632062579e-21,7.377183001122863e-21
-3.956,-3.504722571744979e-21,7.474513735744735e-21
-3.955,-3.5490573247002976e-21,7.573128534516671e-21
-3.954,-3.593954977830382e-21,7.6730443385185e-21
-3.953,-3.639422708846615e-21,7.774278312367246e-21
-3.952,-3.685467787440078e-21,7.876847847167287e-21
-3.951,-3.732097576466875e-21,7.980770563499471e-21
-3.95,-3.779319533148836e-21,8.08606431444967e-21
-3.949,-3.827141210289785e-21,8.192747188677333e-21
-3.948,-3.87557025750759e-21,8.300837513524541e-21
-3.947,-3.92461442248219e-21,8.410353858166099e-21
-3.946,-3.974281552219816e-21,8.521315036801227e-21
-3.945,-4.02457959433361e-21,8.63374011188738e-21
-3.944,-4.075516598340861e-21,8.747648397416755e-21
-3.943,-4.1271007169770775e-21,8.863059462236052e-21
-3.942,-4.179340207527107e-21,8.979993133410082e-21
-3.941,-4.2322434331735354e-21,9.098469499629746e-21
-3.94,-4.285818864362587e-21,9.218508914665036e-21
-3.939,-4.3400750801877575e-21,9.340132000863602e-21
-3.938,-4.3950207697914024e-21,9.46335965269552e-21
-3.937,-4.450664733784528e-21,9.588213040344847e-21
-3.936,-4.507015885685018e-21,9.714713613348597e-21
-3.935,-4.564083253374532e-21,9.842883104283762e-21
-3.934,-4.621875980574326e-21,9.972743532502998e-21
-3.933,-4.68040332834024e-21,1.0104317207919646e-20
-3.932,-4.739674676577107e-21,1.023762673484271e-20
-3.931,-4.799699525572829e-21,1.0372695015862468e-20
-3.93,-4.860487497552386e-21,1.0509545255787392e-20
-3.929,-4.922048338252035e-21,1.0648200965633031e-20
