M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.7724949685902986e-20,5.1419919781014375e-20
-3.999,1.7921046949045747e-20,5.2078542323682105e-20
-3.998,1.8119252574532548e-20,5.274558901157406e-20
-3.997,1.8319588308582087e-20,5.3421167427015064e-20
-3.996,1.852207610740511e-20,5.410538652389071e-20
-3.995,1.8726738139000994e-20,5.479835664510044e-20
-3.994,1.893359678496572e-20,5.55001895402322e-20
-3.993,1.9142674642311215e-20,5.621099838346154e-20
-3.992,1.935399452529607e-20,5.693089779167803e-20
-3.991,1.9567579467267597e-20,5.766000384284176e-20
-3.99,1.978345272251526e-20,5.839843409457301e-20
-3.989,2.0001637768135418e-20,5.914630760297783e-20
-3.988,2.0222158305907386e-20,5.990374494171274e-20
-3.987,2.0445038264180806e-20,6.06708682212914e-20
-3.986,2.067030179977428e-20,6.144780110863637e-20
-3.985,2.0897973299885256e-20,6.223466884687923e-20
-3.984,2.1128077384011167e-20,6.303159827541182e-20
-3.983,2.1360638905881725e-20,6.383871785019225e-20
-3.982,2.1595682955402423e-20,6.465615766430848e-20
-3.981,2.183323486060914e-20,6.548404946880307e-20
-3.98,2.207332018963387e-20,6.632252669376218e-20
-3.979,2.2315964752681494e-20,6.717172446967228e-20
-3.978,2.2561194604017572e-20,6.803177964904792e-20
-3.977,2.2809036043967095e-20,6.890283082833397e-20
-3.976,2.3059515620924186e-20,6.978501837008595e-20
-3.975,2.3312660133372652e-20,7.067848442543165e-20
-3.974,2.356849663191736e-20,7.158337295681809e-20
-3.973,2.3827052421326372e-20,7.249982976104682e-20
-3.972,2.408835506258378e-20,7.342800249260185e-20
-3.971,2.435243237495318e-20,7.436804068727342e-20
-3.97,2.461931243805173e-20,7.532009578608157e-20
-3.969,2.4889023593934657e-20,7.628432115950334e-20
-3.968,2.5161594449190235e-20,7.726087213200732e-20
-3.967,2.5437053877045095e-20,7.82499060068995e-20
-3.966,2.5715431019479783e-20,7.92515820914844e-20
-3.965,2.599675528935451e-20,8.02660617225454e-20
-3.964,2.6281056372544984e-20,8.129350829214836e-20
-3.963,2.6568364230088227e-20,8.233408727377257e-20
-3.962,2.6858709100338312e-20,8.338796624877325e-20
-3.961,2.7152121501131854e-20,8.44553149331797e-20
-3.96,2.744863223196322e-20,8.553630520483346e-20
-3.959,2.774827237616932e-20,8.663111113087067e-20
-3.958,2.805107330312381e-20,8.773990899555305e-20
-3.957,2.8357066670440705e-20,8.886287732845189e-20
-3.956,2.866628442618714e-20,9.000019693298958e-20
-3.955,2.897875881110529e-20,9.115205091534309e-20
-3.954,2.9294522360843175e-20,9.231862471371402e-20
-3.953,2.9613607908194315e-20,9.350010612796993e-20
-3.952,2.9936048585346047e-20,9.469668534966162e-20
-3.951,3.0261877826136387e-20,9.590855499242096e-20
-3.95,3.0591129368319217e-20,9.713591012274438e-20
-3.949,3.0923837255837704e-20,9.837894829116655e-20
-3.948,3.126003584110575e-20,9.963786956382959e-20
-3.947,3.159975978729732e-20,1.0091287655445235e-19
-3.946,3.194304407064346e-20,1.0220417445670527e-19
-3.945,3.2289923982736814e-20,1.035119710769956e-19
-3.944,3.2640435132843494e-20,1.0483647686766836e-19
-3.943,3.299461345022202e-20,1.0617790496062829e-19
-3.942,3.3352495186449245e-20,1.0753647120138801e-19
-3.941,3.371411691775296e-20,1.0891239418354788e-19
-3.94,3.407951554735103e-20,1.1030589528371294e-19
-3.939,3.4448728307796754e-20,1.1171719869685262e-19
-3.938,3.482179276333038e-20,1.1314653147210853e-19
-3.937,3.5198746812236347e-20,1.1459412354905629e-19
-3.936,3.5579628689206144e-20,1.1606020779442693e-19
-3.935,3.5964476967706524e-20,1.1754502003929389e-19
-3.934,3.635333056235273e-20,1.1904879911673122e-19
-3.933,3.6746228731286616e-20,1.2057178689994917e-19
-3.932,3.714321107855923e-20,1.2211422834091316e-19
-3.931,3.7544317556517697e-20,1.2367637150945207e-19
-3.93,3.7949588468196087e-20,1.252584676328624e-19
-3.929,3.835906446970993e-20,1.2686077113601412e-19
-3.928,3.8772786572654134e-20,1.284835396819648e-19
-3.927,3.919079614650396e-20,1.301270342130887e-19
-3.926,3.9613134921018745e-20,1.317915189927266e-19
-3.925,4.0039844988648006e-20,1.3347726164736374e-19
-3.924,4.04709688069397e-20,1.3518453320934214e-19
-3.923,4.090654920095012e-20,1.369136081601139e-19
-3.922,4.134662936565525e-20,1.3866476447404293e-19
-3.921,4.1791252868363055e-20,1.4043828366276125e-19
-3.92,4.2240463651126473e-20,1.422344508200875e-19
-3.919,4.269430603315659e-20,1.4405355466751446e-19
-3.918,4.315282471323572e-20,1.4589588760027284e-19
-3.917,4.361606477212989e-20,1.4776174573397869e-19
-3.916,4.4084071675000375e-20,1.4965142895187148e-19
-3.915,4.455689127381386e-20,1.5156524095265095e-19
-3.914,4.5034569809750704e-20,1.5350348929891967e-19
-3.913,4.551715391561099e-20,1.5546648546623913e-19
-3.912,4.600469061821779e-20,1.5745454489280748e-19
-3.911,4.649722734081721e-20,1.5946798702976614e-19
-3.91,4.69948119054748e-20,1.6150713539214388e-19
-3.909,4.749749253546768e-20,1.6357231761044584e-19
-3.908,4.800531785767203e-20,1.6566386548289604e-19
-3.907,4.851833690494537e-20,1.6778211502834154e-19
-3.906,4.903659911850301e-20,1.6992740653982637e-19
-3.905,4.95601543502883e-20,1.7210008463884412e-19
-3.904,5.0089052865335966e-20,1.7430049833027734e-19
-3.903,5.062334534412802e-20,1.7652900105803269e-19
