M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,3.8972601425474985e-21,1.1820968558580008e-21
-3.999,3.949412766646688e-21,1.1968760057584849e-21
-3.998,4.0022637782501366e-21,1.2118406853271823e-21
-3.997,4.055822537570786e-21,1.2269932361957536e-21
-3.996,4.110098530397764e-21,1.2423360297549327e-21
-3.995,4.165101369783018e-21,1.2578714675359752e-21
-3.994,4.2208407977506395e-21,1.2736019815970479e-21
-3.993,4.2773266870291694e-21,1.2895300349146206e-21
-3.992,4.334569042807207e-21,1.3056581217799296e-21
-3.991,4.392578004512622e-21,1.3219887682005785e-21
-3.99,4.451363847615705e-21,1.3385245323073423e-21
-3.989,4.510936985456558e-21,1.3552680047662432e-21
-3.988,4.571307971097077e-21,1.3722218091959702e-21
-3.987,4.6324874991978325e-21,1.389388602590709e-21
-3.986,4.6944864079201974e-21,1.4067710757484536e-21
-3.985,4.75731568085406e-21,1.4243719537048748e-21
-3.984,4.8209864489714695e-21,1.442193996172815e-21
-3.983,4.885509992606553e-21,1.4602399979874846e-21
-3.982,4.950897743462072e-21,1.4785127895574345e-21
-3.981,5.017161286642964e-21,1.4970152373213816e-21
-3.98,5.084312362717244e-21,1.5157502442109629e-21
-3.979,5.152362869804623e-21,1.534720750119497e-21
-3.978,5.221324865693231e-21,1.5539297323768308e-21
-3.977,5.291210569984808e-21,1.5733802062303528e-21
-3.976,5.362032366268762e-21,1.5930752253322538e-21
-3.975,5.43380280432546e-21,1.613017882233116e-21
-3.974,5.50653460235918e-21,1.6332113088819144e-21
-3.973,5.580240649261088e-21,1.6536586771325167e-21
-3.972,5.654934006902669e-21,1.6743631992567628e-21
-3.971,5.7306279124600074e-21,1.6953281284642155e-21
-3.97,5.80733578076935e-21,1.716556759428666e-21
-3.969,5.885071206714351e-21,1.7380524288214868e-21
-3.968,5.9638479676454385e-21,1.7598185158519198e-21
-3.967,6.04368002583174e-21,1.781858442814389e-21
-3.966,6.124581530945994e-21,1.804175675642938e-21
-3.965,6.2065668225828995e-21,1.826773724472874e-21
-3.964,6.2896504328113504e-21,1.8496561442097283e-21
-3.963,6.3738470887610144e-21,1.8728265351056135e-21
-3.962,6.459171715243717e-21,1.896288543343089e-21
-3.961,6.5456394374101e-21,1.9200458616266256e-21
-3.96,6.6332655834420344e-21,1.9441022297817714e-21
-3.959,6.722065687281257e-21,1.9684614353621193e-21
-3.958,6.812055491394737e-21,1.993127314264186e-21
-3.957,6.903250949577246e-21,2.0181037513502936e-21
-3.956,6.995668229791661e-21,2.043394681079574e-21
-3.955,7.08932371704748e-21,2.0690040881471917e-21
-3.954,7.184234016318072e-21,2.0949360081319014e-21
-3.953,7.280415955497218e-21,2.1211945281520453e-21
-3.952,7.3778865883954e-21,2.1477837875301046e-21
-3.951,7.476663197776466e-21,2.1747079784659167e-21
-3.95,7.576763298435124e-21,2.2019713467186735e-21
-3.949,7.678204640315886e-21,2.229578192297815e-21
-3.948,7.781005211673985e-21,2.2575328701629393e-21
-3.947,7.88518324227883e-21,2.285839790932844e-21
-3.946,7.9907572066606e-21,2.3145034216038228e-21
-3.945,8.097745827400512e-21,2.3435282862773376e-21
-3.944,8.206168078465412e-21,2.3729189668971923e-21
-3.943,8.316043188587226e-21,2.402680103996332e-21
-3.942,8.427390644687925e-21,2.4328163974533957e-21
-3.941,8.540230195350571e-21,2.4633326072591528e-21
-3.94,8.654581854337122e-21,2.49423355429295e-21
-3.939,8.77046590415357e-21,2.525524121109307e-21
-3.938,8.887902899663083e-21,2.557209252734794e-21
-3.937,9.006913671747793e-21,2.589293957475318e-21
-3.936,9.127519331019878e-21,2.6217833077339736e-21
-3.935,9.249741271582619e-21,2.654682440839581e-21
-3.934,9.373601174842073e-21,2.687996559886063e-21
-3.933,9.499121013370089e-21,2.7217309345827987e-21
-3.932,9.626323054819323e-21,2.755890902116108e-21
-3.931,9.75522986589097e-21,2.790481868022001e-21
-3.93,9.88586431635592e-21,2.825509307070356e-21
-3.929,1.0018249583130063e-20,2.8609787641606682e-21
-3.928,1.0152409154404455e-20,2.8968958552295255e-21
-3.927,1.0288366833831121e-20,2.9332662681699675e-21
-3.926,1.0426146744765208e-20,2.970095763762886e-21
-3.925,1.0565773334564256e-20,3.0073901766206227e-21
-3.924,1.070727137894539e-20,3.0451554161429335e-21
-3.923,1.0850665986401162e-20,3.083397467485475e-21
-3.922,1.0995982602674871e-20,3.1221223925409862e-21
-3.921,1.1143247015296163e-20,3.1613363309333328e-21
-3.92,1.1292485358177692e-20,3.2010455010245786e-21
-3.919,1.1443724116273709e-20,3.241256200935269e-21
-3.918,1.1596990130301371e-20,3.28197480957809e-21
-3.917,1.1752310601525663e-20,3.3232077877050915e-21
-3.916,1.1909713096608737e-20,3.364961678968643e-21
-3.915,1.2069225552524593e-20,3.4072431109963184e-21
-3.914,1.2230876281539935e-20,3.450058796479881e-21
-3.913,1.2394693976262122e-20,3.493415534278571e-21
-3.912,1.2560707714755124e-20,3.537320210536871e-21
-3.911,1.2728946965724368e-20,3.581779799816953e-21
-3.91,1.2899441593771438e-20,3.6268013662460006e-21
-3.909,1.307222186471956e-20,3.672392064678595e-21
-3.908,1.3247318451010815e-20,3.718559141874382e-21
-3.907,1.3424762437176064e-20,3.765309937691208e-21
-3.906,1.3604585325378553e-20,3.812651886293946e-21
-3.905,1.378681904103221e-20,3.860592517379198e-21
-3.904,1.3971495938495616e-20,3.909139457416114e-21
-3.903,1.4158648806842697e-20,3.958300430903523e-21
-3.902,1.4348310875711145e-20,4.008083261643595e-21
-3.901,1.4540515821229662e-20,4.058495874032264e-21
-3.9,1.4735297772025022e-20,4.109546294366627e-21
-3.899,1.493269131531009e-20,4.1612426521695494e-21
-3.898,1.513273150305387e-20,4.213593181531703e-21
-3.897,1.533545385823467e-20,4.266606222471275e-21
-3.896,1.554089438117753e-20,4.320290222311578e-21
-3.895,1.5749089555977058e-20,4.374653737076803e-21
-3.894,1.5960076357006765e-20,4.429705432906159e-21
-3.893,1.617389225551617e-20,4.485454087486641e-21
-3.892,1.6390575226316753e-20,4.541908591504681e-21
-3.891,1.6610163754558027e-20,4.599077950116919e-21
-3.89,1.6832696842594915e-20,4.656971284440385e-21
-3.889,1.7058214016947677e-20,4.7155978330622975e-21
-3.888,1.728675533535562e-20,4.774966953569799e-21
-3.887,1.751836139392587e-20,4.835088124099848e-21
-3.886,1.7753073334378486e-20,4.895970944909567e-21
-3.885,1.7990932851389224e-20,4.957625139967306e-21
-3.884,1.8231982200031253e-20,5.020060558564699e-21
-3.883,1.8476264203317152e-20,5.083287176950005e-21
-3.882,1.8723822259842593e-20,5.147315099983008e-21
-3.881,1.8974700351533012e-20,5.212154562811767e-21
-3.88,1.9228943051494706e-20,5.277815932571508e-21
-3.879,1.9486595531971758e-20,5.344309710105964e-21
-3.878,1.97477035724102e-20,5.4116465317114456e-21
-3.877,2.0012313567630875e-20,5.479837170903969e-21
-3.876,2.0280472536112485e-20,5.5488925402097254e-21
-3.875,2.0552228128386262e-20,5.6188236929792305e-21
-3.874,2.082762863554382e-20,5.6896418252254534e-21
-3.873,2.110672299785968e-20,5.761358277486251e-21
-3.872,2.1389560813530066e-20,5.833984536711441e-21
-3.871,2.1676192347529452e-20,5.9075322381748326e-21
-3.87,2.1966668540586554e-20,5.982013167411559e-21
-3.869,2.226104101828131e-20,6.05743926218105e-21
-3.868,2.2559362100264497e-20,6.133822614455982e-21
-3.867,2.2861684809601664e-20,6.211175472437564e-21
-3.866,2.3168062882243036e-20,6.289510242597505e-21
-3.865,2.347855077662108e-20,6.368839491747031e-21
-3.864,2.37932036833775e-20,6.4491759491333016e-21
-3.863,2.4112077535221364e-20,6.530532508563606e-21
-3.862,2.4435229016920154e-20,6.61292223055771e-21
-3.861,2.4762715575425544e-20,6.696358344528725e-21
-3.86,2.50945954301357e-20,6.780854250992891e-21
-3.859,2.5430927583295952e-20,6.866423523808665e-21
-3.858,2.5771771830539747e-20,6.953079912445488e-21
-3.857,2.6117188771571715e-20,7.040837344282663e-21
-3.856,2.64672398209948e-20,7.129709926938723e-21
-3.855,2.6821987219283407e-20,7.219711950631709e-21
-3.854,2.718149404390454e-20,7.310857890570776e-21
-3.853,2.7545824220588876e-20,7.403162409379542e-21
-3.852,2.791504253475391e-20,7.496640359551621e-21
-3.851,2.82892146430811e-20,7.59130678593875e-21
-3.85,2.8668407085249167e-20,7.687176928271988e-21
-3.849,2.905268729582567e-20,7.784266223716374e-21
-3.848,2.944212361631892e-20,7.882590309459576e-21
