M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,2.348315532714073e-20,1.780557254652632e-20
-3.999,2.3779093510194835e-20,1.8045482450695196e-20
-3.998,2.407875003422139e-20,1.828862507908599e-20
-3.997,2.4382171455172307e-20,1.8535043988753624e-20
-3.996,2.4689404909502095e-20,1.878478332350885e-20
-3.995,2.5000498121370572e-20,1.9037887821819624e-20
-3.994,2.531549940993446e-20,1.929440282481884e-20
-3.993,2.5634457696728886e-20,1.9554374284419826e-20
-3.992,2.5957422513139925e-20,1.981784877154109e-20
-3.991,2.6284444007969286e-20,2.0084873484441736e-20
-3.99,2.6615572955092303e-20,2.0355496257169082e-20
-3.989,2.6950860761210286e-20,2.0629765568119993e-20
-3.988,2.7290359473698515e-20,2.0907730548717375e-20
-3.987,2.763412178855092e-20,2.1189440992203532e-20
-3.986,2.798220105842274e-20,2.1474947362551783e-20
-3.985,2.833465130077225e-20,2.1764300803498066e-20
-3.984,2.86915272061029e-20,2.205755314769408e-20
-3.983,2.905288414630694e-20,2.2354756925983606e-20
-3.982,2.941877818311192e-20,2.265596537680366e-20
-3.981,2.978926607663123e-20,2.2961232455712193e-20
-3.98,3.016440529401996e-20,2.3270612845043977e-20
-3.979,3.0544254018237443e-20,2.358416196369647e-20
-3.978,3.0928871156917665e-20,2.3901935977047344e-20
-3.977,3.131831635134898e-20,2.4223991807005497e-20
-3.976,3.1712649985564336e-20,2.4550387142197323e-20
-3.975,3.211193319554358e-20,2.4881180448290034e-20
-3.974,3.25162278785289e-20,2.5216430978453946e-20
-3.973,3.292559670245506e-20,2.5556198783965514e-20
-3.972,3.334010311549573e-20,2.5900544724953076e-20
-3.971,3.375981135572726e-20,2.6249530481287177e-20
-3.97,3.4184786460911494e-20,2.6603218563617462e-20
-3.969,3.4615094278398877e-20,2.696167232455806e-20
-3.968,3.505080147515353e-20,2.73249559700235e-20
-3.967,3.549197554790161e-20,2.769313457071715e-20
-3.966,3.5938684833404584e-20,2.806627407377426e-20
-3.965,3.639099851885886e-20,2.844444131456165e-20
-3.964,3.684898665242338e-20,2.8827704028636205e-20
-3.963,3.731272015387667e-20,2.921613086386422e-20
-3.962,3.778227082540497e-20,2.960979139270388e-20
-3.961,3.8257711362523095e-20,3.0008756124652986e-20
-3.96,3.873911536512952e-20,3.041309651886411e-20
-3.959,3.922655734869741e-20,3.082288499692958e-20
-3.958,3.972011275560327e-20,3.1238194955838423e-20
-3.957,4.0219857966594833e-20,3.165910078110766e-20
-3.956,4.0725870312399927e-20,3.208567786009027e-20
-3.955,4.123822808547804e-20,3.251800259546222e-20
-3.954,4.1757010551916264e-20,3.2956152418890913e-20
-3.953,4.228229796347151e-20,3.3400205804887635e-20
-3.952,4.281417156976058e-20,3.385024228484623e-20
-3.951,4.3352713630600125e-20,3.430634246127077e-20
-3.95,4.389800742849812e-20,3.476858802219459e-20
-3.949,4.4450137281298814e-20,3.523706175579329e-20
-3.948,4.5009188554983004e-20,3.571184756519442e-20
-3.947,4.557524767662551e-20,3.619303048348629e-20
-3.946,4.6148402147511745e-20,3.6680696688928797e-20
-3.945,4.67287405564154e-20,3.7174933520368804e-20
-3.944,4.731635259303911e-20,3.7675829492862984e-20
-3.943,4.791132906162015e-20,3.818347431351077e-20
-3.942,4.8513761894703106e-20,3.86979588975003e-20
-3.941,4.912374416708168e-20,3.921937538437031e-20
-3.94,4.974137010991153e-20,3.974781715449065e-20
-3.939,5.036673512499631e-20,4.0283378845764626e-20
-3.938,5.099993579924905e-20,4.082615637055594e-20
-3.937,5.1641069919330937e-20,4.1376246932843396e-20
-3.936,5.229023648646968e-20,4.1933749045606286e-20
-3.935,5.294753573145969e-20,4.249876254844374e-20
-3.934,5.361306912984621e-20,4.307138862543101e-20
-3.933,5.428693941729568e-20,4.365172982321596e-20
-3.932,5.496925060515462e-20,4.423989006935899e-20
-3.931,5.566010799619922e-20,4.483597469091967e-20
-3.93,5.635961820057817e-20,4.5440090433293325e-20
-3.929,5.706788915195076e-20,4.6052345479301055e-20
-3.928,5.778503012382297e-20,4.6672849468536476e-20
-3.927,5.85111517460837e-20,4.730171351697272e-20
-3.926,5.924636602174367e-20,4.7939050236833135e-20
-3.925,5.999078634387946e-20,4.858497375672926e-20
-3.924,6.07445275127852e-20,4.923959974206967e-20
-3.923,6.150770575333432e-20,4.9903045415743285e-20
-3.922,6.228043873255406e-20,5.057542957908091e-20
-3.921,6.306284557741527e-20,5.1256872633098663e-20
-3.92,6.385504689284001e-20,5.194749660002712e-20
-3.919,6.465716477992975e-20,5.264742514513007e-20
-3.918,6.54693228544168e-20,5.335678359881659e-20
-3.917,6.629164626534162e-20,5.407569897905068e-20
-3.916,6.71242617139588e-20,5.480430001406213e-20
-3.915,6.79672974728745e-20,5.554271716536284e-20
-3.914,6.882088340541809e-20,5.629108265107286e-20
-3.913,6.968515098525098e-20,5.70495304695598e-20
-3.912,7.056023331621528e-20,5.781819642339646e-20
-3.911,7.144626515242542e-20,5.859721814364052e-20
-3.91,7.234338291860558e-20,5.938673511444064e-20
-3.909,7.325172473067595e-20,6.018688869797368e-20
-3.908,7.417143041659071e-20,6.099782215971706e-20
-3.907,7.510264153743093e-20,6.181968069406114e-20
-3.906,7.604550140875555e-20,6.265261145026589e-20
-3.905,7.700015512221322e-20,6.34967635587666e-20
-3.904,7.796674956741857e-20,6.435228815783352e-20
-3.903,7.894543345409583e-20,6.521933842058972e-20
-3.902,7.993635733449323e-20,6.609806958239244e-20
-3.901,8.093967362607126e-20,6.698863896858252e-20
-3.9,8.195553663446835e-20,6.789120602260709e-20
-3.899,8.298410257674702e-20,6.880593233452021e-20
-3.898,8.402552960492426e-20,6.973298166986694e-20
-3.897,8.507997782978929e-20,7.06725199989556e-20
-3.896,8.614760934501225e-20,7.162471552652378e-20
-3.895,8.72285882515475e-20,7.258973872180313e-20
-3.894,8.832308068233483e-20,7.356776234898837e-20
-3.893,8.943125482730236e-20,7.455896149811602e-20
-3.892,9.055328095867485e-20,7.556351361635835e-20
-3.891,9.168933145659084e-20,7.658159853973788e-20
-3.89,9.283958083503262e-20,7.761339852526851e-20
-3.889,9.40042057680727e-20,7.865909828352864e-20
-3.888,9.518338511644056e-20,7.97188850116722e-20
-3.887,9.637729995441378e-20,8.079294842688361e-20
-3.886,9.758613359703704e-20,8.188148080028238e-20
-3.885,9.881007162767346e-20,8.298467699128363e-20
-3.884,1.0004930192589189e-19,8.410273448242049e-20
-3.883,1.0130401469569451e-19,8.523585341463462e-20
-3.882,1.0257440249408852e-19,8.638423662304122e-20
-3.881,1.0386066026000647e-19,8.754808967317482e-20
-3.88,1.051629853435791e-19,8.872762089772231e-20
-3.879,1.0648157753576514e-19,8.992304143374974e-20
-3.878,1.078166390983423e-19,9.113456526042964e-20
-3.877,1.0916837479426386e-19,9.236240923727543e-20
-3.876,1.1053699191838523e-19,9.360679314288981e-20
-3.875,1.1192270032856493e-19,9.4867939714234e-20
-3.874,1.1332571247714462e-19,9.614607468642493e-20
-3.873,1.1474624344281254e-19,9.744142683306723e-20
-3.872,1.161845109628553e-19,9.87542280071275e-20
-3.871,1.1764073546580238e-19,1.0008471318235789e-19
-3.87,1.1911514010446816e-19,1.0143312049527655e-19
-3.869,1.2060795078939652e-19,1.0279969128771233e-19
-3.868,1.2211939622271252e-19,1.0418467014992127e-19
-3.867,1.2364970793238638e-19,1.055883049642827e-19
-3.866,1.2519912030691422e-19,1.0701084694958262e-19
-3.865,1.267678706304214e-19,1.084525507058922e-19
-3.864,1.2835619911819272e-19,1.099136742600496e-19
-3.863,1.2996434895263513e-19,1.11394479111753e-19
-3.862,1.3159256631967797e-19,1.128952302802731e-19
-3.861,1.332411004456161e-19,1.1441619635179345e-19
-3.86,1.3491020363440113e-19,1.1595764952738708e-19
-3.859,1.3660013130538628e-19,1.1751986567163782e-19
-3.858,1.383111420315302e-19,1.191031243619151e-19
-3.857,1.4004349757806545e-19,1.2070770893831097e-19
-3.856,1.41797462941637e-19,1.2233390655424828e-19
-3.855,1.4357330638991653e-19,1.2398200822776876e-19
-3.854,1.4537129950169844e-19,1.2565230889351065e-19
-3.853,1.471917172074829e-19,1.2734510745538457e-19
-3.852,1.4903483783055229e-19,1.2906070683995737e-19
-3.851,1.509009431285465e-19,1.3079941405055343e-19
-3.85,1.527903183355437e-19,1.3256154022208273e-19
-3.849,1.5470325220465193e-19,1.34347400676606e-19
-3.848,1.5664003705111815e-19,1.3615731497964627e-19
-3.847,1.5860096879596083e-19,1.3799160699725723e-19
-3.846,1.6058634701013234e-19,1.3985060495385841e-19
-3.845,1.6259647495921754e-19,1.417346414908474e-19
-3.844,1.6463165964867495e-19,1.436440537259998e-19
-3.843,1.6669221186962709e-19,1.455791833136671e-19
-3.842,1.6877844624520655e-19,1.475403765057837e-19
-3.841,1.7089068127746454e-19,1.4952798421369315e-19
-3.84,1.730292393948484e-19,1.515423620708057e-19
-3.839,1.7519444700025526e-19,1.5358387049609722e-19
-3.838,1.7738663451966855e-19,1.556528747584614e-19
-3.837,1.7960613645138444e-19,1.5774974504192682e-19
-3.836,1.8185329141583505e-19,1.5987485651174974e-19
-3.835,1.841284422060161e-19,1.6202858938139538e-19
-3.834,1.8643193583852557e-19,1.642113289804186e-19
-3.833,1.8876412360522133e-19,1.6642346582325699e-19
-3.832,1.9112536112550477e-19,1.6866539567894776e-19
-3.831,1.9351600839923797e-19,1.7093751964178153e-19
-3.83,1.959364298603022e-19,1.7324024420290517e-19
-3.829,1.9838699443080528e-19,1.755739813228865e-19
-3.828,2.0086807557594547e-19,1.7793914850525395e-19
-3.827,2.0338005135954004e-19,1.8033616887102393e-19
-3.826,2.059233045002262e-19,1.8276547123422962e-19
-3.825,2.084982224283427e-19,1.8522749017846402e-19
-3.824,2.1110519734349983e-19,1.8772266613445154e-19
-3.823,2.137446262728467e-19,1.9025144545866132e-19
-3.822,2.1641691113004353e-19,1.9281428051297669e-19
-3.821,2.191224587749475e-19,1.954116297454347e-19
-3.82,2.2186168107402137e-19,1.980439577720503e-19
-3.819,2.2463499496147216e-19,2.0071173545973938e-19
-3.818,2.274428225011302e-19,2.034154400103557e-19
-3.817,2.3028559094907626e-19,2.061555550458567e-19
-3.816,2.331637328170259e-19,2.0893257069461298e-19
-3.815,2.3607768593648067e-19,2.1174698367887725e-19
-3.814,2.390278935236545e-19,2.1459929740342785e-19
-3.813,2.4201480424518546e-19,2.1749002204540307e-19
-3.812,2.4503887228464104e-19,2.204196746453417e-19
-3.811,2.4810055740982794e-19,2.233887791994467e-19
-3.81,2.5120032504091456e-19,2.2639786675308746e-19
-3.809,2.5433864631937675e-19,2.294474754955584e-19
-3.808,2.5751599817777663e-19,2.3253815085610966e-19
-3.807,2.6073286341038373e-19,2.3567044560126765e-19
-3.806,2.639897307446493e-19,2.388449199334625e-19
-3.805,2.672870949135437e-19,2.420621415909803e-19
-3.804,2.706254567287667e-19,2.45322685949257e-19
-3.803,2.74005323154842e-19,2.486271361235331e-19
-3.802,2.774272073841056e-19,2.5197608307288663e-19
-3.801,2.808916289125994e-19,2.5537012570566304e-19
-3.8,2.843991136168802e-19,2.58809870986321e-19
-3.799,2.879501938317555e-19,2.6229593404371293e-19
-3.798,2.915454084289571e-19,2.6582893828081923e-19
-3.797,2.9518530289676303e-19,2.6940951548595622e-19
-3.796,2.9887042942058025e-19,2.730383059454774e-19
-3.795,3.026013469644982e-19,2.767159585579874e-19
-3.794,3.063786213538262e-19,2.8044313095009037e-19
-3.793,3.102028253586248e-19,2.8422048959369154e-19
-3.792,3.1407453877824482e-19,2.8804870992487446e-19
-3.791,3.1799434852688397e-19,2.91928476464374e-19
-3.79,3.2196284872017513e-19,2.958604829396667e-19
-3.789,3.259806407628168e-19,2.998454324087006e-19
-3.788,3.3004833343725973e-19,3.0388403738528603e-19
-3.787,3.3416654299346096e-19,3.0797701996616998e-19
-3.786,3.383358932397186e-19,3.1212511195981615e-19
-3.785,3.4255701563460045e-19,3.1632905501691415e-19
-3.784,3.468305493799784e-19,3.2058960076264087e-19
-3.783,3.511571415151833e-19,3.2490751093069696e-19
-3.782,3.5553744701229215e-19,3.2928355749914305e-19
-3.781,3.599721288725616e-19,3.3371852282805936e-19
-3.78,3.6446185822402197e-19,3.3821319979905307e-19
-3.779,3.690073144202446e-19,3.427683919566388e-19
-3.778,3.7360918514029678e-19,3.473849136515162e-19
-3.777,3.782681664898988e-19,3.5206359018577177e-19
-3.776,3.829849631037969e-19,3.5680525796002873e-19
-3.775,3.8776028824936628e-19,3.616107646225727e-19
-3.774,3.9259486393145974e-19,3.6648096922047896e-19
-3.773,3.9748942099851573e-19,3.714167423527679e-19
-3.772,4.024446992499411e-19,3.764189663256164e-19
-3.771,4.0746144754478397e-19,3.814885353096524e-19
-3.77,4.125404239117111e-19,3.8662635549936064e-19
-3.769,4.1768239566030677e-19,3.918333452746278e-19
-3.768,4.2288813949370665e-19,3.9711043536445564e-19
-3.767,4.2815844162258496e-19,4.0245856901287197e-19
-3.766,4.3349409788050843e-19,4.078787021470673e-19
-3.765,4.388959138406755e-19,4.1337180354778876e-19
-3.764,4.443647049340555e-19,4.1893885502202067e-19
-3.763,4.499012965689448e-19,4.2458085157798184e-19
-3.762,4.555065242519578e-19,4.302988016024725e-19
-3.761,4.61181233710468e-19,4.360937270405999e-19
-3.76,4.669262810165166e-19,4.419666635779166e-19
-3.759,4.727425327122085e-19,4.479186608250027e-19
-3.758,4.786308659366084e-19,4.539507825045247e-19
-3.757,4.845921685541603e-19,4.60064106640805e-19
-3.756,4.906273392846433e-19,4.662597257519341e-19
-3.755,4.967372878346863e-19,4.725387470444622e-19
-3.754,5.02922935030856e-19,4.78902292610702e-19
-3.753,5.091852129543401e-19,4.853514996286789e-19
-3.752,5.155250650772424e-19,4.918875205647647e-19
-3.751,5.219434464005095e-19,4.985115233790294e-19
-3.75,5.284413235935085e-19,5.052246917333491e-19
-3.749,5.350196751352756e-19,5.120282252023051e-19
-3.748,5.416794914574532e-19,5.189233394869132e-19
-3.747,5.484217750889385e-19,5.2591126663122015e-19
-3.746,5.552475408022617e-19,5.329932552418064e-19
-3.745,5.621578157617141e-19,5.401705707102331e-19
-3.744,5.691536396732479e-19,5.474444954384741e-19
-3.743,5.762360649361683e-19,5.548163290673714e-19
-3.742,5.834061567966371e-19,5.62287388708156e-19
-3.741,5.906649935030129e-19,5.698590091770748e-19
-3.74,5.980136664630454e-19,5.77532543233164e-19
-3.739,6.054532804029483e-19,5.853093618192131e-19
-3.738,6.129849535283725e-19,5.931908543059606e-19
-3.737,6.206098176873006e-19,6.011784287395659e-19
-3.736,6.283290185348871e-19,6.092735120924003e-19
-3.735,6.36143715700266e-19,6.174775505172019e-19
-3.734,6.440550829553485e-19,6.257920096046405e-19
-3.733,6.520643083856369e-19,6.342183746443356e-19
-3.732,6.601725945630739e-19,6.427581508893772e-19
-3.731,6.683811587209557e-19,6.5141286382439305e-19
-3.73,6.766912329309302e-19,6.601840594372121e-19
-3.729,6.851040642821057e-19,6.690733044941715e-19
-3.728,6.936209150622952e-19,6.780821868191154e-19
-3.727,7.022430629414211e-19,6.872123155761362e-19
-3.726,7.109718011571047e-19,6.964653215561074e-19
-3.725,7.198084387024687e-19,7.058428574670593e-19
-3.724,7.28754300516175e-19,7.153465982284489e-19
-3.723,7.378107276747271e-19,7.249782412693757e-19
-3.722,7.469790775870623e-19,7.34739506830798e-19
-3.721,7.562607241914607e-19,7.446321382717996e-19
-3.72,7.656570581547977e-19,7.546579023799662e-19
-3.719,7.751694870741684e-19,7.648185896859215e-19
-3.718,7.847994356809111e-19,7.751160147820829e-19
-3.717,7.945483460470573e-19,7.855520166456898e-19
-3.716,8.044176777942382e-19,7.961284589661647e-19
-3.715,8.144089083050754e-19,8.068472304768626e-19
-3.714,8.245235329370844e-19,8.177102452912692e-19
-3.713,8.347630652391213e-19,8.287194432437075e-19
-3.712,8.451290371704017e-19,8.398767902346107e-19
-3.711,8.556229993221229e-19,8.511842785804264e-19
-3.71,8.662465211417178e-19,8.626439273682106e-19
-3.709,8.770011911597737e-19,8.742577828149769e-19
-3.708,8.878886172196454e-19,8.860279186318618e-19
