t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.71007562778378e-11,-7.277015228890147e-13
-99.99,-9.715448881147541e-11,-7.281848196927038e-13
-99.98,-9.720825695652571e-11,-7.286684311770743e-13
-99.97,-9.726206031783558e-11,-7.291524988242714e-13
-99.96,-9.73158990591737e-11,-7.296368279423087e-13
-99.95,-9.736977355247723e-11,-7.301211649531041e-13
-99.94,-9.742368326104623e-11,-7.306067351165017e-13
-99.93,-9.747762831082014e-11,-7.310921997267721e-13
-99.92,-9.753160918046389e-11,-7.315780783980597e-13
-99.91,-9.758562555661823e-11,-7.320643115955993e-13
-99.9,-9.76396775028519e-11,-7.325508475990261e-13
-99.89,-9.769376503674654e-11,-7.330380202918904e-13
-99.88,-9.774788822773838e-11,-7.335253492993804e-13
-99.87,-9.780204699133168e-11,-7.34013128611585e-13
-99.86,-9.785624164426842e-11,-7.345012648697369e-13
-99.85,-9.791047199925422e-11,-7.349896376342713e-13
-99.84,-9.796473877172628e-11,-7.354774286779675e-13
-99.83,-9.801903962612854e-11,-7.359680832816591e-13
-99.82,-9.807337733709619e-11,-7.364575177083296e-13
-99.81,-9.81277507343105e-11,-7.369475681165217e-13
-99.8,-9.818216019683533e-11,-7.374378956398572e-13
-99.79,-9.823660522709056e-11,-7.379286193355645e-13
-99.78,-9.829108642968252e-11,-7.384196947372422e-13
-99.77,-9.834560341638078e-11,-7.389113600654763e-13
-99.76,-9.840015648373391e-11,-7.39403273548407e-13
-99.75,-9.845474521629988e-11,-7.398955583940806e-13
-99.74,-9.85093705317994e-11,-7.40388219928112e-13
-99.73,-9.856403156854389e-11,-7.408812292199821e-13
-99.72,-9.861872887896715e-11,-7.413746863577428e-13
-99.71,-9.86734621203767e-11,-7.418683649461272e-13
-99.7,-9.872823142236069e-11,-7.423626737701812e-13
-99.69,-9.878303699302561e-11,-7.428572477656627e-13
-99.68,-9.883787883983471e-11,-7.433521104019591e-13
-99.67,-9.889275680275296e-11,-7.438474853880895e-13
-99.66,-9.894767079481433e-11,-7.443433257384341e-13
-99.65,-9.900262143732677e-11,-7.44839399007746e-13
-99.64,-9.905760837577215e-11,-7.453357211588158e-13
-99.63,-9.911263170879326e-11,-7.458325142165555e-13
-99.62,-9.916769097645833e-11,-7.463298318537756e-13
-99.61,-9.922278683261745e-11,-7.46827367654122e-13
-99.6,-9.927791893979328e-11,-7.47325719453389e-13
-99.59,-9.933308790216942e-11,-7.478237912214829e-13
-99.58,-9.938829311857873e-11,-7.483225997969597e-13
-99.57,-9.944353483381012e-11,-7.488215550763936e-13
-99.56,-9.949881293714945e-11,-7.493213483934697e-13
-99.55,-9.95541275716801e-11,-7.498212912855064e-13
-99.54,-9.960947906185832e-11,-7.503216370146599e-13
-99.53,-9.966486700367342e-11,-7.508223647325764e-13
-99.52,-9.972029151688261e-11,-7.513233297776293e-13
-99.51,-9.977575286036906e-11,-7.518248414130458e-13
-99.5,-9.983125083969694e-11,-7.523266946163892e-13
-99.49,-9.988678549008368e-11,-7.528289326235534e-13
-99.48,-9.994235688241565e-11,-7.533316931235834e-13
-99.47,-9.999796519206624e-11,-7.538346461910702e-13
-99.46,-1.0005361021333969e-10,-7.543381123716484e-13
-99.45,-1.0010929182702777e-10,-7.548419095663573e-13
-99.44,-1.0016501051777896e-10,-7.553460579908559e-13
-99.43,-1.0022076627042047e-10,-7.558505989442305e-13
-99.42,-1.0027655863269071e-10,-7.563556306782256e-13
-99.41,-1.0033238808359653e-10,-7.568609673183048e-13
-99.4,-1.0038825454288549e-10,-7.573666963931294e-13
-99.39,-1.0044415782566609e-10,-7.578728559287801e-13
-99.38,-1.005000982564855e-10,-7.583794194521467e-13
-99.37,-1.0055607548707923e-10,-7.588865260055249e-13
-99.36,-1.0061209041680129e-10,-7.593937348996549e-13
-99.35,-1.006681421274702e-10,-7.599013985986422e-13
-99.34,-1.0072423107614802e-10,-7.6040944144899e-13
-99.33,-1.0078035705285731e-10,-7.6091812851593e-13
-99.32,-1.0083652030195461e-10,-7.614269770021918e-13
-99.31,-1.0089272070947499e-10,-7.619362310134015e-13
-99.3,-1.0094895844579873e-10,-7.624459361992177e-13
-99.29,-1.0100523344969138e-10,-7.629560538336286e-13
-99.28,-1.010615456709185e-10,-7.634664222153918e-13
-99.27,-1.0111789543541535e-10,-7.639773307611173e-13
-99.26,-1.0117428244327088e-10,-7.644887222910266e-13
-99.25,-1.0123070682089365e-10,-7.650002990757196e-13
-99.24,-1.0128716877301153e-10,-7.655123217570593e-13
-99.23,-1.0134366805374313e-10,-7.660247715262583e-13
-99.22,-1.0140020490563585e-10,-7.665375326791368e-13
-99.21,-1.0145677935575784e-10,-7.670509180681238e-13
-99.2,-1.015133911239904e-10,-7.675645567965127e-13
-99.19,-1.0157004047821444e-10,-7.680788457368757e-13
-99.18,-1.0162672765215942e-10,-7.685929803666907e-13
-99.17,-1.0168345240296968e-10,-7.69107813958756e-13
-99.16,-1.0174021455121717e-10,-7.696230913005259e-13
-99.15,-1.0179701472703536e-10,-7.701387736472839e-13
-99.14,-1.0185385251515852e-10,-7.706547741266209e-13
-99.13,-1.0191072791390585e-10,-7.71171270359734e-13
-99.12,-1.0196764128761434e-10,-7.716881161296993e-13
-99.11,-1.0202459229520514e-10,-7.722053802718888e-13
-99.1,-1.0208158119859885e-10,-7.727228962996609e-13
-99.09,-1.021386080507537e-10,-7.732409646801943e-13
-99.08,-1.0219567269548263e-10,-7.737595026395243e-13
-99.07,-1.0225277539247935e-10,-7.74278312970625e-13
-99.06,-1.023099159505585e-10,-7.747975540973512e-13
-99.05,-1.0236709445474378e-10,-7.753172562781291e-13
-99.04,-1.0242431104064634e-10,-7.758372599597373e-13
-99.03,-1.0248156557976931e-10,-7.763578015837485e-13
-99.02,-1.0253885830952176e-10,-7.768786684428437e-13
-99.01,-1.0259618897286555e-10,-7.774003886194268e-13
-99.0,-1.0265355773988582e-10,-7.779217826315492e-13
-98.99,-1.0271096494947673e-10,-7.784434764263889e-13
-98.98,-1.0276841021340505e-10,-7.78966124235332e-13
-98.97,-1.0282589364044899e-10,-7.794890176792812e-13
-98.96,-1.0288341522040875e-10,-7.800123224182942e-13
-98.95,-1.0294097513669428e-10,-7.805360889546984e-13
-98.94,-1.0299857351997684e-10,-7.81060161536158e-13
-98.93,-1.0305621003171687e-10,-7.815847209173817e-13
-98.92,-1.0311388519918271e-10,-7.821095545790424e-13
-98.91,-1.0317159828065496e-10,-7.826349455903463e-13
-98.9,-1.0322935071768316e-10,-7.831605478554532e-13
-98.89,-1.0328714033300409e-10,-7.836868081959714e-13
-98.88,-1.0334496911122156e-10,-7.842134203285358e-13
-98.87,-1.0340283640002374e-10,-7.847403595802815e-13
-98.86,-1.0346074208633982e-10,-7.852677316310227e-13
-98.85,-1.0351868646646973e-10,-7.857955986795287e-13
-98.84,-1.0357666933148621e-10,-7.863238397616565e-13
-98.83,-1.0363469077707173e-10,-7.868523044286443e-13
-98.82,-1.0369275098138754e-10,-7.87381529214237e-13
-98.81,-1.0375085008296562e-10,-7.879105803896869e-13
-98.8,-1.0380898760431627e-10,-7.884407076229369e-13
-98.79,-1.038671639812063e-10,-7.889709987909861e-13
-98.78,-1.0392537927772747e-10,-7.895016917917539e-13
-98.77,-1.0398363313360258e-10,-7.900328523268988e-13
-98.76,-1.0404192597689254e-10,-7.905642394760054e-13
-98.75,-1.0410025747125345e-10,-7.910962801594995e-13
-98.74,-1.0415862819613013e-10,-7.916284204169832e-13
-98.73,-1.0421703767976011e-10,-7.921613552245591e-13
-98.72,-1.0427548619032912e-10,-7.926943571989703e-13
-98.71,-1.0433397351229551e-10,-7.932279636649225e-13
-98.7,-1.0439250007841839e-10,-7.937619602812062e-13
-98.69,-1.0445106555639402e-10,-7.94296490608358e-13
-98.68,-1.0450967012150464e-10,-7.948312269441793e-13
-98.67,-1.0456831390289478e-10,-7.953663715782495e-13
-98.66,-1.0462699666758492e-10,-7.95902151229715e-13
-98.65,-1.0468571878531809e-10,-7.964381519548096e-13
-98.64,-1.0474447984094256e-10,-7.969745919171646e-13
-98.63,-1.0480327987946065e-10,-7.975119016026473e-13
-98.62,-1.0486212010928192e-10,-7.980489261329493e-13
-98.61,-1.0492099910736384e-10,-7.985866574317458e-13
-98.6,-1.0497991741084657e-10,-7.991248368795857e-13
-98.59,-1.0503887507226398e-10,-7.99663440064056e-13
-98.58,-1.0509787226256821e-10,-8.00202421529793e-13
-98.57,-1.0515690859787638e-10,-8.007418663278955e-13
-98.56,-1.0521598456406204e-10,-8.012817269566592e-13
-98.55,-1.0527509988573233e-10,-8.018220233030437e-13
-98.54,-1.0533425533409161e-10,-8.023619823193723e-13
-98.53,-1.053934491890785e-10,-8.029032562527135e-13
-98.52,-1.0545268314415309e-10,-8.034453591984042e-13
-98.51,-1.0551195686364975e-10,-8.039873203793553e-13
-98.5,-1.0557127004328456e-10,-8.045296995810486e-13
-98.49,-1.0563062280534515e-10,-8.05072500838871e-13
-98.48,-1.0569001539080045e-10,-8.056157880120399e-13
-98.47,-1.0574944769509103e-10,-8.061592241445957e-13
-98.46,-1.058089200524036e-10,-8.067035046942142e-13
-98.45,-1.0586843172883543e-10,-8.072480007316983e-13
-98.44,-1.0592798314078796e-10,-8.077929413549753e-13
-98.43,-1.059875745693588e-10,-8.083380985542326e-13
-98.42,-1.0604720594722649e-10,-8.088840545109185e-13
-98.41,-1.0610687715959525e-10,-8.094304300351843e-13
-98.4,-1.0616658833387376e-10,-8.099769487376336e-13
-98.39,-1.0622633950183991e-10,-8.10523927681267e-13
-98.38,-1.0628613067726116e-10,-8.110714437289571e-13
-98.37,-1.0634596178489863e-10,-8.116193585837355e-13
-98.36,-1.0640583298208507e-10,-8.121677612313183e-13
-98.35,-1.0646574438722976e-10,-8.127170568391051e-13
-98.34,-1.0652569501428109e-10,-8.132659058404735e-13
-98.33,-1.0658568727382256e-10,-8.138154017910559e-13
-98.32,-1.0664571910851437e-10,-8.14365390223858e-13
-98.31,-1.0670579109424991e-10,-8.149159322751811e-13
-98.3,-1.0676590323845478e-10,-8.154668494975814e-13
-98.29,-1.0682605583882695e-10,-8.160182083934516e-13
-98.28,-1.0688624860104162e-10,-8.1657004226589e-13
-98.27,-1.0694648175698475e-10,-8.171221031751199e-13
-98.26,-1.0700675530499811e-10,-8.176748570979298e-13
-98.25,-1.0706706947372963e-10,-8.18227572013785e-13
-98.24,-1.0712742376904579e-10,-8.187814010526496e-13
-98.23,-1.0718781845491055e-10,-8.193353839345769e-13
-98.22,-1.0724825371560699e-10,-8.198898381297257e-13
-98.21,-1.073087295566983e-10,-8.204446907390608e-13
-98.2,-1.073692459450096e-10,-8.209998631269652e-13
-98.19,-1.0742980285905454e-10,-8.215554900952688e-13
-98.18,-1.074904005442129e-10,-8.221117338517939e-13
-98.17,-1.075510388660666e-10,-8.226681496666703e-13
-98.16,-1.0761171768236559e-10,-8.232252386304103e-13
-98.15,-1.0767243744784062e-10,-8.237826888716948e-13
-98.14,-1.0773319793590194e-10,-8.243405386886841e-13
-98.13,-1.0779399907773814e-10,-8.248987468797924e-13
-98.12,-1.0785484106015304e-10,-8.254576147125284e-13
-98.11,-1.0791572393281684e-10,-8.260168302969694e-13
-98.1,-1.079766475399112e-10,-8.265764566142847e-13
-98.09,-1.0803761233826825e-10,-8.271363744866587e-13
-98.08,-1.080986178623405e-10,-8.276969562031437e-13
-98.07,-1.0815966448143899e-10,-8.282580470042425e-13
-98.06,-1.0822075202903903e-10,-8.28819237824674e-13
-98.05,-1.0828188057853251e-10,-8.293810398897591e-13
-98.04,-1.0834305019145478e-10,-8.299433719260972e-13
-98.03,-1.0840426089272717e-10,-8.305060755415139e-13
-98.02,-1.0846551282536792e-10,-8.310691925218589e-13
-98.01,-1.0852680560839952e-10,-8.316328825181916e-13
-98.0,-1.0858814000558e-10,-8.321968286328887e-13
-97.99,-1.0864951553937513e-10,-8.327613682491212e-13
-97.98,-1.0871093229309819e-10,-8.333262010847701e-13
-97.97,-1.0877239016787806e-10,-8.338914131867722e-13
-97.96,-1.0883388930726777e-10,-8.34457541245622e-13
-97.95,-1.0889543012569717e-10,-8.35023620330176e-13
-97.94,-1.0895701216324267e-10,-8.355903027127355e-13
-97.93,-1.0901863566063361e-10,-8.361573939658436e-13
-97.92,-1.090803007390828e-10,-8.367249547976136e-13
-97.91,-1.0914200709153666e-10,-8.372930000102611e-13
-97.9,-1.0920375499813092e-10,-8.378615051987203e-13
-97.89,-1.0926554450180696e-10,-8.384303434157344e-13
-97.88,-1.0932737532491386e-10,-8.389996939727417e-13
-97.87,-1.0938924767916822e-10,-8.395697538231913e-13
-97.86,-1.0945116249569378e-10,-8.401399215030597e-13
-97.85,-1.0951311851076365e-10,-8.407105049365793e-13
-97.84,-1.0957511623809729e-10,-8.412817967791574e-13
-97.83,-1.0963715564602435e-10,-8.41853423927728e-13
-97.82,-1.0969923691103977e-10,-8.424253559798551e-13
-97.81,-1.0976135984353182e-10,-8.429978834989385e-13
-97.8,-1.0982352468025582e-10,-8.435708465248008e-13
-97.79,-1.0988573147374348e-10,-8.441442689718349e-13
-97.78,-1.0994798021005266e-10,-8.447181250169141e-13
-97.77,-1.1001027073038344e-10,-8.452924024888319e-13
-97.76,-1.1007260326496121e-10,-8.458672732861226e-13
-97.75,-1.1013497762326452e-10,-8.464425314506705e-13
