t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.710021170259658e-11,-5.912424438442335e-13
-99.99,-9.715394392994946e-11,-5.91635081215419e-13
-99.98,-9.720771167139087e-11,-5.92027997427882e-13
-99.97,-9.726151456786332e-11,-5.924213111862907e-13
-99.96,-9.731535303301087e-11,-5.928148235533734e-13
-99.95,-9.736922716350981e-11,-5.932086549827151e-13
-99.94,-9.742313646867459e-11,-5.936028481079488e-13
-99.93,-9.74770811278512e-11,-5.939972820534346e-13
-99.92,-9.7531061632896e-11,-5.943920631094377e-13
-99.91,-9.758507766344465e-11,-5.947871434440378e-13
-99.9,-9.763912920106509e-11,-5.951824572102184e-13
-99.89,-9.769321638100032e-11,-5.955782607792127e-13
-99.88,-9.77473391704776e-11,-5.959741715407521e-13
-99.87,-9.780149757876704e-11,-5.963704803919912e-13
-99.86,-9.785569186785584e-11,-5.967670321961347e-13
-99.85,-9.790992187428109e-11,-5.971639583747661e-13
-99.84,-9.796418857466312e-11,-5.975603106245809e-13
-99.83,-9.801848872221887e-11,-5.979588334760496e-13
-99.82,-9.807282606394011e-11,-5.983564995577954e-13
-99.81,-9.812719913804407e-11,-5.987546290091142e-13
-99.8,-9.818160817070366e-11,-5.991530391690579e-13
-99.79,-9.823605287731657e-11,-5.995517447359714e-13
-99.78,-9.829053373594601e-11,-5.999507718658599e-13
-99.77,-9.834505031287077e-11,-6.003501051280256e-13
-99.76,-9.839960297432841e-11,-6.007498386303047e-13
-99.75,-9.845419139537592e-11,-6.011497876777095e-13
-99.74,-9.850881627292565e-11,-6.015500712487066e-13
-99.73,-9.856347695861194e-11,-6.019506598034377e-13
-99.72,-9.86181737636605e-11,-6.023515449486313e-13
-99.71,-9.867290666142498e-11,-6.027526863029498e-13
-99.7,-9.872767574986036e-11,-6.031542456894355e-13
-99.69,-9.87824809627134e-11,-6.035560659044954e-13
-99.68,-9.883732237297607e-11,-6.039581616660218e-13
-99.67,-9.889219991636913e-11,-6.043606302609951e-13
-99.66,-9.89471136509316e-11,-6.047634267563035e-13
-99.65,-9.900206377308577e-11,-6.051665068260838e-13
-99.64,-9.905705026712887e-11,-6.055698002497967e-13
-99.63,-9.91120733434191e-11,-6.059734466617878e-13
-99.62,-9.916713219815289e-11,-6.063774697146161e-13
-99.61,-9.922222772265768e-11,-6.067817077671987e-13
-99.6,-9.927735936220298e-11,-6.071866446915072e-13
-99.59,-9.933252802440865e-11,-6.075913186435011e-13
-99.58,-9.938773283030716e-11,-6.079965534174935e-13
-99.57,-9.944297417913791e-11,-6.084020638173552e-13
-99.56,-9.949825193423887e-11,-6.088079656631684e-13
-99.55,-9.955356623314841e-11,-6.092142007145751e-13
-99.54,-9.960891729309588e-11,-6.096206871292451e-13
-99.53,-9.966430480384816e-11,-6.100275422211185e-13
-99.52,-9.971972897761901e-11,-6.104345780375704e-13
-99.51,-9.977518993747464e-11,-6.108420542511834e-13
-99.5,-9.98306875293687e-11,-6.112497972131919e-13
-99.49,-9.988622179312464e-11,-6.116578662707732e-13
-99.48,-9.99417929549265e-11,-6.12066132919554e-13
-99.47,-9.999740060679478e-11,-6.124749522547832e-13
-99.46,-1.0005304528461213e-10,-6.128840040464818e-13
-99.45,-1.0010872667447347e-10,-6.132933205588392e-13
-99.44,-1.0016444493778174e-10,-6.137029301571516e-13
-99.43,-1.002202002606404e-10,-6.141128837114733e-13
-99.42,-1.0027599236034278e-10,-6.14523146377901e-13
-99.41,-1.0033182132179191e-10,-6.149337672606534e-13
-99.4,-1.0038768740828343e-10,-6.153446427867522e-13
-99.39,-1.0044359034923918e-10,-6.157559052779714e-13
-99.38,-1.0049953034129529e-10,-6.161674491272264e-13
