t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.71001059569519e-11,-5.609195814073598e-13
-99.99,-9.715383809380624e-11,-5.612920476244289e-13
-99.98,-9.720760575904604e-11,-5.616648387446138e-13
-99.97,-9.726140867319883e-11,-5.620379876188615e-13
-99.96,-9.731524699854059e-11,-5.624113070276413e-13
-99.95,-9.73691210701365e-11,-5.6278495779499e-13
-99.94,-9.742303027995668e-11,-5.631588981260927e-13
-99.93,-9.747697493909013e-11,-5.635331248060804e-13
-99.92,-9.753095538094734e-11,-5.639076596149749e-13
-99.91,-9.758497126911955e-11,-5.6428246635606e-13
-99.9,-9.763902279352973e-11,-5.646574713354973e-13
-99.89,-9.769310984221407e-11,-5.650329620972241e-13
-99.88,-9.774723260602051e-11,-5.65408577630787e-13
-99.87,-9.78013909580873e-11,-5.657846026733565e-13
-99.86,-9.785558517084484e-11,-5.661607964541892e-13
-99.85,-9.790981505789821e-11,-5.66537371891884e-13
-99.84,-9.796408173794856e-11,-5.669134320400892e-13
-99.83,-9.801838172104216e-11,-5.67291421668262e-13
-99.82,-9.807271903776387e-11,-5.676687565600521e-13
-99.81,-9.812709201177399e-11,-5.680464743811712e-13
-99.8,-9.81815010290386e-11,-5.68424457759071e-13
-99.79,-9.823594562421416e-11,-5.688026743913104e-13
-99.78,-9.829042640708941e-11,-5.69181218651738e-13
-99.77,-9.834494295514451e-11,-5.695600921473503e-13
-99.76,-9.839949548063657e-11,-5.699393203520163e-13
-99.75,-9.845408382007908e-11,-5.70318797213679e-13
-99.74,-9.850870872580122e-11,-5.706984857507278e-13
-99.73,-9.856336927407816e-11,-5.710785532273516e-13
-99.72,-9.861806603102143e-11,-5.714588832954866e-13
-99.71,-9.867279896805914e-11,-5.718394987930049e-13
-99.7,-9.872756783327887e-11,-5.722204431161229e-13
-99.69,-9.878237300358675e-11,-5.726016385248306e-13
-99.68,-9.883721437604032e-11,-5.729830938296687e-13
-99.67,-9.8892091837874e-11,-5.73364951038742e-13
-99.66,-9.894700547934486e-11,-5.737470842372995e-13
-99.65,-9.900195556546185e-11,-5.741294914605603e-13
-99.64,-9.905694199225428e-11,-5.745120794073547e-13
-99.63,-9.91119649604307e-11,-5.748950442239944e-13
-99.62,-9.916702373671061e-11,-5.752783199384601e-13
-99.61,-9.922211920585196e-11,-5.756618451327322e-13
-99.6,-9.927725077560776e-11,-5.760460037445821e-13
-99.59,-9.933241939664837e-11,-5.764299034804721e-13
-99.58,-9.938762407747489e-11,-5.768143800148679e-13
-99.57,-9.944286530686996e-11,-5.771990969929593e-13
-99.56,-9.949814303498633e-11,-5.775841551207309e-13
-99.55,-9.955345729928857e-11,-5.779696002202622e-13
-99.54,-9.960880820887713e-11,-5.783551886281017e-13
-99.53,-9.966419574001003e-11,-5.787412141685899e-13
-99.52,-9.971961982777694e-11,-5.791273495512361e-13
-99.51,-9.97750806788563e-11,-5.795139295298871e-13
-99.5,-9.98305781933696e-11,-5.799007587003915e-13
-99.49,-9.988611236559954e-11,-5.802879066406858e-13
-99.48,-9.99416834642872e-11,-5.80675199957704e-13
-99.47,-9.999729107708942e-11,-5.810630893156972e-13
-99.46,-1.0005293564378834e-10,-5.814511404829486e-13
-99.45,-1.0010861697859289e-10,-5.818394690970084e-13
-99.44,-1.0016433513777213e-10,-5.822280578504623e-13
-99.43,-1.002200903637862e-10,-5.826170124237315e-13
-99.42,-1.0027588235334722e-10,-5.830062685657075e-13
-99.41,-1.00331711319971e-10,-5.833958121608939e-13
-99.4,-1.0038757733697701e-10,-5.837856265155297e-13
-99.39,-1.0044348020509259e-10,-5.84175785957024e-13
-99.38,-1.0049942016278758e-10,-5.845661832919554e-13
-99.37,-1.0055539705397625e-10,-5.849571495480704e-13
-99.36,-1.0061141145287308e-10,-5.853479930171491e-13
-99.35,-1.0066746265830887e-10,-5.857393835854634e-13
-99.34,-1.0072355107049316e-10,-5.861310053166832e-13
-99.33,-1.0077967653729983e-10,-5.865230255566917e-13
-99.32,-1.0083583940342954e-10,-5.869152695545207e-13
-99.31,-1.008920393326207e-10,-5.87307802393424e-13
-99.3,-1.009482766517425e-10,-5.877006851822018e-13
-99.29,-1.0100455120303099e-10,-5.880938629430877e-13
-99.28,-1.0106086294305077e-10,-5.884873890451333e-13
-99.27,-1.0111721225754088e-10,-5.888810949033869e-13
-99.26,-1.0117359880831397e-10,-5.892752510285746e-13
-99.25,-1.0123002277420906e-10,-5.896696274537873e-13
-99.24,-1.0128648421671766e-10,-5.900643074179809e-13
-99.23,-1.0134298306506199e-10,-5.904592603783152e-13
-99.22,-1.0139951949549772e-10,-5.908545113879864e-13
-99.21,-1.0145609342605183e-10,-5.912501994482072e-13
-99.2,-1.0151270466951924e-10,-5.916461769320813e-13
-99.19,-1.0156935356587161e-10,-5.920423885657332e-13
-99.18,-1.0162604027414259e-10,-5.924388543047744e-13
-99.17,-1.0168276456257523e-10,-5.928356867940522e-13
-99.16,-1.0173952631908376e-10,-5.932328606080266e-13
-99.15,-1.0179632597806398e-10,-5.936303351036952e-13
-99.14,-1.0185316331088545e-10,-5.940281045666525e-13
-99.13,-1.0191003819798767e-10,-5.94426233533702e-13
-99.12,-1.0196695110762371e-10,-5.948246138797538e-13
-99.11,-1.0202390167776814e-10,-5.952233171453684e-13
-99.1,-1.0208089018972933e-10,-5.956221820097025e-13
-99.09,-1.0213791653648927e-10,-5.960215463102008e-13
-99.08,-1.0219498066591069e-10,-5.96421179858159e-13
-99.07,-1.0225208289643703e-10,-5.968211187020027e-13
-99.06,-1.0230922293024478e-10,-5.972214007613473e-13
-99.05,-1.0236640097306003e-10,-5.97621920359816e-13
-99.04,-1.0242361709318949e-10,-5.98022826163248e-13
-99.03,-1.024808711201633e-10,-5.984239804528058e-13
-99.02,-1.0253816336021892e-10,-5.988255265486947e-13
-99.01,-1.0259549355217129e-10,-5.99227570977467e-13
-99.0,-1.0265286192121236e-10,-5.996294847155255e-13
-98.99,-1.0271026860455753e-10,-6.00031771220671e-13
-98.98,-1.0276771346882252e-10,-6.004344780574291e-13
-98.97,-1.0282519634454795e-10,-6.008375768633008e-13
-98.96,-1.028827175133355e-10,-6.012409516126528e-13
-98.95,-1.0294027701083278e-10,-6.016446345007528e-13
-98.94,-1.0299787485822066e-10,-6.020486068884373e-13
-98.93,-1.0305551094335756e-10,-6.024529230673267e-13
-98.92,-1.0311318553888932e-10,-6.028575248423922e-13
-98.91,-1.0317089822321184e-10,-6.032624610393361e-13
-98.9,-1.032286499011124e-10,-6.036678103585849e-13
-98.89,-1.0328643937306999e-10,-6.040732508709538e-13
-98.88,-1.0334426761604232e-10,-6.044791540261378e-13
-98.87,-1.0340213432355098e-10,-6.048853279188644e-13
-98.86,-1.0346003960288645e-10,-6.052918812637454e-13
-98.85,-1.0351798348652286e-10,-6.056987071637716e-13
-98.84,-1.0357596588170692e-10,-6.061059249523962e-13
-98.83,-1.0363398695600062e-10,-6.065132354334922e-13
-98.82,-1.0369204668212021e-10,-6.069211529506579e-13
-98.81,-1.0375014529579979e-10,-6.073290640197181e-13
-98.8,-1.0380828232319362e-10,-6.077375923479564e-13
-98.79,-1.0386645822750205e-10,-6.081463096769633e-13
-98.78,-1.0392467292992838e-10,-6.085553231396644e-13
-98.77,-1.0398292638216889e-10,-6.089647729745536e-13
-98.76,-1.0404121871887942e-10,-6.093744444408463e-13
-98.75,-1.0409954976369149e-10,-6.09784461172485e-13
-98.74,-1.0415791998814045e-10,-6.101946924324153e-13
-98.73,-1.0421632899196582e-10,-6.106054365958762e-13
-98.72,-1.0427477707405224e-10,-6.110162528934298e-13
-98.71,-1.0433326390721409e-10,-6.11427595860011e-13
-98.7,-1.0439178990379799e-10,-6.11839211016606e-13
-98.69,-1.0445035495454755e-10,-6.122511578496167e-13
-98.68,-1.0450895904869225e-10,-6.126634182179337e-13
-98.67,-1.045676023180519e-10,-6.13075912461826e-13
-98.66,-1.0462628463540479e-10,-6.134888474100431e-13
-98.65,-1.0468500619945752e-10,-6.139020696583946e-13
-98.64,-1.0474376687225193e-10,-6.143155140535258e-13
-98.63,-1.0480256645228184e-10,-6.147296549941105e-13
-98.62,-1.0486140614280686e-10,-6.151436103998449e-13
-98.61,-1.0492028455825072e-10,-6.155581888483204e-13
-98.6,-1.049792024651554e-10,-6.159729372183492e-13
-98.59,-1.0503815961055717e-10,-6.163880977301462e-13
-98.58,-1.0509715629589171e-10,-6.168035553856301e-13
-98.57,-1.0515619217237376e-10,-6.172194065003102e-13
-98.56,-1.0521526766696581e-10,-6.176355054683204e-13
-98.55,-1.0527438246296936e-10,-6.180519617655076e-13
-98.54,-1.0533353738524264e-10,-6.184684531911135e-13
-98.53,-1.0539273109588308e-10,-6.188855081085183e-13
-98.52,-1.0545196432141371e-10,-6.193031901741184e-13
-98.51,-1.0551123747122383e-10,-6.197209229163886e-13
-98.5,-1.0557055019603255e-10,-6.201390006148195e-13
-98.49,-1.0562990248322584e-10,-6.205574225779733e-13
-98.48,-1.0568929458223569e-10,-6.209761741931427e-13
