t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.710056223856926e-11,-6.822140057024509e-13
-99.99,-9.715429463819135e-11,-6.826670388293791e-13
-99.98,-9.720806262639079e-11,-6.831204242878272e-13
-99.97,-9.726186582743184e-11,-6.835742944910711e-13
-99.96,-9.731570446142255e-11,-6.840283144181053e-13
-99.95,-9.736957890829317e-11,-6.844825440942327e-13
-99.94,-9.742348839750113e-11,-6.849375662073813e-13
-99.93,-9.747743335410841e-11,-6.853927182015781e-13
-99.92,-9.753141406305674e-11,-6.858482380645592e-13
-99.91,-9.758543032337515e-11,-6.863040834290079e-13
-99.9,-9.7639482129894e-11,-6.867602328314688e-13
-99.89,-9.769356952715643e-11,-6.872169316377673e-13
-99.88,-9.774769260739028e-11,-6.876737540032232e-13
-99.87,-9.780185120143716e-11,-6.881310876351507e-13
-99.86,-9.785604569831873e-11,-6.885886473911756e-13
-99.85,-9.791027601392845e-11,-6.890465574921008e-13
-99.84,-9.79645427497073e-11,-6.89503920138129e-13
-99.83,-9.801884331164912e-11,-6.899637702561352e-13
-99.82,-9.80731808698097e-11,-6.904226688683369e-13
-99.81,-9.812755422357663e-11,-6.908820697933015e-13
-99.8,-9.818196348319503e-11,-6.913417986242629e-13
-99.79,-9.823640839979023e-11,-6.918018251520007e-13
-99.78,-9.829088951449868e-11,-6.922622136025823e-13
-99.77,-9.834540633275475e-11,-6.927230666824303e-13
-99.76,-9.839995922057916e-11,-6.931842536298538e-13
-99.75,-9.845454787218758e-11,-6.936458116594479e-13
-99.74,-9.85091730088252e-11,-6.941076230719874e-13
-99.73,-9.856383392397856e-11,-6.945698233154441e-13
-99.72,-9.861853101636519e-11,-6.950324666338502e-13
-99.71,-9.867326419482248e-11,-6.954953212702287e-13
-99.7,-9.872803338866657e-11,-6.959586855002953e-13
-99.69,-9.878283888861164e-11,-6.964223565626374e-13
-99.68,-9.88376805652346e-11,-6.968862705185002e-13
-99.67,-9.889255833938728e-11,-6.973506739328061e-13
-99.66,-9.894747227183801e-11,-6.978154862497114e-13
-99.65,-9.900242269514294e-11,-6.982805977892681e-13
-99.64,-9.905740948222349e-11,-6.987459101903671e-13
-99.63,-9.911243273278232e-11,-6.992115986831234e-13
-99.62,-9.91674918764829e-11,-6.996778231722742e-13
-99.61,-9.922258763524752e-11,-7.001442245093208e-13
-99.6,-9.927771957364062e-11,-7.006114997734278e-13
-99.59,-9.933288839582034e-11,-7.010784265933471e-13
-99.58,-9.938809349053532e-11,-7.015460582541538e-13
