M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,6.977339233697975e-21,-5.3421027686989234e-21
-3.999,7.067421797614468e-21,-5.408324126609272e-21
-3.998,7.158667772520862e-21,-5.475363918329651e-21
-3.997,7.251092187778342e-21,-5.54323222456762e-21
-3.996,7.344710266941005e-21,-5.611939249712842e-21
-3.995,7.439537430265312e-21,-5.6814953233477656e-21
-3.994,7.535589297251977e-21,-5.7519109017766556e-21
-3.993,7.632881689220691e-21,-5.823196569573201e-21
-3.992,7.73143063191813e-21,-5.8953630411469275e-21
-3.991,7.831252358159668e-21,-5.9684211623286346e-21
-3.99,7.932363310505214e-21,-6.0423819119750954e-21
-3.989,8.03478014396965e-21,-6.117256403593244e-21
-3.988,8.138519728768274e-21,-6.1930558869840874e-21
-3.987,8.243599153097742e-21,-6.269791749906586e-21
-3.986,8.350035725952928e-21,-6.347475519761737e-21
-3.985,8.457846979980207e-21,-6.4261188652971015e-21
-3.984,8.567050674367592e-21,-6.505733598332038e-21
-3.983,8.67766479777223e-21,-6.58633167550387e-21
-3.982,8.789707571285729e-21,-6.667925200035259e-21
-3.981,8.903197451437806e-21,-6.750526423523028e-21
-3.98,9.018153133238743e-21,-6.834147747748696e-21
-3.979,9.134593553261168e-21,-6.918801726510991e-21
-3.978,9.252537892761663e-21,-7.0045010674806e-21
-3.977,9.372005580842701e-21,-7.091258634077424e-21
-3.976,9.493016297655457e-21,-7.179087447370615e-21
-3.975,9.615589977644003e-21,-7.268000688001669e-21
-3.974,9.739746812831417e-21,-7.358011698130845e-21
-3.973,9.865507256148379e-21,-7.449133983407193e-21
-3.972,9.992892024804761e-21,-7.541381214962497e-21
-3.971,1.01219221037048e-20,-7.634767231429382e-21
-3.97,1.0252618748906397e-20,-7.72930604098391e-21
-3.969,1.0385003491125126e-20,-7.825011823412947e-21
-3.968,1.0519098139283516e-20,-7.921898932206595e-21
-3.967,1.065492478410621e-20,-8.019981896676003e-21
-3.966,1.0792505801761567e-20,-8.119275424096845e-21
-3.965,1.0931863857550343e-20,-8.219794401878801e-21
-3.964,1.1073021909642029e-20,-8.321553899761327e-21
-3.963,1.1216003212859464e-20,-8.42456917203604e-21
-3.962,1.1360831322512368e-20,-8.528855659796055e-21
-3.961,1.1507530098280416e-20,-8.634428993212557e-21
-3.96,1.1656123708146476e-20,-8.741304993839003e-21
-3.959,1.180663663238069e-20,-8.849499676943203e-21
-3.958,1.1959093667576029e-20,-8.95902925386769e-21
-3.957,1.2113519930736003e-20,-9.069910134418675e-21
-3.956,1.2269940863415194e-20,-9.182158929283949e-21
-3.955,1.2428382235913293e-20,-9.295792452480075e-21
-3.954,1.2588870151523337e-20,-9.410827723829222e-21
-3.953,1.2751431050834837e-20,-9.527281971465998e-21
-3.952,1.2916091716092524e-20,-9.645172634374654e-21
-3.951,1.308287927561141e-20,-9.764517364956998e-21
-3.95,1.3251821208248908e-20,-9.885334031631423e-21
-3.949,1.3422945347934741e-20,-1.0007640721463386e-20
-3.948,1.359627988825939e-20,-1.013145574282775e-20
-3.947,1.3771853387121828e-20,-1.0256797628103354e-20
-3.946,1.3949694771437325e-20,-1.0383685136400195e-20
-3.945,1.4129833341906078e-20,-1.0512137256319634e-20
-3.944,1.431229877784347e-20,-1.0642173208747995e-20
-3.943,1.4497121142072747e-20,-1.077381244968398e-20
-3.942,1.4684330885880907e-20,-1.0907074673100315e-20
-3.941,1.4873958854038648e-20,-1.1041979813839987e-20
-3.94,1.5066036289885174e-20,-1.1178548050547563e-20
-3.939,1.5260594840478716e-20,-1.1316799808635952e-20
-3.938,1.545766656181359e-20,-1.1456755763289058e-20
