t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.076884375728738e-10,1.7285470840836296e-12
-99.99,-6.080175422273373e-10,1.7296695803367494e-12
-99.98,-6.083468588760766e-10,1.7307929137990734e-12
-99.97,-6.086763877842185e-10,1.7319170914473962e-12
-99.96,-6.090061290388714e-10,1.733042129198674e-12
-99.95,-6.093360827708953e-10,1.7341679920873713e-12
-99.94,-6.096662490548995e-10,1.735294733388173e-12
-99.93,-6.099966285307512e-10,1.7364222324904067e-12
-99.92,-6.103272206872973e-10,1.7375506823181678e-12
-99.91,-6.106580261114752e-10,1.738679938338572e-12
-99.9,-6.109890447898195e-10,1.739810053415675e-12
-99.89,-6.113202769173242e-10,1.740941029069183e-12
-99.88,-6.116517227676417e-10,1.7420728437677308e-12
-99.87,-6.119833822959109e-10,1.7432054900111927e-12
-99.86,-6.12315255804157e-10,1.744339015162184e-12
-99.85,-6.126473434313904e-10,1.7454733724342648e-12
-99.84,-6.129796450010696e-10,1.746608539329486e-12
-99.83,-6.133121618132989e-10,1.7477446687494342e-12
-99.82,-6.136448926723673e-10,1.7488816001875156e-12
-99.81,-6.139778383388444e-10,1.7500194017783286e-12
-99.8,-6.143109989338518e-10,1.7511580691276234e-12
-99.79,-6.146443745640738e-10,1.7522975707993124e-12
-99.78,-6.14977965410707e-10,1.7534379321431047e-12
-99.77,-6.153117716557493e-10,1.7545791741833479e-12
-99.76,-6.156457934545645e-10,1.7557212531527961e-12
-99.75,-6.159800308209289e-10,1.7568641629083158e-12
-99.74,-6.163144843908082e-10,1.7580080078204856e-12
-99.73,-6.166491538569557e-10,1.7591526493922464e-12
-99.72,-6.169840394344378e-10,1.760298182068828e-12
-99.71,-6.173191414121458e-10,1.7614445900467855e-12
-99.7,-6.176544598964742e-10,1.7625918365560237e-12
-99.69,-6.179899950765583e-10,1.7637399303764143e-12
-99.68,-6.183257471328922e-10,1.7648889654113888e-12
-99.67,-6.186617161397181e-10,1.7660388193194556e-12
-99.66,-6.189979023452436e-10,1.7671894921840625e-12
-99.65,-6.193343059087669e-10,1.7683411549434955e-12
-99.64,-6.196709268611008e-10,1.769493585270364e-12
-99.63,-6.200077655194282e-10,1.7706469137938411e-12
-99.62,-6.203448220819166e-10,1.7718011370206089e-12
-99.61,-6.206820965601137e-10,1.7729561866094057e-12
-99.6,-6.210195892511282e-10,1.7741121488295364e-12
-99.59,-6.213573000829324e-10,1.7752689339898271e-12
-99.58,-6.216952295097263e-10,1.7764266432864972e-12
-99.57,-6.22033377515422e-10,1.7775852743822197e-12
-99.56,-6.223717444126488e-10,1.7787446484801245e-12
-99.55,-6.227103301887841e-10,1.7799049565649375e-12
-99.54,-6.230491351801334e-10,1.7810661449580848e-12
-99.53,-6.233881593101099e-10,1.78222820738068e-12
-99.52,-6.237274029825847e-10,1.7833911543563556e-12
-99.51,-6.240668662815895e-10,1.7845549818836968e-12
-99.5,-6.244065493897733e-10,1.7857196892065572e-12
-99.49,-6.247464524852918e-10,1.7868852470072445e-12
-99.48,-6.250865755785129e-10,1.788051710056425e-12
-99.47,-6.254269190871386e-10,1.78921907877012e-12
-99.46,-6.257674829237508e-10,1.7903872814995172e-12
-99.45,-6.261082673666502e-10,1.791556401682114e-12
-99.44,-6.264492726806891e-10,1.792726386465314e-12
-99.43,-6.267904988693027e-10,1.7938972831506634e-12
-99.42,-6.271319462019991e-10,1.7950690499131166e-12
-99.41,-6.274736147488e-10,1.7962416754409446e-12
-99.4,-6.278155047958102e-10,1.7974152187790823e-12
-99.39,-6.281576163208845e-10,1.7985896926323796e-12
-99.38,-6.284999499240225e-10,1.7997649601221652e-12
-99.37,-6.288425051173575e-10,1.8009411782756004e-12
-99.36,-6.291852825256155e-10,1.802118290236922e-12
-99.35,-6.295282822982503e-10,1.8032962333183728e-12
-99.34,-6.298715044506202e-10,1.8044751356675538e-12
-99.33,-6.302149492155883e-10,1.8056548783637644e-12
-99.32,-6.305586167453789e-10,1.806835538105106e-12
-99.31,-6.309025071541615e-10,1.8080170848738215e-12
-99.3,-6.312466207574113e-10,1.8091995609382097e-12
-99.29,-6.315909576251121e-10,1.8103828650322204e-12
-99.28,-6.319355175343145e-10,1.8115671544469713e-12
-99.27,-6.322803018467199e-10,1.8127522450505077e-12
-99.26,-6.32625309465575e-10,1.8139382706272182e-12
-99.25,-6.329705411024266e-10,1.8151252289202576e-12
-99.24,-6.333159968208638e-10,1.8163130579935666e-12
-99.23,-6.336616768541713e-10,1.8175017811373707e-12
-99.22,-6.340075813275243e-10,1.8186914090923455e-12
-99.21,-6.343537103868099e-10,1.8198819416116547e-12
-99.2,-6.347000642956594e-10,1.8210733804679086e-12
-99.19,-6.35046643093854e-10,1.82226570797963e-12
-99.18,-6.353934471245111e-10,1.8234589373526215e-12
-99.17,-6.35740476390156e-10,1.8246530991793323e-12
-99.16,-6.360877310765934e-10,1.8258481329551115e-12
-99.15,-6.364352114428506e-10,1.827044102411545e-12
-99.14,-6.367829176450157e-10,1.828240984738869e-12
-99.13,-6.371308497293105e-10,1.82943877242132e-12
-99.12,-6.374790080879421e-10,1.830637419686226e-12
-99.11,-6.378273927310679e-10,1.831837009437913e-12
-99.1,-6.381760038916704e-10,1.8330374828239534e-12
-99.09,-6.385248414757759e-10,1.8342389192227313e-12
-99.08,-6.388739060602223e-10,1.835441245670368e-12
-99.07,-6.392231976327549e-10,1.836644463028835e-12
-99.06,-6.395727163128923e-10,1.837848623327177e-12
-99.05,-6.3992246233028e-10,1.8390536959055396e-12
-99.04,-6.402724360583983e-10,1.8402596516954935e-12
-99.03,-6.406226372918482e-10,1.841466551215711e-12
-99.02,-6.40973066446013e-10,1.8426743411224844e-12
-99.01,-6.413237236583297e-10,1.8438830912073562e-12
-99.0,-6.416746089091538e-10,1.8450927369014384e-12
-98.99,-6.420257225777033e-10,1.8463033194138327e-12
-98.98,-6.423770649289952e-10,1.847514796915448e-12
-98.97,-6.427286359119104e-10,1.8487271614031855e-12
-98.96,-6.430804357182961e-10,1.8499405025446273e-12
-98.95,-6.434324646129267e-10,1.851154734895772e-12
-98.94,-6.437847227426293e-10,1.852369909160353e-12
-98.93,-6.44137210297455e-10,1.8535860041389045e-12
-98.92,-6.444899274777859e-10,1.8548030227906303e-12
-98.91,-6.448428741554439e-10,1.856020951567851e-12
-98.9,-6.451960512729856e-10,1.857239763020661e-12
-98.89,-6.455494579717626e-10,1.858459580723788e-12
-98.88,-6.459030951771312e-10,1.859680320531715e-12
-98.87,-6.462569627560266e-10,1.8609019720602035e-12
-98.86,-6.466110609652821e-10,1.862124559872214e-12
-98.85,-6.469653899778391e-10,1.8633480813524432e-12
-98.84,-6.473199499373915e-10,1.8645724922792022e-12
-98.83,-6.476747410823609e-10,1.865797876940366e-12
-98.82,-6.480297634515939e-10,1.867024170356822e-12
-98.81,-6.483850174992561e-10,1.8682513717002996e-12
-98.8,-6.487405029741405e-10,1.869479572968968e-12
