t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.072826092373141e-10,1.9006522687491637e-11
-99.99,-6.076114075019719e-10,1.9018863664503207e-11
-99.98,-6.079404173305292e-10,1.9031213885263355e-11
-99.97,-6.082696392351044e-10,1.9043573493409417e-11
-99.96,-6.085990731371124e-10,1.905594215845757e-11
-99.95,-6.089287194083139e-10,1.906832029425338e-11
-99.94,-6.092585776828725e-10,1.908070777389461e-11
-99.93,-6.095886487660481e-10,1.909310415369091e-11
-99.92,-6.099189328967495e-10,1.9105510437619973e-11
-99.91,-6.102494296847196e-10,1.9117925773675235e-11
-99.9,-6.10580139566153e-10,1.913035054218214e-11
-99.89,-6.109110624915712e-10,1.9142784702009118e-11
-99.88,-6.112421989381893e-10,1.9155228038113597e-11
-99.87,-6.115735488064312e-10,1.9167680876771737e-11
-99.86,-6.119051124152866e-10,1.9180143071956148e-11
-99.85,-6.122368896468834e-10,1.9192614608323225e-11
-99.84,-6.125688788323784e-10,1.9205094976736385e-11
-99.83,-6.129010870055024e-10,1.9217585493270344e-11
-99.82,-6.132335067916633e-10,1.9230085581928426e-11
-99.81,-6.135661410002037e-10,1.9242594656457476e-11
-99.8,-6.13898990158514e-10,1.9255113305397147e-11
-99.79,-6.142320539879706e-10,1.9267641173898142e-11
-99.78,-6.145653325875427e-10,1.9280178604699817e-11
-99.77,-6.148988265680795e-10,1.929272564220046e-11
-99.76,-6.152325358329398e-10,1.9305281915637335e-11
-99.75,-6.15566460206387e-10,1.931784757659143e-11
-99.74,-6.159006007598489e-10,1.93304229776374e-11
-99.73,-6.162349567053951e-10,1.934300767435866e-11
-99.72,-6.165695283644867e-10,1.9355601890172143e-11
-99.71,-6.169043166410177e-10,1.9368205599731106e-11
-99.7,-6.172393209022058e-10,1.9380818907079073e-11
-99.69,-6.175745411898021e-10,1.9393441418335767e-11
-99.68,-6.17909978793079e-10,1.9406073792553603e-11
-99.67,-6.182456327093089e-10,1.941871562196788e-11
-99.66,-6.185815039298387e-10,1.9431366773653204e-11
-99.65,-6.189175918759243e-10,1.9444027819321083e-11
-99.64,-6.192538967826328e-10,1.945669826092005e-11
-99.63,-6.195904192283835e-10,1.9469378206993975e-11
-99.62,-6.199271594765076e-10,1.9482067670340465e-11
-99.61,-6.20264117241115e-10,1.9494766682147016e-11
-99.6,-6.206012936000694e-10,1.9507475508649003e-11
-99.59,-6.209386864621117e-10,1.9520193793532297e-11
-99.58,-6.212762984927528e-10,1.95329215869281e-11
-99.57,-6.216141297645906e-10,1.954565959743817e-11
-99.56,-6.219521777510069e-10,1.955840618726686e-11
-99.55,-6.222904451526331e-10,1.9571162988599728e-11
-99.54,-6.226289314466404e-10,1.958392920154998e-11
-99.53,-6.229676367806712e-10,1.959670527687306e-11
-99.52,-6.233065613341542e-10,1.9609490869454554e-11
-99.51,-6.236457052491381e-10,1.9622286292929106e-11
-99.5,-6.239850685633354e-10,1.9635091109452787e-11
-99.49,-6.243246517440158e-10,1.9647905843285923e-11
-99.48,-6.246644544402412e-10,1.9660730668037232e-11
-99.47,-6.250044774599241e-10,1.967356415641471e-11
-99.46,-6.253447205010518e-10,1.968640779355361e-11
-99.45,-6.256851840243878e-10,1.969926132346124e-11
-99.44,-6.260258679535918e-10,1.9712124377612968e-11
-99.43,-6.263667724478288e-10,1.972499722060853e-11
-99.42,-6.267078979228867e-10,1.9737879723797888e-11
-99.41,-6.270492444039384e-10,1.975077207190751e-11
-99.4,-6.273908119270413e-10,1.976367424842835e-11
-99.39,-6.27732600936408e-10,1.9776586366712413e-11
-99.38,-6.280746113830682e-10,1.9789507495147313e-11
-99.37,-6.284168432319366e-10,1.9802439111669067e-11
-99.36,-6.287592972037935e-10,1.981538031500553e-11
-99.35,-6.291019730041964e-10,1.9828331159599643e-11
-99.34,-6.294448709873182e-10,1.9841291951231385e-11
-99.33,-6.297879913434685e-10,1.9854262493107104e-11
-99.32,-6.301313342001368e-10,1.98672427695901e-11
-99.31,-6.304748996989202e-10,1.9880233073675438e-11
-99.3,-6.308186880613327e-10,1.9893233264310883e-11
-99.29,-6.311626993034041e-10,1.9906242810384824e-11
-99.28,-6.315069329597173e-10,1.9919263042057958e-11
-99.27,-6.318513915752467e-10,1.9932292308278538e-11
-99.26,-6.321960728353645e-10,1.9945331664622053e-11
-99.25,-6.325409778902732e-10,1.9958380974407197e-11
-99.24,-6.328861066521392e-10,1.9971440159633732e-11
-99.23,-6.332314595430519e-10,1.9984509300440788e-11
-99.22,-6.33577036568898e-10,1.9997588360356454e-11
-99.21,-6.339228377245981e-10,2.0010677271363693e-11
-99.2,-6.342688635169846e-10,2.0023775943332387e-11
-99.19,-6.346151137301127e-10,2.0036884674522854e-11
-99.18,-6.349615893844408e-10,2.0050003382984678e-11
-99.17,-6.353082896592397e-10,2.0063131984742203e-11
-99.16,-6.356552151262158e-10,2.0076270585557374e-11
-99.15,-6.360023661532326e-10,2.0089419175591263e-11
-99.14,-6.363497425078408e-10,2.0102577598494792e-11
-99.13,-6.366973446289645e-10,2.0115746229405134e-11
-99.12,-6.370451725894379e-10,2.0128924673760292e-11
-99.11,-6.373932265140219e-10,2.0142113026937963e-11
-99.1,-6.377415069909791e-10,2.0155311285828502e-11
-99.09,-6.380900133099455e-10,2.0168520114760626e-11
