t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.074055484100805e-10,1.5898263518456688e-11
-99.99,-6.077344395025302e-10,1.5908586738898024e-11
-99.98,-6.080635423277491e-10,1.59189177062186e-11
-99.97,-6.083928571834141e-10,1.5929256400199687e-11
-99.96,-6.087223842021064e-10,1.5939602719766265e-11
-99.95,-6.090521235817564e-10,1.5949957022253234e-11
-99.94,-6.093820751714305e-10,1.596031907937139e-11
-99.93,-6.097122396801793e-10,1.5970688527367685e-11
-99.92,-6.100426170768033e-10,1.5981066410036335e-11
-99.91,-6.103732074130214e-10,1.599145180952969e-11
-99.9,-6.10704010792706e-10,1.6001845087008277e-11
-99.89,-6.110350273717541e-10,1.6012246185401984e-11
-99.88,-6.113662575585204e-10,1.6022655002488697e-11
-99.87,-6.116977012136775e-10,1.6033071732546805e-11
-99.86,-6.120293587272587e-10,1.6043496390238858e-11
-99.85,-6.123612299396754e-10,1.6053928763966954e-11
-99.84,-6.126933140207478e-10,1.6064368242017304e-11
-99.83,-6.1302561546178e-10,1.6074816814835976e-11
-99.82,-6.13358129468512e-10,1.608527306337255e-11
-99.81,-6.136908580105924e-10,1.6095736820767257e-11
-99.8,-6.140238014885128e-10,1.610620867988092e-11
-99.79,-6.143569597806274e-10,1.6116688129318634e-11
-99.78,-6.1469033296979e-10,1.6127175685266836e-11
-99.77,-6.150239215001486e-10,1.61376712158344e-11
-99.76,-6.153577254408912e-10,1.614817458732632e-11
-99.75,-6.156917446967418e-10,1.615868564681647e-11
-99.74,-6.160259800395571e-10,1.6169204922565378e-11
-99.73,-6.163604309527729e-10,1.617973201552282e-11
-99.72,-6.166950977514548e-10,1.619026692565159e-11
-99.71,-6.1702998098677e-10,1.620081000452942e-11
-99.7,-6.173650804198564e-10,1.6211360962685445e-11
-99.69,-6.177003961037349e-10,1.622191962419005e-11
-99.68,-6.180359289866866e-10,1.6232486606791776e-11
-99.67,-6.183716783368291e-10,1.624306144393483e-11
-99.66,-6.187076448295495e-10,1.625364417081041e-11
-99.65,-6.190438284796995e-10,1.6264235051706717e-11
-99.64,-6.193802291387966e-10,1.6274833813117547e-11
-99.63,-6.197168473301398e-10,1.6285440624741354e-11
-99.62,-6.200536834791403e-10,1.6296055268561006e-11
-99.61,-6.203907371715328e-10,1.6306677929370506e-11
-99.6,-6.207280092429789e-10,1.631730898742278e-11
-99.59,-6.210654984950413e-10,1.6327947596212024e-11
-99.58,-6.214032067129607e-10,1.633859435677984e-11
-99.57,-6.217411338354023e-10,1.6349249868370947e-11
-99.56,-6.220792784549348e-10,1.6359912221723298e-11
-99.55,-6.224176423094379e-10,1.6370583220954554e-11
-99.54,-6.227562251933244e-10,1.6381262174214106e-11
-99.53,-6.23095027110647e-10,1.6391949338144156e-11
-99.52,-6.234340483389002e-10,1.64026444819355e-11
-99.51,-6.237732889464027e-10,1.6413347728714898e-11
-99.5,-6.24112749152309e-10,1.6424058989562286e-11
-99.49,-6.244524291930563e-10,1.6434778394967308e-11
-99.48,-6.247923287071081e-10,1.6445506180868126e-11
-99.47,-6.251324491638444e-10,1.645624148671651e-11
-99.46,-6.254727893145506e-10,1.64669852174277e-11
-99.45,-6.258133500276384e-10,1.647773718484339e-11
-99.44,-6.26154131346572e-10,1.6488497072612503e-11
-99.43,-6.264951332455424e-10,1.649926518376964e-11
-99.42,-6.268363562600341e-10,1.6510041359627315e-11
-99.41,-6.271778002842406e-10,1.652082582528825e-11
-99.4,-6.275194654684712e-10,1.6531618394709424e-11
-99.39,-6.278613522446212e-10,1.6542419408679638e-11
-99.38,-6.282034604540102e-10,1.655322790296437e-11
-99.37,-6.285457903074382e-10,1.6564045106155756e-11
-99.36,-6.28888342257314e-10,1.6574870453207948e-11
-99.35,-6.292311161678815e-10,1.6585703832476587e-11
-99.34,-6.295741124139979e-10,1.6596545469981356e-11
-99.33,-6.299173310127579e-10,1.6607395323044276e-11
-99.32,-6.302607721938062e-10,1.661825330231187e-11
-99.31,-6.306044361431245e-10,1.6629119631440745e-11
-99.3,-6.309483229789417e-10,1.6639994229785317e-11
-99.29,-6.312924328893784e-10,1.6650876735696363e-11
-99.28,-6.316367654273333e-10,1.666176795796741e-11
-99.27,-6.319813226318175e-10,1.6672666998657984e-11
-99.26,-6.323261027490129e-10,1.6683574418818724e-11
-99.25,-6.326711067737203e-10,1.6694490251324673e-11
-99.24,-6.330163345540311e-10,1.6705414202665262e-11
-99.23,-6.333617865387009e-10,1.6716346481353274e-11
-99.22,-6.337074627209115e-10,1.672728710691587e-11
-99.21,-6.340533631764957e-10,1.6738235912126605e-11
-99.2,-6.34399488398781e-10,1.6749192974583163e-11
-99.19,-6.347458381886216e-10,1.6760158314244625e-11
-99.18,-6.350924132601712e-10,1.677113218517321e-11
-99.17,-6.354392132126511e-10,1.6782114277696847e-11
-99.16,-6.357862384245595e-10,1.6793104628071737e-11
-99.15,-6.361334891919154e-10,1.6804103432000936e-11
-99.14,-6.364809655020245e-10,1.6815110403959854e-11
-99.13,-6.368286675443209e-10,1.6826125991714272e-11
-99.12,-6.371765956048156e-10,1.6837149734661578e-11
-99.11,-6.375247497246348e-10,1.6848181691916134e-11
-99.1,-6.378731302856114e-10,1.6859222142251142e-11
-99.09,-6.382217370129819e-10,1.6870271213456552e-11
-99.08,-6.385705705489957e-10,1.688132852544269e-11
-99.07,-6.389196307874376e-10,1.6892394147987357e-11
-99.06,-6.392689181401996e-10,1.690346821039764e-11
-99.05,-6.396184322700145e-10,1.6914550578661732e-11
-99.04,-6.399681740705329e-10,1.6925641443498382e-11
-99.03,-6.403181433472175e-10,1.6936740659179885e-11
-99.02,-6.406683401785809e-10,1.6947848332333264e-11
-99.01,-6.410187647799442e-10,1.6958964453904303e-11
-99.0,-6.413694175089647e-10,1.6970089180955088e-11
-98.99,-6.417202983985271e-10,1.6981222364395358e-11
-98.98,-6.420714075262234e-10,1.699236360301539e-11
-98.97,-6.424227452674515e-10,1.7003513561425106e-11
-98.96,-6.427743115371312e-10,1.7014672054591087e-11
-98.95,-6.431261067803554e-10,1.702583898185419e-11
-98.94,-6.434781310599496e-10,1.703701433386093e-11
-98.93,-6.438303845467697e-10,1.7048198103951583e-11
-98.92,-6.441828673003131e-10,1.705939044126197e-11
-98.91,-6.445355795507779e-10,1.7070591248281293e-11
-98.9,-6.448885213290271e-10,1.708180027907985e-11
-98.89,-6.452416937167718e-10,1.7093018615259583e-11
-98.88,-6.455950957330026e-10,1.7104245000678287e-11
-98.87,-6.459487281055115e-10,1.7115480028420168e-11
-98.86,-6.463025907765609e-10,1.7126723580931217e-11
-98.85,-6.466566841921545e-10,1.7137975641972152e-11
-98.84,-6.470110081960175e-10,1.714923625232864e-11
-98.83,-6.473655631436115e-10,1.7160505310448157e-11
-98.82,-6.477203491626486e-10,1.7171783176842125e-11
-98.81,-6.480753666750647e-10,1.7183069190233915e-11
-98.8,-6.484306153593725e-10,1.7194364361558746e-11
-98.79,-6.487860958263359e-10,1.7205668012377115e-11
-98.78,-6.491418082776432e-10,1.721697999587759e-11
-98.77,-6.494977523890288e-10,1.7228300716811082e-11
-98.76,-6.498539287668986e-10,1.7239630162843328e-11
-98.75,-6.502103376071608e-10,1.7250968194187953e-11
-98.74,-6.505669787727157e-10,1.7262314715574288e-11
-98.73,-6.509238527153388e-10,1.727366998175019e-11
-98.72,-6.512809593374392e-10,1.728503434050875e-11
-98.71,-6.516382993378686e-10,1.729640640812205e-11
-98.7,-6.519958724001189e-10,1.7307787550890787e-11
-98.69,-6.523536787220548e-10,1.7319177378464396e-11
-98.68,-6.527117188195445e-10,1.7330576039481117e-11
-98.67,-6.530699924959018e-10,1.7341983332795905e-11
-98.66,-6.534285002795762e-10,1.7353398923381453e-11
-98.65,-6.537872419671272e-10,1.736482375318287e-11
-98.64,-6.541462178635448e-10,1.7376257132537243e-11
-98.63,-6.5450542912737e-10,1.7387698889328718e-11
-98.62,-6.548648733826613e-10,1.739914997492694e-11
-98.61,-6.552245533701095e-10,1.7410609403166322e-11
-98.6,-6.555844680660398e-10,1.7422077802840206e-11
-98.59,-6.559446181122799e-10,1.7433554681526225e-11
-98.58,-6.563050037034896e-10,1.7445040453292243e-11
-98.57,-6.566656244363818e-10,1.7456534874608974e-11
-98.56,-6.570264808501967e-10,1.7468038135380913e-11
-98.55,-6.573875735316453e-10,1.7479550190038548e-11
-98.54,-6.577489024840153e-10,1.7491072290168875e-11
-98.53,-6.581104666232451e-10,1.7502600551767182e-11
-98.52,-6.584722679038628e-10,1.751413894712854e-11
-98.51,-6.588343055381597e-10,1.752568626002555e-11
-98.5,-6.591965799518679e-10,1.753724228212202e-11
-98.49,-6.595590914633914e-10,1.7548807096065328e-11
-98.48,-6.599218399943582e-10,1.756038078983794e-11
-98.47,-6.602848257282261e-10,1.7571963351845293e-11
-98.46,-6.606480490118548e-10,1.7583554332908536e-11
-98.45,-6.610115100111343e-10,1.759515465833123e-11
-98.44,-6.613752087473879e-10,1.7606763874770795e-11
-98.43,-6.617391457998393e-10,1.7618381819693777e-11
-98.42,-6.621033207088145e-10,1.763000860693182e-11
-98.41,-6.624677343575105e-10,1.7641644182387495e-11
-98.4,-6.628323862145664e-10,1.765328871344187e-11
-98.39,-6.631972770221558e-10,1.766494234481508e-11
-98.38,-6.635624065274624e-10,1.7676604684702515e-11
-98.37,-6.639277754531998e-10,1.768827592595614e-11
-98.36,-6.642933835943812e-10,1.7699956167987443e-11
-98.35,-6.646592310582022e-10,1.7711645307412778e-11
-98.34,-6.650253184344791e-10,1.7723343259321318e-11
-98.33,-6.653916451867552e-10,1.7735050287711273e-11
-98.32,-6.657582123601039e-10,1.7746766310833644e-11
-98.31,-6.661250194218236e-10,1.7758491242282284e-11
-98.3,-6.664920669154484e-10,1.777022508266802e-11
-98.29,-6.668593552475536e-10,1.7781968068497913e-11
-98.28,-6.67226884160991e-10,1.779371985116003e-11
-98.27,-6.675946539552036e-10,1.7805480770855674e-11
-98.26,-6.679626649070148e-10,1.781725061888291e-11
-98.25,-6.683309164739114e-10,1.7829029521926258e-11
-98.24,-6.686994106242161e-10,1.7840817125161768e-11
-98.23,-6.690681460723489e-10,1.785261405600288e-11
-98.22,-6.694371233299342e-10,1.7864420124170585e-11
-98.21,-6.698063425522683e-10,1.787623492955575e-11
-98.2,-6.701758040364718e-10,1.7888058950793087e-11
-98.19,-6.705455079268366e-10,1.789989198170566e-11
-98.18,-6.709154541498037e-10,1.7911734093246525e-11
-98.17,-6.712856434793665e-10,1.792358527983794e-11
-98.16,-6.716560752957719e-10,1.7935445124572692e-11
-98.15,-6.720267508149915e-10,1.794731469688293e-11
-98.14,-6.723976692435163e-10,1.795919325517752e-11
-98.13,-6.727688313828228e-10,1.7971080771100637e-11
-98.12,-6.731402370064074e-10,1.798297741551575e-11
-98.11,-6.735118866872553e-10,1.79948831992854e-11
-98.1,-6.738837803141264e-10,1.800679807520187e-11
-98.09,-6.742559183622598e-10,1.8018721979918318e-11
-98.08,-6.746283006264231e-10,1.8030655255684744e-11
-98.07,-6.750009275944881e-10,1.8042597597896964e-11
-98.06,-6.753737993134534e-10,1.8054548899498458e-11
-98.05,-6.757469159271644e-10,1.806650952184887e-11
-98.04,-6.76120277918708e-10,1.8078479306181997e-11
-98.03,-6.764938851816101e-10,1.8090458282220634e-11
-98.02,-6.768677379743834e-10,1.810244644392221e-11
-98.01,-6.772418365041299e-10,1.8114443914995863e-11
-98.0,-6.776161809552537e-10,1.81264503884374e-11
-97.99,-6.779907715343978e-10,1.8138466161505504e-11
-97.98,-6.783656082356386e-10,1.8150491003779087e-11
-97.97,-6.78740691895021e-10,1.8162525359729322e-11
-97.96,-6.791160219871771e-10,1.8174569006463697e-11
-97.95,-6.794915984864182e-10,1.818662134141417e-11
-97.94,-6.798674224120952e-10,1.8198683261986283e-11
-97.93,-6.802434934382986e-10,1.8210754598164923e-11
-97.92,-6.806198119028407e-10,1.8222834997615543e-11
-97.91,-6.809963782092504e-10,1.8234924696329687e-11
-97.9,-6.813731921245274e-10,1.8247023746191206e-11
-97.89,-6.817502539251563e-10,1.8259132136547318e-11
-97.88,-6.821275640762698e-10,1.827124971197591e-11
-97.87,-6.825051230413551e-10,1.8283376289041858e-11
-97.86,-6.828829295654401e-10,1.8295512918670118e-11
-97.85,-6.832609853493391e-10,1.830765847119082e-11
-97.84,-6.836392899637289e-10,1.8319813448358643e-11
-97.83,-6.840178436128362e-10,1.8331977762450638e-11
-97.82,-6.843966467902599e-10,1.8344151292920426e-11
-97.81,-6.847756994241702e-10,1.8356334232637247e-11
-97.8,-6.851550017300366e-10,1.8368526501591266e-11
-97.79,-6.855345539737038e-10,1.8380728202915504e-11
-97.78,-6.85914356154087e-10,1.839293988041335e-11
-97.77,-6.862944087608373e-10,1.8405159737382462e-11
-97.76,-6.866747118082109e-10,1.8417389533333668e-11
-97.75,-6.870552654971573e-10,1.8429628524383944e-11
-97.74,-6.874360699206494e-10,1.8441877536878463e-11
-97.73,-6.878171254024408e-10,1.8454135678759706e-11
-97.72,-6.881984320642583e-10,1.846640324887414e-11
-97.71,-6.885799900504277e-10,1.8478680144104515e-11
-97.7,-6.889617998632143e-10,1.849096661502592e-11
-97.69,-6.893438613053939e-10,1.8503262783363237e-11
-97.68,-6.897261748818006e-10,1.8515567663436182e-11
-97.67,-6.901087404934702e-10,1.8527882582872788e-11
-97.66,-6.90491558370873e-10,1.854020692277136e-11
-97.65,-6.908746290756086e-10,1.855254064808547e-11
-97.64,-6.912579524446905e-10,1.8564883946018846e-11
-97.63,-6.916415287212832e-10,1.8577236683629262e-11
-97.62,-6.920253581694555e-10,1.8589599009347065e-11
-97.61,-6.924094410386678e-10,1.8601970845286626e-11
-97.6,-6.927937772396065e-10,1.8614351309997365e-11
-97.59,-6.931783674020938e-10,1.8626743030371027e-11
-97.58,-6.935632113049228e-10,1.8639143510624424e-11
-97.57,-6.939483094090883e-10,1.8651553480415084e-11
-97.56,-6.943336617112603e-10,1.8663973218875334e-11
-97.55,-6.947192686272155e-10,1.8676402215715977e-11
-97.54,-6.95105130269403e-10,1.8688840840322132e-11
-97.53,-6.954912465867016e-10,1.87012892110057e-11
-97.52,-6.958776182377326e-10,1.8713747118620557e-11
-97.51,-6.962642447969909e-10,1.8726214327237434e-11
-97.5,-6.966511275041767e-10,1.8738691896431626e-11
-97.49,-6.970382652221158e-10,1.8751178477717103e-11
-97.48,-6.974256591249101e-10,1.876367476962254e-11
-97.47,-6.978133090799626e-10,1.877618091635417e-11
-97.46,-6.982012152661159e-10,1.8788696408346993e-11
-97.45,-6.985893776358516e-10,1.8801221738051416e-11
-97.44,-6.989777970079911e-10,1.8813756796932047e-11
-97.43,-6.993664731023677e-10,1.882630143291423e-11
-97.42,-6.997554060372709e-10,1.8838855783809372e-11
-97.41,-7.001445965828345e-10,1.885141975888666e-11
-97.4,-7.005340443115535e-10,1.886399361711631e-11
-97.39,-7.009237499249238e-10,1.8876576860318655e-11
-97.38,-7.013137131046007e-10,1.888917010154156e-11
-97.37,-7.017039344314193e-10,1.890177291438668e-11
-97.36,-7.020944141853047e-10,1.8914385533368858e-11
-97.35,-7.024851519116486e-10,1.8927008162701403e-11
-97.34,-7.028761485750975e-10,1.8939639853785946e-11
-97.33,-7.032674040242653e-10,1.8952281635966216e-11
-97.32,-7.036589182772729e-10,1.896493341759602e-11
-97.31,-7.040506912790744e-10,1.897759514799684e-11
-97.3,-7.044427250919399e-10,1.8990265908754694e-11
-97.29,-7.048350176761994e-10,1.900294685701416e-11
-97.28,-7.052275700549216e-10,1.9015637692235848e-11
-97.27,-7.05620382521184e-10,1.9028338216479126e-11
-97.26,-7.060134552986426e-10,1.9041048656249268e-11
-97.25,-7.064067882197317e-10,1.9053768996427523e-11
-97.24,-7.068003821080648e-10,1.9066498901503695e-11
