t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.072973498587372e-10,1.8661216895490106e-11
-99.99,-6.076261592696379e-10,1.8673333662071656e-11
-99.98,-6.079551802899508e-10,1.8685459634242746e-11
-99.97,-6.082844132794085e-10,1.86975946792225e-11
-99.96,-6.086138583960594e-10,1.870973865621685e-11
-99.95,-6.089435158417434e-10,1.8721891999694904e-11
-99.94,-6.092733852893233e-10,1.873405453271599e-11
-99.93,-6.096034675478513e-10,1.8746225704800962e-11
-99.92,-6.099337628639133e-10,1.875840672751443e-11
-99.91,-6.102642709199995e-10,1.8770596564878572e-11
-99.9,-6.105949919426812e-10,1.8782795617426237e-11
-99.89,-6.109259261333486e-10,1.879500394918087e-11
-99.88,-6.112570738031577e-10,1.880722128700849e-11
-99.87,-6.11588434902642e-10,1.8819447915703708e-11
-99.86,-6.119200098221283e-10,1.8831683789916326e-11
-99.85,-6.122517983074551e-10,1.8843928728177694e-11
-99.84,-6.125837988685623e-10,1.8856182372107457e-11
-99.83,-6.129160181995864e-10,1.8868446071083404e-11
-99.82,-6.132484493396168e-10,1.8880719117735788e-11
-99.81,-6.135810948559189e-10,1.8893001088703255e-11
-99.8,-6.139139552230544e-10,1.8905292292701267e-11
-99.79,-6.142470304313401e-10,1.891759259779893e-11
-99.78,-6.14580320332356e-10,1.8929902325670676e-11
-99.77,-6.149138256804897e-10,1.8942221495231486e-11
-99.76,-6.152475463216123e-10,1.895454972807492e-11
-99.75,-6.155814820454513e-10,1.8966887109331686e-11
-99.74,-6.159156340186734e-10,1.8979234074151688e-11
-99.73,-6.162500013541348e-10,1.899159025581903e-11
-99.72,-6.165845843248718e-10,1.900395563806801e-11
-99.71,-6.169193839964415e-10,1.901633052602114e-11
-99.7,-6.172543997281533e-10,1.902871470554031e-11
-99.69,-6.175896314338884e-10,1.9041107966034096e-11
-99.68,-6.179250804594674e-10,1.905351088974411e-11
-99.67,-6.182607458395657e-10,1.906592307981644e-11
-99.66,-6.185966284171434e-10,1.9078344443905798e-11
-99.65,-6.1893272790475e-10,1.9090775528379637e-11
-99.64,-6.192690442607751e-10,1.9103215797730745e-11
-99.63,-6.196055782217911e-10,1.9115665448666654e-11
-99.62,-6.199423299248899e-10,1.9128124494429015e-11
-99.61,-6.202792991952797e-10,1.914059281413485e-11
-99.6,-6.206164869908444e-10,1.9153070904704033e-11
-99.59,-6.209538914486151e-10,1.916555806901517e-11
-99.58,-6.212915150357767e-10,1.9178054659237538e-11
-99.57,-6.216293578426998e-10,1.919056136686666e-11
-99.56,-6.219674172971891e-10,1.9203076483551644e-11
-99.55,-6.223056963903216e-10,1.9215601513589417e-11
-99.54,-6.226441942166609e-10,1.9228135899760765e-11
-99.53,-6.229829111429025e-10,1.9240679904851564e-11
-99.52,-6.233218472846279e-10,1.9253233328062684e-11
-99.51,-6.236610027580469e-10,1.9265796295360375e-11
-99.5,-6.240003776899912e-10,1.9278368540860973e-11
-99.49,-6.243399724663722e-10,1.9290950440717447e-11
-99.48,-6.246797867640281e-10,1.9303542405036816e-11
-99.47,-6.250198215233897e-10,1.9316142796938637e-11
-99.46,-6.253600762119911e-10,1.93287531909138e-11
-99.45,-6.257005513692164e-10,1.934137320473697e-11
-99.44,-6.260412469870011e-10,1.9354002649202112e-11
-99.43,-6.263821631200178e-10,1.936664168122233e-11
-99.42,-6.267233003688715e-10,1.9379290187193547e-11
-99.41,-6.27064658496151e-10,1.9391948443562007e-11
-99.4,-6.27406237710812e-10,1.9404616189448592e-11
-99.39,-6.277480384716308e-10,1.941729384998968e-11
-99.38,-6.28090060583963e-10,1.9429980314222785e-11
-99.37,-6.284323042207569e-10,1.944267701357639e-11
-99.36,-6.287747699297424e-10,1.9455383134829435e-11
-99.35,-6.291174575359977e-10,1.9468098819538746e-11
-99.34,-6.294603673186434e-10,1.9480824112023478e-11
-99.33,-6.298034994100887e-10,1.9493559103453804e-11
-99.32,-6.301468540472444e-10,1.9506303663324163e-11
-99.31,-6.304904313860334e-10,1.9519057954272635e-11
-99.3,-6.308342315030723e-10,1.953182203936861e-11
-99.29,-6.311782545798008e-10,1.954459532849343e-11
-99.28,-6.315225000951578e-10,1.9557379072660344e-11
-99.27,-6.318669705008401e-10,1.9570171654634012e-11
-99.26,-6.322116636633555e-10,1.9582974144951624e-11
-99.25,-6.325565805707697e-10,1.9595786591442645e-11
-99.24,-6.329017212054507e-10,1.9608608544956254e-11
-99.23,-6.332470859414501e-10,1.9621440232061088e-11
-99.22,-6.33592674890139e-10,1.9634281741630566e-11
-99.21,-6.339384879788834e-10,1.9647132953618594e-11
-99.2,-6.34284525646182e-10,1.965999374333126e-11
-99.19,-6.346307878568672e-10,1.9672864367474936e-11
-99.18,-6.349772753983859e-10,1.9685744776848602e-11
-99.17,-6.353239876362919e-10,1.9698635012321648e-11
-99.16,-6.356709250701152e-10,1.9711534895794297e-11
-99.15,-6.360180879882914e-10,1.9724444727882796e-11
-99.14,-6.363654763715603e-10,1.973736412148388e-11
-99.13,-6.367130905486013e-10,1.9750293557275173e-11
-99.12,-6.370609304523102e-10,1.9763232687790365e-11
-99.11,-6.374089964160011e-10,1.9776181454162737e-11
-99.1,-6.377572888655279e-10,1.97891400157437e-11
-99.09,-6.381058072475708e-10,1.9802108918848274e-11
-99.08,-6.384545523991677e-10,1.9815087380538447e-11
-99.07,-6.388035241672046e-10,1.982807558043343e-11
-99.06,-6.39152723023997e-10,1.9841073716886494e-11
-99.05,-6.395021485598004e-10,1.985408160886847e-11
-99.04,-6.398518016879223e-10,1.9867099480736018e-11
-99.03,-6.402016820947546e-10,1.9880127190961313e-11
-99.02,-6.405517900983027e-10,1.9893164763759628e-11
-99.01,-6.409021258033054e-10,1.99062123275552e-11
-99.0,-6.4125268962154e-10,1.991926983890769e-11
-98.99,-6.416034814164095e-10,1.9932337328656255e-11
-98.98,-6.419545013417097e-10,1.9945414339528753e-11
-98.97,-6.42305749950096e-10,1.9958501611346132e-11
-98.96,-6.426572269185278e-10,1.997159886156457e-11
-98.95,-6.430089327869667e-10,1.9984706017147526e-11
-98.94,-6.433608676372229e-10,1.999782297362966e-11
-98.93,-6.437130315551507e-10,2.0010949860204812e-11
-98.92,-6.440654246921085e-10,2.0024086828604034e-11
-98.91,-6.444180472395121e-10,2.0037233763022062e-11
-98.9,-6.447708990528137e-10,2.0050390696847706e-11
-98.89,-6.451239818438023e-10,2.006355781371709e-11
-98.88,-6.454772939557411e-10,2.0076734755441017e-11
-98.87,-6.45830836286886e-10,2.0089921756423113e-11
-98.86,-6.461846089463949e-10,2.0103118803124198e-11
-98.85,-6.46538612223778e-10,2.0116325871283407e-11
-98.84,-6.468928459471474e-10,2.0129542992371754e-11
-98.83,-6.472473105625768e-10,2.0142770069901777e-11
-98.82,-6.476020061966257e-10,2.0156007345222746e-11
-98.81,-6.479569332670132e-10,2.0169254204273854e-11
-98.8,-6.483120914912083e-10,2.018251188429565e-11
-98.79,-6.486674813107996e-10,2.0195779520229453e-11
-98.78,-6.490231030354859e-10,2.0209056828918472e-11
-98.77,-6.493789563501097e-10,2.0222344565512697e-11
-98.76,-6.497350419181876e-10,2.023564238036514e-11
-98.75,-6.500913598234061e-10,2.024895030693848e-11
-98.74,-6.504479098673467e-10,2.026226831993626e-11
-98.73,-6.50804692813654e-10,2.027559648939321e-11
-98.72,-6.511617081720896e-10,2.028893551881679e-11
-98.71,-6.515189569133761e-10,2.0302283300661098e-11
-98.7,-6.518764386676995e-10,2.0315641855463435e-11
-98.69,-6.522341536700397e-10,2.0329010582877545e-11
-98.68,-6.525921022087166e-10,2.0342389686911567e-11
-98.67,-6.529502844298587e-10,2.035577899409805e-11
-98.66,-6.533087004487851e-10,2.036917797087738e-11
-98.65,-6.536673504043561e-10,2.0382587772419465e-11
-98.64,-6.540262345019849e-10,2.0396007710704836e-11
-98.63,-6.543853539415327e-10,2.0409437377165323e-11
-98.62,-6.547447061632622e-10,2.0422877978838778e-11
-98.61,-6.551042940349338e-10,2.04363284358681e-11
-98.6,-6.554641167131909e-10,2.044978946372602e-11
-98.59,-6.558241745321713e-10,2.046326037354068e-11
-98.58,-6.56184467783087e-10,2.0476741749206325e-11
-98.57,-6.565449961536698e-10,2.049023326976152e-11
-98.56,-6.569057601424168e-10,2.0503735145704803e-11
-98.55,-6.572667603024289e-10,2.051724740842643e-11
-98.54,-6.576279973904882e-10,2.0530771349146162e-11
-98.53,-6.579894680999957e-10,2.0544302648057048e-11
-98.52,-6.583511765944539e-10,2.05578456095286e-11
-98.51,-6.587131213816918e-10,2.057139923851937e-11
-98.5,-6.590753028437391e-10,2.05849630972899e-11
-98.49,-6.594377213703591e-10,2.0598537229647075e-11
-98.48,-6.598003768279428e-10,2.0612121799123545e-11
-98.47,-6.601632693900049e-10,2.0625716744424688e-11
-98.46,-6.605263993410074e-10,2.0639321550244358e-11
-98.45,-6.608897668574297e-10,2.0652937454316657e-11
-98.44,-6.612533723544245e-10,2.0666563716463665e-11
-98.43,-6.616172159459603e-10,2.0680200138547123e-11
-98.42,-6.619812973129659e-10,2.0693847074322207e-11
-98.41,-6.623456172125459e-10,2.070750414404638e-11
-98.4,-6.627101753111763e-10,2.0721171968094143e-11
-98.39,-6.630749723687757e-10,2.0734850295739404e-11
-98.38,-6.634400079334992e-10,2.0748538934994043e-11
-98.37,-6.638052828657303e-10,2.0762238001199306e-11
-98.36,-6.641707969070928e-10,2.0775947569882074e-11
-98.35,-6.645365502490125e-10,2.0789667628744612e-11
-98.34,-6.649025434398714e-10,2.0803397927901376e-11
-98.33,-6.652687757520426e-10,2.0817139157556418e-11
-98.32,-6.656352486110607e-10,2.0830890649040822e-11
-98.31,-6.660019611760826e-10,2.0844652783807994e-11
-98.3,-6.663689140940171e-10,2.0858425295910912e-11
-98.29,-6.667361077343197e-10,2.0872208465460088e-11
-98.28,-6.671035419320563e-10,2.0886002028391515e-11
-98.27,-6.674712169665679e-10,2.0899806398426862e-11
-98.26,-6.678391330482398e-10,2.0913621144498936e-11
-98.25,-6.682072895128907e-10,2.092744671145839e-11
-98.24,-6.685756886227593e-10,2.09412822185655e-11
-98.23,-6.689443289607626e-10,2.0955128768650256e-11
-98.22,-6.693132110275533e-10,2.096898613251429e-11
-98.21,-6.696823349849115e-10,2.0982853629178574e-11
-98.2,-6.700517010383272e-10,2.0996732036860356e-11
-98.19,-6.704213094744092e-10,2.101062094311717e-11
-98.18,-6.707911600673851e-10,2.102452059166528e-11
-98.17,-6.711612538011208e-10,2.1038430830886625e-11
-98.16,-6.715315898301895e-10,2.1052351215703925e-11
-98.15,-6.719021695193693e-10,2.106628305903979e-11
-98.14,-6.722729921194931e-10,2.1080225370814577e-11
-98.13,-6.7264405827929e-10,2.1094178317570557e-11
-98.12,-6.730153678380628e-10,2.1108141895178657e-11
-98.11,-6.733869213802022e-10,2.1122116204215646e-11
-98.1,-6.737587188420675e-10,2.113610125608479e-11
-98.09,-6.741307605415754e-10,2.1150096761010816e-11
-98.08,-6.745030464126817e-10,2.1164103414156745e-11
-98.07,-6.748755768703438e-10,2.117812059423879e-11
-98.06,-6.75248352035982e-10,2.1192148417422685e-11
-98.05,-6.756213719561365e-10,2.1206187148538157e-11
-98.04,-6.759946372578072e-10,2.122023658609086e-11
-98.03,-6.763681476145524e-10,2.1234296809348772e-11
-98.02,-6.767419035678121e-10,2.124836778086209e-11
-98.01,-6.771159051968496e-10,2.1262449779827984e-11
-98.0,-6.774901524975053e-10,2.1276542267538202e-11
-97.99,-6.778646459186357e-10,2.1290645649634743e-11
-97.98,-6.782393853497471e-10,2.130475976670404e-11
-97.97,-6.786143716885195e-10,2.131888498085906e-11
-97.96,-6.789896045319314e-10,2.1333021028215096e-11
-97.95,-6.793650833137663e-10,2.134716745915327e-11
-97.94,-6.79740809636766e-10,2.1361324998664963e-11
-97.93,-6.8011678300039e-10,2.1375493661680307e-11
-97.92,-6.804930037728002e-10,2.1389672991903464e-11
-97.91,-6.808694722679081e-10,2.1403863105504207e-11
-97.9,-6.812461882460495e-10,2.1418064287383372e-11
-97.89,-6.816231519889613e-10,2.1432276438819156e-11
-97.88,-6.820003640484941e-10,2.1446499413730804e-11
-97.87,-6.8237782485112e-10,2.146073264324953e-11
-97.86,-6.827555331405599e-10,2.1474978099306815e-11
-97.85,-6.831334905834653e-10,2.148923386933036e-11
-97.84,-6.835116967857e-10,2.1503500673317375e-11
-97.83,-6.83890151846894e-10,2.1517778335181068e-11
-97.82,-6.842688564118685e-10,2.1532066960551404e-11
-97.81,-6.846478103282299e-10,2.1546366649081313e-11
-97.8,-6.850270137801623e-10,2.1560677216168073e-11
-97.79,-6.854064672073714e-10,2.157499884772717e-11
-97.78,-6.857861705849324e-10,2.1589332416121546e-11
-97.77,-6.861661240323494e-10,2.1603675130691277e-11
-97.76,-6.865463278459918e-10,2.1618029791656842e-11
-97.75,-6.86926782356513e-10,2.1632395242634097e-11
-97.74,-6.8730748746419e-10,2.1646772344226958e-11
-97.73,-6.876884436749895e-10,2.1661160307652484e-11
-97.72,-6.880696507383862e-10,2.167555922162757e-11
-97.71,-6.884511092206599e-10,2.1689969110158563e-11
-97.7,-6.888328193108835e-10,2.1704390253338436e-11
-97.69,-6.892147811421756e-10,2.1718822762983166e-11
-97.68,-6.895969947664021e-10,2.1733265563819573e-11
-97.67,-6.899794604428348e-10,2.1747720084898795e-11
-97.66,-6.903621782864089e-10,2.17621856541833e-11
-97.65,-6.907451489488076e-10,2.177666228028189e-11
-97.64,-6.911283721038011e-10,2.179115008887165e-11
-97.63,-6.915118481280346e-10,2.1805649054959837e-11
-97.62,-6.918955772035708e-10,2.1820159187022195e-11
-97.61,-6.922795596721575e-10,2.1834680534032994e-11
-97.6,-6.926637951020218e-10,2.184921182212271e-11
-97.59,-6.930482848105953e-10,2.1863756569534615e-11
-97.58,-6.934330280088523e-10,2.1878311597545675e-11
-97.57,-6.938180252900626e-10,2.1892877730454262e-11
-97.56,-6.942032767977457e-10,2.1907455261129788e-11
-97.55,-6.945887826888551e-10,2.192204366956437e-11
-97.54,-6.94974543238231e-10,2.1936643407305868e-11
-97.53,-6.953605584900234e-10,2.195125458191067e-11
-97.52,-6.957468288631728e-10,2.196587696436646e-11
-97.51,-6.961333537895543e-10,2.1980510210216952e-11
-97.5,-6.965201353177503e-10,2.1995155542351156e-11
