t/M,Re(Psi_4),Im(Psi_4)
-100.0,-6.070100346371208e-10,2.452919373152713e-11
-99.99,-6.073386270246997e-10,2.4545119167761206e-11
-99.98,-6.076674309497114e-10,2.4561056747471107e-11
-99.97,-6.07996446748206e-10,2.4577006081593982e-11
-99.96,-6.083256742719452e-10,2.4592967330655572e-11
-99.95,-6.086551140570452e-10,2.4608940627441583e-11
-99.94,-6.089847653667297e-10,2.4624926266450616e-11
-99.93,-6.093146293835565e-10,2.4640923945180306e-11
-99.92,-6.096447068007388e-10,2.4656933127339533e-11
-99.91,-6.099749962877829e-10,2.4672954645704417e-11
-99.9,-6.103054986722237e-10,2.468898806116261e-11
-99.89,-6.106362140288277e-10,2.4705033797420845e-11
-99.88,-6.109671427426643e-10,2.4721091306597347e-11
-99.87,-6.112982845793317e-10,2.4737161247094345e-11
-99.86,-6.116296400128219e-10,2.4753243024302398e-11
-99.85,-6.119612087948816e-10,2.476933715780718e-11
-99.84,-6.122929875237915e-10,2.4785443791188193e-11
-99.83,-6.126249891800854e-10,2.4801560728504974e-11
-99.82,-6.129572001147772e-10,2.4817691520782254e-11
-99.81,-6.132896252200745e-10,2.483383419304943e-11
-99.8,-6.136222650216458e-10,2.48499888055484e-11
-99.79,-6.139551194626523e-10,2.4866155423974535e-11
-99.78,-6.142881884647893e-10,2.4882334603515045e-11
-99.77,-6.146214729384907e-10,2.4898525899466228e-11
-99.76,-6.149549721648662e-10,2.4914729089016997e-11
-99.75,-6.15288686523e-10,2.493094446078177e-11
-99.74,-6.156226165987575e-10,2.4947172313134104e-11
-99.73,-6.159567621237056e-10,2.4963412545502352e-11
-99.72,-6.162911234438869e-10,2.4979665277329197e-11
-99.71,-6.166257004734846e-10,2.499592928031019e-11
-99.7,-6.169604936829766e-10,2.5012206221360514e-11
-99.69,-6.172955026526639e-10,2.5028495105965824e-11
-99.68,-6.176307290606599e-10,2.5044796344173284e-11
-99.67,-6.179661712809491e-10,2.5061110128790657e-11
-99.66,-6.183018307882372e-10,2.5077435272421422e-11
-99.65,-6.186377071150976e-10,2.5093774006303903e-11
-99.64,-6.189737997272741e-10,2.5110124915258993e-11
-99.63,-6.193101096816647e-10,2.5126487706499103e-11
-99.62,-6.196466376514859e-10,2.5142862860666138e-11
-99.61,-6.199833826827866e-10,2.5159250314388862e-11
-99.6,-6.203203467117478e-10,2.5175650104176907e-11
-99.59,-6.206575259775311e-10,2.5192063001212502e-11
-99.58,-6.209949249567259e-10,2.5208487279824682e-11
-99.57,-6.213325429256271e-10,2.5224924397835366e-11
-99.56,-6.216703772074395e-10,2.5241373948199992e-11
-99.55,-6.220084308743296e-10,2.525783612526435e-11
-99.54,-6.223467031444825e-10,2.5274310407809164e-11
-99.53,-6.226851943470171e-10,2.529079721038167e-11
-99.52,-6.230239046714487e-10,2.5307296499286777e-11
-99.51,-6.233628340085514e-10,2.5323808176645257e-11
-99.5,-6.237019827148685e-10,2.5340332316947697e-11
-99.49,-6.240413509219326e-10,2.5356869063638135e-11
-99.48,-6.24380938907904e-10,2.5373417806461412e-11
-99.47,-6.24720746627393e-10,2.5389979903730627e-11
-99.46,-6.25060774078789e-10,2.5406554083750202e-11
-99.45,-6.254010219188161e-10,2.5423140616696532e-11
-99.44,-6.257414899905044e-10,2.5439740007514034e-11
-99.43,-6.260821784951167e-10,2.545635187230831e-11
-99.42,-6.264230877536724e-10,2.547297600636887e-11
-99.41,-6.26764217921612e-10,2.5489612926140323e-11
-99.4,-6.27105568869877e-10,2.5506262472446638e-11
-99.39,-6.274471413816732e-10,2.5522925124379822e-11
-99.38,-6.277889346811424e-10,2.5539599079993035e-11
-99.37,-6.281309494633114e-10,2.555628676226885e-11
-99.36,-6.284731860915567e-10,2.5572986478682858e-11
-99.35,-6.288156445002455e-10,2.558969915985605e-11
-99.34,-6.291583248963864e-10,2.560642423100393e-11
-99.33,-6.295012274071418e-10,2.5623162067853067e-11
-99.32,-6.298443521525911e-10,2.5639912501880152e-11
-99.31,-6.301876994552923e-10,2.5656675809972123e-11
-99.3,-6.305312695334361e-10,2.5673452022602803e-11
-99.29,-6.308750618219944e-10,2.56902401905146e-11
-99.28,-6.312190770051825e-10,2.5707043381355624e-11
-99.27,-6.315633164991968e-10,2.5723855842869368e-11
-99.26,-6.319077785559276e-10,2.574068220353835e-11
-99.25,-6.322524642577281e-10,2.5757521870195456e-11
-99.24,-6.325973734047785e-10,2.5774374030733825e-11
-99.23,-6.329425065801842e-10,2.5791239061327846e-11
-99.22,-6.332878636694832e-10,2.580811678347427e-11
-99.21,-6.336334447144994e-10,2.5825007242352064e-11
-99.2,-6.339792501576148e-10,2.5841910596397014e-11
-99.19,-6.343252799185107e-10,2.5858826799209315e-11
-99.18,-6.346715348309481e-10,2.5875755848378706e-11
-99.17,-6.350180142325306e-10,2.5892697554313455e-11
-99.16,-6.353647186429759e-10,2.5909652412577114e-11
-99.15,-6.357116482840608e-10,2.592661986298075e-11
-99.14,-6.360588032621305e-10,2.594360022493063e-11
-99.13,-6.364061838290475e-10,2.5960593607481012e-11
-99.12,-6.367537899547987e-10,2.597759958231575e-11
-99.11,-6.371016217682634e-10,2.5994618585100402e-11
-99.1,-6.374496797803519e-10,2.6011649487758132e-11
-99.09,-6.377979639451044e-10,2.602869551741382e-11
-99.08,-6.38146474676476e-10,2.604575333229629e-11
-99.07,-6.384952114859561e-10,2.6062823848584518e-11
-99.06,-6.388441751637724e-10,2.6079907561674228e-11
-99.05,-6.391933654604809e-10,2.609700421403914e-11
-99.04,-6.395427831220622e-10,2.6114113857153018e-11
-99.03,-6.398924279746559e-10,2.613123648970969e-11
-99.02,-6.402423000227204e-10,2.6148371902805828e-11
-99.01,-6.405923997135716e-10,2.6165520823975165e-11
-99.0,-6.409427273000455e-10,2.6182682340598106e-11
-98.99,-6.412932826882001e-10,2.6199857168762244e-11
-98.98,-6.416440657881207e-10,2.6217044572787707e-11
-98.97,-6.419950775810618e-10,2.623424518192216e-11
-98.96,-6.423463174403884e-10,2.625145936643533e-11
-98.95,-6.426977862421838e-10,2.6268686246807257e-11
-98.94,-6.43049483208e-10,2.6285925959392603e-11
-98.93,-6.434014093275304e-10,2.6303178908990266e-11
-98.92,-6.437535646510744e-10,2.632044517915099e-11
-98.91,-6.441059490612937e-10,2.6337724411982556e-11
