0.00000000, 1.24621774933183921755003967442242752159e+00, -2.71337253668640990539418842190322795020e+00, 1.80000000000000000000000000000000000000e+01, 0.00000000000000000000000000000000000000e+00, 5.15846235852375289006758082882769879678e+00, 9.29167110114165782963030680854858461517e-01, -2.0267004441745980e+00, -6.0623953098452175e-02
0.00100000, 1.24699798900890701545632131490125447800e+00, -2.71309341320268574558642269943941552762e+00, 1.79990029221355048483686341869357274033e+01, 2.17108121870777339830341211196855511001e-03, 5.15795234437032885277841520695416180125e+00, 9.29964500215228600718559141719325094723e-01, -2.0368615105531978e+00, -6.6863188975998774e-02
0.00200000, 1.24777901331246716220466105641130262319e+00, -2.71281384953133420243380920032603397554e+00, 1.79980056348812222011722362603638509339e+01, 4.34292925659263829376514267253788423416e-03, 5.15744152763008686511010252788703242685e+00, 9.30762331163223217007192144208305002541e-01, -2.0470636847231579e+00, -7.3174953652019384e-02
0.00300000, 1.24856082355531637921999037564148102539e+00, -2.71253384461533829785291607221793297496e+00, 1.79970081351406940552225717246358384394e+01, 6.51554477494969293793978010654564019645e-03, 5.15692990660845778481620971140881096232e+00, 9.31560603562645985579644135953780274847e-01, -2.0573069885247253e+00, -7.9559917848900517e-02
0.00400000, 1.24934342105370937604974216559111912241e+00, -2.71225339739416993088756018708607690260e+00, 1.79960104198082802689340210798859101363e+01, 8.68892843587768888413666573820785171667e-03, 5.15641747960554863900315376646712423375e+00, 9.32359318019255897450312171190320790692e-01, -2.0675914412621995e+00, -8.6018757827286700e-02
0.00500000, 1.25012680712737164468277009937636131969e+00, -2.71197250680377553868242242667070606937e+00, 1.79950124857691237475323511478241541425e+01, 1.08630809022745653469990149712658674269e-02, 5.15590424491612122917473382689331269141e+00, 9.33158475140078244694722808778600598819e-01, -2.0779170596569204e+00, -9.2552155425621670e-02
0.00600000, 1.25091098309951231261878097448025834848e+00, -2.71169117177656168636434277439788045574e+00, 1.79940143298991154560428191401700047664e+01, 1.30380028378329394018172122983846130740e-02, 5.15539020082957062678512721015462705810e+00, 9.33958075533408295608940636837692071923e-01, -2.0882838577996016e+00, -9.9160798099874761e-02
0.00700000, 1.25169595029683705501797857370023280406e+00, -2.71140939124138058540479507805123062646e+00, 1.79930159490648592590696467449058111103e+01, 1.52136949070355516772253168300574002586e-02, 5.15487534562990355864244904788354431808e+00, 9.34758119808814981276635034847556893116e-01, -2.0986918471020005e+00, -1.0584537896345140e-01
0.00800000, 1.25248171004956106626282784824604235473e+00, -2.71112716412351554003409113057764058344e+00, 1.79920173401236365863723477324524064216e+01, 1.73901577751506671919985921531793066001e-02, 5.15435967759571668150030722424195695296e+00, 9.35558608577144593589573159657664970183e-01, -2.1091410362479167e+00, -1.1260659682728659e-01
0.00900000, 1.25326826369142209126607538842462004743e+00, -2.71084448934466632127489021299125326012e+00, 1.79910184999233709232377886982364479216e+01, 1.95673921082274309837123325765063593293e-02, 5.15384319500017474517007903044142964888e+00, 9.36359542450524494767377884247438409057e-01, -2.1196314311435110e+00, -1.1944515624012021e-01
