M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,3.979288680610084e-20,-7.602990980572707e-20
-3.999,4.0320371388291247e-20,-7.697517807204201e-20
-3.998,4.085484881372996e-20,-7.793217980792997e-20
-3.997,4.139641178810674e-20,-7.890106038827749e-20
-3.996,4.194515424606729e-20,-7.988196698524516e-20
-3.995,4.2501171367502945e-20,-8.087504859043164e-20
-3.994,4.306455959405619e-20,-8.188045603730998e-20
-3.993,4.363541664584487e-20,-8.289834202394e-20
-3.992,4.421384153840814e-20,-8.392886113595976e-20
-3.991,4.479993459987687e-20,-8.497216986985975e-20
-3.99,4.539379748837167e-20,-8.602842665654324e-20
-3.989,4.599553320963143e-20,-8.70977918851762e-20
-3.988,4.660524613487551e-20,-8.818042792733039e-20
-3.987,4.7223042018902586e-20,-8.927649916142331e-20
-3.986,4.784902801842938e-20,-9.038617199745842e-20
-3.985,4.8483312710672386e-20,-9.150961490206955e-20
-3.984,4.912600611217587e-20,-9.264699842387309e-20
-3.983,4.977721969788932e-20,-9.37984952191317e-20
-3.982,5.0437066420497743e-20,-9.496428007773349e-20
-3.981,5.110566073000811e-20,-9.614452994949043e-20
-3.98,5.1783118593595315e-20,-9.733942397075985e-20
-3.979,5.246955751571121e-20,-9.854914349139323e-20
-3.978,5.3165096558460004e-20,-9.977387210201591e-20
-3.977,5.386985636224372e-20,-1.0101379566164213e-19
-3.976,5.458395916668126e-20,-1.022691023256293e-19
-3.975,5.53075288318046e-20,-1.0353998257397572e-19
-3.974,5.604069085953592e-20,-1.0482662923996588e-19
-3.973,5.67835724154493e-20,-1.0612923753916778e-19
-3.972,5.753630235082078e-20,-1.0744800509878631e-19
-3.971,5.829901122497064e-20,-1.0878313198737734e-19
-3.97,5.907183132790168e-20,-1.101348207449266e-19
-3.969,5.985489670323755e-20,-1.1150327641329824e-19
-3.968,6.064834317146495e-20,-1.1288870656705714e-19
-3.967,6.14523083534839e-20,-1.1429132134466985e-19
-3.966,6.226693169446996e-20,-1.1571133348008875e-19
-3.965,6.309235448805273e-20,-1.1714895833472394e-19
-3.964,6.392871990081473e-20,-1.186044139298079e-19
-3.963,6.477617299711481e-20,-1.2007792097915733e-19
-3.962,6.563486076424062e-20,-1.2156970292233764e-19
-3.961,6.650493213789422e-20,-1.2307998595823408e-19
-3.96,6.738653802801552e-20,-1.2460899907903564e-19
