M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.5052812988159105e-19,-4.83016657614054e-20
-3.999,-2.5366027364745296e-19,-4.909847062286779e-20
-3.998,-2.5683142872198804e-19,-4.9907759610018595e-20
-3.997,-2.600420789198704e-19,-5.07297216990299e-20
-3.996,-2.6329271402658417e-19,-5.1564548656594997e-20
-3.995,-2.6658382987169136e-19,-5.241243508036496e-20
-3.994,-2.6991592840299276e-19,-5.327357843996241e-20
-3.993,-2.732895177615929e-19,-5.414817911858076e-20
-3.992,-2.7670511235787974e-19,-5.503644045517701e-20
-3.991,-2.801632329484302e-19,-5.59385687872666e-20
-3.99,-2.836644067138527e-19,-5.685477349432879e-20
-3.989,-2.8720916733757827e-19,-5.778526704183108e-20
-3.988,-2.907980550856116e-19,-5.873026502588149e-20
-3.987,-2.944316168872529e-19,-5.96899862185175e-20
-3.986,-2.981104064168041e-19,-6.066465261364066e-20
-3.985,-3.018349841762688e-19,-6.16544894736059e-20
-3.984,-3.0560591757906044e-19,-6.265972537647476e-20
-3.983,-3.0942378103472905e-19,-6.368059226394205e-20
-3.982,-3.132891560347199e-19,-6.471732548994513e-20
-3.981,-3.1720263123917587e-19,-6.577016386996566e-20
-3.98,-3.21164802564797e-19,-6.683934973103354e-20
-3.979,-3.251762732737687e-19,-6.792512896244279e-20
-3.978,-3.2923765406377283e-19,-6.902775106718951e-20
-3.977,-3.3334956315909407e-19,-7.014746921414197e-20
-3.976,-3.3751262640283455e-19,-7.128454029095329e-20
-3.975,-3.417274773502508e-19,-7.243922495772707e-20
-3.974,-3.4599475736322595e-19,-7.361178770144637e-20
-3.973,-3.503151157058913e-19,-7.48024968911772e-20
-3.972,-3.54689209641411e-19,-7.601162483405697e-20
-3.971,-3.5911770452994353e-19,-7.723944783207922e-20
-3.97,-3.636012739277948e-19,-7.84862462396857e-20
-3.969,-3.6814059968777665e-19,-7.97523045221772e-20
-3.968,-3.727363720607858e-19,-8.103791131495456e-20
