t/M,Re(Psi_4),Im(Psi_4)
-100.0,-9.709548447783592e-11,-7.503723066316494e-13
-99.99,-9.714921312784116e-11,-7.508705606326713e-13
-99.98,-9.720297728130178e-11,-7.513692297758146e-13
-99.97,-9.725677665508834e-11,-7.518684036887922e-13
-99.96,-9.73106115475512e-11,-7.523677831870364e-13
-99.95,-9.736448202424885e-11,-7.5286775818112e-13
-99.94,-9.741838782194433e-11,-7.533679194317901e-13
-99.93,-9.74723289806017e-11,-7.538685072673792e-13
-99.92,-9.752630581722518e-11,-7.543695432424402e-13
-99.91,-9.758031827060408e-11,-7.548709115414069e-13
-99.9,-9.763436627485236e-11,-7.553726120728787e-13
-99.89,-9.768844982423549e-11,-7.558748606349851e-13
-99.88,-9.774256910399225e-11,-7.563773818467716e-13
-99.87,-9.779672387883181e-11,-7.568803365769647e-13
-99.86,-9.785091453856091e-11,-7.573836420790668e-13
-99.85,-9.79051408882027e-11,-7.578873609562755e-13
-99.84,-9.795940401008616e-11,-7.583905907918047e-13
-99.83,-9.801370054474345e-11,-7.588960653823916e-13
-99.82,-9.80680342829848e-11,-7.594008229357426e-13
-99.81,-9.812240377355698e-11,-7.599061148231522e-13
-99.8,-9.817680916692046e-11,-7.604117341630933e-13
-99.79,-9.823125025042303e-11,-7.609177742419739e-13
-99.78,-9.828572746014911e-11,-7.614241810986933e-13
-99.77,-9.834024043983303e-11,-7.619309584779556e-13
-99.76,-9.839478944684452e-11,-7.624382359338619e-13
-99.75,-9.844937426583163e-11,-7.629458968769052e-13
-99.74,-9.850399552681123e-11,-7.634538207430237e-13
-99.73,-9.855865255847349e-11,-7.639622211718787e-13
-99.72,-9.8613345708564e-11,-7.644709899465417e-13
-99.71,-9.86680750287806e-11,-7.649801385012154e-13
-99.7,-9.872284035823774e-11,-7.654897244002561e-13
-99.69,-9.877764194354232e-11,-7.659997030557651e-13
-99.68,-9.883247973453041e-11,-7.665100368634128e-13
-99.67,-9.888735359798736e-11,-7.670207919998925e-13
-99.66,-9.894226367318655e-11,-7.675319768903588e-13
-99.65,-9.899721017494963e-11,-7.680435230464726e-13
-99.64,-9.905219303296784e-11,-7.685553342587858e-13
-99.63,-9.910721233482309e-11,-7.690676310400187e-13
-99.62,-9.916226757304184e-11,-7.695803837798759e-13
-99.61,-9.921735942826377e-11,-7.700934380161818e-13
-99.6,-9.927248743348735e-11,-7.706072363315281e-13
-99.59,-9.93276523706543e-11,-7.711208792811388e-13
-99.58,-9.938285346239012e-11,-7.716351812201017e-13
-99.57,-9.943809106332858e-11,-7.721498479940964e-13
-99.56,-9.949336522824116e-11,-7.726649591730372e-13
-99.55,-9.954867580342186e-11,-7.731805192720641e-13
-99.54,-9.96040231579791e-11,-7.736963823778107e-13
-99.53,-9.965940703849544e-11,-7.742126947866709e-13
-99.52,-9.971482745173013e-11,-7.74729310850718e-13
-99.51,-9.97702847001722e-11,-7.75246457742901e-13
-99.5,-9.982577856314059e-11,-7.757639386924037e-13
-99.49,-9.98813090567089e-11,-7.762818350814179e-13
-99.48,-9.993687666291394e-11,-7.768000160238233e-13
-99.47,-9.999248056537139e-11,-7.773187694879038e-13
-99.46,-1.000481214581845e-10,-7.77837925378842e-13
-99.45,-1.0010379909307083e-10,-7.783574174988808e-13
-99.44,-1.0015951361032745e-10,-7.788772577232523e-13
-99.43,-1.002152652307876e-10,-7.793975612152811e-13
-99.42,-1.0027105352387427e-10,-7.799181990226885e-13
-99.41,-1.0032687881731458e-10,-7.804393606358712e-13
-99.4,-1.0038274118477274e-10,-7.809608425740398e-13
-99.39,-1.0043864038339438e-10,-7.814826973005951e-13
-99.38,-1.0049457661985045e-10,-7.820050087664899e-13
-99.37,-1.0055054986858275e-10,-7.825279364176372e-13
-99.36,-1.0060656054296108e-10,-7.830508458501933e-13
-99.35,-1.0066260807579215e-10,-7.835744011657888e-13
-99.34,-1.0071869288514954e-10,-7.840983042277644e-13
-99.33,-1.0077481463452945e-10,-7.846226613133087e-13
-99.32,-1.0083097375755902e-10,-7.851473690759575e-13
-99.31,-1.0088717001979076e-10,-7.856725280068089e-13
-99.3,-1.0094340358480884e-10,-7.861980455880378e-13
-99.29,-1.0099967443392643e-10,-7.86724017590119e-13
-99.28,-1.0105598253213945e-10,-7.872505417871333e-13
-99.27,-1.0111232803025761e-10,-7.877771869539858e-13
-99.26,-1.0116871095550783e-10,-7.883044091620348e-13
-99.25,-1.0122513119792127e-10,-7.888319715568199e-13
-99.24,-1.0128158892616542e-10,-7.893599378132738e-13
-99.23,-1.0133808403640947e-10,-7.898883463374381e-13
-99.22,-1.0139461675569855e-10,-7.904171149906374e-13
-99.21,-1.0145118691894423e-10,-7.909463628115305e-13
-99.2,-1.0150779441814988e-10,-7.914760509017182e-13
-99.19,-1.0156443971678754e-10,-7.920060693053641e-13
-99.18,-1.0162112261044535e-10,-7.925365079601414e-13
-99.17,-1.0167784312167375e-10,-7.93067340811388e-13
-99.16,-1.0173460113368719e-10,-7.935986619907001e-13
-99.15,-1.0179139705721764e-10,-7.941303199138828e-13
-99.14,-1.0184823059682835e-10,-7.946624472066039e-13
-99.13,-1.0190510181322801e-10,-7.951949955798043e-13
-99.12,-1.019620109007148e-10,-7.957279172075966e-13
-99.11,-1.0201895770403761e-10,-7.962612409032827e-13
-99.1,-1.020759424506453e-10,-7.967949153473874e-13
-99.09,-1.0213296505337444e-10,-7.973291592006857e-13
-99.08,-1.0219002539382438e-10,-7.978637469499021e-13
