t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7254203403485807e-9,4.9894363082637036e-11
-99.99,2.7268655797016164e-9,4.992603802793261e-11
-99.98,2.7283117308287743e-9,4.9957736242657025e-11
-99.97,2.7297587945213552e-9,4.998945783959513e-11
-99.96,2.731206771256729e-9,5.002120268243081e-11
-99.95,2.7326556618235954e-9,5.005297090953684e-11
-99.94,2.734105466641272e-9,5.0084762419971106e-11
-99.93,2.735556186696195e-9,5.0116577393560824e-11
-99.92,2.737007822517883e-9,5.014841576104683e-11
-99.91,2.7384603746420928e-9,5.018027755630997e-11
-99.9,2.7399138441404733e-9,5.021216278950248e-11
-99.89,2.7413682313664525e-9,5.0244071454413954e-11
-99.88,2.742823537015651e-9,5.027600363450709e-11
-99.87,2.7442797617440943e-9,5.030795928542366e-11
-99.86,2.7457369063655344e-9,5.0339938430391864e-11
-99.85,2.747194971551544e-9,5.037194115405641e-11
-99.84,2.7486539577788317e-9,5.0403967379966317e-11
-99.83,2.750113865681339e-9,5.043601731282708e-11
-99.82,2.751574696223724e-9,5.046809079310785e-11
-99.81,2.753036449912218e-9,5.050018785280971e-11
-99.8,2.754499127285765e-9,5.053230860867335e-11
-99.79,2.7559627295552697e-9,5.0564452931416474e-11
-99.78,2.757427256809807e-9,5.059662096504905e-11
-99.77,2.7588927099352173e-9,5.062881273972689e-11
-99.76,2.760359089660354e-9,5.066102819075058e-11
-99.75,2.7618263971205287e-9,5.069326728188443e-11
-99.74,2.7632946314351e-9,5.072553037674089e-11
-99.73,2.764763794865524e-9,5.07578170832902e-11
-99.72,2.766233887687604e-9,5.079012762526919e-11
-99.71,2.767704910344508e-9,5.082246196170495e-11
-99.7,2.7691768636732165e-9,5.085482013160487e-11
-99.69,2.770649748348873e-9,5.0887202147457157e-11
-99.68,2.7721235649424508e-9,5.0919608081387596e-11
-99.67,2.7735983142249806e-9,5.0952037860624386e-11
-99.66,2.7750739970352007e-9,5.098449148089624e-11
-99.65,2.776550613623281e-9,5.1016969275632294e-11
-99.64,2.7780281650658227e-9,5.104947087318653e-11
-99.63,2.7795066518355454e-9,5.108199648984568e-11
-99.62,2.7809860749512413e-9,5.1114546055121635e-11
-99.61,2.7824664346909283e-9,5.1147119681496713e-11
-99.6,2.783947731917634e-9,5.1179717302834476e-11
-99.59,2.7854299673605887e-9,5.1212338989997257e-11
-99.58,2.786913141637459e-9,5.124498476358879e-11
-99.57,2.7883972552518863e-9,5.127765467089863e-11
-99.56,2.7898823093870394e-9,5.1310348656241835e-11
-99.55,2.7913683043906225e-9,5.134306677494475e-11
-99.54,2.792855240857507e-9,5.137580907270671e-11
-99.53,2.7943431197572795e-9,5.1408575520862376e-11
-99.52,2.795831941676038e-9,5.144136614620593e-11
-99.51,2.7973217071505563e-9,5.147418101787846e-11
-99.5,2.798812417027619e-9,5.150702015100614e-11
-99.49,2.8003040719709605e-9,5.1539883566244466e-11
-99.48,2.801796672608404e-9,5.1572771197318396e-11
-99.47,2.8032902197029142e-9,5.1605683190251424e-11
-99.46,2.8047847142552317e-9,5.1638619408944724e-11
-99.45,2.806280156399388e-9,5.1671580041687804e-11
-99.44,2.8077765470369627e-9,5.170456500424306e-11
-99.43,2.809273887075516e-9,5.173757435061948e-11
-99.42,2.81077217695992e-9,5.1770608140602915e-11
-99.41,2.8122714175831246e-9,5.180366628023008e-11
-99.4,2.8137716093330362e-9,5.183674891105901e-11
-99.39,2.8152727531651024e-9,5.186985598948748e-11
-99.38,2.816774849853932e-9,5.1902987630422225e-11
-99.37,2.818277899876724e-9,5.1936143659503916e-11
-99.36,2.8197819040622767e-9,5.196932423129214e-11
-99.35,2.821286863134567e-9,5.2002529406465736e-11
-99.34,2.822792777653392e-9,5.203575910735826e-11
-99.33,2.824299648446018e-9,5.2069013404390416e-11
-99.32,2.8258074761759996e-9,5.210229230480794e-11
-99.31,2.8273162615294156e-9,5.213559580541369e-11
-99.3,2.82882600513566e-9,5.2168924034539817e-11
-99.29,2.8303367079637154e-9,5.220227688329694e-11
-99.28,2.8318483706553577e-9,5.2235654617120064e-11
-99.27,2.8333609934277114e-9,5.2269056626189335e-11
-99.26,2.8348745777158494e-9,5.230248364368931e-11
-99.25,2.8363891235905753e-9,5.2335935341979015e-11
-99.24,2.837904632246574e-9,5.236941186115787e-11
-99.23,2.839421104123636e-9,5.24029131599321e-11
-99.22,2.8409385400718944e-9,5.2436439349901304e-11
-99.21,2.842456940636828e-9,5.246999024412789e-11
-99.2,2.84397630671702e-9,5.250356608070858e-11
-99.19,2.845496638895889e-9,5.2537166710789967e-11
-99.18,2.8470179378454256e-9,5.257079236025829e-11
-99.17,2.8485402044013915e-9,5.260444284086883e-11
-99.16,2.8500634392238556e-9,5.2638118253239055e-11
-99.15,2.8515876429670343e-9,5.26718187029302e-11
-99.14,2.853112816518883e-9,5.270554409800488e-11
-99.13,2.854638960383894e-9,5.273929448877561e-11
-99.12,2.856166075381928e-9,5.2773069918096186e-11
-99.11,2.857694162314407e-9,5.280687034102379e-11
-99.1,2.8592232216979725e-9,5.284069565443622e-11
-99.09,2.8607532543798377e-9,5.287454650734187e-11
-99.08,2.86228426100408e-9,5.290842222495029e-11
-99.07,2.863816242396616e-9,5.2942323067353715e-11
-99.06,2.8653491992281094e-9,5.29762490822844e-11
-99.05,2.8668831322525137e-9,5.301020018648079e-11
-99.04,2.868418041965527e-9,5.304417662704973e-11
-99.03,2.8699539293017793e-9,5.307817824213034e-11
-99.02,2.8714907950155604e-9,5.3112205053182664e-11
-99.01,2.8730286396601827e-9,5.3146257112695044e-11
-99.0,2.874567464122634e-9,5.318033449809234e-11
-98.99,2.8761072690309277e-9,5.3214437136866466e-11
-98.98,2.877648055199441e-9,5.3248565113286284e-11
-98.97,2.879189823226251e-9,5.328271843911474e-11
-98.96,2.8807325739219804e-9,5.3316897137607e-11
-98.95,2.8822763079279035e-9,5.3351101187399536e-11
-98.94,2.883821026013921e-9,5.338533068488544e-11
-98.93,2.8853667289936744e-9,5.341958557070324e-11
-98.92,2.8869134174807675e-9,5.3453865953532046e-11
-98.91,2.8884610925409465e-9,5.3488171652985964e-11
-98.9,2.8900097539245757e-9,5.3522503096884515e-11
-98.89,2.8915594035084846e-9,5.355685994847792e-11
-98.88,2.8931100413626158e-9,5.3591242292196826e-11
-98.87,2.8946616684802647e-9,5.3625650198135686e-11
-98.86,2.896214285487574e-9,5.366008370726041e-11
-98.85,2.8977678932239157e-9,5.3694542799693603e-11
-98.84,2.8993224922388e-9,5.372902753846786e-11
-98.83,2.9008780834007915e-9,5.37635378992118e-11
-98.82,2.9024346674553776e-9,5.379807391397771e-11
-98.81,2.903992245085165e-9,5.383263562652369e-11
-98.8,2.9055508170108725e-9,5.386722306985754e-11
-98.79,2.9071103839490388e-9,5.390183623167064e-11
-98.78,2.908670946678927e-9,5.393647517381465e-11
-98.77,2.9102325059552485e-9,5.397113985184989e-11
-98.76,2.9117950625026343e-9,5.400583031992017e-11
-98.75,2.9133586170428e-9,5.404054661867755e-11
-98.74,2.9149231702823986e-9,5.407528871401201e-11
-98.73,2.916488722997498e-9,5.411005674190532e-11
-98.72,2.9180552759483583e-9,5.414485061329587e-11
-98.71,2.919622829758759e-9,5.417967037193203e-11
-98.7,2.921191385267591e-9,5.4214516110136735e-11
-98.69,2.922760943222259e-9,5.4249387813558694e-11
-98.68,2.9243315044938093e-9,5.428428540251257e-11
-98.67,2.925903069556028e-9,5.4319209001498685e-11
-98.66,2.9274756393154335e-9,5.435415864821518e-11
-98.65,2.929049214433595e-9,5.4389134319225674e-11
-98.64,2.9306237956838344e-9,5.442413602731335e-11
-98.63,2.932199383576955e-9,5.4459163956800525e-11
-98.62,2.9337759797430467e-9,5.449421769821147e-11
-98.61,2.935353583825479e-9,5.452929777621932e-11
-98.6,2.9369321971891724e-9,5.4564403928169884e-11
-98.59,2.9385118203996468e-9,5.459953626332463e-11
-98.58,2.9400924540946366e-9,5.463469488147602e-11
-98.57,2.9416740993631523e-9,5.466987956285333e-11
-98.56,2.9432567566611604e-9,5.470509054152138e-11
-98.55,2.944840426768134e-9,5.4740327793706285e-11
-98.54,2.946425110624933e-9,5.4775591239480004e-11
-98.53,2.9480108087268137e-9,5.4810881138644157e-11
-98.52,2.949597521978817e-9,5.4846197275066794e-11
-98.51,2.9511852511446833e-9,5.488153978296746e-11
-98.5,2.95277399693575e-9,5.491690863461423e-11
-98.49,2.9543637600747324e-9,5.495230389298146e-11
-98.48,2.955954541385755e-9,5.498772554883093e-11
-98.47,2.9575463416056794e-9,5.502317363706321e-11
-98.46,2.9591391614020043e-9,5.505864820706168e-11
-98.45,2.9607330016248082e-9,5.509414925418138e-11
-98.44,2.9623278629965474e-9,5.51296767130138e-11
-98.43,2.9639237463589323e-9,5.516523083739334e-11
-98.42,2.9655206522601156e-9,5.520081147615651e-11
-98.41,2.9671185816534193e-9,5.523641864792967e-11
-98.4,2.968717535297425e-9,5.527205243741199e-11
-98.39,2.970317513850033e-9,5.530771283208346e-11
-98.38,2.9719185181145574e-9,5.534339984172044e-11
-98.37,2.9735205488294005e-9,5.537911353780433e-11
-98.36,2.97512360674611e-9,5.5414853915562867e-11
-98.35,2.976727692824497e-9,5.5450621016884045e-11
-98.34,2.9783328074434584e-9,5.548641484773723e-11
-98.33,2.9799389517801055e-9,5.5522235381268395e-11
-98.32,2.9815461262799697e-9,5.5558082695105134e-11
-98.31,2.983154331907491e-9,5.5593956808559705e-11
-98.3,2.9847635693773827e-9,5.5629857732722093e-11
-98.29,2.9863738392926403e-9,5.566578554576561e-11
-98.28,2.987985142641269e-9,5.570174020011114e-11
-98.27,2.989597480055702e-9,5.573772175219749e-11
-98.26,2.9912108524764178e-9,5.5773730172852947e-11
-98.25,2.992825260368696e-9,5.5809765685204475e-11
-98.24,2.9944407049480084e-9,5.584582788693312e-11
-98.23,2.996057186606976e-9,5.5881917240644625e-11
-98.22,2.997674706242796e-9,5.5918033622803904e-11
-98.21,2.9992932645489217e-9,5.595417693205795e-11
-98.2,3.000912862336197e-9,5.5990347268613345e-11
-98.19,3.0025335005139677e-9,5.6026544788030524e-11
-98.18,3.004155179744739e-9,5.606276928674717e-11
-98.17,3.005777900745523e-9,5.609902098412742e-11
-98.16,3.0074016643156433e-9,5.613529974138763e-11
-98.15,3.009026471367076e-9,5.617160578530752e-11
-98.14,3.0106523225874633e-9,5.620793889888914e-11
-98.13,3.012279218701735e-9,5.6244299290234107e-11
-98.12,3.0139071605556538e-9,5.6280686843074093e-11
-98.11,3.015536148838049e-9,5.631710174113825e-11
-98.1,3.017166184453245e-9,5.6353543849671e-11
-98.09,3.018797267988027e-9,5.63900133268988e-11
-98.08,3.0204294005014368e-9,5.642651007559056e-11
-98.07,3.022062582534573e-9,5.646303422904374e-11
-98.06,3.0236968150532487e-9,5.64995856526829e-11
-98.05,3.025332098654187e-9,5.6536164518592873e-11
-98.04,3.0269684342757307e-9,5.6572770842590575e-11
