t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7208235738887507e-9,1.4555543221376576e-10
-99.99,2.7222654171441683e-9,1.456478084490948e-10
-99.98,2.7237081692709997e-9,1.4574025250003535e-10
-99.97,2.725151831276382e-9,1.458327646290922e-10
-99.96,2.7265964032785946e-9,1.4592534477058673e-10
-99.95,2.72804188654283e-9,1.460179928666269e-10
-99.94,2.729488280687154e-9,1.4611070872913564e-10
-99.93,2.730935587520869e-9,1.4620349369621628e-10
-99.92,2.7323838073634845e-9,1.46296346242568e-10
-99.91,2.733832940389255e-9,1.4638926720696136e-10
-99.9,2.735282988243732e-9,1.464822564527017e-10
-99.89,2.7367339507292544e-9,1.4657531394836823e-10
-99.88,2.7381858288393435e-9,1.466684401112922e-10
-99.87,2.7396386230998315e-9,1.467616347163461e-10
-99.86,2.7410923343509443e-9,1.468548977435447e-10
-99.85,2.742546963368778e-9,1.469482293706144e-10
-99.84,2.74400251102256e-9,1.470416304463965e-10
-99.83,2.7454589762929613e-9,1.4713509961679996e-10
-99.82,2.746916361984786e-9,1.472286375884539e-10
-99.81,2.748374667952344e-9,1.4732224449392574e-10
-99.8,2.7498338945232064e-9,1.4741592025571026e-10
-99.79,2.7512940432589437e-9,1.475096649657669e-10
-99.78,2.7527551140276643e-9,1.4760347882060692e-10
-99.77,2.7542171077937966e-9,1.476973617423703e-10
-99.76,2.7556800252810422e-9,1.4779131374397988e-10
-99.75,2.75714386779323e-9,1.4788533424008263e-10
-99.74,2.758608633802795e-9,1.4797942551271946e-10
-99.73,2.760074326131745e-9,1.4807358537510747e-10
-99.72,2.761540945067607e-9,1.481678144405904e-10
-99.71,2.76300849078502e-9,1.482621131567153e-10
-99.7,2.7644769643634163e-9,1.4835648113119733e-10
-99.69,2.765946366482014e-9,1.4845091907399607e-10
-99.68,2.7674166972703943e-9,1.485454259903507e-10
-99.67,2.7688879577673956e-9,1.4864000282797143e-10
-99.66,2.7703601489458067e-9,1.487346494369446e-10
-99.65,2.7718332713348112e-9,1.4882936604249922e-10
-99.64,2.7733073254505994e-9,1.4892415230141568e-10
-99.63,2.7747823119717e-9,1.4901900869451572e-10
-99.62,2.776258231618163e-9,1.4911393451363653e-10
-99.61,2.777735085125899e-9,1.4920893078252347e-10
-99.6,2.7792128731150382e-9,1.4930399689022912e-10
-99.59,2.7806915966851613e-9,1.4939913321460504e-10
-99.58,2.782171255706056e-9,1.4949433995179043e-10
-99.57,2.7836518509820517e-9,1.4958961627585445e-10
-99.56,2.7851333843377985e-9,1.4968496373001467e-10
-99.55,2.7866158554849862e-9,1.4978038115449594e-10
-99.54,2.788099264862682e-9,1.4987586910784307e-10
-99.53,2.789583613950617e-9,1.4997142737150075e-10
