t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7260311818406533e-9,-9.980111106897966e-13
-99.99,2.7274768726008735e-9,-9.98644690744717e-13
-99.98,2.728923475517647e-9,-9.99278757815063e-13
-99.97,2.7303709913101495e-9,-9.999132951909297e-13
-99.96,2.7318194205725745e-9,-1.000548303231989e-12
-99.95,2.7332687640287694e-9,-1.0011837608831567e-12
-99.94,2.7347190221430864e-9,-1.0018197142897182e-12
-99.93,2.7361701958767033e-9,-1.0024561199583604e-12
-99.92,2.7376222857475745e-9,-1.0030929948810094e-12
-99.91,2.7390752922779528e-9,-1.003730332713531e-12
-99.9,2.7405292165919428e-9,-1.0043681411060937e-12
-99.89,2.7419840590120886e-9,-1.0050064163120725e-12
-99.88,2.743439820258681e-9,-1.0056451508500802e-12
-99.87,2.7448965009379802e-9,-1.0062843726612693e-12
-99.86,2.746354101877092e-9,-1.0069240667052154e-12
-99.85,2.7478126237635832e-9,-1.0075642259804536e-12
-99.84,2.749272067099978e-9,-1.0082048574970766e-12
-99.83,2.7507324325191425e-9,-1.0088459533514743e-12
-99.82,2.7521937209014095e-9,-1.0094875191668198e-12
-99.81,2.7536559328920394e-9,-1.0101295967626316e-12
-99.8,2.7551190689164803e-9,-1.0107721238472234e-12
-99.79,2.756583130186109e-9,-1.011415108314499e-12
-99.78,2.7580481168564576e-9,-1.0120585675672842e-12
-99.77,2.7595140297947034e-9,-1.0127024942266472e-12
-99.76,2.760980869689366e-9,-1.0133469218790219e-12
-99.75,2.762448637719779e-9,-1.0139918108914993e-12
-99.74,2.7639173330255343e-9,-1.01463717264901e-12
-99.73,2.7653869577942764e-9,-1.0152830197707995e-12
-99.72,2.766857512344328e-9,-1.015929333041664e-12
-99.71,2.7683289971405638e-9,-1.0165761291790573e-12
-99.7,2.769801412986991e-9,-1.0172234002842227e-12
-99.69,2.7712747605621687e-9,-1.0178711428898598e-12
-99.68,2.772749040443873e-9,-1.018519387350211e-12
-99.67,2.7742242534173847e-9,-1.0191680563256164e-12
-99.66,2.775700400294996e-9,-1.0198172813831188e-12
-99.65,2.777177481354902e-9,-1.0204669296728281e-12
-99.64,2.7786554976764437e-9,-1.0211170637231565e-12
-99.63,2.7801344496496346e-9,-1.0217676627281478e-12
-99.62,2.781614338418312e-9,-1.0224187783424808e-12
-99.61,2.783095164190166e-9,-1.0230703721729552e-12
-99.6,2.7845769278406894e-9,-1.0237224506321877e-12
-99.59,2.7860596300952867e-9,-1.024374966149688e-12
-99.58,2.7875432715691926e-9,-1.0250279933284828e-12
-99.57,2.7890278527763494e-9,-1.0256814985907661e-12
-99.56,2.7905133749244614e-9,-1.0263354703871403e-12
-99.55,2.7919998383002716e-9,-1.026989948778669e-12
-99.54,2.793487243558598e-9,-1.02764491202975e-12
-99.53,2.794975591669065e-9,-1.0283003477201161e-12
-99.52,2.7964648831491336e-9,-1.0289562682883688e-12
-99.51,2.7979551185716546e-9,-1.0296126779594368e-12
-99.5,2.7994462988582545e-9,-1.0302695346948712e-12
-99.49,2.800938424539274e-9,-1.0309269458973849e-12
-99.48,2.8024314963517036e-9,-1.0315848057954599e-12
-99.47,2.8039255149911225e-9,-1.0322431567694218e-12
-99.46,2.8054204814954756e-9,-1.032901997006353e-12
-99.45,2.8069163960110193e-9,-1.033561309437216e-12
-99.44,2.808413259388687e-9,-1.034221146013271e-12
-99.43,2.809911072584909e-9,-1.0348814094511435e-12
-99.42,2.8114098360040584e-9,-1.0355422133105654e-12
-99.41,2.812909550589102e-9,-1.036203462961213e-12
-99.4,2.814410216703178e-9,-1.0368652433211954e-12
-99.39,2.8159118352529904e-9,-1.0375274931681357e-12
-99.38,2.817414407105405e-9,-1.0381902243668855e-12
-99.37,2.8189179326694323e-9,-1.03885345608951e-12
-99.36,2.8204224128303364e-9,-1.0395171772309433e-12
-99.35,2.821927848244884e-9,-1.0401814185978482e-12
-99.34,2.823434239497734e-9,-1.0408460898743433e-12
-99.33,2.824941587463964e-9,-1.0415113013858115e-12
-99.32,2.8264498927502155e-9,-1.0421770041705277e-12
-99.31,2.827959156099427e-9,-1.0428431823193558e-12
-99.3,2.829469378078042e-9,-1.0435098516481436e-12
-99.29,2.8309805596801533e-9,-1.0441770331100594e-12
-99.28,2.8324927014365357e-9,-1.0448446980219596e-12
-99.27,2.8340058039058324e-9,-1.0455128416358545e-12
-99.26,2.835519868147399e-9,-1.0461814897699162e-12
-99.25,2.8370348944523635e-9,-1.0468506261024913e-12
-99.24,2.838550883910459e-9,-1.0475202615396668e-12
-99.23,2.840067836981053e-9,-1.0481904157258804e-12
-99.22,2.8415857545144426e-9,-1.0488610432858786e-12
-99.21,2.8431046371407748e-9,-1.0495321993950247e-12
-99.2,2.8446244856298017e-9,-1.0502038121788355e-12
-99.19,2.846145300644511e-9,-1.050875938946978e-12
-99.18,2.847667082847937e-9,-1.0515485633217178e-12
-99.17,2.8491898330466394e-9,-1.0522216833445432e-12
-99.16,2.8507135519234558e-9,-1.0528952935071387e-12
-99.15,2.8522382401282015e-9,-1.053569424640432e-12
-99.14,2.8537638985683723e-9,-1.0542440614926187e-12
-99.13,2.8552905277264367e-9,-1.0549191709846868e-12
-99.12,2.856818128433261e-9,-1.0555947836407387e-12
-99.11,2.8583467014824395e-9,-1.0562709408850311e-12
-99.1,2.859876247463989e-9,-1.0569475291141543e-12
-99.09,2.861406767006912e-9,-1.057624643276043e-12
-99.08,2.8629382610030857e-9,-1.0583022997829428e-12
-99.07,2.8644707301347004e-9,-1.0589804061167248e-12
-99.06,2.8660041751093755e-9,-1.0596590422841194e-12
-99.05,2.8675385967499616e-9,-1.060338172230601e-12
-99.04,2.8690739954681565e-9,-1.0610178068142638e-12
-99.03,2.870610372229875e-9,-1.0616979668550846e-12
-99.02,2.8721477277425226e-9,-1.0623786228998878e-12
-99.01,2.873686062652374e-9,-1.0630597972041009e-12
-99.0,2.875225377719947e-9,-1.0637414482658166e-12
-98.99,2.8767656737538024e-9,-1.0644236253929503e-12
-98.98,2.878306951440486e-9,-1.0651062960834757e-12
-98.97,2.8798492113459305e-9,-1.0657894777925241e-12
-98.96,2.8813924543605497e-9,-1.066473164986436e-12
-98.95,2.8829366811056076e-9,-1.0671573505591345e-12
-98.94,2.8844818923940955e-9,-1.0678420703861178e-12
-98.93,2.88602808892914e-9,-1.0685272803005652e-12
-98.92,2.8875752713900976e-9,-1.0692129850240438e-12
-98.91,2.8891234408898437e-9,-1.0698992234237446e-12
-98.9,2.890672597117724e-9,-1.0705859755284518e-12
-98.89,2.8922227419025328e-9,-1.0712732162150707e-12
-98.88,2.8937738754737127e-9,-1.071960990396728e-12
-98.87,2.895325998704562e-9,-1.072649269389201e-12
-98.86,2.8968791122231765e-9,-1.0733380456593367e-12
-98.85,2.8984332168871954e-9,-1.0740273377170157e-12
-98.84,2.8999883132825585e-9,-1.0747171500195786e-12
-98.83,2.901544402224962e-9,-1.075407485983637e-12
-98.82,2.903101484438386e-9,-1.0760983128990186e-12
-98.81,2.9046595607522226e-9,-1.0767896645640777e-12
-98.8,2.906218631690634e-9,-1.0774815206463092e-12
-98.79,2.9077786980939195e-9,-1.0781739223079008e-12
