t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7256587774533452e-9,-3.0934823066078065e-11
-99.99,2.7271041926887225e-9,-3.0954461784500365e-11
-99.98,2.7285505198151705e-9,-3.097411496550913e-11
-99.97,2.7299977596313473e-9,-3.099378261838896e-11
-99.96,2.7314459126761405e-9,-3.101346468336912e-11
-99.95,2.732894979697167e-9,-3.103316125144114e-11
-99.94,2.7343449610992896e-9,-3.105287227669378e-11
-99.93,2.735795857943681e-9,-3.1072597830224465e-11
-99.92,2.7372476706611696e-9,-3.109233787245584e-11
-99.91,2.738700399799925e-9,-3.111209244800066e-11
-99.9,2.7401540464851466e-9,-3.113186156947604e-11
-99.89,2.74160861105873e-9,-3.115164518384737e-11
-99.88,2.7430640942217227e-9,-3.117144340628833e-11
-99.87,2.7445204966133626e-9,-3.1191256213093473e-11
-99.86,2.7459778189740626e-9,-3.1211083539811476e-11
-99.85,2.7474360620775754e-9,-3.12309254818621e-11
-99.84,2.7488952263867906e-9,-3.125078202175301e-11
-99.83,2.7503553125149785e-9,-3.127065326687937e-11
-99.82,2.7518163214417728e-9,-3.129053905771788e-11
-99.81,2.753278253686625e-9,-3.1310439549047084e-11
-99.8,2.7547411097334784e-9,-3.133035465492054e-11
-99.79,2.7562048908417015e-9,-3.135028441664443e-11
-99.78,2.7576695970766353e-9,-3.137022889020996e-11
-99.77,2.7591352293486727e-9,-3.139018804930287e-11
-99.76,2.7606017883436913e-9,-3.141016188777585e-11
-99.75,2.762069275249809e-9,-3.1430150429428706e-11
-99.74,2.763537689161369e-9,-3.1450153789067345e-11
-99.73,2.7650070323333094e-9,-3.1470171831613206e-11
-99.72,2.7664773050106537e-9,-3.1490204623653005e-11
-99.71,2.767948507702716e-9,-3.151025218484574e-11
-99.7,2.7694206412060414e-9,-3.153031452568768e-11
-99.69,2.7708937062328366e-9,-3.155039166976077e-11
-99.68,2.7723677033185797e-9,-3.157048360402787e-11
-99.67,2.773842633248138e-9,-3.159059032979122e-11
-99.66,2.7753184968573657e-9,-3.1610711888020514e-11
-99.65,2.7767952943941353e-9,-3.163084837326734e-11
-99.64,2.7782730269393794e-9,-3.1650999650178667e-11
-99.63,2.7797516949496866e-9,-3.167116579738078e-11
-99.62,2.781231299461176e-9,-3.1691346810250246e-11
-99.61,2.7827118407683715e-9,-3.171154272353287e-11
-99.6,2.7841933196823833e-9,-3.173175352901282e-11
-99.59,2.7856757369763574e-9,-3.175197925281401e-11
-99.58,2.78715909328081e-9,-3.17722199218374e-11
-99.57,2.788643389075391e-9,-3.179247556397185e-11
-99.56,2.7901286255161997e-9,-3.181274608587635e-11
-99.55,2.791614802966359e-9,-3.1833031592838174e-11
-99.54,2.79310192207622e-9,-3.185333207646571e-11
-99.53,2.794589983762869e-9,-3.1873647568477466e-11
-99.52,2.796078988635189e-9,-3.189397804126069e-11
-99.51,2.7975689371641636e-9,-3.191432353777862e-11
-99.5,2.7990598303014204e-9,-3.193468407321027e-11
-99.49,2.800551668613994e-9,-3.1955059670828603e-11
-99.48,2.8020444528636163e-9,-3.197545027289796e-11
-99.47,2.8035381835931987e-9,-3.1995855990046237e-11
-99.46,2.8050328620090754e-9,-3.201627672825945e-11
-99.45,2.8065284881912314e-9,-3.203671260901497e-11
-99.44,2.8080250629881405e-9,-3.205716357697134e-11
-99.43,2.8095225873489666e-9,-3.207762962357302e-11
-99.42,2.811021061724831e-9,-3.209811085641685e-11
-99.41,2.812520486966799e-9,-3.2118607187094223e-11
-99.4,2.8140208634988994e-9,-3.2139118733340197e-11
-99.39,2.8155221922845966e-9,-3.215964537989158e-11
-99.38,2.8170244740793823e-9,-3.2180187280166426e-11
-99.37,2.818527709340215e-9,-3.220074428375833e-11
-99.36,2.8200318989585072e-9,-3.22213165240699e-11
-99.35,2.821537043563401e-9,-3.2241903987709166e-11
-99.34,2.823043143840477e-9,-3.2262506696171766e-11
-99.33,2.8245502004991065e-9,-3.228312465217007e-11
-99.32,2.8260582142511286e-9,-3.23037578807382e-11
-99.31,2.8275671858250007e-9,-3.23244063252594e-11
-99.3,2.8290771158035493e-9,-3.234507009904752e-11
-99.29,2.830588005136481e-9,-3.236574918395396e-11
-99.28,2.8320998544111566e-9,-3.238644365847019e-11
-99.27,2.8336126640925575e-9,-3.2407153205419176e-11
-99.26,2.8351264352888654e-9,-3.242787821286994e-11
-99.25,2.8366411684042154e-9,-3.244861856315971e-11
-99.24,2.8381568643115343e-9,-3.246937429217583e-11
-99.23,2.8396735236517145e-9,-3.2490145378718707e-11
-99.22,2.8411911471761056e-9,-3.2510931862519934e-11
-99.21,2.8427097355349097e-9,-3.2531733724190663e-11
-99.2,2.844229289572232e-9,-3.255255102933136e-11
-99.19,2.8457498097920453e-9,-3.2573383716923995e-11
-99.18,2.8472712970162353e-9,-3.2594231878265885e-11
-99.17,2.8487937519894802e-9,-3.261509548404944e-11
-99.16,2.850317175337774e-9,-3.2635974534005036e-11
-99.15,2.851841567833381e-9,-3.2656869092835297e-11
-99.14,2.853366930254134e-9,-3.267777911786278e-11
-99.13,2.8548932631606318e-9,-3.2698704668886266e-11
-99.12,2.8564205674081365e-9,-3.2719645723392044e-11
-99.11,2.8579488436757837e-9,-3.274060229705305e-11
-99.1,2.85947809259781e-9,-3.276157422624834e-11
-99.09,2.861008314951044e-9,-3.2782562062701326e-11
-99.08,2.862539511460363e-9,-3.2803565304837183e-11
-99.07,2.8640716828284503e-9,-3.28245841271177e-11
-99.06,2.8656048297828526e-9,-3.2845618520914534e-11
-99.05,2.8671389531418745e-9,-3.286666851414618e-11
-99.04,2.8686740533541734e-9,-3.288773417743233e-11
-99.03,2.8702101313533896e-9,-3.290881546386575e-11
-99.02,2.871747187843464e-9,-3.2929912394215724e-11
-99.01,2.8732852234682905e-9,-3.295102496532664e-11
-99.0,2.8748242390280757e-9,-3.2972153262719463e-11
-98.99,2.876364235254595e-9,-3.2993297170334024e-11
-98.98,2.8779052128973866e-9,-3.301445681111765e-11
-98.97,2.879447172506483e-9,-3.3035632179237937e-11
-98.96,2.8809901149816703e-9,-3.3056823247947603e-11
