M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-1.1131956171211802e-21,2.5778920937185655e-22
-3.999,-1.1294773018604021e-21,2.6342766693749522e-22
-3.998,-1.145994757518699e-21,2.6917849903551128e-22
-3.997,-1.162751352135568e-21,2.7504382915670577e-22
-3.996,-1.179750500948158e-21,2.8102581955495763e-22
-3.995,-1.1969956670341177e-21,2.8712667193763585e-22
-3.994,-1.214490361962813e-21,2.9334862816807728e-22
-3.993,-1.232238146455018e-21,2.9969397098033736e-22
-3.992,-1.2502426310511781e-21,3.061650247064251e-22
-3.991,-1.2685074767883495e-21,3.1276415601623652e-22
-3.99,-1.2870363958859196e-21,3.194937746704051e-22
-3.989,-1.305833152440211e-21,3.263563342862909e-22
-3.988,-1.3249015631280783e-21,3.333543331173344e-22
-3.987,-1.3442454979196002e-21,3.4049031484600376e-22
-3.986,-1.3638688807999811e-21,3.4776686939056998e-22
-3.985,-1.3837756905007647e-21,3.5518663372594603e-22
-3.984,-1.4039699612404745e-21,3.627522927188326e-22
-3.983,-1.4244557834747917e-21,3.7046657997741437e-22
-3.982,-1.44523730465638e-21,3.7833227871585787e-22
-3.981,-1.4663187300044748e-21,3.863522226338635e-22
-3.98,-1.4877043232843494e-21,3.9452929681153026e-22
-3.979,-1.5093984075967725e-21,4.028664386197957e-22
-3.978,-1.531405366177577e-21,4.113666386467177e-22
-3.977,-1.5537296432074544e-21,4.2003294163986944e-22
-3.976,-1.5763757446320975e-21,4.2886844746512315e-22
-3.975,-1.599348238992807e-21,4.378763120821041e-22
-3.974,-1.6226517582676888e-21,4.470597485365993e-22
-3.973,-1.6462909987235582e-21,4.564220279702112e-22
-3.972,-1.6702707217786797e-21,4.65966480647551e-22
-3.971,-1.694595754876463e-21,4.756964970012728e-22
-3.97,-1.719270992370245e-21,4.856155286952523e-22
-3.969,-1.744301396419278e-21,4.9572708970622e-22
-3.968,-1.769691997896063e-21,5.060347574241661e-22
-3.967,-1.7954478973051432e-21,5.165421737718352e-22
-3.966,-1.8215742657134997e-21,5.27253046343639e-22
-3.965,-1.8480763456926763e-21,5.381711495643176e-22
-3.964,-1.874959452272763e-21,5.4930032586768595e-22
-3.963,-1.90222897390838e-21,5.606444868958099e-22
-3.962,-1.9298903734567838e-21,5.72207614718958e-22
-3.961,-1.957949189168249e-21,5.839937630766863e-22
-3.96,-1.986411035688844e-21,5.960070586404136e-22
-3.959,-2.015281605075756e-21,6.082517022978554e-22
-3.958,-2.0445666678252907e-21,6.207319704596887e-22
-3.957,-2.0742720739136964e-21,6.334522163888262e-22
-3.956,-2.1044037538509502e-21,6.464168715526845e-22
-3.955,-2.1349677197476494e-21,6.596304469988394e-22
-3.954,-2.1659700663951527e-21,6.730975347544648e-22
-3.953,-2.197416972359117e-21,6.868228092499608e-22
-3.952,-2.229314701086573e-21,7.0081102876718305e-22
-3.951,-2.2616696020266904e-21,7.150670369126906e-22
-3.95,-2.294488111765379e-21,7.295957641164387e-22
-3.949,-2.3277767551738768e-21,7.444022291563491e-22
-3.948,-2.3615421465714718e-21,7.594915407091976e-22
-3.947,-2.3957909909025164e-21,7.74868898928265e-22
-3.946,-2.4305300849278794e-21,7.905395970482082e-22
-3.945,-2.465766318430996e-21,8.065090230176124e-22
-3.944,-2.5015066754386663e-21,8.227826611596936e-22
-3.943,-2.537758235456761e-21,8.393660938616321e-22
-3.942,-2.5745281747209898e-21,8.56265003293019e-22
-3.941,-2.6118237674628927e-21,8.73485173153913e-22
-3.94,-2.649652387191212e-21,8.910324904530078e-22
-3.939,-2.6880215079888046e-21,9.089129473164211e-22
-3.938,-2.7269387058252606e-21,9.271326428276252e-22
-3.937,-2.7664116598853822e-21,9.45697784899044e-22
-3.936,-2.806448153913695e-21,9.64614692175858e-22
-3.935,-2.8470560775751514e-21,9.838897959725566e-22
-3.934,-2.888243427832192e-21,1.0035296422427984e-21
-3.933,-2.9300183103383315e-21,1.0235408935831371e-21
-3.932,-2.9723889408484383e-21,1.043930331271193e-21
-3.931,-3.0153636466458726e-21,1.0647048573388454e-21
-3.93,-3.058950867986656e-21,1.0858714966810445e-21
-3.929,-3.1031591595608386e-21,1.107437399200842e-21
-3.928,-3.1479971919712386e-21,1.1294098419912526e-21
-3.927,-3.1934737532297232e-21,1.1517962315545704e-21
