M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,5.704051120026963e-19,2.7880299745647237e-19
-3.999,5.774802221195845e-19,2.831385452226754e-19
-3.998,5.846419093067702e-19,2.8753956924653775e-19
-3.997,5.918912155499947e-19,2.920070362629238e-19
-3.996,5.992291951145926e-19,2.9654192701967165e-19
-3.995,6.066569146862384e-19,3.0114523647754535e-19
-3.994,6.141754535132437e-19,3.05817974013e-19
-3.993,6.217859035504236e-19,3.1056116362380023e-19
-3.992,6.294893696045465e-19,3.1537584413753006e-19
-3.991,6.372869694813846e-19,3.2026306942303576e-19
-3.99,6.45179834134382e-19,3.252239086048415e-19
-3.989,6.531691078149562e-19,3.302594462805794e-19
-3.988,6.612559482244511e-19,3.3537078274147556e-19
-3.987,6.694415266677574e-19,3.4055903419593515e-19
-3.986,6.777270282086186e-19,3.4582533299626853e-19
-3.985,6.861136518266389e-19,3.5117082786860275e-19
-3.984,6.946026105760117e-19,3.565966841460227e-19
-3.983,7.03195131745986e-19,3.6210408400498564e-19
-3.982,7.118924570230877e-19,3.6769422670505586e-19
-3.981,7.20695842655115e-19,3.733683288320046e-19
-3.98,7.296065596169261e-19,3.791276245443223e-19
-3.979,7.386258937780361e-19,3.8497336582318982e-19
-3.978,7.477551460720434e-19,3.9090682272595767e-19
-3.977,7.569956326679035e-19,3.969292836431807e-19
-3.976,7.663486851430684e-19,4.0304205555925853e-19
-3.975,7.758156506585126e-19,4.0924646431673027e-19
-3.974,7.85397892135662e-19,4.155438548842759e-19
-3.973,7.950967884352486e-19,4.219355916284742e-19
-3.972,8.049137345381072e-19,4.2842305858936986e-19
-3.971,8.148501417279358e-19,4.350076597599021e-19
-3.97,8.249074377760396e-19,4.416908193692492e-19
-3.969,8.350870671280777e-19,4.48473982170141e-19
-3.968,8.453904910928335e-19,4.553586137301977e-19
-3.967,8.558191880330291e-19,4.623462007273465e-19
-3.966,8.663746535582044e-19,4.694382512493759e-19
-3.965,8.770584007196813e-19,4.766362950976829e-19
-3.964,8.878719602076345e-19,4.839418840952723e-19
-3.963,8.988168805502902e-19,4.913565923990652e-19
-3.962,9.098947283152733e-19,4.988820168165785e-19
-3.961,9.211070883131254e-19,5.065197771270334e-19
-3.96,9.324555638030155e-19,5.142715164069565e-19
-3.959,9.43941776700664e-19,5.22138901360333e-19
-3.958,9.555673677885033e-19,5.301236226533773e-19
-3.957,9.673339969280988e-19,5.382273952539825e-19
-3.956,9.792433432748486e-19,5.464519587759158e-19
-3.955,9.91297105494988e-19,5.547990778278226e-19
-3.954,1.0034970019849227e-18,5.632705423671085e-19
-3.953,1.015844771092909e-18,5.718681680587635e-19
-3.952,1.028342171343109e-18,5.805937966391997e-19
-3.951,1.0409909816620424e-18,5.8944929628516855e-19
-3.95,1.0537930016074592e-18,5.984365619878307e-19
-3.949,1.0667500515996552e-18,6.07557515932047e-19
-3.948,1.0798639731552577e-18,6.168141078809638e-19
-3.947,1.093136629123503e-18,6.262083155659661e-19
-3.946,1.1065699039250323e-18,6.357421450820708e-19
-3.945,1.1201657037932274e-18,6.454176312888366e-19
-3.944,1.1339259570181172e-18,6.552368382168658e-19
-3.943,1.147852614192872e-18,6.652018594799754e-19
-3.942,1.1619476484629187e-18,6.753148186931148e-19
-3.941,1.1762130557776972e-18,6.855778698961105e-19
-3.94,1.1906508551450858e-18,6.95993197983317e-19
-3.939,1.205263088888523e-18,7.065630191392551e-19
-3.938,1.220051822906848e-18,7.172895812803211e-19
-3.937,1.2350191469368895e-18,7.281751645026494e-19
-3.936,1.2501671748188299e-18,7.392220815362135e-19
-3.935,1.265498044764368e-18,7.504326782052513e-19
-3.934,1.2810139196277122e-18,7.618093338951014e-19
-3.933,1.2967169871794262e-18,7.733544620255393e-19
-3.932,1.3126094603831604e-18,7.8507051053070175e-19
-3.931,1.328693577675291e-18,7.969599623456904e-19
-3.93,1.3449716032474993e-18,8.090253358999473e-19
-3.929,1.3614458273323176e-18,8.212691856174935e-19
-3.928,1.3781185664916686e-18,8.336941024241268e-19
-3.927,1.3949921639084295e-18,8.463027142616737e-19
-3.926,1.4120689896810489e-18,8.590976866093912e-19
-3.925,1.4293514411212436e-18,8.720817230126195e-19
-3.924,1.4468419430548089e-18,8.852575656187818e-19
-3.923,1.4645429481255648e-18,8.986279957208338e-19
-3.922,1.4824569371024776e-18,9.121958343082668e-19
-3.921,1.5005864191899767e-18,9.259639426257637e-19
-3.92,1.518933932341505e-18,9.399352227396172e-19
-3.919,1.537502043576328e-18,9.541126181120148e-19
-3.918,1.5562933492996358e-18,9.684991141832977e-19
-3.917,1.5753104756259642e-18,9.830977389623051e-19
-3.916,1.5945560787059738e-18,9.979115636249135e-19
-3.915,1.6140328450566101e-18,1.012943703120882e-18
-3.914,1.6337434918946812e-18,1.0281973167891212e-18
-3.913,1.6536907674738838e-18,1.0436756089814964e-18
-3.912,1.6738774514253085e-18,1.0593818296952877e-18
-3.911,1.6943063551014594e-18,1.0753192752144183e-18
-3.91,1.714980321923817e-18,1.0914912887595793e-18
-3.909,1.735902227733979e-18,1.107901261147366e-18
-3.908,1.7570749811484137e-18,1.1245526314585527e-18
-3.907,1.778501523916855e-18,1.1414488877156314e-18
-3.906,1.800184831284378e-18,1.158593567569738e-18
-3.905,1.8221279123571813e-18,1.175990258997099e-18
-3.904,1.8443338104721206e-18,1.1936426010051238e-18
-3.903,1.866805603570016e-18,1.2115542843482809e-18
-3.902,1.8895464045727773e-18,1.229729052253885e-18
-3.901,1.912559361764376e-18,1.2481707011579354e-18
-3.9,1.9358476591757002e-18,1.266883081451142e-18
-3.899,1.9594145169733315e-18,1.2858700982352774e-18
-3.898,1.9832631918522703e-18,1.3051357120899963e-18
-3.897,2.0073969774326568e-18,1.3246839398502657e-18
-3.896,2.0318192046605142e-18,1.3445188553945527e-18
-3.895,2.0565332422125536e-18,1.3646445904439119e-18
-3.894,2.081542496905078e-18,1.3850653353721273e-18
-3.893,2.1068504141070214e-18,1.4057853400270561e-18
-3.892,2.1324604781571573e-18,1.426808914563327e-18
-3.891,2.158376212785518e-18,1.4481404302865511e-18
-3.89,2.1846011815390596e-18,1.4697843205091993e-18
-3.889,2.2111389882116077e-18,1.4917450814183081e-18
-3.888,2.2379932772781277e-18,1.514027272955172e-18
-3.887,2.265167734333354e-18,1.5366355197071914e-18
-3.886,2.292666086534813e-18,1.5595745118120343e-18
-3.885,2.320492103050288e-18,1.582849005874288e-18
-3.884,2.348649595509754e-18,1.6064638258947653e-18
-3.883,2.377142418461829e-18,1.6304238642126383e-18
-3.882,2.4059744698347762e-18,1.6547340824605789e-18
-3.881,2.4351496914021006e-18,1.6793995125330784e-18
-3.88,2.4646720692527776e-18,1.704425257568129e-18
-3.879,2.4945456342661504e-18,1.7298164929424471e-18
-3.878,2.5247744625915456e-18,1.755578467280424e-18
-3.877,2.5553626761326344e-18,1.781716503476993e-18
-3.876,2.586314443036592e-18,1.8082359997345975e-18
-3.875,2.6176339781880898e-18,1.835142430614457e-18
-3.874,2.6493255437081594e-18,1.8624413481023236e-18
-3.873,2.6813934494579783e-18,1.8901383826889256e-18
-3.872,2.7138420535476102e-18,1.918239244465299e-18
-3.871,2.746675762849744e-18,1.9467497242332115e-18
-3.87,2.7798990335184767e-18,1.9756756946308778e-18
-3.869,2.813516371513178e-18,2.0050231112741844e-18
-3.868,2.8475323331274837e-18,2.034798013913625e-18
-3.867,2.881951525523453e-18,2.0650065276071666e-18
-3.866,2.916778607270943e-18,2.0956548639092584e-18
-3.865,2.9520182888922336e-18,2.1267493220762086e-18
-3.864,2.9876753334119504e-18,2.158296290288145e-18
-3.863,3.0237545569123326e-18,2.1903022468877915e-18
-3.862,3.0602608290938804e-18,2.2227737616362807e-18
-3.861,3.0971990738414357e-18,2.2557174969862445e-18
-3.86,3.1345742697957334e-18,2.2891402093724077e-18
-3.859,3.172391450930469e-18,2.3230487505199283e-18
-3.858,3.2106557071349295e-18,2.357450068770723e-18
-3.857,3.2493721848022315e-18,2.3923512104280234e-18
-3.856,3.2885460874232054e-18,2.427759321119409e-18
-3.855,3.3281826761859817e-18,2.463681647178569e-18
-3.854,3.3682872705813145e-18,2.500125537046046e-18
-3.853,3.4088652490136936e-18,2.5370984426892203e-18
-3.852,3.4499220494182874e-18,2.5746079210417947e-18
