M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,5.108909526250406e-19,-6.703580089821085e-20
-3.999,5.187590922320017e-19,-6.708596466565114e-20
-3.998,5.267466997725431e-19,-6.712139397801722e-20
-3.997,5.348555598670696e-19,-6.714162003012848e-20
-3.996,5.430874832839022e-19,-6.71461630775739e-20
-3.995,5.514443073133797e-19,-6.713453221203846e-20
-3.994,5.599278961471517e-19,-6.71062251323386e-20
-3.993,5.685401412627315e-19,-6.706072791108833e-20
-3.992,5.772829618133783e-19,-6.699751475691706e-20
-3.991,5.86158305023381e-19,-6.691604777215796e-20
-3.99,5.951681465888137e-19,-6.6815776705925e-20
-3.989,6.043144910838362e-19,-6.669613870249455e-20
-3.988,6.135993723726143e-19,-6.655655804490715e-20
-3.987,6.2302485402693035e-19,-6.63964458937021e-20
-3.986,6.325930297495652e-19,-6.621520002069733e-20
-3.985,6.423060238035218e-19,-6.601220453772465e-20
-3.984,6.521659914471732e-19,-6.578682962022922e-20
-3.983,6.621751193754076e-19,-6.553843122564058e-20
-3.982,6.723356261668552e-19,-6.526635080642059e-20
-3.981,6.826497627372721e-19,-6.496991501769245e-20
-3.98,6.931198127991655e-19,-6.464843541935301e-20
-3.979,7.03748093327741e-19,-6.430120817256885e-20
-3.978,7.14536955033255e-19,-6.39275137305552e-20
-3.977,7.254887828398572e-19,-6.352661652353447e-20
-3.976,7.366059963710073e-19,-6.309776463777005e-20
-3.975,7.478910504415531e-19,-6.26401894885686e-20
-3.974,7.593464355565559e-19,-6.215310548714252e-20
-3.973,7.709746784169535e-19,-6.16357097012225e-20
-3.972,7.827783424321482e-19,-6.108718150930779e-20
-3.971,7.94760028239611e-19,-6.050668224844021e-20
-3.97,8.069223742315947e-19,-5.989335485538589e-20
-3.969,8.192680570890462e-19,-5.924632350110641e-20
-3.968,8.317997923228143e-19,-5.856469321839953e-20
-3.967,8.445203348222461e-19,-5.784754952258703e-20
-3.966,8.574324794112692e-19,-5.709395802512553e-20
-3.965,8.705390614120566e-19,-5.630296404001381e-20
-3.964,8.83842957216372e-19,-5.54735921828677e-20
-3.963,8.973470848646965e-19,-5.460484596253226e-20
-3.962,9.110544046332364e-19,-5.369570736509743e-20
-3.961,9.249679196289148e-19,-5.2745136430182256e-20
-3.96,9.390906763924485e-19,-5.175207081934972e-20
-3.959,9.53425765509619e-19,-5.071542537651202e-20
-3.958,9.679763222308364e-19,-4.963409168018386e-20
-3.957,9.827455270991102e-19,-4.850693758743868e-20
-3.956,9.977366065865308e-19,-4.733280676942042e-20
-3.955,1.0129528337393728e-18,-4.611051823826067e-20
-3.954,1.02839752883193e-18,-4.4838865865248755e-20
-3.953,1.0440740600291961e-18,-4.3516617890099424e-20
-3.952,1.0599858440585017e-18,-4.214251642116029e-20
-3.951,1.0761363468902256e-18,-4.0715276926398455e-20
-3.95,1.0925290844276934e-18,-3.9233587715002935e-20
-3.949,1.1091676232063834e-18,-3.7696109409436756e-20
-3.948,1.1260555811025573e-18,-3.6101474407769725e-20
-3.947,1.143196628051436e-18,-3.444828633611998e-20
-3.946,1.1605944867750431e-18,-3.2735119491029484e-20
-3.945,1.178252933519838e-18,-3.0960518271595667e-20
-3.944,1.1961757988042638e-18,-2.9122996601178345e-20
-3.943,1.214366968176336e-18,-2.7221037338497915e-20
-3.942,1.232830382981399e-18,-2.5253091677937824e-20
-3.941,1.2515700411401795e-18,-2.3217578538860923e-20
-3.94,1.2705899979372677e-18,-2.111288394374624e-20
-3.939,1.2898943668201568e-18,-1.8937360384949293e-20
-3.938,1.3094873202089762e-18,-1.668932617988578e-20
-3.937,1.3293730903170507e-18,-1.4367064814434967e-20
-3.936,1.3495559699824257e-18,-1.1968824274355827e-20
-3.935,1.370040313510492e-18,-9.492816364505174e-21
-3.934,1.390830537527855e-18,-6.937216015643731e-21
-3.933,1.4119311218475837e-18,-4.300160578612235e-21
-3.932,1.4333466103459887e-18,-1.579749105656067e-21
-3.931,1.4550816118510663e-18,1.2259583813268858e-21
-3.93,1.4771408010427626e-18,4.1189416358442754e-21
-3.929,1.4995289193651987e-18,7.101220945406248e-21
-3.928,1.5222507759510106e-18,1.0174857903898276e-20
-3.927,1.5453112485579515e-18,1.3341956197970873e-20
-3.926,1.5687152845179142e-18,1.6604662407691247e-20
-3.925,1.5924679016985208e-18,1.9965166821706116e-20
-3.924,1.6165741894774435e-18,2.3425704267169177e-20
-3.923,1.6410393097296088e-18,2.6988554954690895e-20
-3.922,1.6658684978274479e-18,3.065604533857279e-20
-3.921,1.6910670636543525e-18,3.44305489925927e-20
-3.92,1.7166403926315012e-18,3.831448750161212e-20
-3.919,1.742593946758221e-18,4.231033136928114e-20
-3.918,1.768933265666049e-18,4.6420600942121383e-20
-3.917,1.795663967686666e-18,5.0647867350271873e-20
-3.916,1.8227917509338686e-18,5.499475346518767e-20
-3.915,1.850322394399758e-18,5.946393487458593e-20
-3.914,1.878261759065311e-18,6.405814087493929e-20
-3.913,1.906615789025521e-18,6.878015548182086e-20
-3.912,1.9353905126292723e-18,7.36328184584112e-20
-3.911,1.9645920436341442e-18,7.861902636248203e-20
-3.91,1.9942265823763135e-18,8.374173361217707e-20
-3.909,2.0243004169557434e-18,8.900395357091594e-20
-3.908,2.0548199244368504e-18,9.440875965175224e-20
-3.907,2.0857915720648253e-18,9.995928644152264e-20
-3.906,2.117221918497812e-18,1.0565873084512947e-19
-3.905,2.149117615055122e-18,1.1151035325030501e-19
-3.904,2.1814854069816894e-18,1.1751747871321166e-19
-3.903,2.2143321347289574e-18,1.2368349816523776e-19
-3.902,2.2476647352523928e-18,1.3001186964135527e-19
-3.901,2.2814902433258334e-18,1.3650611953041156e-19
-3.9,2.315815792872865e-18,1.4316984384773348e-19
-3.899,2.3506486183154377e-18,1.5000670953042864e-19
-3.898,2.3859960559399216e-18,1.5702045575577509e-19
-3.897,2.421865545280818e-18,1.6421489528309695e-19
-3.896,2.4582646305223268e-18,1.7159391581953072e-19
-3.895,2.495200961917995e-18,1.791614814100929e-19
-3.894,2.53268229722865e-18,1.869216338524674e-19
-3.893,2.570716503178842e-18,1.948784941369376e-19
