t/M,Re(Psi_4),Im(Psi_4)
-100.0,2.7234886138216872e-9,-1.0174454367949485e-10
-99.99,2.72493242582759e-9,-1.0180912697599415e-10
-99.98,2.7263771484541274e-9,-1.0187375765081248e-10
-99.97,2.7278227824766778e-9,-1.0193843596243189e-10
-99.96,2.729269328278276e-9,-1.0200316170455616e-10
-99.95,2.7307167867586277e-9,-1.0206793514644295e-10
-99.94,2.7321651582251513e-9,-1.0213275597177958e-10
-99.93,2.733614443751183e-9,-1.0219762477167655e-10
-99.92,2.735064643875255e-9,-1.0226254110519793e-10
-99.91,2.736515758942053e-9,-1.0232750533495044e-10
-99.9,2.7379677904036026e-9,-1.0239251727693749e-10
-99.89,2.739420738301267e-9,-1.0245757691962859e-10
-99.88,2.7408746033920014e-9,-1.0252268456239188e-10
-99.87,2.7423293863372918e-9,-1.0258784001774999e-10
-99.86,2.7437850880322506e-9,-1.0265304347507895e-10
-99.85,2.7452417090906877e-9,-1.0271829489595969e-10
-99.84,2.7466992499031022e-9,-1.0278359430875128e-10
-99.83,2.748157711086102e-9,-1.0284894205722488e-10
-99.82,2.7496170937706068e-9,-1.0291433775512871e-10
-99.81,2.7510773984829487e-9,-1.0297978147836801e-10
-99.8,2.752538625586816e-9,-1.0304527356563386e-10
-99.79,2.7540007763823644e-9,-1.031108137731303e-10
-99.78,2.7554638509332255e-9,-1.0317640218819068e-10
-99.77,2.7569278501479885e-9,-1.0324203903188691e-10
-99.76,2.7583927747779724e-9,-1.0330772418080848e-10
-99.75,2.7598586259480226e-9,-1.0337345744419779e-10
-99.74,2.7613254025621984e-9,-1.034392397792879e-10
-99.73,2.762793107125554e-9,-1.0350507019334075e-10
-99.72,2.764261739878091e-9,-1.0357094912547659e-10
-99.71,2.7657313013155093e-9,-1.0363687660346783e-10
-99.7,2.767201792125194e-9,-1.0370285273256294e-10
-99.69,2.768673213147979e-9,-1.0376887755281217e-10
-99.68,2.7701455647208257e-9,-1.0383495090367201e-10
-99.67,2.7716188478013982e-9,-1.039010729270812e-10
-99.66,2.7730930631669246e-9,-1.0396724370702172e-10
-99.65,2.774568211151365e-9,-1.0403346360020917e-10
-99.64,2.7760442927024215e-9,-1.0409973207371417e-10
-99.63,2.7775213082653873e-9,-1.0416604954519536e-10
-99.62,2.778999259001174e-9,-1.0423241581568852e-10
-99.61,2.7804781451369693e-9,-1.04298831043866e-10
-99.6,2.781957967540387e-9,-1.0436529543291432e-10
-99.59,2.7834387268731824e-9,-1.0443180865465214e-10
-99.58,2.784920423826058e-9,-1.044983711090932e-10
-99.57,2.786403058802552e-9,-1.0456498242697977e-10
-99.56,2.787886633128118e-9,-1.0463164330897277e-10
-99.55,2.7893711470541057e-9,-1.0469835324815462e-10
-99.54,2.79085660117922e-9,-1.04765112413001e-10
-99.53,2.7923429965868824e-9,-1.048319207959799e-10
-99.52,2.793830333711897e-9,-1.0489877851009341e-10
-99.51,2.7953186130871857e-9,-1.0496568567867876e-10
-99.5,2.7968078356047922e-9,-1.0503264223838626e-10
-99.49,2.7982980018867484e-9,-1.0509964828652629e-10
-99.48,2.7997891127377514e-9,-1.0516670379857425e-10
-99.47,2.8012811687239264e-9,-1.0523380895335711e-10
-99.46,2.802774170930697e-9,-1.0530096341970513e-10
-99.45,2.8042681195343653e-9,-1.0536816772915161e-10
-99.44,2.8057630152645823e-9,-1.0543542164503792e-10
-99.43,2.8072588591507915e-9,-1.0550272519920073e-10
-99.42,2.8087556516581456e-9,-1.055700785565713e-10
-99.41,2.8102533936544867e-9,-1.0563748162194021e-10
-99.4,2.8117520854856357e-9,-1.0570493471133805e-10
-99.39,2.8132517281023203e-9,-1.0577243753886953e-10
-99.38,2.8147523223574416e-9,-1.0583999050141428e-10
-99.37,2.8162538686322405e-9,-1.0590759299329866e-10
-99.36,2.8177563678646086e-9,-1.0597524567172104e-10
-99.35,2.8192598206726704e-9,-1.0604294851986367e-10
-99.34,2.8207642276020374e-9,-1.061107013068006e-10
-99.33,2.822269589658451e-9,-1.0617850428181236e-10
-99.32,2.823775907304051e-9,-1.0624635740550602e-10
-99.31,2.8252831812848643e-9,-1.0631426065513755e-10
-99.3,2.82679141228404e-9,-1.0638221429872497e-10
-99.29,2.828300601234408e-9,-1.06450218181473e-10
-99.28,2.829810749227467e-9,-1.0651827270758522e-10
-99.27,2.831321854989212e-9,-1.0658637693632494e-10
-99.26,2.832833921530046e-9,-1.0665453191411466e-10
-99.25,2.8343469484185474e-9,-1.0672273733311633e-10
-99.24,2.835860936755355e-9,-1.0679099326551239e-10
-99.23,2.8373758870224448e-9,-1.0685929983265453e-10
-99.22,2.8388918001518795e-9,-1.0692765699728196e-10
-99.21,2.840408676485353e-9,-1.069960645473027e-10
-99.2,2.841926517149146e-9,-1.0706452301034542e-10
-99.19,2.843445322556695e-9,-1.0713303200740459e-10
-99.18,2.84496509343454e-9,-1.072015920135337e-10
-99.17,2.846485830678556e-9,-1.0727020265046925e-10
-99.16,2.8480075348473176e-9,-1.0733886422453986e-10
-99.15,2.8495302067184596e-9,-1.0740757662279194e-10
-99.14,2.8510538469926174e-9,-1.0747633993880967e-10
-99.13,2.8525784564177817e-9,-1.0754515423336571e-10
-99.12,2.8541040355770554e-9,-1.0761401959292954e-10
-99.11,2.855630585388824e-9,-1.0768293595050302e-10
-99.1,2.8571581059692727e-9,-1.0775190309439968e-10
-99.09,2.8586865993783183e-9,-1.0782092205709622e-10
-99.08,2.860216065018216e-9,-1.0788999182392317e-10
-99.07,2.8617465040343796e-9,-1.0795911287992453e-10
-99.06,2.8632779172236666e-9,-1.080282851420749e-10
-99.05,2.8648103053539388e-9,-1.0809750858324846e-10
-99.04,2.8663436688064246e-9,-1.081667837836814e-10
-99.03,2.867878008631644e-9,-1.0823611021558596e-10
-99.02,2.869413325461252e-9,-1.0830548806079048e-10
-99.01,2.8709496198715044e-9,-1.0837491726920354e-10
-99.0,2.8724868929152623e-9,-1.0844439826049029e-10
-98.99,2.8740251450123986e-9,-1.0851393065394656e-10
-98.98,2.8755643770995905e-9,-1.0858351474154439e-10
-98.97,2.8771045896209427e-9,-1.0865315042950866e-10
-98.96,2.8786457836174585e-9,-1.0872283787335831e-10
-98.95,2.8801879594934277e-9,-1.087925769745988e-10
-98.94,2.8817311182526494e-9,-1.0886236798682188e-10
-98.93,2.8832752605122746e-9,-1.0893221081765339e-10
-98.92,2.884820386941515e-9,-1.0900210552411992e-10
-98.91,2.8863664987596054e-9,-1.0907205186970793e-10
-98.9,2.8879135952968038e-9,-1.0914205080843121e-10
-98.89,2.889461678936311e-9,-1.0921210133241041e-10
-98.88,2.8910107494306567e-9,-1.0928220400947224e-10
-98.87,2.892560807916845e-9,-1.0935235871900049e-10
-98.86,2.894111854898156e-9,-1.0942256562216312e-10
-98.85,2.895663891359219e-9,-1.0949282466588297e-10
-98.84,2.8972169176764327e-9,-1.0956313603831199e-10
-98.83,2.8987709348537388e-9,-1.0963349965481788e-10
-98.82,2.900325943533682e-9,-1.0970391548665601e-10
-98.81,2.90188194458723e-9,-1.0977438389505541e-10
-98.8,2.9034389384443714e-9,-1.0984490447950681e-10
-98.79,2.9049969260371187e-9,-1.0991547763761513e-10
-98.78,2.906555908067922e-9,-1.0998610333664755e-10
-98.77,2.90811588531434e-9,-1.100567815038253e-10
-98.76,2.9096768585194144e-9,-1.1012751227743485e-10
-98.75,2.9112388283103164e-9,-1.1019829564656418e-10
-98.74,2.9128017954670753e-9,-1.1026913167078616e-10
-98.73,2.9143657607780588e-9,-1.1034002056360988e-10
-98.72,2.915930725009222e-9,-1.1041096188868076e-10
-98.71,2.917496688685263e-9,-1.1048195641259131e-10
-98.7,2.919063652725858e-9,-1.1055300372815434e-10
-98.69,2.920631617808191e-9,-1.1062410392178705e-10
-98.68,2.922200584954591e-9,-1.1069525685300825e-10
-98.67,2.9237705544822356e-9,-1.1076646288569567e-10
-98.66,2.9253415273384795e-9,-1.1083772208044028e-10
-98.65,2.9269135042229267e-9,-1.109090341686196e-10
-98.64,2.928486485929126e-9,-1.1098039940234248e-10
-98.63,2.930060472697923e-9,-1.1105181812036139e-10
-98.62,2.9316354667207722e-9,-1.1112328949867982e-10
-98.61,2.9332114671202797e-9,-1.1119481450372321e-10
-98.6,2.9347884754283893e-9,-1.112663925667239e-10
-98.59,2.9363664922145517e-9,-1.1133802414931374e-10
-98.58,2.9379455181218017e-9,-1.1140970926799451e-10
-98.57,2.9395255543053038e-9,-1.1148144755588922e-10
-98.56,2.9411066010927008e-9,-1.115532394687585e-10
-98.55,2.9426886593164222e-9,-1.1162508485968701e-10
-98.54,2.944271729849133e-9,-1.1169698356141718e-10
-98.53,2.9458558133897602e-9,-1.1176893637605244e-10
-98.52,2.9474409107019066e-9,-1.1184094261882533e-10
-98.51,2.9490270224101082e-9,-1.1191300267559513e-10
-98.5,2.9506141495123407e-9,-1.1198511642335735e-10
-98.49,2.952202292518539e-9,-1.1205728388116971e-10
-98.48,2.9537914523001197e-9,-1.1212950528989148e-10
-98.47,2.9553816296001473e-9,-1.1220178046711142e-10
-98.46,2.9569728251571453e-9,-1.1227410972348338e-10
-98.45,2.9585650397029883e-9,-1.1234649289599362e-10
-98.44,2.960158274045159e-9,-1.1241892983703651e-10
-98.43,2.961752528956803e-9,-1.1249142131705907e-10
-98.42,2.963347805048889e-9,-1.1256396674149426e-10
-98.41,2.9649441032545652e-9,-1.1263656640276978e-10
-98.4,2.9665414243258656e-9,-1.1270922019522302e-10
-98.39,2.968139768821201e-9,-1.1278192811358668e-10
-98.38,2.9697391378010926e-9,-1.1285469048725213e-10
-98.37,2.9713395317018294e-9,-1.129275072053488e-10
-98.36,2.97294095146711e-9,-1.1300037828098665e-10
-98.35,2.9745433979329036e-9,-1.1307330379638649e-10
-98.34,2.9761468716398713e-9,-1.1314628390715516e-10
-98.33,2.97775137360608e-9,-1.1321931840993416e-10
-98.32,2.9793569043229218e-9,-1.132924075359347e-10
-98.31,2.9809634648328918e-9,-1.1336555121545491e-10
-98.3,2.9825710558099478e-9,-1.1343874954635241e-10
-98.29,2.984179677656435e-9,-1.1351200276391828e-10
-98.28,2.985789331641756e-9,-1.1358531069087807e-10
-98.27,2.987400018280888e-9,-1.1365867346680814e-10
-98.26,2.9890117385343655e-9,-1.1373209103072927e-10
-98.25,2.990624493006226e-9,-1.1380556382660038e-10
-98.24,2.9922382823966034e-9,-1.1387909094956406e-10
-98.23,2.993853107606019e-9,-1.1395267337760914e-10
-98.22,2.995468969522747e-9,-1.1402631092450013e-10
-98.21,2.99708586843683e-9,-1.1410000346186928e-10
-98.2,2.998703805621718e-9,-1.141737511539652e-10
-98.19,3.0003227816792637e-9,-1.1424755411501577e-10
-98.18,3.0019427973345124e-9,-1.1432141227503435e-10
-98.17,3.003563853412258e-9,-1.143953256518417e-10
-98.16,3.0051859506357263e-9,-1.1446929445972881e-10
-98.15,3.0068090899400966e-9,-1.1454331849935234e-10
-98.14,3.0084332719393808e-9,-1.1461739798256704e-10
-98.13,3.01005849741705e-9,-1.146915330553586e-10
-98.12,3.011684767282192e-9,-1.1476572338757107e-10
-98.11,3.0133120820369827e-9,-1.1483996957221734e-10
-98.1,3.014940442765556e-9,-1.1491427129936178e-10
-98.09,3.0165698498801796e-9,-1.149886286652864e-10
-98.08,3.018200304631526e-9,-1.1506304172296487e-10
-98.07,3.0198318075420124e-9,-1.1513751063000778e-10
-98.06,3.021464359355051e-9,-1.1521203509100334e-10
-98.05,3.023097960812227e-9,-1.1528661550021753e-10
-98.04,3.0247326129062375e-9,-1.1536125184030415e-10
-98.03,3.0263683163197135e-9,-1.1543594410360926e-10
-98.02,3.028005071717567e-9,-1.1551069237126979e-10
-98.01,3.029642880069356e-9,-1.1558549660539572e-10
-98.0,3.031281741909531e-9,-1.1566035707558006e-10
-97.99,3.0329216583538153e-9,-1.157352735846548e-10
-97.98,3.03456262997875e-9,-1.158102462648206e-10
-97.97,3.0362046573509007e-9,-1.1588527559338498e-10
-97.96,3.037847741950415e-9,-1.1596036048066135e-10
-97.95,3.039491883899035e-9,-1.1603550189080383e-10
-97.94,3.0411370843372747e-9,-1.1611069986619659e-10
-97.93,3.0427833437963604e-9,-1.161859540897817e-10
-97.92,3.044430663201448e-9,-1.162612648513532e-10
-97.91,3.04607904342754e-9,-1.1633663218736355e-10
-97.9,3.047728485105197e-9,-1.1641205612016632e-10
-97.89,3.049378989118003e-9,-1.164875364916861e-10
-97.88,3.0510305561984615e-9,-1.165630736705556e-10
-97.87,3.0526831873855747e-9,-1.166386676289944e-10
-97.86,3.054336882969035e-9,-1.167143180580256e-10
-97.85,3.0559916441626266e-9,-1.1679002547704323e-10
-97.84,3.0576474716654444e-9,-1.16865789709477e-10
-97.83,3.05930436612683e-9,-1.1694161054859388e-10
-97.82,3.060962328594989e-9,-1.170174888242358e-10
-97.81,3.0626213597678557e-9,-1.1709342407999495e-10
-97.8,3.06428146030761e-9,-1.1716941619417723e-10
-97.79,3.0659426310408552e-9,-1.1724546544932388e-10
-97.78,3.0676048727564078e-9,-1.1732157161548767e-10
-97.77,3.0692681866971465e-9,-1.1739773533149195e-10
-97.76,3.070932573173468e-9,-1.1747395621268532e-10
-97.75,3.072598033019753e-9,-1.1755023427504323e-10
-97.74,3.0742645671186e-9,-1.1762656978070437e-10
-97.73,3.075932176323128e-9,-1.1770296261906025e-10
-97.72,3.077600861534893e-9,-1.1777941282818538e-10
-97.71,3.0792706233260454e-9,-1.1785592062683565e-10
-97.7,3.080941462380604e-9,-1.1793248593053296e-10
-97.69,3.0826133801496586e-9,-1.1800910832333287e-10
-97.68,3.0842863765071913e-9,-1.1808578928668485e-10
-97.67,3.0859604529760003e-9,-1.181625274732749e-10
-97.66,3.0876356102556654e-9,-1.1823932342384758e-10
