M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,1.8743886260980415e-19,4.31537007994393e-19
-3.999,1.893908933394618e-19,4.373282006200692e-19
-3.998,1.9136165272159943e-19,4.4319660144813165e-19
-3.997,1.9335129345434914e-19,4.491432328677844e-19
-3.996,1.953599689872019e-19,4.551691307105681e-19
-3.995,1.9738783351409138e-19,4.612753444257542e-19
-3.994,1.9943504196616408e-19,4.674629372580079e-19
-3.993,2.0150175000422747e-19,4.737329864273501e-19
-3.992,2.0358811401087e-19,4.800865833114467e-19
-3.991,2.0569429108224493e-19,4.865248336302568e-19
-3.99,2.0782043901951087e-19,4.930488576330675e-19
-3.989,2.099667163199211e-19,4.996597902879489e-19
-3.988,2.1213328216755413e-19,5.063587814736574e-19
-3.987,2.1432029642367767e-19,5.131469961740209e-19
-3.986,2.1652791961673759e-19,5.200256146748362e-19
-3.985,2.1875631293196393e-19,5.269958327633119e-19
-3.984,2.2100563820058564e-19,5.340588619300884e-19
-3.983,2.232760578886455e-19,5.412159295738679e-19
-3.982,2.255677350854061e-19,5.484682792086904e-19
-3.981,2.278808334913391e-19,5.558171706738847e-19
-3.98,2.3021551740568776e-19,5.632638803467334e-19
-3.979,2.325719517135938e-19,5.708097013578843e-19
-3.978,2.349503018727799e-19,5.784559438095429e-19
-3.977,2.373507338997777e-19,5.862039349964834e-19
-3.976,2.3977341435569154e-19,5.940550196299121e-19
-3.975,2.422185103314892e-19,6.020105600642221e-19
-3.974,2.4468618943280777e-19,6.100719365266736e-19
-3.973,2.471766197642665e-19,6.182405473500397e-19
-3.972,2.496899699132748e-19,6.265178092082534e-19
-3.971,2.5222640893332516e-19,6.349051573550961e-19
-3.97,2.547861063267607e-19,6.4340404586596515e-19
-3.969,2.5736923202700616e-19,6.5201594788276e-19
-3.968,2.599759563802506e-19,6.607423558619275e-19
-3.967,2.6260645012657134e-19,6.695847818257059e-19
-3.966,2.6526088438048733e-19,6.785447576166084e-19
-3.965,2.679394306109296e-19,6.876238351551892e-19
-3.964,2.706422606206178e-19,6.968235867011306e-19
-3.963,2.7336954652482996e-19,7.061456051176976e-19
-3.962,2.7612146072955304e-19,7.155915041395997e-19
-3.961,2.7889817590900227e-19,7.251629186443055e-19
-3.96,2.8169986498249574e-19,7.348615049268527e-19
-3.959,2.8452670109067173e-19,7.446889409781996e-19
-3.958,2.8737885757103496e-19,7.546469267671611e-19
-3.957,2.902565079328185e-19,7.647371845259776e-19
-3.956,2.9315982583114786e-19,7.749614590395612e-19
-3.955,2.9608898504049254e-19,7.853215179384662e-19
-3.954,2.990441594273913e-19,7.958191519956328e-19
-3.953,3.0202552292243653e-19,8.064561754269503e-19
-3.952,3.050332494915027e-19,8.172344261956899e-19
-3.951,3.0806751310620436e-19,8.281557663208553e-19
-3.95,3.1112848771356774e-19,8.392220821895024e-19
-3.949,3.1421634720490073e-19,8.504352848730764e-19
-3.948,3.173312653838457e-19,8.617973104478209e-19
-3.947,3.2047341593359837e-19,8.733101203193066e-19
-3.946,3.2364297238327673e-19,8.84975701551136e-19
-3.945,3.2684010807342333e-19,8.967960671978759e-19
-3.944,3.3006499612062384e-19,9.08773256642268e-19
-3.943,3.3331780938122465e-19,9.209093359367806e-19
-3.942,3.36598720414132e-19,9.332063981495456e-19
-3.941,3.3990790144267433e-19,9.456665637147473e-19
-3.94,3.432455243155105e-19,9.582919807875107e-19
-3.939,3.4661176046656464e-19,9.710848256033534e-19
-3.938,3.5000678087396866e-19,9.840473028422547e-19
-3.937,3.534307560179944e-19,9.971816459974018e-19
-3.936,3.568838558379544e-19,1.0104901177486751e-18
-3.935,3.603662496880526e-19,1.0239750103409284e-18
-3.934,3.6387810629216424e-19,1.0376386459671274e-18
-3.933,3.674195936975249e-19,1.0514833771564106e-18
-3.932,3.709908792273069e-19,1.0655115871671288e-18
-3.931,3.745921294320632e-19,1.0797256903849342e-18
-3.93,3.782235100400158e-19,1.0941281327259762e-18
-3.929,3.818851859061677e-19,1.1087213920452732e-18
-3.928,3.8557732096021547e-19,1.1235079785503256e-18
-3.927,3.893000781532399e-19,1.1384904352200342e-18
-3.926,3.930536194031518e-19,1.1536713382289947e-18
-3.925,3.968381055388689e-19,1.169053297377233e-18
-3.924,4.0065369624320093e-19,1.1846389565254536e-18
-3.923,4.0450054999441698e-19,1.2004309940358686e-18
-3.922,4.0837882400647204e-19,1.2164321232186805e-18
-3.921,4.122886741678666e-19,1.2326450927842873e-18
-3.92,4.1623025497911387e-19,1.2490726873012855e-18
-3.919,4.202037194887887e-19,1.2657177276603445e-18
-3.918,4.2420921922813166e-19,1.2825830715440223e-18
-3.917,4.282469041441816e-19,1.299671613902605e-18
-3.916,4.3231692253140864e-19,1.3169862874360406e-18
-3.915,4.364194209618209e-19,1.334530063082047e-18
-3.914,4.4055454421351495e-19,1.3523059505104722e-18
-3.913,4.447224351976433e-19,1.3703169986239846e-18
