M omega,Re(tilde_Psi_4),Im(tilde_Psi_4)
-4.0,-2.904638529490937e-19,5.59119659732524e-20
-3.999,-2.9419248195310855e-19,5.638497880048746e-20
-3.998,-2.979688089047823e-19,5.686086522797047e-20
-3.997,-3.017934416770706e-19,5.733962040726704e-20
-3.996,-3.0566699585776888e-19,5.782123888407606e-20
-3.995,-3.0959009484697594e-19,5.83057145833868e-20
-3.994,-3.1356336995578266e-19,5.879304079435358e-20
-3.993,-3.1758746050620036e-19,5.928321015488372e-20
-3.992,-3.216630139323453e-19,5.977621463593355e-20
-3.991,-3.257906858828947e-19,6.027204552550766e-20
-3.99,-3.2997114032482965e-19,6.077069341235632e-20
-3.989,-3.3420504964848163e-19,6.127214816936597e-20
-3.988,-3.3849309477389877e-19,6.177639893663757e-20
-3.987,-3.4283596525854803e-19,6.22834341042474e-20
-3.986,-3.472343594063703e-19,6.27932412946853e-20
-3.985,-3.516889843782052e-19,6.330580734496434e-20
-3.984,-3.562005563036028e-19,6.382111828839696e-20
-3.983,-3.607698003940391e-19,6.433915933603152e-20
-3.982,-3.653974510575536e-19,6.48599148577437e-20
-3.981,-3.7008425201482605e-19,6.538336836297707e-20
-3.98,-3.748309564167104e-19,6.590950248112659e-20
-3.979,-3.796383269632446e-19,6.643829894155945e-20
-3.978,-3.8450713602415425e-19,6.69697385532668e-20
-3.977,-3.8943816576086855e-19,6.750380118414042e-20
-3.976,-3.944322082500684e-19,6.804046573986788e-20
-3.975,-3.9949006560878413e-19,6.857971014244e-20
-3.974,-4.0461255012106403e-19,6.912151130826387e-20
-3.973,-4.098004843662319e-19,6.966584512587507e-20
-3.972,-4.1505470134875405e-19,7.021268643324222e-20
-3.971,-4.203760446297354e-19,7.076200899465724e-20
-3.97,-4.2576536846006594e-19,7.131378547720414e-20
-3.969,-4.312235379152368e-19,7.186798742679972e-20
-3.968,-4.367514290318479e-19,7.242458524379857e-20
-3.967,-4.423499289458273e-19,7.298354815815555e-20
-3.966,-4.480199360323846e-19,7.354484420413824e-20
-3.965,-4.5376236004771905e-19,7.410844019458173e-20
-3.964,-4.595781222725051e-19,7.467430169467843e-20
-3.963,-4.654681556571764e-19,7.524239299529502e-20
-3.962,-4.714334049690323e-19,7.581267708580881e-20
